game,trial,type,choice,mapped_choice,reward,horizon,choice_numeric,prompt_hash
1,1,forced,2.0,M,66.0,1,,
1,2,forced,2.0,M,80.0,1,,
1,3,forced,1.0,O,29.0,1,,
1,4,forced,2.0,M,75.0,1,,
1,5,free,,M,81.0,1,2.0,84c15245da643beab96056d609bb63ea309308cdfd668021d65bd162bf488bd6
2,1,forced,2.0,M,69.0,6,,
2,2,forced,2.0,M,50.0,6,,
2,3,forced,1.0,O,51.0,6,,
2,4,forced,2.0,M,64.0,6,,
2,5,free,,M,67.0,6,2.0,fa08c770269a0af85f04a473a8dd8ced017606e850ef54a44c4402256aef0caf
2,6,free,,M,54.0,6,2.0,12c0a44290eb685d9b87b435e572bd997ccfcf720dd9d7a19d8a8eb3a9fff142
2,7,free,,M,64.0,6,2.0,e13c77cacb2c0aa66120dab832496cfc03f65e23159250e77c3465402b4a86be
2,8,free,,M,64.0,6,2.0,b5046173c7386d6b34aa9d1bbf0a02fa3b09d2bce26b930cae195da0080d13d7
2,9,free,,M,57.0,6,2.0,7e6260d9994a453bb183d8104b6fe82939c41c22bcfc5dcd50f843fbe97b895f
2,10,free,,M,54.0,6,2.0,39868c4e409923a5958116fb0df6c95b16cdac8e720d642255b265210ea64fa2
3,1,forced,2.0,M,31.0,6,,
3,2,forced,1.0,O,43.0,6,,
3,3,forced,2.0,M,26.0,6,,
3,4,forced,1.0,O,36.0,6,,
3,5,free,,O,26.0,6,1.0,f10c58c38583970abafdd5a3839e5521cbc4771f1a00efe21fcbb81130d534b2
3,6,free,,O,41.0,6,1.0,3812dbe213ab0b36a3433fe98be068a77fa5267671a6a1d3f57a68b2de4f6b46
3,7,free,,M,25.0,6,2.0,1b2c63a4527c01ccd3e6d389fc5a703a7a95cc02934222c09f74bd1e489381cd
3,8,free,,M,23.0,6,2.0,cebbb687a09fc5b6253889452e5d10e450d81b4da69b5ba54e43ba8d0db552f8
3,9,free,,O,43.0,6,1.0,553710b24e3045b723484ef27a5859239ecdd75f4aa854d8b13dd3057d01cb42
3,10,free,,O,53.0,6,1.0,0bb810458bd468ab16283b65915593dac5937ce4d0381cf93965ebcf84653977
4,1,forced,1.0,O,65.0,6,,
4,2,forced,2.0,M,77.0,6,,
4,3,forced,2.0,M,52.0,6,,
4,4,forced,1.0,O,73.0,6,,
4,5,free,,M,70.0,6,2.0,6e7998f4dd3d5367074fd502f8b307539a7c1fd7aa83d49a07e0eae354c29342
4,6,free,,M,64.0,6,2.0,074ab92039be66410ce7121ae6ecc4d17a036ff2b3a460bba368ba75bfa32132
