game,trial,type,choice,mapped_choice,reward,horizon,choice_numeric,prompt_hash
1,1,forced,2.0,R,66.0,1,,
1,2,forced,2.0,R,80.0,1,,
1,3,forced,1.0,C,29.0,1,,
1,4,forced,2.0,R,75.0,1,,
1,5,free,,R,81.0,1,2.0,9bbcf4b697b80713bad29fb7e96c0cac498e9aea12e5904d8caf4e067a81ec05
2,1,forced,2.0,R,69.0,6,,
2,2,forced,2.0,R,50.0,6,,
2,3,forced,1.0,C,51.0,6,,
2,4,forced,2.0,R,64.0,6,,
2,5,free,,R,70.0,6,2.0,66b1d82636dba0c62336ef90151f4470f6c0b218207fcd5d75b8d2254bbe3622
2,6,free,,R,54.0,6,2.0,b391fabbc18dda3741d57fa31b61e3cf9e3082f822073c87e660a74bc1b11419
2,7,free,,R,64.0,6,2.0,8d8fe518d10ebc9929a9890fff406b3560997067b34abe33af0c460734697b1d
2,8,free,,R,64.0,6,2.0,b7bd643af7cb310174aaedba66c1c20141e3406097d4d4707706a22a8f3e3cf4
2,9,free,,C,50.0,6,1.0,7990324914202b60dc138c5bb350cfb92d1bff1b0af680187e61b72bef46fb5d
2,10,free,,R,73.0,6,2.0,ea5f075aec79adbf070c79bf99281d1fd101707afd7b3f8baf742b22d3f8f316
3,1,forced,2.0,R,31.0,6,,
3,2,forced,1.0,C,43.0,6,,
3,3,forced,2.0,R,26.0,6,,
3,4,forced,1.0,C,36.0,6,,
3,5,free,,C,26.0,6,1.0,b6d3344880c0d3b2f33db867a6e211fb07f8b083077018585dc5ce1eba4d0a9f
3,6,free,,C,41.0,6,1.0,cf24358a88599ee1567bd47d5e1cb4ee123ea58f86961e3d31e13ebe4f87c291
3,7,free,,C,44.0,6,1.0,ab220effbc9884314e129ca61c0c082dbbb85c305e1bdcf25de8f157f3035ad0
3,8,free,,C,44.0,6,1.0,bcbd7b3047ca614cc4a5a9811f96e93a1a25c8aa1018ad0cf252af71d1a67ee0
3,9,free,,R,28.0,6,2.0,bf3e84684ff7e395dc02c11da5ad84317c7b92f633eb8773e3125fbbd96c8bc6
3,10,free,,C,53.0,6,1.0,a7053b96c944d671a45179287d9ad6849ed2f627226f34134d4703a25cc56b03
4,1,forced,1.0,C,65.0,6,,
4,2,forced,2.0,R,77.0,6,,
4,3,forced,2.0,R,52.0,6,,
4,4,forced,1.0,C,73.0,6,,
4,5,free,,C,61.0,6,1.0,9018a591141ea29aecdbe32c41c1d636e580cb683a7bfe7bd3c49748e2627dab
4,6,free,,C,81.0,6,1.0,c483e94d35adfbb6af050e000ef8ba61e8dad9c9e1b920e820c27f08d192e7a5
4,7,free,,R,61.0,6,2.0,2f3e056fac638dc39822776c41c147dd2bb744d9aa36f329b7e5fc934a5ed7b9
4,8,free,,R,65.0,6,2.0,c0b0afc1c4291df9ae9d86434c51acb0b4ee5b94af0aea5b317efaf32a512c15
4,9,free,,C,70.0,6,1.0,d9e2a6bbb67b7b9908cc2f5bbf7e4f4036f8febc7dcafca672e20e0d0908742a
4,10,free,,R,65.0,6,2.0,5332a935e573c4c330be0c21a30a68d8056587465ec28d6e5775d09d9adaa3c8
5,1,forced,2.0,R,70.0,6,,
5,2,forced,1.0,C,19.0,6,,
5,3,forced,2.0,R,43.0,6,,
5,4,forced,1.0,C,41.0,6,,
