game,trial,type,choice,mapped_choice,reward,horizon,choice_numeric,prompt_hash
1,1,forced,2.0,Y,66.0,1,,
1,2,forced,2.0,Y,80.0,1,,
1,3,forced,1.0,T,29.0,1,,
1,4,forced,2.0,Y,75.0,1,,
1,5,free,,Y,81.0,1,2.0,80e58674c3ca024c5f853a5c8a345a584c496280b2decd1e58bdbcd482b56232
2,1,forced,2.0,Y,69.0,6,,
2,2,forced,2.0,Y,50.0,6,,
2,3,forced,1.0,T,51.0,6,,
2,4,forced,2.0,Y,64.0,6,,
2,5,free,,Y,67.0,6,2.0,66de0fba8c31278255b451ddd36954eab353b792b76b215ee49b65430bbe0b16
2,6,free,,Y,54.0,6,2.0,513b4478ee322ff1cc920e983cc3298e68e76765f4564cebe4862e5acab3a72a
2,7,free,,Y,64.0,6,2.0,b238b426bf8c6ec17cbcfdfde82d5c1239869cdab7c5d32837e226840c9f6d2f
2,8,free,,Y,64.0,6,2.0,f5956c462f777ead252329657120a15a3290e33c8007f24d1af8645f81aed521
2,9,free,,Y,57.0,6,2.0,732fc9a3ff911bfa873c57eb5933844bb3d2a9ea2bb59968b648429c43d7777a
2,10,free,,Y,62.0,6,2.0,6170ae2b642365b8299fb33cf52d2e2a3ddc0e691defaf319b99a6a792e2faf8
3,1,forced,2.0,Y,31.0,6,,
3,2,forced,1.0,T,43.0,6,,
3,3,forced,2.0,Y,26.0,6,,
3,4,forced,1.0,T,36.0,6,,
3,5,free,,T,26.0,6,1.0,e1debf924e70c4a4a793bce5f416be1cc998b28b0c0f1419e7f485ba59b78d00
3,6,free,,T,41.0,6,1.0,328e3d772771862e1d5ebe1804b6912ada6ed47dff526a1bd3b6cd1c8297fdb0
3,7,free,,T,44.0,6,1.0,4b4651a39eb9ef69d5b5d7a9998fab510df3d35ae5267ff65f21b97a79e156e8
3,8,free,,T,44.0,6,1.0,61922bc86b5887d90582c042e614d56cb10fe0013630c8a62c13a682f09f3c57
3,9,free,,T,43.0,6,1.0,b67a6ff5ef2fbbb1efba0f60971ae5efdf4a33526ecd862daba4cd536307619f
3,10,free,,T,53.0,6,1.0,37bd4a04befde6602ff50c426bd9d6c4d8fdeaac63933dc88fc3f5fc948c0f36
4,1,forced,1.0,T,65.0,6,,
4,2,forced,2.0,Y,77.0,6,,
4,3,forced,2.0,Y,52.0,6,,
4,4,forced,1.0,T,73.0,6,,
4,5,free,,T,61.0,6,1.0,d6708f2c077ff8b66a16b2fb1a99b13043a29f7aa8f88904b8c0cdf26bdb6690
4,6,free,,Y,72.0,6,2.0,08d3b8df2e55de7ca5ccf3aba083dc97bb68b84eb25a90124cad6c6ee91b0486
4,7,free,,Y,61.0,6,2.0,f78a589f56a8ce90bf21fd229500073ea3bcc9a21c4dfc83ef67d2f847ad852d
4,8,free,,T,67.0,6,1.0,c4972b3ab1ae6fafe38bf909635a89ce1843145a1381c640e4e2a41d827fb057
4,9,free,,T,71.0,6,1.0,a7303a1a1b919a346f131061c42e45b4d36688d202f0fa70858d4474f0ea46e9
4,10,free,,T,68.0,6,1.0,fc50c4fd5e1b80f880d440fa699192a0863e57b60f2e0850900387560ed58714
5,1,forced,2.0,Y,70.0,6,,
5,2,forced,1.0,T,19.0,6,,
5,3,forced,2.0,Y,43.0,6,,
5,4,forced,1.0,T,41.0,6,,
5,5,free,,Y,53.0,6,2.0,3e91e41127078dde4b50c455b7a284c8220a38693eed033db945644a208e0b3a
5,6,free,,Y,64.0,6,2.0,cf6fb777f02e4be2221582949dc3437db395d85d2d0f536a78620fb25e5b7c18
5,7,free,,Y,61.0,6,2.0,c358a9540dec3ed916c43ab7c1b8b8198eee9ce3c056e1f3df20c95445c519e1
5,8,free,,Y,68.0,6,2.0,1f065ad73ec978986e1a9033ae413c8791c8b3ca7b33b3ed29ef8bb2b80d1801
5,9,free,,Y,62.0,6,2.0,6598b33fbedfb51c80339e15da62bd8050d791e974aaea7d4390bf7ef4977365
5,10,free,,Y,62.0,6,2.0,e2ed0efd9c59ad9b06149b9f04b9cced769fd83839921bcd139d1a1ec8aeb7c8
6,1,forced,1.0,T,63.0,6,,
6,2,forced,2.0,Y,44.0,6,,
6,3,forced,1.0,T,49.0,6,,
6,4,forced,1.0,T,47.0,6,,
6,5,free,,T,62.0,6,1.0,8baedb86c6376fbb9c6ca2cca5780376bd4d8eb0b96dd6f7502258280fe0f7de
6,6,free,,T,46.0,6,1.0,c3fc0aa5ea35639881d1075e524a301c3115d04495d5679cefe5e761b8d50536
6,7,free,,T,55.0,6,1.0,7373b8384a2a920040b3b7f40e2ac70b9d93d65ae14460d71b2d238110ac3919
6,8,free,,T,51.0,6,1.0,59bbc0ed3a8672ccc9484d210e995d7666a87d23f0aa65113d13bb9578dd94d0
6,9,free,,T,44.0,6,1.0,93d49c489b355947d403d13b23e6f6a52d5628f04e8942dab686bcd399dc2418
6,10,free,,T,56.0,6,1.0,4f836b072919d6e9fb59bbcbe3a32a29abfb7848be0721374c4695d951b72e55
7,1,forced,1.0,T,61.0,1,,
7,2,forced,2.0,Y,44.0,1,,
7,3,forced,2.0,Y,41.0,1,,
7,4,forced,2.0,Y,47.0,1,,
7,5,free,,Y,29.0,1,2.0,a7b27bb88ed9e946e361630f3c6af36b4ee4b4f65285923c339120f0612fa466
8,1,forced,1.0,T,51.0,1,,
8,2,forced,2.0,Y,76.0,1,,
8,3,forced,1.0,T,54.0,1,,
8,4,forced,2.0,Y,84.0,1,,
8,5,free,,Y,75.0,1,2.0,b65b4a6d92d71e92933fe625e0cbd214cc158000e87560dccd1b21e3b6cdb0cc
9,1,forced,1.0,T,54.0,6,,
9,2,forced,2.0,Y,14.0,6,,
9,3,forced,2.0,Y,15.0,6,,
9,4,forced,1.0,T,46.0,6,,
9,5,free,,T,29.0,6,1.0,32e27b942717eed60daf14d27767c1aa8a913c477148ebb934cca89cf72bcab6
9,6,free,,T,44.0,6,1.0,9e8bb84084d3ec66f4b39837eca0daee0b692e075c5cfa07bb53699dd0e51e2a
9,7,free,,T,42.0,6,1.0,8703850356d79dd1af82cc75e1dec347051ae8ea14330b4db031a23fde1e5910
9,8,free,,T,46.0,6,1.0,e31da9f6886bdc70bd66a1b92a754bdea0c9b3ce16ba472a681f693317d72aed
9,9,free,,T,34.0,6,1.0,2d99ddb1aaad0044a57cfb18b88381196da3193525f154b7646de9513f33f677
9,10,free,,T,25.0,6,1.0,098ed677a86e00bd5d014112fb9f0aa089770ff0a82f70133255bbe970d043ca
10,1,forced,1.0,T,9.0,6,,
10,2,forced,1.0,T,17.0,6,,
10,3,forced,2.0,Y,40.0,6,,
10,4,forced,2.0,Y,42.0,6,,
10,5,free,,Y,40.0,6,2.0,28e3768df5d07bf13b2d849743d1af46a57e28c6354f1f202415f6f11a682765
10,6,free,,Y,33.0,6,2.0,ddf7b467c64ef763d2d3995a47b75401250bbb56cc53c31d76baec99bea40421
10,7,free,,Y,34.0,6,2.0,78e068836aacb93287b2c6c52ef804b57798658fe6e30d987e0f18148bc86085
10,8,free,,Y,43.0,6,2.0,099db3f8bc55a083ee5676d7251c38ff96f60ea05c21a80ed76e49f88841f368
10,9,free,,Y,39.0,6,2.0,9220e28b2eaea0b1c4948ce1d22310b11eb7e08ee25d1fb774daee86af502fad
10,10,free,,Y,49.0,6,2.0,60f0ca224130f4f147bf5e49223952e90b1314a2539d0eb8020888d28a2e9c7b
11,1,forced,2.0,Y,61.0,6,,
11,2,forced,1.0,T,52.0,6,,
11,3,forced,1.0,T,48.0,6,,
11,4,forced,2.0,Y,67.0,6,,
11,5,free,,Y,42.0,6,2.0,0d94dda07d4db7cc9e4446a4e53237233ccff81d95aa44eaae6e27749e74adf3
11,6,free,,Y,56.0,6,2.0,88495cc17753dfcd3623101197dc679184fbe18376675b3845fd2e40acc452ba
11,7,free,,Y,58.0,6,2.0,10c27ff10a57b870caa58f371f3aaea85ca770512aded9f903a1f401c70a86d1
11,8,free,,Y,66.0,6,2.0,5123386f313c52ae47d377a00d77a67f871339b090a157309b8922f1ede83749
11,9,free,,Y,51.0,6,2.0,4e6c3ea4d8ba5eaf13f3776f69e507bc0530fa2caf39d274e493e1d8d8048bca
11,10,free,,Y,70.0,6,2.0,5027eef2e98b3c6d4620a283c9693b216d4cc117e8299665c3c2b6c6680ec4e3
12,1,forced,2.0,Y,32.0,6,,
12,2,forced,2.0,Y,26.0,6,,
12,3,forced,2.0,Y,33.0,6,,
12,4,forced,1.0,T,10.0,6,,
12,5,free,,Y,51.0,6,2.0,089b3cb8873c5cbbbd761269040bc35c5cbbaa253422b6483e3d159a6c212829
12,6,free,,Y,43.0,6,2.0,5224546f9026976a9a9ea0db91fb800ad6cd40eca7d07c6493597b15a84378e7
12,7,free,,Y,40.0,6,2.0,9968d92cad5570a69509beaa4219ba5c2d69906439ce43b8a229cd414d5b7e1c
12,8,free,,Y,29.0,6,2.0,cb27b28633534d4e5913520f21a41ee09e34117c87d0ee4d283aaf031b859c1f
12,9,free,,Y,43.0,6,2.0,ad166fa6c2fa8f699d49275884de5cea322c9ea25575b14713a0c8668bc19b4a
12,10,free,,Y,38.0,6,2.0,2ab4c614a578928521fc34bc3fbaf2e3efa4d35b9bcf90d6e6db467ddcce7f2c
13,1,forced,1.0,T,66.0,1,,
13,2,forced,1.0,T,79.0,1,,
13,3,forced,2.0,Y,62.0,1,,
13,4,forced,2.0,Y,58.0,1,,
13,5,free,,T,88.0,1,1.0,363a06a374ccd30738249e33b11ee15163db75d873cd8b80213e5a42bfe2ce41
14,1,forced,1.0,T,52.0,6,,
14,2,forced,1.0,T,60.0,6,,
14,3,forced,2.0,Y,53.0,6,,
14,4,forced,2.0,Y,54.0,6,,
14,5,free,,T,46.0,6,1.0,3b283ff4e66816f10798652c0d04d156b05155102f62c47fedb1376d4493a4e0
14,6,free,,T,62.0,6,1.0,a942cae9f58c390be2628282e29bfa380a7d40805b347d0d6440adcaf2b65987
14,7,free,,T,57.0,6,1.0,24d62d3e23f609a5057667e0293f4c4573c382582b1eae1a79d865804075bf11
14,8,free,,T,47.0,6,1.0,cd1a1df4fd65aa2df245735b54adb436d3299e124faaeb507d66db680900e2d3
14,9,free,,T,55.0,6,1.0,990380ec3dc9809d8ca45c7caad8ec24a3b60618eba5bb394e6cf13d192fd6c1
14,10,free,,Y,58.0,6,2.0,05302af523712264c8bddf7b943f2e4a7a43024b577cfd0bc5cce02faa6845fe
15,1,forced,2.0,Y,47.0,6,,
15,2,forced,1.0,T,73.0,6,,
15,3,forced,2.0,Y,53.0,6,,
15,4,forced,1.0,T,82.0,6,,
15,5,free,,T,81.0,6,1.0,20182bc59f745311db0d8ff35edb2ca1c006324e59e9098023a4db70bc6f29c3
15,6,free,,T,81.0,6,1.0,a7246b8d4e57b0442302ddf5eaf58d94662e5bfce1891a0e92aa3e4dc1a19713
15,7,free,,T,88.0,6,1.0,03d8ce189855df01459eabbe64b1d8fd03470b5ba61358aafffaa36f1233740a
15,8,free,,T,95.0,6,1.0,b9ec48babd943253ce2acb70947868c2bddbad44113cc1039bc443511f31d433
15,9,free,,T,85.0,6,1.0,2909235a6a667c7510847fa8ade38fccd363cdafbbce74b1342474af4c67046e
15,10,free,,T,65.0,6,1.0,399f7e61a1ada4882e280814b8e8f399aceef135a2e19de0450f0fae3ba951d6
16,1,forced,2.0,Y,54.0,6,,
16,2,forced,1.0,T,86.0,6,,
16,3,forced,2.0,Y,46.0,6,,
16,4,forced,1.0,T,77.0,6,,
16,5,free,,T,77.0,6,1.0,c74c53bd5ae773238bbaea5c8cef6a40bb4efd206d76f5472e517ee29a067cea
16,6,free,,T,90.0,6,1.0,4be9c3cb6f92f10b3915fbd8f6dfea1916820eef0a876c0c00952321cdab3d27
16,7,free,,T,84.0,6,1.0,5ea2df9a7ee18ac62a6791bb33a38b0617e516776f225a7cde11b6dadb0b4fca
16,8,free,,T,77.0,6,1.0,963c63638c04ce858132fe7e81ff3c13dc91fc493cb9e078441a7ca7da664594
16,9,free,,T,97.0,6,1.0,9131b0cd1d965c31df89f36491fc5a59881f0315b2e77b62ebd57731db3fffc2
16,10,free,,T,99.0,6,1.0,16ac68e12f3deb2ed293682e54b764a408bce4433ca62993f7f3e0f9c0dcd920
