game,trial,type,choice,mapped_choice,reward,horizon,choice_numeric,prompt_hash
1,1,forced,2.0,V,66.0,1,,
1,2,forced,2.0,V,80.0,1,,
1,3,forced,1.0,Z,29.0,1,,
1,4,forced,2.0,V,75.0,1,,
1,5,free,,V,81.0,1,2.0,7ed4c76d97cd49bd339aebaf92461b90253dea8b43d1f95d9848299a25efa89a
2,1,forced,2.0,V,69.0,6,,
2,2,forced,2.0,V,50.0,6,,
2,3,forced,1.0,Z,51.0,6,,
2,4,forced,2.0,V,64.0,6,,
2,5,free,,V,56.0,6,2.0,c40cba0a2fa0a5427641d7d94a74294d1c2724da61059f5373851d06532aa1d7
2,6,free,,V,54.0,6,2.0,f16450198d7d7cab1a10a1625786d3a0dd81f97adae0b1b931f8c2992aebc08c
2,7,free,,V,64.0,6,2.0,fd3bb1d32e4ebea9a3d53792c5764c4153985594f9fe05d4352e64197e9fca87
2,8,free,,V,64.0,6,2.0,ab745c4b16be5b0a4f8b5c6e3f4b8f010e6d7da54f04635bb6af27281f14edd7
2,9,free,,V,57.0,6,2.0,6872329fbb0ee65c6faf1bf6eb026f2dd326a4bcc40aad6f82e509b9cfc5ec52
2,10,free,,V,68.0,6,2.0,d3ed080463031d233e98a9d640b35038f800dea3def3bad4fef2c3c45fed7f10
3,1,forced,2.0,V,31.0,6,,
3,2,forced,1.0,Z,43.0,6,,
3,3,forced,2.0,V,26.0,6,,
3,4,forced,1.0,Z,36.0,6,,
3,5,free,,Z,26.0,6,1.0,7870cfa547c9d242a7912be2e9ae7878fa48666150b56b3b68a51103192ad873
3,6,free,,Z,41.0,6,1.0,a29f088f6a23690ab8c606f673c44638a08e4d97c8c79a9fd4cdf701cbb5647f
3,7,free,,Z,44.0,6,1.0,b6cae2265b2b9836d28e7d8f15028102c12024f5b9dcba569d72cf07f8b266b7
3,8,free,,Z,44.0,6,1.0,4c85e2cd4e2e21905d29eaf2dfedefb723638e1de2514c022e089645c2a94f52
3,9,free,,Z,43.0,6,1.0,0918f62eec59c19cd9c22b6f7e65e94674c08510b4aef799c95726a613045e45
3,10,free,,Z,53.0,6,1.0,79f218bbdb78020c02dc4ee0b06be7ebecda49eb2efb6e0702647c7d5622598f
4,1,forced,1.0,Z,65.0,6,,
4,2,forced,2.0,V,77.0,6,,
4,3,forced,2.0,V,52.0,6,,
4,4,forced,1.0,Z,73.0,6,,
4,5,free,,V,77.0,6,2.0,fc14a262c5cc74e1ed22a3f619ada138d2a5d57acd66819a3b870f9adde27a64
4,6,free,,Z,81.0,6,1.0,7254901d9ebf83d17c152bc0633867b7340ed9fb5a82038d0d6e52d17ec78e44
4,7,free,,Z,70.0,6,1.0,420359576c4573fa1db49f138002ff39d93cab0ab7e5c4cd95134ff155822b5b
4,8,free,,V,66.0,6,2.0,7343c301766868be487bcc8669010f3eff625742d821c6b2722009a731e2a4cc
4,9,free,,V,62.0,6,2.0,6232ba1d1f022f1a5741578f978490bc21c70ba1e20879b3581c4b9c725e3c32
4,10,free,,V,53.0,6,2.0,09701ab4e7a257e36c64094ef77795f1f5ae46e963d40728b586a0f12ac1dc5e
5,1,forced,2.0,V,70.0,6,,
5,2,forced,1.0,Z,19.0,6,,
5,3,forced,2.0,V,43.0,6,,
5,4,forced,1.0,Z,41.0,6,,
5,5,free,,V,53.0,6,2.0,1b1f6e0c242bbe593a0edaf78d32a8934c24e5d091260aaf472023c4e0817d81
5,6,free,,V,75.0,6,2.0,f1e147e559a2071c19265629767dee996c3d43012d02bb232dad466940ee6c0c
5,7,free,,V,61.0,6,2.0,42d4b2e81119180157d86c22293060b7f069205e45239c5b8e099f527cb4eaea
5,8,free,,V,68.0,6,2.0,8c90adcd0afce84d1c67e38a10ce5a4fd5737205226e507110bf43aadc025753
5,9,free,,V,62.0,6,2.0,70190329288f58179690701bd8dd0336e8e20286c1e93ad6a5cf3ccdd6f5a7ec
5,10,free,,V,54.0,6,2.0,df37e16bbad56d79020ba066edded2c7883f37317df9683ed378511a11348c01
6,1,forced,1.0,Z,63.0,6,,
6,2,forced,2.0,V,44.0,6,,
6,3,forced,1.0,Z,49.0,6,,
6,4,forced,1.0,Z,47.0,6,,
