game,trial,type,choice,mapped_choice,reward,horizon,choice_numeric,prompt_hash
1,1,forced,2.0,W,66.0,1,,
1,2,forced,2.0,W,80.0,1,,
1,3,forced,1.0,H,29.0,1,,
1,4,forced,2.0,W,75.0,1,,
1,5,free,,W,81.0,1,2.0,72e7ff8e629360ff45617677e6877bad5c81ca7c13d18b1c11404a23ba718b87
2,1,forced,2.0,W,69.0,6,,
2,2,forced,2.0,W,50.0,6,,
2,3,forced,1.0,H,51.0,6,,
2,4,forced,2.0,W,64.0,6,,
2,5,free,,W,59.0,6,2.0,73bce8a75f418d08ea0960b162a432ec20b9297ddb5610f5a1c5abe964b6c7f4
2,6,free,,W,54.0,6,2.0,8f6f96415dc61a5a13379b3ea2353005312f25ea1d08526bbffaa818b64b2f18
2,7,free,,W,64.0,6,2.0,9dd6d59a7d45f82ef931fedb7f21a5b2a9246b91fef9c4f332b9680d4f9c0f56
2,8,free,,W,64.0,6,2.0,a996f6b20a9b21a02a0a16f5c458a33f1976a1d1cd901c6018e08fa00b994d4f
2,9,free,,W,57.0,6,2.0,d0df8bed644e06623f70cbe8b653db30cc44e81102fd1f80bb9a36e0f7564aee
2,10,free,,W,65.0,6,2.0,ee4c94202ba0b172eacec39004d0cc52c4a359acf2be8a6da772c5bc2b4272ed
3,1,forced,2.0,W,31.0,6,,
3,2,forced,1.0,H,43.0,6,,
3,3,forced,2.0,W,26.0,6,,
3,4,forced,1.0,H,36.0,6,,
3,5,free,,H,26.0,6,1.0,1e203a6822a178590bbfe44ace92b44b226b72a9e11d9c926cacf68438015c34
3,6,free,,H,41.0,6,1.0,9770631c34a54197e3bab1c682559fb477f53c41d79beaa768695bb3c76aa064
3,7,free,,H,44.0,6,1.0,4772e874d2f50c2f5acabc619d494a9ccde68531158de5477280053eb6d88157
3,8,free,,W,30.0,6,2.0,d020f9bae5947bf22d52139d53036fbfdd48c3818b7de6d225fbc70176eb4a73
3,9,free,,H,43.0,6,1.0,e1dee7ffc02a8826a66e60a3c77316bb4a9cef750d2f4bdffdf5360d096b5e5b
3,10,free,,H,53.0,6,1.0,48f1d7a07d68c64d52a6cdb6d9d6e4252ea02cd97c298854fdd6df39fca85e2b
4,1,forced,1.0,H,65.0,6,,
4,2,forced,2.0,W,77.0,6,,
4,3,forced,2.0,W,52.0,6,,
4,4,forced,1.0,H,73.0,6,,
4,5,free,,W,57.0,6,2.0,8f91ddbcda9b2ee39f1d6655210e5b42f58f1a7b3da1767ca3f22ebe671d33cb
4,6,free,,W,44.0,6,2.0,ac6dedf448e97919b6a39e7885fe62333f2e349a576c6e8b125edcd31c25b13e
4,7,free,,W,44.0,6,2.0,a2eeb30510339289a085b37f6f8cb80da5123100a636a4238bb27c63d30d6f89
4,8,free,,W,57.0,6,2.0,04933e5554a6d07e9467a71562954d2d555e5864e3e9ce4dca498315d771cd72
4,9,free,,H,78.0,6,1.0,9ebe574a5710758bf9f14fe3444e489c2b15c2170eb36e053e7176dea0470b6b
4,10,free,,W,64.0,6,2.0,87ddc223563bbd72408651e5bc282a2445c4fe04a16aff833ba27435a5fac641
5,1,forced,2.0,W,70.0,6,,
5,2,forced,1.0,H,19.0,6,,
5,3,forced,2.0,W,43.0,6,,
5,4,forced,1.0,H,41.0,6,,
5,5,free,,W,53.0,6,2.0,d86c2ee001b63eeefc445055e0f70368d17278a77a852e835cbb53746d7d452b
5,6,free,,W,62.0,6,2.0,4a90076e3f5574270dfcb5a36adbb4775b722abda83107814b3d7d32b5ef69ae
5,7,free,,W,61.0,6,2.0,1bca9daf917ac3aec1a57d6b5dc7bb26687f6ee89636f1528585cff1179fc1bf
5,8,free,,W,68.0,6,2.0,783fd85d152a96b759bfc72b94e6e17f6c9984e3ca55171783e4e9ef0ba8b2fe
5,9,free,,W,62.0,6,2.0,b07ba9e9f4a0b8b946552857e11f6c67e2800b06275f5789c94ebebc1f0bfb52
5,10,free,,W,63.0,6,2.0,c4d4f567045ea10217b50f79916269f4729f745738574afec7817c69b3b5f6ac
6,1,forced,1.0,H,63.0,6,,
6,2,forced,2.0,W,44.0,6,,
6,3,forced,1.0,H,49.0,6,,
6,4,forced,1.0,H,47.0,6,,
6,5,free,,H,47.0,6,1.0,1c9deed93ccae92aad94473c16e6877d0316d90e0df421d43030fed1df23ccfc
6,6,free,,H,46.0,6,1.0,fd513430d17761c6e0532605908055e2072c75b143af12c2f10e4abc9895f63e
6,7,free,,H,55.0,6,1.0,da0235818603fc43f97df5492c083165848643b0a2675a6d821349a4f961aa87
6,8,free,,H,50.0,6,1.0,ed4ae17ec9f7221c178b08e41444e5f3ea2900fec0ede636dff50df36170f16e
6,9,free,,H,55.0,6,1.0,80342700d01bf2acba5a24790ad78727151dcbc0dc25f7ec3b83c250c979ab02
6,10,free,,H,56.0,6,1.0,890baac9a2d84222b919ad5cdd2491d5cfb5b5b863dfa26bec1f6414493a9292
7,1,forced,1.0,H,61.0,1,,
7,2,forced,2.0,W,44.0,1,,
7,3,forced,2.0,W,41.0,1,,
7,4,forced,2.0,W,47.0,1,,
7,5,free,,H,48.0,1,1.0,f17c36c2a957b126a8eecee21e10d7abc26af62ede5b2439b9ea1f2727e8711b
8,1,forced,1.0,H,51.0,1,,
8,2,forced,2.0,W,76.0,1,,
8,3,forced,1.0,H,54.0,1,,
8,4,forced,2.0,W,84.0,1,,
8,5,free,,W,54.0,1,2.0,2be241c0c83f1772b70837a4b9109e91956a61dde389141bf0afc38e7db67fe6
9,1,forced,1.0,H,54.0,6,,
9,2,forced,2.0,W,14.0,6,,
9,3,forced,2.0,W,15.0,6,,
9,4,forced,1.0,H,46.0,6,,
9,5,free,,H,43.0,6,1.0,c67c465daa925678c69fc54c21bcbfbba4bb1de4275f1814f73cb69682deac85
9,6,free,,H,44.0,6,1.0,5fb81d20c7782bbd241ff707e81a977f00c1e6080cdb73f6d1ab35647296aca9
9,7,free,,H,46.0,6,1.0,456bb00c0d676a338665e70850e25216cafa1700fe148224158dc2d358fced56
9,8,free,,H,46.0,6,1.0,6b482e07235f181e7115c7d07dfb9a577826aa6f24c9b863244c554f3acffae6
9,9,free,,H,34.0,6,1.0,555efb1a85e8ff66f6575b5e7573aaf359decd223487a81e567d5c384af42622
9,10,free,,H,25.0,6,1.0,ba71cc8f090110f9db71255cf115c895199d5fbaea718eca3a43719be971285a
10,1,forced,1.0,H,9.0,6,,
10,2,forced,1.0,H,17.0,6,,
10,3,forced,2.0,W,40.0,6,,
10,4,forced,2.0,W,42.0,6,,
10,5,free,,W,45.0,6,2.0,f3e9f6edf0d53eee9704161822980057c452b6f8e4a6db686728418b2454d81b
10,6,free,,W,33.0,6,2.0,7d548f50cb479da8b6ba8a61f3692725b671709382adf9f62abfa14cd2caab63
10,7,free,,W,34.0,6,2.0,425d68974cb089d1983f651881d782e6e73250d4e46b031c1d1c2f29234739da
10,8,free,,W,43.0,6,2.0,429894438395a3a7f11519ac1e390f74a6b080e77d7ba3a754f3e4cf04d03846
10,9,free,,W,39.0,6,2.0,4c965359e2d622da8c374a7e0d7e5639b7757223cbadb1a9992b4cdc544d88eb
10,10,free,,W,49.0,6,2.0,dedc82b044d87cba1010c4fda4200a9e5087e2d302f5af350b7bd3a7b44e2ea6
11,1,forced,2.0,W,61.0,6,,
11,2,forced,1.0,H,52.0,6,,
11,3,forced,1.0,H,48.0,6,,
11,4,forced,2.0,W,67.0,6,,
11,5,free,,W,42.0,6,2.0,3522a038ae5c1843c22112fa57bde0fadd1655ce59a3912ef8dd73acecaa0fd3
11,6,free,,W,56.0,6,2.0,238dea66b3163664061cfc8b1e7e144c0e060946485287b0edec7fa397a1230f
11,7,free,,W,58.0,6,2.0,03890edd1b4d2c554a4e40f6149120038ebfcbd63284bdb4a8bbbb8b813a9441
11,8,free,,W,66.0,6,2.0,ab786cd66518629c2149c2119d84220fb9c2b1d6eb997b07ee5312686180b503
11,9,free,,W,51.0,6,2.0,e67f9a497914fd557adf56923f317c8f7acee229184e296606ba3de79e27a62a
11,10,free,,W,70.0,6,2.0,dcd31c3931a8a7de5d270bc4efdae86a52a358836e05f0ee14e8ec89630606c2
12,1,forced,2.0,W,32.0,6,,
12,2,forced,2.0,W,26.0,6,,
12,3,forced,2.0,W,33.0,6,,
12,4,forced,1.0,H,10.0,6,,
12,5,free,,W,51.0,6,2.0,befc9dd0d6b770c7bfd9aed63f738c81f17c4158ed6758b05e6a318f0e2626b2
12,6,free,,W,43.0,6,2.0,03afa987b6d21f2db7292531629ac08aac9b62d0b737a225b0127bd957b4a3a5
12,7,free,,W,32.0,6,2.0,b837fc3c1c35be1f047a4e1efde826a34056ada61b5320d2dacc1f7a94ecb950
12,8,free,,W,29.0,6,2.0,00ea7403f9879813951177c93be8895419776203be2635ab64ed609baa7d9977
12,9,free,,W,43.0,6,2.0,f75dc94b75bda1b3767f651b7969963a1714417f6578036a8327a56a0f99158e
12,10,free,,W,38.0,6,2.0,ea2e1381dbcc36cb2a94f3f780095866f0e25b6e366d31743b82cd3bd7d7d00c
13,1,forced,1.0,H,66.0,1,,
13,2,forced,1.0,H,79.0,1,,
13,3,forced,2.0,W,62.0,1,,
13,4,forced,2.0,W,58.0,1,,
13,5,free,,H,88.0,1,1.0,1b6f55f81b2f4c0cf597381a2f68c13a9d2ea880b5da8d13bae0fc6e7972ba37
14,1,forced,1.0,H,52.0,6,,
14,2,forced,1.0,H,60.0,6,,
14,3,forced,2.0,W,53.0,6,,
14,4,forced,2.0,W,54.0,6,,
14,5,free,,H,67.0,6,1.0,4bb383257bd4e246bf5dea1f661d3fe867d5657172f49913cb1e03828f8a5934
14,6,free,,H,51.0,6,1.0,219afd0feeb06706761a420237d2fab7d15c63d3bffc4ee6c4e19dbb768442ed
14,7,free,,W,62.0,6,2.0,7a24f5ca7ee11e8e4fa823f297eebb8499a753c6fd7521dec86e3f61a4c66360
14,8,free,,W,51.0,6,2.0,aeeaded11879ed6c5cce9d5ba02f77feb018d920b65ed53377686101b82d4a04
14,9,free,,H,55.0,6,1.0,79e7d92d6359b8d0d608a3288e93ddd112acd3c6febe8fa8b241bd6b2577ce1e
14,10,free,,H,47.0,6,1.0,dc406eeabb096bb4da0fbaf5916f10df3a449dfde1711e906b4a6e9c5e26132a
15,1,forced,2.0,W,47.0,6,,
15,2,forced,1.0,H,73.0,6,,
15,3,forced,2.0,W,53.0,6,,
15,4,forced,1.0,H,82.0,6,,
15,5,free,,H,81.0,6,1.0,a072c00db6016a7ecf58b279ecce6c5c663c5e609f95db74b606a4f4c1a0d605
15,6,free,,H,81.0,6,1.0,36bb64b77f3204c3d88a9372b3e2a6df3a9f492bca1edc122a237cec9ed85140
