game,trial,type,choice,mapped_choice,reward,horizon,choice_numeric,prompt_hash
1,1,forced,2.0,R,66.0,1,,
1,2,forced,2.0,R,80.0,1,,
1,3,forced,1.0,I,29.0,1,,
1,4,forced,2.0,R,75.0,1,,
1,5,free,,I,38.0,1,1.0,f3611893935998cd339d06fe16f0c3ffe43ddad17e5bf4b55db21d1437356992
2,1,forced,2.0,R,69.0,6,,
2,2,forced,2.0,R,50.0,6,,
2,3,forced,1.0,I,51.0,6,,
2,4,forced,2.0,R,64.0,6,,
2,5,free,,I,42.0,6,1.0,613397a13274a06691bf758f6bffaaf0edd8800281d0a5c0adb9afd3c6825eec
2,6,free,,R,54.0,6,2.0,d8b83c4219331f6580228c41ec6960fdf330ef5af8308ff3d354dd02df5a927a
2,7,free,,I,53.0,6,1.0,72e9fc7e7a4f0e9a5791741af68700ae0fdc791d7ce9dff48f40953f1850a45f
2,8,free,,I,44.0,6,1.0,f80e52d4ec9a5cb821f5b06f0e33261cee47dd8f553995967bc9be2a8ef39fa9
2,9,free,,I,48.0,6,1.0,787102e8953743f2d6df63d76111d96c32782823022e556b8852773ad5986c2b
2,10,free,,I,55.0,6,1.0,3f5c421d23cf5fa87ed602d2d71523f4e0dc710bd2694fbeacdb77f3bedeede2
3,1,forced,2.0,R,31.0,6,,
3,2,forced,1.0,I,43.0,6,,
3,3,forced,2.0,R,26.0,6,,
3,4,forced,1.0,I,36.0,6,,
3,5,free,,I,26.0,6,1.0,0213844f7c13006973f16528bfa2fd4e05219f2a80cc70f0c42421cd89f32256
3,6,free,,R,38.0,6,2.0,0aac530a825235c0b70be5ed6d173a726c5eb8526f8c7dd7e9728b12016339a5
3,7,free,,I,44.0,6,1.0,c0b330fa01ad7b8480fcd004a5b8a253e07b523f767aef710494dd1e76979106
3,8,free,,R,26.0,6,2.0,3d8200fe9e5783270e8e827c98a4808ebb6f24671c377ac2a3018ea7fccac8e2
3,9,free,,R,36.0,6,2.0,8bc2cbf2d0e138c4bb340f1c279ab1bcd010623b6e36026c1f1d53d0971f4929
3,10,free,,I,53.0,6,1.0,be17fbc2c3c817c7d23b13f4059fb47ea13eebde02f398dea3438af67b1d641e
4,1,forced,1.0,I,65.0,6,,
4,2,forced,2.0,R,77.0,6,,
4,3,forced,2.0,R,52.0,6,,
4,4,forced,1.0,I,73.0,6,,
4,5,free,,R,70.0,6,2.0,3f63c447dd788d19dbbf22c06cb70337037420409408ca412ea4fae4216b576c
4,6,free,,R,56.0,6,2.0,83389335c3b6e566579eb98356ea5f2e125783b0d13209d658d89dee85a4627d
4,7,free,,R,50.0,6,2.0,5c644f5dc056976af044f90f6078845bbb019a326c949067fb2023eaa05751e1
4,8,free,,I,67.0,6,1.0,0ee754ae540f4b1bddb19d41e294500e066090b797dd191697a5cae3d4847c98
4,9,free,,R,62.0,6,2.0,96a2762357671e8b50de3746be91c074500c0a64f3aef7703e8b41b885a2ff1d
4,10,free,,I,68.0,6,1.0,ab9dc4680a3b462b7ea1ec76d56c421faf7e6399bd6b63f15be17d88e36e8105
5,1,forced,2.0,R,70.0,6,,
5,2,forced,1.0,I,19.0,6,,
5,3,forced,2.0,R,43.0,6,,
5,4,forced,1.0,I,41.0,6,,
5,5,free,,R,53.0,6,2.0,e82552b7415a6d0f6633e198229a60fbc94244fcb00263ac977bbe3b3c265318
