game,trial,type,choice,mapped_choice,reward,horizon,choice_numeric,prompt_hash
1,1,forced,2.0,I,66.0,1,,
1,2,forced,2.0,I,80.0,1,,
1,3,forced,1.0,M,29.0,1,,
1,4,forced,2.0,I,75.0,1,,
1,5,free,,I,81.0,1,2.0,962bd6d21ad8f3651d0c2488821638384ece7e06d4c4a825065b7211cf25e92e
2,1,forced,2.0,I,69.0,6,,
2,2,forced,2.0,I,50.0,6,,
2,3,forced,1.0,M,51.0,6,,
2,4,forced,2.0,I,64.0,6,,
2,5,free,,I,67.0,6,2.0,760cd4c97d239ede7380002e1daafc891fba607849bfab4b6fd77335f398121e
2,6,free,,M,54.0,6,1.0,77d26466af1183e25834d2bcdce008a35c1692cb17d7e4f2307328a59dd81836
2,7,free,,I,64.0,6,2.0,6c19b9f0f81fae86b456719a7114274e9eff299d72e83f26dc5bacd9f274ac51
2,8,free,,I,64.0,6,2.0,2d08dbd9413588ec277a40121117c443b76c76622d0162424e3a067e04843da6
2,9,free,,I,57.0,6,2.0,5bb0db35b50d72b1707a1fc46df09e790a410c9c424222c5a866b9ea41a2a37d
2,10,free,,I,50.0,6,2.0,5568f3ce8cfa96dfe87c0d9038cedcb9dfc58f5e578bd8ebf67f93ef9e146626
3,1,forced,2.0,I,31.0,6,,
3,2,forced,1.0,M,43.0,6,,
3,3,forced,2.0,I,26.0,6,,
3,4,forced,1.0,M,36.0,6,,
3,5,free,,M,26.0,6,1.0,9eadf66f5994ee9d83d23236337f65857a384fd9fb845dc85acfdb0b58351db9
3,6,free,,M,41.0,6,1.0,4f81b786286ac983e551b53f8fef482a91eefdf9a329eacb673322dcb61d1249
3,7,free,,M,44.0,6,1.0,d96c9fc57f49c808fd36964b9b13158c942d227305d577ab0236dffcb93e0880
3,8,free,,M,44.0,6,1.0,bd7f17a71e58f22dd1384d8396b155022abd36097fa6556081bf5889947ffccc
3,9,free,,M,43.0,6,1.0,fea9a35a80388068fa5f807fc6606e5e8f19265f987cac9558cce0328ae7f23f
3,10,free,,M,53.0,6,1.0,f24c9208ec6c0243e4f5e969a28e33c97a1d6bc2679cadee87493b6a41f67419
4,1,forced,1.0,M,65.0,6,,
