game,trial,type,choice,mapped_choice,reward,horizon,choice_numeric,prompt_hash
1,1,forced,2.0,T,66.0,1,,
1,2,forced,2.0,T,80.0,1,,
1,3,forced,1.0,A,29.0,1,,
1,4,forced,2.0,T,75.0,1,,
1,5,free,,T,81.0,1,2.0,966accf793458096039814f41f9343fbfee6b4e990cf2455d97e50ead9b54473
2,1,forced,2.0,T,69.0,6,,
2,2,forced,2.0,T,50.0,6,,
2,3,forced,1.0,A,51.0,6,,
2,4,forced,2.0,T,64.0,6,,
2,5,free,,T,56.0,6,2.0,3acfc29d0b2591bca2b3669213bf552f4c19bb50d97ec10db9557f866b75b626
2,6,free,,T,54.0,6,2.0,90ced7e6741c6a7a99d3ce5f060337148d745addc5e8f2bc60364e87c050fe3d
2,7,free,,T,64.0,6,2.0,90103e02d37456c14798e2181428a3fd02eda399069fa81e3c4c67bb5f3e46e5
2,8,free,,T,64.0,6,2.0,5e7716c71d986b4e6b5e41b1cf7e69916f24c47ce579dc5e37077b9d527b9212
2,9,free,,T,57.0,6,2.0,7968aa86dd702d7f7924050d3a77cd56a72c184174e6a488878f72e607edbedd
2,10,free,,A,55.0,6,1.0,b07a75c1e278e84b2a4a682483d1f3216f749e4252d398371dcfdca334008a90
3,1,forced,2.0,T,31.0,6,,
3,2,forced,1.0,A,43.0,6,,
3,3,forced,2.0,T,26.0,6,,
3,4,forced,1.0,A,36.0,6,,
3,5,free,,A,26.0,6,1.0,81b3a63f095a9cf8a65c9995ade0091fcf132523fccb19976d61eaa41de675d7
3,6,free,,A,41.0,6,1.0,8b330aa6577db522bb9febbc29214b5edacdbba2c4d7aa785c44eae5909a0c3c
3,7,free,,A,44.0,6,1.0,ab4ea0b5732af2e46a8c6d11f8dcf445810c70edac361fcefaab54b8d83779de
3,8,free,,T,52.0,6,2.0,873e089ff712f9953b222a782c45802f5f910ced5fab19e8a17138028c1fa744
3,9,free,,T,28.0,6,2.0,787809f2b4a9a1c10d4b06510a4b575f7f725f878945ec6eed7fce45db0d4cf8
3,10,free,,A,53.0,6,1.0,1eb1bbac4db35d24843f3fbc7c67aef7668298bd02f6291b8acf081a5acdcd5d
