game,trial,type,choice,mapped_choice,reward,horizon,choice_numeric,prompt_hash
1,1,forced,2.0,E,66.0,1,,
1,2,forced,2.0,E,80.0,1,,
1,3,forced,1.0,L,29.0,1,,
1,4,forced,2.0,E,75.0,1,,
1,5,free,,L,49.0,1,1.0,b85225c1ffc6a75acad04f79205e5d32657318f4f35c763fc828442372f53787
2,1,forced,2.0,E,69.0,6,,
2,2,forced,2.0,E,50.0,6,,
2,3,forced,1.0,L,51.0,6,,
2,4,forced,2.0,E,64.0,6,,
2,5,free,,L,42.0,6,1.0,a24304d076a030bc121ed84ab3dec2115b1ac197cd712216361c5ed78d570934
2,6,free,,L,66.0,6,1.0,b2fdfb5283fffe251d0bc514e1f67f37050d1ab59af9eb11feeb994461b12b2d
2,7,free,,L,63.0,6,1.0,048157f30fc28a4637568397d4a353f66dc4513c49d9da470989d72b74513028
2,8,free,,L,54.0,6,1.0,affce21ec4c6799727bd4c5c294018491210f4f15723bc66637c98e7173c5a9d
2,9,free,,L,64.0,6,1.0,0e9a90536712e3054f739e8534cad7e78aff55c4e2dd28240e30e24e04285cfc
2,10,free,,L,55.0,6,1.0,b58577ad707f80fef06f37613bc32a6b23983fb6a057aa2ce41c7b031cf15472
3,1,forced,2.0,E,31.0,6,,
3,2,forced,1.0,L,43.0,6,,
3,3,forced,2.0,E,26.0,6,,
3,4,forced,1.0,L,36.0,6,,
3,5,free,,E,35.0,6,2.0,f5f3a524753376282221b8dd99b2ec707cba30b01c1b20fb29684f3ec2c80134
3,6,free,,L,41.0,6,1.0,4cc7183496230d3f13fd543f1fa8fe0601e5f83433fce5cfd98c4ac4a710c1b6
3,7,free,,L,44.0,6,1.0,2bfa43bb9324afab2715f6e44f5e30d1c5269886b06520b8da747ad23bfb933c
3,8,free,,L,44.0,6,1.0,c7c72f69bb7d93cd0e774186b347df0298d48fc9df306d95be34ad5fb1b357a5
3,9,free,,L,43.0,6,1.0,5bf4a98f8e72790e17aed0d4b12d28855bc1aedee830189a5830da95513b2db7
3,10,free,,L,53.0,6,1.0,4146d3b20229f601b8cd1251cd2435658d7790a7376d305b21fdd84ca4f0221e
4,1,forced,1.0,L,65.0,6,,
4,2,forced,2.0,E,77.0,6,,
4,3,forced,2.0,E,52.0,6,,
4,4,forced,1.0,L,73.0,6,,
4,5,free,,L,61.0,6,1.0,ca24696effffd33b5f1ddfda487c35e8107efa28ba04369cd512d9b3ae9a8e42
4,6,free,,E,56.0,6,2.0,7877a72003710450603fb1f028ac5400dd76d2bf943c5540aa4bc1e3eb7135e1
4,7,free,,E,47.0,6,2.0,9eab8adcc91310345dcbae1ef2387ef2e330ae574323364dfa90e8f10104157f
4,8,free,,L,67.0,6,1.0,92cba29ada834bdb77b96f6dbe385c119557bc15d96df735ad36b078de841ab9
4,9,free,,L,87.0,6,1.0,9d22440c89b07ad2d675bd4dd6442258bd2e066e7477b625bb2d794964db93c5
4,10,free,,E,56.0,6,2.0,9d0ffac9081584ea6007da8f1d95df704e5207e84e09197677259bb796e6e2fd
5,1,forced,2.0,E,70.0,6,,
5,2,forced,1.0,L,19.0,6,,
5,3,forced,2.0,E,43.0,6,,
5,4,forced,1.0,L,41.0,6,,
5,5,free,,L,26.0,6,1.0,febff956d15a0d798e1aa46e016e3460ba101017b09e3e5aff5b376c4dba7cf4
5,6,free,,L,19.0,6,1.0,553389a6c1a84e8cd30dc668981b80fcb2f5dfc7fbefc8ed0cd10a4e6b4e20ab
5,7,free,,E,61.0,6,2.0,9c4d95d579bcb94857b025089d0c64d7bd7ae9b6d48a40ae5542bc3fef87f6ed
5,8,free,,L,33.0,6,1.0,cb747167f8340fe080047096a7d3ec255c3a0aed8c552a7d3ccdb663f93d60e2
5,9,free,,E,62.0,6,2.0,10d4a2ff873b9c34b41ba17288714ebccbf5bfca9ee9f2e03f814155b8768df8
5,10,free,,E,50.0,6,2.0,0bd3549e96fdfc8b3423c46442bead1a7f68198d871597149063ce3168f7bd6b
6,1,forced,1.0,L,63.0,6,,
6,2,forced,2.0,E,44.0,6,,
6,3,forced,1.0,L,49.0,6,,
6,4,forced,1.0,L,47.0,6,,
6,5,free,,L,32.0,6,1.0,0a3543ee741374856cf535564012de7840b988b2b610e3ed82d7ac3b67596b02
6,6,free,,L,44.0,6,1.0,348fb1168228ce88906c4ae09133f76fd3d6494ad09fe2693194b917fc3cd9e3
6,7,free,,L,55.0,6,1.0,99a4a4ef4a59cc5a2b4ca982e45738edcf5d39fb8567afdfa62bdaec9538d571
6,8,free,,L,62.0,6,1.0,a8098fd58e5313be71a07b49eea0049c4c85179cedab9a877558c45c21f7e069
6,9,free,,L,49.0,6,1.0,40da81f7fc41c4fc798f68df0270968e8334c15df1b90d05b20781623edfb823
6,10,free,,E,36.0,6,2.0,4a61661981d8ba373567c468fe3b6f876cf2f568b2568de19952112c7dd8347d
7,1,forced,1.0,L,61.0,1,,
7,2,forced,2.0,E,44.0,1,,
7,3,forced,2.0,E,41.0,1,,
7,4,forced,2.0,E,47.0,1,,
7,5,free,,E,29.0,1,2.0,33200c2a03b5958e91690deb9a67e3b8055d77a1588e735e00fd66f5ee0d09f3
8,1,forced,1.0,L,51.0,1,,
8,2,forced,2.0,E,76.0,1,,
8,3,forced,1.0,L,54.0,1,,
8,4,forced,2.0,E,84.0,1,,
8,5,free,,E,72.0,1,2.0,4cfc61e9a1e20b4685818fcbba330d0902eefadd2d29b3e21975984fd4e4091b
9,1,forced,1.0,L,54.0,6,,
9,2,forced,2.0,E,14.0,6,,
9,3,forced,2.0,E,15.0,6,,
9,4,forced,1.0,L,46.0,6,,
9,5,free,,E,20.0,6,2.0,3ddff27409cb5ce69ed16c8ffc3a97c7c15bd2a304216ab852bcb9d562d2a6d2
9,6,free,,E,19.0,6,2.0,7b449d9aeeaffc004681a3d33c628ef165ceaa7ccf47c58a5f34db773199dbdc
9,7,free,,L,45.0,6,1.0,553fe685ac42bcae8cf5cef2a896dfa79768401b3b2e0a0da4c8aa4d69a5a9ae
9,8,free,,L,46.0,6,1.0,2ed1124f234ae88ffe1e3ad810bbe9f9eac7234e603911935882e8a373036f9f
9,9,free,,L,34.0,6,1.0,1bf8d09ff8ea9f5c7f0505eb9fca96175257794b525f235526e7838b1a3c3188
9,10,free,,L,25.0,6,1.0,5254867af01b9139316ea25b71dab114bf0b692c983c8000ba2da2522fcd6333
10,1,forced,1.0,L,9.0,6,,
10,2,forced,1.0,L,17.0,6,,
10,3,forced,2.0,E,40.0,6,,
10,4,forced,2.0,E,42.0,6,,
