participant_id,trial_index,ground_truth,nll,prob_step_1
68,1,30,0.87109375,0.41796875
68,2,30,6.96875,0.000942230224609375
68,3,20,5.6875,0.003387451171875
68,4,30,6.28125,0.00186920166015625
68,5,20,2.953125,0.05224609375
68,6,30,5.6875,0.003387451171875
68,7,20,6.0,0.002471923828125
68,8,40,0.953125,0.384765625
68,9,40,2.359375,0.09423828125
68,10,20,4.5625,0.01043701171875
68,11,40,1.09375,0.333984375
68,12,30,3.78125,0.0228271484375
68,13,30,4.875,0.00762939453125
68,14,40,0.984375,0.373046875
68,15,40,1.203125,0.30078125
68,16,30,1.5078125,0.2216796875
68,17,40,0.83984375,0.431640625
68,18,60,1.9609375,0.140625
68,19,50,0.50390625,0.60546875
68,20,40,1.75,0.173828125
68,21,40,1.1640625,0.3125
68,22,80,4.125,0.01611328125
68,23,80,1.1875,0.3046875
68,24,30,4.375,0.0125732421875
68,25,40,2.25,0.10546875
68,26,40,1.796875,0.166015625
68,27,60,4.03125,0.0177001953125
68,28,30,3.640625,0.0262451171875
68,29,40,1.4765625,0.228515625
68,30,50,0.78515625,0.455078125
68,31,50,1.3515625,0.259765625
68,32,60,2.234375,0.10693359375
68,33,40,1.3046875,0.271484375
68,34,50,0.458984375,0.6328125
68,35,40,1.734375,0.1767578125
68,36,70,5.3125,0.00494384765625
68,37,60,0.9609375,0.3828125
68,38,40,1.234375,0.291015625
68,39,50,1.0390625,0.353515625
68,40,50,0.55859375,0.5703125
68,41,70,2.421875,0.0888671875
68,42,60,1.703125,0.181640625
68,43,50,0.75390625,0.470703125
68,44,70,3.140625,0.043212890625
68,45,80,0.54296875,0.58203125
68,46,80,0.8828125,0.4140625
68,47,30,3.1875,0.041259765625
68,48,40,1.1171875,0.328125
68,49,40,0.7578125,0.46875
68,50,60,1.890625,0.1513671875
68,51,30,1.8125,0.1630859375
68,52,40,0.85546875,0.42578125
68,53,40,1.9765625,0.138671875
68,54,50,0.7734375,0.4609375
68,55,60,1.125,0.32421875
68,56,30,3.921875,0.019775390625
68,57,40,1.171875,0.310546875
68,58,50,0.80078125,0.44921875
68,59,60,1.375,0.251953125
68,60,70,2.390625,0.091796875
68,61,40,0.57421875,0.5625
68,62,50,0.66015625,0.515625
68,63,60,1.53125,0.2158203125
68,64,70,1.0859375,0.337890625
68,65,80,0.94140625,0.390625
68,66,60,1.5859375,0.205078125
68,67,70,1.2265625,0.29296875
68,68,80,0.46484375,0.62890625
68,69,90,0.671875,0.51171875
68,70,30,1.2734375,0.279296875
68,71,30,2.984375,0.050537109375
68,72,30,1.3359375,0.263671875
68,73,40,1.78125,0.16796875
68,74,70,2.46875,0.08447265625
68,75,40,1.4921875,0.224609375
68,76,30,3.328125,0.035888671875
68,77,50,0.90625,0.404296875
68,78,50,2.296875,0.1005859375
68,79,30,2.546875,0.078125
68,80,40,1.1953125,0.302734375
68,81,50,0.5546875,0.57421875
68,82,60,0.99609375,0.369140625
68,83,30,5.03125,0.00653076171875
68,84,50,2.125,0.11962890625
68,85,50,0.96484375,0.380859375
68,86,60,1.203125,0.30078125
68,87,70,0.9140625,0.400390625
68,88,70,1.2421875,0.2890625
68,89,50,1.1875,0.3046875
68,90,60,1.5234375,0.2177734375
68,91,80,0.97265625,0.37890625
68,92,90,0.27734375,0.7578125
68,93,20,3.96875,0.0189208984375
68,94,30,1.25,0.287109375
68,95,40,1.3046875,0.271484375
68,96,50,1.828125,0.1611328125
68,97,30,2.546875,0.078125
68,98,30,2.09375,0.123046875
68,99,30,2.078125,0.125
68,100,50,1.15625,0.314453125
68,101,40,1.2421875,0.2890625
68,102,30,1.484375,0.2265625
68,103,30,1.5234375,0.2177734375
68,104,50,0.62890625,0.53125
68,105,50,1.359375,0.255859375
68,106,50,1.234375,0.291015625
68,107,30,1.1484375,0.31640625
68,108,50,0.875,0.416015625
68,109,60,1.375,0.251953125
68,110,70,0.99609375,0.369140625
68,111,70,0.56640625,0.56640625
68,112,50,0.95703125,0.384765625
68,113,70,1.8125,0.1630859375
68,114,70,1.5625,0.2099609375
68,115,90,0.2138671875,0.80859375
68,116,30,1.3515625,0.259765625
68,117,40,1.0859375,0.337890625
68,118,40,0.76953125,0.462890625
68,119,50,0.78515625,0.455078125
68,120,30,1.546875,0.212890625
68,121,40,0.91015625,0.40234375
68,122,40,0.98828125,0.373046875
68,123,50,0.40234375,0.66796875
68,124,60,2.5,0.08203125
68,125,40,0.90234375,0.40625
68,126,40,1.1796875,0.306640625
68,127,40,2.65625,0.0703125
68,128,10,12.1875,5.0961971282958984e-06
68,129,60,1.6015625,0.201171875
68,130,50,1.484375,0.2265625
68,131,50,0.671875,0.51171875
68,132,50,1.1640625,0.3125
68,133,70,0.90625,0.404296875
68,134,70,0.51171875,0.59765625
68,135,50,0.7421875,0.4765625
68,136,70,1.4765625,0.228515625
68,137,70,0.50390625,0.60546875
68,138,90,0.298828125,0.7421875
