participant_id,trial_index,ground_truth,nll,prob_step_1
70,1,90,2.125,0.11962890625
70,2,60,1.125,0.32421875
70,3,10,9.4375,7.963180541992188e-05
70,4,70,5.375,0.004638671875
70,5,50,2.921875,0.0537109375
70,6,60,1.0390625,0.353515625
70,7,90,4.90625,0.00738525390625
70,8,70,4.5625,0.01043701171875
70,9,90,6.15625,0.0021209716796875
70,10,70,2.78125,0.06201171875
70,11,60,0.86328125,0.421875
70,12,90,2.59375,0.07470703125
70,13,60,3.484375,0.0306396484375
70,14,40,0.81640625,0.44140625
70,15,50,1.1015625,0.33203125
70,16,50,1.875,0.1533203125
70,17,60,1.34375,0.26171875
70,18,50,0.8984375,0.40625
70,19,90,4.625,0.00982666015625
70,20,50,1.3828125,0.25
70,21,70,3.140625,0.043212890625
70,22,60,0.89453125,0.408203125
70,23,50,2.234375,0.10693359375
70,24,60,3.125,0.0439453125
70,25,30,3.78125,0.0228271484375
70,26,50,1.7421875,0.1748046875
70,27,50,3.75,0.0235595703125
70,28,50,2.265625,0.10400390625
70,29,50,3.328125,0.035888671875
70,30,50,0.66796875,0.51171875
70,31,70,3.734375,0.02392578125
70,32,70,2.234375,0.10693359375
70,33,60,2.296875,0.1005859375
70,34,60,1.890625,0.1513671875
70,35,70,2.140625,0.11767578125
70,36,50,0.80078125,0.44921875
70,37,70,1.4921875,0.224609375
70,38,70,2.125,0.11962890625
70,39,50,0.8671875,0.419921875
70,40,50,0.7421875,0.4765625
70,41,70,1.3515625,0.259765625
70,42,60,2.859375,0.057373046875
70,43,70,1.1953125,0.302734375
70,44,50,0.94140625,0.390625
70,45,70,0.7109375,0.490234375
70,46,50,2.90625,0.0546875
70,47,50,1.859375,0.15625
70,48,40,2.140625,0.11767578125
70,49,50,0.94921875,0.38671875
70,50,50,1.140625,0.3203125
70,51,50,1.2421875,0.2890625
70,52,60,0.8984375,0.40625
70,53,60,2.125,0.11962890625
70,54,50,0.8125,0.443359375
70,55,60,1.8984375,0.1494140625
70,56,50,0.74609375,0.474609375
70,57,50,0.46875,0.625
70,58,70,1.984375,0.1376953125
70,59,50,0.390625,0.67578125
70,60,50,0.66015625,0.515625
70,61,50,0.5859375,0.5546875
70,62,70,3.75,0.0235595703125
70,63,90,6.625,0.0013275146484375
70,64,70,1.3359375,0.263671875
70,65,50,1.9453125,0.142578125
70,66,50,0.8046875,0.447265625
70,67,50,0.66796875,0.51171875
70,68,50,1.484375,0.2265625
70,69,60,2.859375,0.057373046875
70,70,50,1.0078125,0.365234375
70,71,60,1.8359375,0.1591796875
70,72,70,1.8828125,0.15234375
70,73,50,0.90625,0.404296875
70,74,60,1.28125,0.27734375
70,75,60,1.0546875,0.34765625
70,76,70,1.53125,0.2158203125
70,77,60,1.3671875,0.25390625
70,78,60,1.875,0.1533203125
70,79,60,1.0625,0.345703125
70,80,50,1.0625,0.345703125
70,81,50,0.98828125,0.373046875
70,82,60,1.328125,0.265625
70,83,60,1.6171875,0.1982421875
70,84,60,0.9921875,0.37109375
70,85,60,0.94921875,0.38671875
70,86,60,0.921875,0.3984375
70,87,60,1.2265625,0.29296875
70,88,60,1.2578125,0.28515625
70,89,60,0.5234375,0.59375
70,90,60,0.427734375,0.65234375
70,91,60,0.482421875,0.6171875
70,92,50,2.75,0.06396484375
70,93,60,1.1015625,0.33203125
70,94,60,0.7890625,0.455078125
70,95,50,1.4296875,0.2392578125
70,96,50,0.9765625,0.376953125
70,97,60,1.2109375,0.298828125
70,98,60,0.62109375,0.5390625
70,99,50,0.8203125,0.439453125
70,100,60,0.9921875,0.37109375
70,101,60,0.7421875,0.4765625
70,102,60,0.78515625,0.455078125
70,103,50,0.40625,0.66796875
70,104,60,1.34375,0.26171875
70,105,60,0.7734375,0.4609375
70,106,50,0.99609375,0.369140625
70,107,60,0.59765625,0.55078125
70,108,50,1.015625,0.361328125
70,109,50,0.84765625,0.427734375
70,110,50,1.7734375,0.169921875
70,111,60,0.87109375,0.41796875
70,112,60,0.71875,0.48828125
70,113,60,0.98828125,0.373046875
70,114,60,0.388671875,0.6796875
70,115,50,1.2734375,0.279296875
70,116,60,1.0703125,0.34375
70,117,50,0.80078125,0.44921875
70,118,60,0.81640625,0.44140625
70,119,60,0.8515625,0.42578125
70,120,60,0.51953125,0.59375
70,121,60,0.37890625,0.68359375
70,122,70,4.46875,0.011474609375
70,123,60,0.5234375,0.59375
70,124,60,0.44921875,0.63671875
70,125,60,0.53125,0.5859375
70,126,60,0.859375,0.423828125
70,127,60,0.625,0.53515625
70,128,50,1.4375,0.2373046875
70,129,50,1.2109375,0.298828125
70,130,70,3.34375,0.035400390625
70,131,50,1.3046875,0.271484375
70,132,70,2.15625,0.11572265625
70,133,60,0.70703125,0.4921875
70,134,50,2.25,0.10546875
70,135,50,1.078125,0.33984375
70,136,60,1.2734375,0.279296875
70,137,60,0.95703125,0.384765625
70,138,70,1.6015625,0.201171875
