participant_id,trial_index,ground_truth,nll,prob_step_1,prob_step_2,prob_step_3
159,1,normal,6.5625,0.00141143798828125,,
159,2,high,7.3125,0.000667572021484375,,
159,3,high,1.6484375,0.1923828125,,
159,4,normal,4.46875,0.011474609375,,
159,5,normal,3.84375,0.0213623046875,,
159,6,very low,6.7109375,0.1806640625,0.006744384765625,
159,7,high,1.9609375,0.140625,,
159,8,low,0.94140625,0.390625,,
159,9,normal,3.65625,0.02587890625,,
159,10,normal,1.265625,0.28125,,
159,11,normal,9.0625,0.00011587142944335938,,
159,12,normal,0.07958984375,0.921875,,
159,13,extremely low,5.21875,0.02978515625,1.0,0.181640625
159,14,very high,1.01885986328125,0.365234375,0.98828125,
159,15,low,4.03125,0.0177001953125,,
159,16,low,3.765625,0.023193359375,,
159,17,low,2.890625,0.055419921875,,
159,18,somewhat low,1.337890625,0.302734375,1.0,0.8671875
159,19,normal,1.890625,0.1513671875,,
159,20,extremely low,8.3359375,0.1806640625,1.0,0.0013275146484375
159,21,normal,2.6875,0.06787109375,,
159,22,normal,3.34375,0.035400390625,,
159,23,somewhat high,1.3681640625,0.275390625,1.0,0.92578125
159,24,normal,0.8828125,0.4140625,,
159,25,somewhat high,2.2109375,0.34375,1.0,0.3203125
159,26,somewhat high,1.9716796875,0.15234375,1.0,0.9140625
159,27,low,7.25,0.00070953369140625,,
159,28,somewhat high,1.58984375,0.2890625,1.0,0.70703125
159,29,normal,2.875,0.056396484375,,
159,30,somewhat low,0.9609375,0.54296875,1.0,0.70703125
159,31,very high,0.61346435546875,0.54296875,0.99609375,
159,32,normal,2.640625,0.0712890625,,
159,33,somewhat low,0.986328125,0.455078125,1.0,0.81640625
159,34,normal,3.1875,0.041259765625,,
159,35,extremely low,6.84765625,0.00124359130859375,1.0,0.8515625
159,36,somewhat low,3.1015625,0.3046875,1.0,0.1474609375
159,37,normal,0.921875,0.3984375,,
159,38,somewhat high,1.7177734375,0.224609375,1.0,0.796875
159,39,high,3.796875,0.0224609375,,
159,40,high,4.40625,0.01220703125,,
159,41,high,1.25,0.287109375,,
159,42,high,4.0625,0.0172119140625,,
159,43,somewhat high,2.4921875,0.337890625,1.0,0.2451171875
159,44,very high,1.1431884765625,0.32421875,0.98046875,
159,45,normal,3.125,0.0439453125,,
159,46,extremely low,3.673828125,0.029296875,1.0,0.8671875
159,47,normal,2.0,0.1357421875,,
159,48,normal,1.8203125,0.162109375,,
159,49,very high,3.7890625,0.06494140625,0.34765625,
159,50,normal,2.140625,0.11767578125,,
159,51,normal,1.8671875,0.154296875,,
159,52,very low,4.671875,0.28125,0.033203125,
159,53,normal,0.94140625,0.390625,,
159,54,somewhat low,3.0,0.169921875,1.0,0.29296875
159,55,somewhat high,2.13671875,0.26953125,1.0,0.439453125
159,56,somewhat low,1.3671875,0.337890625,1.0,0.75390625
159,57,normal,1.8984375,0.1494140625,,
159,58,very high,3.4453125,0.06005859375,0.53125,
159,59,high,1.6328125,0.1953125,,
159,60,very high,1.111083984375,0.345703125,0.953125,
159,61,normal,0.609375,0.54296875,,
159,62,normal,0.2431640625,0.78515625,,
159,63,normal,1.28125,0.27734375,,
159,64,low,5.9375,0.0026397705078125,,
159,65,somewhat high,1.896484375,0.2412109375,1.0,0.62109375
159,66,somewhat high,1.95947265625,0.15625,1.0,0.90625
159,67,very low,3.1484375,0.091796875,0.46875,
159,68,normal,0.63671875,0.52734375,,
159,69,normal,1.453125,0.2333984375,,
159,70,somewhat high,1.330078125,0.33984375,1.0,0.77734375
159,71,normal,2.171875,0.11376953125,,
159,72,normal,1.984375,0.1376953125,,
159,73,low,2.015625,0.1328125,,
159,74,low,6.09375,0.00225830078125,,
159,75,normal,0.5078125,0.6015625,,
159,76,normal,0.08349609375,0.91796875,,
159,77,very low,1.773681640625,0.1796875,0.9453125,
159,78,somewhat high,2.76171875,0.384765625,1.0,0.1640625
159,79,normal,0.443359375,0.640625,,
159,80,normal,1.4609375,0.232421875,,
159,81,normal,0.79296875,0.453125,,
159,82,very low,2.876953125,0.06396484375,0.87890625,
159,83,somewhat high,0.955078125,0.443359375,1.0,0.8671875
159,84,somewhat high,2.6171875,0.2490234375,1.0,0.29296875
159,85,normal,0.392578125,0.67578125,,
159,86,normal,0.9921875,0.37109375,,
159,87,normal,0.5625,0.5703125,,
159,88,extremely low,3.13671875,0.04541015625,1.0,0.95703125
159,89,high,1.015625,0.361328125,,
159,90,high,0.9375,0.392578125,,
159,91,somewhat high,1.3916015625,0.26953125,1.0,0.92578125
159,92,somewhat high,1.18701171875,0.32421875,1.0,0.94140625
159,93,very low,3.609375,0.035888671875,0.75390625,
159,94,normal,0.7890625,0.455078125,,
159,95,normal,0.314453125,0.73046875,,
159,96,somewhat high,0.7109375,0.578125,1.0,0.8515625
159,97,low,0.88671875,0.412109375,,
159,98,high,0.64453125,0.5234375,,
159,99,somewhat high,3.123046875,0.6484375,1.0,0.06787109375
159,100,normal,0.5859375,0.5546875,,
159,101,normal,3.296875,0.037109375,,
159,102,somewhat high,0.92041015625,0.439453125,1.0,0.90625
159,103,normal,0.48828125,0.61328125,,
159,104,somewhat low,2.74609375,0.11376953125,1.0,0.5625
159,105,normal,0.050048828125,0.953125,,
159,106,low,4.40625,0.01220703125,,
159,107,very low,1.732421875,0.2158203125,0.81640625,
159,108,very low,1.07666015625,0.345703125,0.984375,
159,109,somewhat high,1.759765625,0.1982421875,1.0,0.8671875
159,110,high,1.4140625,0.2431640625,,
159,111,normal,1.859375,0.15625,,
159,112,somewhat low,1.7978515625,0.1796875,1.0,0.92578125
159,113,very low,5.189453125,0.007171630859375,0.77734375,
159,114,extremely low,4.5078125,0.29296875,1.0,0.03759765625
159,115,normal,0.4375,0.64453125,,
159,116,extremely low,7.046875,0.004791259765625,1.0,0.181640625
159,117,very low,2.1357421875,0.12890625,0.9140625,
159,118,normal,1.1484375,0.31640625,,
159,119,normal,0.8671875,0.419921875,,
159,120,high,1.4375,0.2373046875,,
159,121,somewhat high,2.7109375,0.1123046875,1.0,0.59375
159,122,very low,1.8619384765625,0.158203125,0.98046875,
159,123,very low,1.10009765625,0.3671875,0.90625,
159,124,normal,1.0859375,0.337890625,,
159,125,very high,1.95703125,0.2001953125,0.70703125,
159,126,somewhat high,0.85400390625,0.470703125,1.0,0.90625
159,127,very low,2.09765625,0.173828125,0.70703125,
159,128,normal,1.359375,0.255859375,,
159,129,low,0.88671875,0.412109375,,
159,130,very high,5.6484375,0.40625,0.0086669921875,
159,131,normal,0.40625,0.66796875,,
159,132,normal,0.578125,0.5625,,
159,133,normal,1.6328125,0.1953125,,
159,134,normal,0.416015625,0.66015625,,
159,135,normal,0.388671875,0.6796875,,
159,136,normal,4.28125,0.01385498046875,,
159,137,normal,0.05322265625,0.94921875,,
159,138,normal,1.09375,0.333984375,,
159,139,normal,1.6328125,0.1953125,,
159,140,very high,3.546875,0.1748046875,0.1640625,
159,141,extremely low,2.8125,0.40625,1.0,0.1474609375
159,142,normal,2.703125,0.06689453125,,
159,143,normal,0.4140625,0.66015625,,
159,144,normal,0.2314453125,0.79296875,,
159,145,normal,0.3828125,0.68359375,,
159,146,normal,0.96875,0.37890625,,
159,147,normal,1.3515625,0.259765625,,
159,148,normal,0.05419921875,0.9453125,,
159,149,normal,0.859375,0.423828125,,
159,150,normal,0.94140625,0.390625,,
159,151,normal,1.1640625,0.3125,,
159,152,somewhat low,3.78125,0.0712890625,1.0,0.3203125
159,153,high,4.15625,0.015625,,
159,154,normal,1.8203125,0.162109375,,
159,155,somewhat high,2.138671875,0.189453125,1.0,0.62109375
159,156,somewhat high,2.8828125,0.1611328125,1.0,0.34765625
159,157,normal,1.2265625,0.29296875,,
159,158,normal,1.9453125,0.142578125,,
159,159,normal,0.404296875,0.66796875,,
159,160,somewhat low,3.265625,0.259765625,1.0,0.1474609375
159,161,normal,0.4375,0.64453125,,
159,162,normal,1.1484375,0.31640625,,
159,163,normal,0.365234375,0.6953125,,
159,164,high,3.921875,0.019775390625,,
159,165,high,2.875,0.056396484375,,
159,166,normal,0.4609375,0.62890625,,
159,167,high,2.953125,0.05224609375,,
159,168,low,3.6875,0.0250244140625,,
159,169,normal,1.078125,0.33984375,,
159,170,normal,0.11572265625,0.890625,,
159,171,high,1.1796875,0.306640625,,
159,172,somewhat high,4.234375,0.0537109375,1.0,0.26953125
159,173,normal,0.57421875,0.5625,,
159,174,very low,3.5546875,0.0703125,0.40625,
159,175,somewhat high,2.013671875,0.1630859375,1.0,0.81640625
159,176,somewhat high,3.25,0.12109375,1.0,0.3203125
159,177,normal,1.375,0.251953125,,
159,178,very low,2.984375,0.1728515625,0.29296875,
159,179,somewhat high,2.45703125,0.1953125,1.0,0.439453125
159,180,low,1.734375,0.1767578125,,
159,181,very low,2.5703125,0.12890625,0.59375,
159,182,low,1.671875,0.1875,,
159,183,high,2.6875,0.06787109375,,
159,184,extremely low,2.28125,0.29296875,1.0,0.34765625
159,185,very low,1.76953125,0.2412109375,0.70703125,
159,186,normal,0.12255859375,0.8828125,,
159,187,normal,0.326171875,0.72265625,,
159,188,normal,1.0234375,0.359375,,
159,189,extremely low,1.28076171875,0.294921875,1.0,0.94140625
159,190,somewhat low,1.28515625,0.40625,1.0,0.6796875
159,191,normal,2.328125,0.09765625,,
159,192,somewhat high,2.130859375,0.1455078125,1.0,0.81640625
159,193,somewhat high,1.035400390625,0.375,1.0,0.9453125
159,194,low,0.8359375,0.43359375,,
159,195,normal,0.37890625,0.68359375,,
159,196,extremely low,1.78515625,0.5234375,1.0,0.3203125
159,197,low,3.0625,0.046875,,
159,198,low,2.65625,0.0703125,,
159,199,normal,1.3828125,0.25,,
159,200,normal,1.6484375,0.1923828125,,
159,201,normal,2.421875,0.0888671875,,
159,202,normal,0.34375,0.7109375,,
159,203,normal,0.427734375,0.65234375,,
159,204,somewhat high,4.0859375,0.1982421875,1.0,0.08447265625
159,205,normal,0.5234375,0.59375,,
159,206,normal,0.828125,0.4375,,
159,207,normal,1.296875,0.2734375,,
159,208,normal,2.421875,0.0888671875,,
159,209,normal,0.40625,0.66796875,,
159,210,normal,1.4765625,0.228515625,,
159,211,normal,0.9453125,0.388671875,,
159,212,normal,1.34375,0.26171875,,
159,213,normal,1.390625,0.2490234375,,
159,214,low,3.109375,0.044677734375,,
159,215,normal,2.328125,0.09765625,,
159,216,high,3.53125,0.029296875,,
159,217,low,2.015625,0.1328125,,
159,218,normal,0.68359375,0.50390625,,
159,219,high,1.4375,0.2373046875,,
159,220,high,2.109375,0.12109375,,
159,221,normal,1.359375,0.255859375,,
159,222,normal,1.6484375,0.1923828125,,
159,223,normal,0.3125,0.73046875,,
159,224,normal,1.2265625,0.29296875,,
159,225,very high,2.390625,0.1728515625,0.53125,
159,226,normal,0.32421875,0.72265625,,
159,227,high,1.921875,0.146484375,,
159,228,somewhat low,3.4453125,0.2392578125,1.0,0.1328125
159,229,normal,0.56640625,0.56640625,,
159,230,normal,0.059326171875,0.94140625,,
159,231,somewhat high,2.716796875,0.0810546875,1.0,0.81640625
159,232,normal,0.43359375,0.6484375,,
159,233,normal,0.37109375,0.69140625,,
159,234,normal,1.3203125,0.267578125,,
159,235,normal,0.0693359375,0.93359375,,
159,236,high,3.328125,0.035888671875,,
159,237,high,1.09375,0.333984375,,
159,238,low,1.03125,0.357421875,,
159,239,very high,2.5859375,0.1416015625,0.53125,
159,240,extremely low,3.140625,0.057373046875,1.0,0.75390625
159,241,high,1.421875,0.2412109375,,
159,242,somewhat low,2.55078125,0.138671875,1.0,0.5625
159,243,somewhat low,2.6796875,0.12890625,1.0,0.53125
159,244,extremely high,1.7890625,0.314453125,1.0,0.53125
159,245,normal,0.890625,0.41015625,,
159,246,low,2.875,0.056396484375,,
159,247,normal,0.494140625,0.609375,,
159,248,low,2.609375,0.07373046875,,
159,249,normal,1.0390625,0.353515625,,
159,250,normal,0.30078125,0.7421875,,
159,251,normal,2.21875,0.10888671875,,
159,252,high,2.09375,0.123046875,,
159,253,low,0.89453125,0.408203125,,
159,254,normal,1.3359375,0.263671875,,
159,255,somewhat low,2.115234375,0.1474609375,1.0,0.81640625
159,256,low,1.4140625,0.2431640625,,
159,257,somewhat high,3.16015625,0.1123046875,1.0,0.37890625
159,258,somewhat high,1.8662109375,0.1943359375,1.0,0.796875
159,259,normal,0.625,0.53515625,,
159,260,somewhat high,1.828125,0.2197265625,1.0,0.73046875
159,261,normal,0.609375,0.54296875,,
159,262,very high,1.80078125,0.2333984375,0.70703125,
159,263,normal,1.84375,0.158203125,,
159,264,normal,2.0625,0.126953125,,
159,265,extremely high,1.330078125,0.33984375,1.0,0.77734375
159,266,somewhat low,2.41015625,0.205078125,1.0,0.439453125
159,267,high,0.88671875,0.412109375,,
159,268,low,2.03125,0.130859375,,
159,269,normal,0.8984375,0.40625,,
159,270,normal,0.8671875,0.419921875,,
159,271,somewhat low,1.537109375,0.263671875,1.0,0.81640625
159,272,normal,1.015625,0.361328125,,
159,273,somewhat low,2.78125,0.15234375,1.0,0.40625
159,274,normal,0.185546875,0.83203125,,
159,275,somewhat high,0.980712890625,0.396484375,1.0,0.9453125
159,276,low,1.703125,0.181640625,,
159,277,somewhat low,2.09375,0.1630859375,1.0,0.75390625
159,278,normal,1.9296875,0.1455078125,,
159,279,normal,0.447265625,0.640625,,
159,280,normal,0.244140625,0.78515625,,
