participant_id,trial_index,ground_truth,nll,top2
48,1,20,1.2890625,"[('22', 0.353515625), ('20', 0.275390625)]"
48,2,22,0.1650390625,"[('22', 0.84765625), ('21', 0.0537109375)]"
48,3,23,0.08349609375,"[('23', 0.91796875), ('22', 0.0279541015625)]"
48,4,24,0.33203125,"[('24', 0.71875), ('19', 0.07568359375)]"
48,5,25,0.47265625,"[('25', 0.625), ('19', 0.10888671875)]"
48,6,28,5.34375,"[('19', 0.201171875), ('22', 0.1572265625)]"
48,7,7,3.421875,"[('16', 0.0888671875), ('12', 0.0888671875)]"
48,8,10,3.21875,"[('2', 0.10888671875), ('3', 0.08447265625)]"
48,9,3,2.40625,"[('13', 0.1474609375), ('14', 0.11572265625)]"
48,10,6,4.1875,"[('16', 0.142578125), ('15', 0.1123046875)]"
48,11,12,2.1875,"[('12', 0.1123046875), ('10', 0.08740234375)]"
48,12,10,4.1875,"[('6', 0.181640625), ('5', 0.181640625)]"
48,13,9,0.400390625,"[('9', 0.671875), ('11', 0.1923828125)]"
48,14,7,3.984375,"[('11', 0.78515625), ('8', 0.10693359375)]"
48,15,10,3.875,"[('6', 0.251953125), ('8', 0.197265625)]"
48,16,18,3.90625,"[('3', 0.11572265625), ('1', 0.0703125)]"
48,17,8,3.578125,"[('25', 0.07568359375), ('12', 0.07568359375)]"
48,18,11,3.203125,"[('13', 0.06689453125), ('12', 0.06689453125)]"
48,19,15,2.625,"[('14', 0.11962890625), ('12', 0.11962890625)]"
48,20,14,1.046875,"[('16', 0.453125), ('14', 0.3515625)]"
48,21,17,3.71875,"[('16', 0.80078125), ('15', 0.06591796875)]"
48,22,16,0.55859375,"[('16', 0.5703125), ('15', 0.1640625)]"
48,23,21,3.984375,"[('16', 0.375), ('15', 0.138671875)]"
48,24,24,2.0,"[('24', 0.1357421875), ('25', 0.1357421875)]"
48,25,25,0.578125,"[('25', 0.5625), ('23', 0.2060546875)]"
48,26,21,2.796875,"[('18', 0.078125), ('20', 0.078125)]"
48,27,12,5.71875,"[('7', 0.138671875), ('6', 0.138671875)]"
48,28,10,2.609375,"[('11', 0.15625), ('7', 0.09423828125)]"
48,29,8,3.25,"[('13', 0.173828125), ('14', 0.173828125)]"
48,30,15,2.234375,"[('13', 0.13671875), ('12', 0.10693359375)]"
48,31,15,2.578125,"[('18', 0.09765625), ('16', 0.09765625)]"
48,32,10,4.0625,"[('21', 0.1611328125), ('20', 0.125)]"
48,33,9,4.8125,"[('4', 0.0771484375), ('3', 0.0771484375)]"
48,34,25,4.28125,"[('7', 0.10205078125), ('21', 0.07958984375)]"
48,35,28,3.75,"[('26', 0.287109375), ('24', 0.287109375)]"
48,36,26,1.8046875,"[('24', 0.271484375), ('23', 0.1640625)]"
48,37,24,0.5859375,"[('24', 0.5546875), ('23', 0.123046875)]"
48,38,22,2.0,"[('23', 0.28515625), ('22', 0.1357421875)]"
48,39,20,1.625,"[('20', 0.197265625), ('19', 0.1533203125)]"
48,40,18,2.0,"[('19', 0.6015625), ('18', 0.1357421875)]"
48,41,16,2.1875,"[('15', 0.1455078125), ('16', 0.1123046875)]"
48,42,19,3.484375,"[('17', 0.291015625), ('15', 0.291015625)]"
48,43,21,2.40625,"[('20', 0.314453125), ('18', 0.2451171875)]"
48,44,20,2.578125,"[('18', 0.1611328125), ('17', 0.125)]"
48,45,17,1.6875,"[('18', 0.390625), ('17', 0.1845703125)]"
48,46,17,2.046875,"[('17', 0.12890625), ('16', 0.12890625)]"
48,47,20,3.203125,"[('12', 0.06689453125), ('9', 0.06689453125)]"
48,48,12,2.90625,"[('23', 0.09033203125), ('24', 0.09033203125)]"
48,49,11,0.8984375,"[('11', 0.40625), ('13', 0.1923828125)]"
48,50,13,0.77734375,"[('13', 0.458984375), ('10', 0.279296875)]"
48,51,14,0.390625,"[('14', 0.67578125), ('10', 0.055419921875)]"
48,52,15,0.984375,"[('15', 0.373046875), ('10', 0.08349609375)]"
48,53,10,1.7890625,"[('10', 0.1669921875), ('7', 0.07958984375)]"
48,54,4,3.171875,"[('24', 0.0888671875), ('7', 0.0888671875)]"
48,55,2,1.796875,"[('2', 0.166015625), ('3', 0.12890625)]"
48,56,16,3.359375,"[('6', 0.15625), ('4', 0.12109375)]"
48,57,17,1.25,"[('17', 0.287109375), ('15', 0.173828125)]"
48,58,15,0.3984375,"[('15', 0.671875), ('18', 0.11767578125)]"
48,59,13,2.84375,"[('14', 0.4296875), ('18', 0.158203125)]"
48,60,14,2.21875,"[('18', 0.1396484375), ('14', 0.10888671875)]"
48,61,11,3.40625,"[('25', 0.11572265625), ('27', 0.09033203125)]"
48,62,7,2.890625,"[('17', 0.091796875), ('18', 0.091796875)]"
48,63,5,2.609375,"[('6', 0.42578125), ('8', 0.33203125)]"
48,64,10,3.953125,"[('8', 0.3828125), ('6', 0.1806640625)]"
48,65,7,2.84375,"[('8', 0.201171875), ('6', 0.123046875)]"
48,66,7,1.5625,"[('8', 0.26953125), ('7', 0.2099609375)]"
48,67,6,2.40625,"[('7', 0.515625), ('8', 0.1474609375)]"
48,68,9,4.5625,"[('8', 0.34375), ('6', 0.34375)]"
48,69,8,1.2734375,"[('8', 0.279296875), ('6', 0.130859375)]"
48,70,4,3.671875,"[('6', 0.2412109375), ('7', 0.1875)]"
48,71,10,2.84375,"[('18', 0.123046875), ('20', 0.123046875)]"
48,72,7,2.296875,"[('7', 0.1005859375), ('6', 0.1005859375)]"
48,73,5,2.671875,"[('19', 0.11376953125), ('5', 0.0693359375)]"
48,74,4,1.515625,"[('4', 0.2197265625), ('3', 0.2197265625)]"
48,75,12,4.15625,"[('6', 0.40625), ('19', 0.09033203125)]"
48,76,11,2.375,"[('10', 0.154296875), ('9', 0.154296875)]"
48,77,7,1.9453125,"[('9', 0.18359375), ('8', 0.18359375)]"
48,78,5,1.8515625,"[('5', 0.1572265625), ('4', 0.1572265625)]"
48,79,1,4.25,"[('3', 0.1767578125), ('10', 0.10693359375)]"
48,80,4,4.0625,"[('25', 0.126953125), ('24', 0.09912109375)]"
48,81,9,2.65625,"[('12', 0.1484375), ('10', 0.11572265625)]"
48,82,11,4.1875,"[('10', 0.50390625), ('8', 0.2392578125)]"
48,83,10,1.1171875,"[('10', 0.328125), ('8', 0.328125)]"
48,84,8,1.0859375,"[('8', 0.337890625), ('9', 0.263671875)]"
48,85,11,3.609375,"[('12', 0.1982421875), ('9', 0.1982421875)]"
48,86,13,2.1875,"[('14', 0.1455078125), ('15', 0.1455078125)]"
48,87,15,1.578125,"[('15', 0.2060546875), ('16', 0.1611328125)]"
48,88,10,2.921875,"[('12', 0.310546875), ('11', 0.1875)]"
48,89,12,2.0,"[('12', 0.1357421875), ('7', 0.08203125)]"
48,90,10,4.34375,"[('11', 0.55078125), ('12', 0.123046875)]"
48,91,13,4.21875,"[('17', 0.181640625), ('18', 0.1416015625)]"
48,92,15,1.640625,"[('15', 0.1943359375), ('14', 0.1513671875)]"
48,93,17,1.3671875,"[('16', 0.328125), ('17', 0.25390625)]"
48,94,19,0.8984375,"[('19', 0.40625), ('18', 0.31640625)]"
48,95,18,1.046875,"[('18', 0.3515625), ('16', 0.212890625)]"
48,96,16,0.7265625,"[('16', 0.484375), ('17', 0.08447265625)]"
48,97,14,1.5,"[('14', 0.22265625), ('16', 0.22265625)]"
48,98,21,3.8125,"[('12', 0.26953125), ('11', 0.09912109375)]"
48,99,24,2.84375,"[('22', 0.1572265625), ('20', 0.1572265625)]"
48,100,26,1.8515625,"[('26', 0.1572265625), ('22', 0.12109375)]"
48,101,13,2.28125,"[('11', 0.10205078125), ('12', 0.10205078125)]"
48,102,11,2.5625,"[('8', 0.1630859375), ('7', 0.1630859375)]"
48,103,10,0.72265625,"[('10', 0.486328125), ('9', 0.177734375)]"
48,104,9,0.38671875,"[('9', 0.6796875), ('12', 0.11767578125)]"
48,105,8,1.4140625,"[('12', 0.3984375), ('8', 0.2431640625)]"
48,106,13,1.34375,"[('13', 0.26171875), ('14', 0.158203125)]"
48,107,15,2.046875,"[('15', 0.12890625), ('11', 0.12890625)]"
48,108,17,0.86328125,"[('17', 0.421875), ('16', 0.25390625)]"
48,109,18,1.515625,"[('19', 0.59375), ('18', 0.2197265625)]"
48,110,21,3.5625,"[('16', 0.5703125), ('19', 0.2109375)]"
48,111,16,5.96875,"[('22', 0.482421875), ('20', 0.1767578125)]"
48,112,19,1.8046875,"[('19', 0.1640625), ('20', 0.1640625)]"
48,113,21,4.0625,"[('20', 0.267578125), ('22', 0.2080078125)]"
