participant_id,trial_index,ground_truth,nll,top2
49,1,Q,0.04858732968568802,"[('Q', 0.9525741338729858), ('B', 0.047425877302885056)]"
49,2,Q,0.1797446459531784,"[('Q', 0.8354835510253906), ('B', 0.16451647877693176)]"
49,3,B,2.1269280910491943,"[('Q', 0.8807970285415649), ('B', 0.11920291185379028)]"
49,4,Q,0.42870065569877625,"[('Q', 0.6513548493385315), ('B', 0.3486451208591461)]"
49,5,Q,0.12692804634571075,"[('Q', 0.8807970285415649), ('B', 0.11920291185379028)]"
49,6,Q,0.12692804634571075,"[('Q', 0.8807970285415649), ('B', 0.11920291185379028)]"
49,7,Q,0.7575989961624146,"[('B', 0.531209409236908), ('Q', 0.4687906503677368)]"
49,8,Q,0.5231232643127441,"[('Q', 0.5926665663719177), ('B', 0.4073334038257599)]"
49,9,B,1.3132617473602295,"[('Q', 0.7310584783554077), ('B', 0.26894140243530273)]"
49,10,Q,0.7575989961624146,"[('B', 0.531209409236908), ('Q', 0.4687906503677368)]"
49,11,Q,0.08893945813179016,"[('Q', 0.9149009585380554), ('B', 0.08509904891252518)]"
49,12,Q,0.3484445810317993,"[('Q', 0.7057850360870361), ('B', 0.29421499371528625)]"
49,13,B,0.6931471824645996,"[('Q', 0.5), ('B', 0.5)]"
49,14,B,0.01416344940662384,"[('B', 0.9859364032745361), ('Q', 0.014063626527786255)]"
49,15,Q,0.0009114163694903255,"[('Q', 0.9990890622138977), ('B', 0.000911051407456398)]"
49,16,B,6.376702308654785,"[('Q', 0.9982993006706238), ('B', 0.0017007222631946206)]"
49,17,Q,0.029750416055321693,"[('Q', 0.970687747001648), ('B', 0.02931223250925541)]"
49,18,Q,0.007606116589158773,"[('Q', 0.9924226999282837), ('B', 0.007577241398394108)]"
49,19,B,4.511047840118408,"[('Q', 0.9890130758285522), ('B', 0.010986941866576672)]"
49,20,Q,0.020541900768876076,"[('Q', 0.979667603969574), ('B', 0.020332353189587593)]"
49,21,B,0.009755908511579037,"[('B', 0.9902915358543396), ('Q', 0.009708474390208721)]"
49,22,B,0.012509571388363838,"[('B', 0.9875683188438416), ('Q', 0.012431653216481209)]"
49,23,B,0.003600069787353277,"[('B', 0.9964064359664917), ('Q', 0.00359360221773386)]"
49,24,B,0.023245446383953094,"[('B', 0.977022647857666), ('Q', 0.022977372631430626)]"
49,25,B,0.03804141283035278,"[('B', 0.9626731276512146), ('Q', 0.037326887249946594)]"
49,26,B,0.009755908511579037,"[('B', 0.9902915358543396), ('Q', 0.009708474390208721)]"
49,27,Q,0.0019286142196506262,"[('Q', 0.9980732202529907), ('B', 0.001926734228618443)]"
49,28,B,0.1602240949869156,"[('B', 0.851952850818634), ('Q', 0.14804720878601074)]"
49,29,B,0.3132617473602295,"[('B', 0.7310584783554077), ('Q', 0.26894140243530273)]"
49,30,B,0.012509571388363838,"[('B', 0.9875683188438416), ('Q', 0.012431653216481209)]"
49,31,B,0.005233753472566605,"[('B', 0.9947799444198608), ('Q', 0.005220125894993544)]"
49,32,B,0.016034230589866638,"[('B', 0.9840936064720154), ('Q', 0.01590639352798462)]"
49,33,B,0.005233753472566605,"[('B', 0.9947799444198608), ('Q', 0.005220125894993544)]"
49,34,B,0.008614521473646164,"[('B', 0.9914224743843079), ('Q', 0.008577484637498856)]"
49,35,Q,0.1797446459531784,"[('Q', 0.8354835510253906), ('B', 0.16451647877693176)]"
49,36,Q,0.07888974994421005,"[('Q', 0.9241418242454529), ('B', 0.07585817575454712)]"
49,37,Q,0.25192904472351074,"[('Q', 0.7772998809814453), ('B', 0.22270016372203827)]"
49,38,B,0.042999111115932465,"[('B', 0.957912266254425), ('Q', 0.04208773374557495)]"
49,39,B,0.0007098776986822486,"[('B', 0.999290406703949), ('Q', 0.0007096703629940748)]"
49,40,Q,0.003600069787353277,"[('Q', 0.9964064359664917), ('B', 0.00359360221773386)]"
49,41,Q,0.00013982271775603294,"[('Q', 0.9998602271080017), ('B', 0.0001398220338160172)]"
49,42,Q,8.487341256113723e-05,"[('Q', 0.9999151825904846), ('B', 8.481103577651083e-05)]"
49,43,Q,0.00010895135346800089,"[('Q', 0.9998910427093506), ('B', 0.0001088969293050468)]"
49,44,Q,0.001032772590406239,"[('Q', 0.9989677667617798), ('B', 0.0010322309099137783)]"
49,45,Q,0.00013982271775603294,"[('Q', 0.9998602271080017), ('B', 0.0001398220338160172)]"
49,46,Q,0.00023052419419400394,"[('Q', 0.9997695088386536), ('B', 0.00023050665913615376)]"
49,47,B,4.511047840118408,"[('Q', 0.9890130758285522), ('B', 0.010986941866576672)]"
49,48,Q,0.011047743260860443,"[('Q', 0.9890130758285522), ('B', 0.010986941866576672)]"
49,49,Q,0.042999111115932465,"[('Q', 0.957912266254425), ('B', 0.04208773374557495)]"
49,50,Q,0.008614521473646164,"[('Q', 0.9914224743843079), ('B', 0.008577484637498856)]"
49,51,Q,0.03804141283035278,"[('Q', 0.9626731276512146), ('B', 0.037326887249946594)]"
49,52,Q,0.004620233550667763,"[('Q', 0.9953904151916504), ('B', 0.004609572701156139)]"
49,53,Q,0.004078404977917671,"[('Q', 0.9959298968315125), ('B', 0.004070138093084097)]"
49,54,B,6.603976362384856e-05,"[('B', 0.9999340176582336), ('Q', 6.605216185562313e-05)]"
49,55,Q,0.005928550846874714,"[('Q', 0.9940889477729797), ('B', 0.005911068990826607)]"
49,56,Q,0.1602240949869156,"[('Q', 0.851952850818634), ('B', 0.14804720878601074)]"
49,57,Q,0.28115010261535645,"[('Q', 0.7549149990081787), ('B', 0.24508503079414368)]"
49,58,B,3.529750347137451,"[('Q', 0.970687747001648), ('B', 0.02931223250925541)]"
49,59,B,1.3132617473602295,"[('Q', 0.7310584783554077), ('B', 0.26894140243530273)]"
49,60,B,1.4061501026153564,"[('Q', 0.7549149990081787), ('B', 0.24508503079414368)]"
49,61,Q,0.023245446383953094,"[('Q', 0.977022647857666), ('B', 0.022977372631430626)]"
49,62,Q,0.12692804634571075,"[('Q', 0.8807970285415649), ('B', 0.11920291185379028)]"
49,63,Q,0.042999111115932465,"[('Q', 0.957912266254425), ('B', 0.04208773374557495)]"
49,64,Q,0.03804141283035278,"[('Q', 0.9626731276512146), ('B', 0.037326887249946594)]"
49,65,Q,0.018149960786104202,"[('Q', 0.9820137023925781), ('B', 0.01798621192574501)]"
49,66,Q,0.011047743260860443,"[('Q', 0.9890130758285522), ('B', 0.010986941866576672)]"
49,67,B,0.1797446459531784,"[('B', 0.8354835510253906), ('Q', 0.16451647877693176)]"
49,68,B,0.003600069787353277,"[('B', 0.9964064359664917), ('Q', 0.00359360221773386)]"
49,69,B,0.001032772590406239,"[('B', 0.9989677667617798), ('Q', 0.0010322309099137783)]"
49,70,B,0.006715348921716213,"[('B', 0.9933071136474609), ('Q', 0.006692851427942514)]"
49,71,B,0.005928550846874714,"[('B', 0.9940889477729797), ('Q', 0.005911068990826607)]"
49,72,B,0.011047743260860443,"[('B', 0.9890130758285522), ('Q', 0.010986941866576672)]"
49,73,B,0.029750416055321693,"[('B', 0.970687747001648), ('Q', 0.02931223250925541)]"
49,74,B,0.1797446459531784,"[('B', 0.8354835510253906), ('Q', 0.16451647877693176)]"
49,75,B,0.1797446459531784,"[('B', 0.8354835510253906), ('Q', 0.16451647877693176)]"
49,76,B,0.11282224208116531,"[('B', 0.893309473991394), ('Q', 0.10669059306383133)]"
49,77,B,0.11282224208116531,"[('B', 0.893309473991394), ('Q', 0.10669059306383133)]"
49,78,B,0.12692804634571075,"[('B', 0.8807970285415649), ('Q', 0.11920291185379028)]"
49,79,B,0.003600069787353277,"[('B', 0.9964064359664917), ('Q', 0.00359360221773386)]"
49,80,B,0.0024756519123911858,"[('B', 0.9975274205207825), ('Q', 0.0024726230185478926)]"
49,81,B,0.016034230589866638,"[('B', 0.9840936064720154), ('Q', 0.01590639352798462)]"
49,82,B,0.006715348921716213,"[('B', 0.9933071136474609), ('Q', 0.006692851427942514)]"
49,83,B,0.004078404977917671,"[('B', 0.9959298968315125), ('Q', 0.004070138093084097)]"
