participant_id,trial_index,ground_truth,nll,top2
48,1,21,1.117634654045105,"[('21', 0.3270524740219116), ('23', 0.3270524740219116)]"
48,2,23,0.14492608606815338,"[('23', 0.8650862574577332), ('22', 0.05530311167240143)]"
48,3,24,0.07464718073606491,"[('24', 0.9280708432197571), ('23', 0.021826133131980896)]"
48,4,25,0.6132700443267822,"[('25', 0.5415770411491394), ('20', 0.15516440570354462)]"
48,5,26,0.41123437881469727,"[('26', 0.6628315448760986), ('20', 0.11518284678459167)]"
48,6,29,5.2017717361450195,"[('20', 0.3006610870361328), ('27', 0.1420222371816635)]"
48,7,8,3.436896324157715,"[('27', 0.11226464062929153), ('11', 0.08743178844451904)]"
48,8,11,3.4908361434936523,"[('3', 0.10636952519416809), ('2', 0.10636952519416809)]"
48,9,4,2.6523919105529785,"[('14', 0.1915910542011261), ('3', 0.09050122648477554)]"
48,10,7,4.942646026611328,"[('15', 0.11162103712558746), ('16', 0.11162103712558746)]"
48,11,13,2.343817949295044,"[('13', 0.0959605723619461), ('12', 0.0959605723619461)]"
48,12,11,3.618501901626587,"[('7', 0.15435472130775452), ('6', 0.15435472130775452)]"
48,13,10,0.3792317509651184,"[('10', 0.6843869686126709), ('12', 0.19608016312122345)]"
48,14,8,3.8568387031555176,"[('12', 0.6998853087425232), ('9', 0.20052051544189453)]"
48,15,11,5.12515926361084,"[('9', 0.2527993619441986), ('7', 0.19688034057617188)]"
48,16,19,4.363225936889648,"[('4', 0.12084746360778809), ('2', 0.09411609917879105)]"
48,17,9,3.3792848587036133,"[('14', 0.07213002443313599), ('12', 0.07213002443313599)]"
48,18,12,3.0210392475128174,"[('14', 0.0803760290145874), ('15', 0.06259691715240479)]"
48,19,16,2.565053701400757,"[('14', 0.12681147456169128), ('15', 0.12681147456169128)]"
48,20,15,1.34690260887146,"[('17', 0.5505141615867615), ('15', 0.26004448533058167)]"
48,21,18,3.2262744903564453,"[('17', 0.7974991798400879), ('14', 0.05098241567611694)]"
48,22,17,0.4748094081878662,"[('17', 0.6220036149024963), ('16', 0.13878776133060455)]"
48,23,22,3.609513759613037,"[('17', 0.32971927523612976), ('16', 0.12129692733287811)]"
48,24,25,1.8360151052474976,"[('26', 0.20473983883857727), ('25', 0.15945155918598175)]"
48,25,26,0.5042931437492371,"[('26', 0.6039323210716248), ('24', 0.17302949726581573)]"
48,26,22,2.7827560901641846,"[('20', 0.07943977415561676), ('19', 0.06186775863170624)]"
48,27,13,5.488587379455566,"[('7', 0.10660901665687561), ('6', 0.10660901665687561)]"
48,28,11,2.383769989013672,"[('12', 0.19519230723381042), ('14', 0.15201592445373535)]"
48,29,9,3.452285051345825,"[('14', 0.23403489589691162), ('15', 0.18226656317710876)]"
48,30,16,2.4015164375305176,"[('14', 0.14934197068214417), ('15', 0.11630765348672867)]"
