participant_id,trial_index,ground_truth,nll,top2
70,1,27,1.2812410593032837,"[('29', 0.2776924669742584), ('27', 0.2776924669742584)]"
70,2,29,0.19436678290367126,"[('29', 0.8233558535575867), ('28', 0.05263538286089897)]"
70,3,30,1.2195014953613281,"[('30', 0.29537737369537354), ('29', 0.10866326838731766)]"
70,4,17,3.2306294441223145,"[('26', 0.17717283964157104), ('16', 0.06517825275659561)]"
70,5,8,2.208770990371704,"[('16', 0.10983555018901825), ('8', 0.10983555018901825)]"
70,6,21,1.3719966411590576,"[('19', 0.32562896609306335), ('21', 0.2536000907421112)]"
70,7,22,0.14585091173648834,"[('22', 0.8642865419387817), ('19', 0.055251993238925934)]"
70,8,23,0.04721861332654953,"[('23', 0.9538788795471191), ('22', 0.02243308164179325)]"
70,9,24,0.3697509467601776,"[('24', 0.6909064054489136), ('11', 0.0567130483686924)]"
70,10,25,0.11454951763153076,"[('25', 0.8917677998542786), ('19', 0.01633329503238201)]"
70,11,26,0.8446795344352722,"[('26', 0.4296950697898865), ('11', 0.09587792307138443)]"
70,12,6,3.950071334838867,"[('19', 0.3867134749889374), ('27', 0.11079525202512741)]"
70,13,12,2.1795859336853027,"[('11', 0.14520829916000366), ('12', 0.11308834701776505)]"
70,14,13,0.3356384336948395,"[('13', 0.7148815393447876), ('11', 0.20481698215007782)]"
70,15,11,2.607968807220459,"[('14', 0.8976556658744812), ('11', 0.07368405908346176)]"
70,16,23,2.856443405151367,"[('16', 0.12166993319988251), ('8', 0.07379654049873352)]"
70,17,5,2.1565232276916504,"[('6', 0.24499362707138062), ('7', 0.1485961526632309)]"
70,18,10,2.349703311920166,"[('9', 0.0953974649310112), ('8', 0.0953974649310112)]"
70,19,28,2.4689691066741943,"[('26', 0.10872113704681396), ('27', 0.10872113704681396)]"
70,20,29,1.0213193893432617,"[('29', 0.360119491815567), ('27', 0.218423530459404)]"
70,21,14,4.087547302246094,"[('23', 0.12399090081453323), ('13', 0.12399090081453323)]"
70,22,15,0.3981611728668213,"[('15', 0.6715537905693054), ('13', 0.1924033761024475)]"
70,23,13,2.6232922077178955,"[('16', 0.8840053677558899), ('13', 0.07256357371807098)]"
70,24,17,4.074028015136719,"[('16', 0.7232300639152527), ('24', 0.03600750118494034)]"
70,25,25,2.9194436073303223,"[('16', 0.3987407982349396), ('24', 0.06929077208042145)]"
70,26,24,2.16633939743042,"[('26', 0.2426004260778427), ('27', 0.1471446007490158)]"
70,27,6,3.2293267250061035,"[('26', 0.3755638897418976), ('23', 0.1076008528470993)]"
70,28,5,1.3982023000717163,"[('7', 0.4073012173175812), ('5', 0.24704068899154663)]"
70,29,7,0.6582561731338501,"[('7', 0.5177534222602844), ('8', 0.08997207134962082)]"
70,30,8,0.5610813498497009,"[('8', 0.5705916881561279), ('27', 0.06013992056250572)]"
70,31,12,2.4966061115264893,"[('14', 0.13579538464546204), ('15', 0.10575754195451736)]"
70,32,19,1.7975138425827026,"[('20', 0.212776318192482), ('19', 0.16571035981178284)]"
70,33,20,0.27853527665138245,"[('20', 0.7568915486335754), ('18', 0.13152801990509033)]"
70,34,18,0.730859637260437,"[('18', 0.4814949035644531), ('21', 0.137950599193573)]"
70,35,17,1.6953104734420776,"[('21', 0.388558954000473), ('17', 0.18354223668575287)]"
70,36,23,0.9644476771354675,"[('25', 0.48946237564086914), ('23', 0.38119369745254517)]"
70,37,22,0.4322042465209961,"[('22', 0.6490767598152161), ('25', 0.3066021800041199)]"
70,38,21,0.1476048082113266,"[('21', 0.8627719879150391), ('25', 0.09093550592660904)]"
70,39,25,0.7276363372802734,"[('25', 0.4830494225025177), ('13', 0.08394140005111694)]"
70,40,26,0.06906326860189438,"[('26', 0.9332676529884338), ('25', 0.008074347861111164)]"
70,41,26,5.285254001617432,"[('27', 0.9653604030609131), ('26', 0.005065745208412409)]"
