participant_id,trial_index,ground_truth,step,prefix,gt_prob,distribution
68,1,30,1,start,0.29296875,"[('30', 0.29296875), ('20', 0.1669921875), ('50', 0.1474609375), ('10', 0.10205078125), ('90', 0.08447265625), ('40', 0.0703125), ('60', 0.06591796875), ('70', 0.0546875), ('80', 0.01611328125)]"
68,2,30,1,start,0.00225830078125,"[('40', 0.71484375), ('50', 0.205078125), ('20', 0.035400390625), ('60', 0.035400390625), ('70', 0.0032806396484375), ('10', 0.002899169921875), ('30', 0.00225830078125), ('90', 0.0012054443359375), ('80', 0.00083160400390625)]"
68,3,20,1,start,0.0203857421875,"[('40', 0.765625), ('50', 0.1513671875), ('60', 0.02978515625), ('30', 0.0262451171875), ('20', 0.0203857421875), ('70', 0.002471923828125), ('10', 0.00193023681640625), ('80', 0.000553131103515625), ('90', 0.000431060791015625)]"
68,4,30,1,start,0.013427734375,"[('40', 0.33984375), ('10', 0.30078125), ('20', 0.1416015625), ('50', 0.125), ('60', 0.046142578125), ('70', 0.01519775390625), ('30', 0.013427734375), ('90', 0.01043701171875), ('80', 0.007171630859375)]"
68,5,20,1,start,0.1123046875,"[('40', 0.5703125), ('50', 0.1845703125), ('20', 0.1123046875), ('60', 0.06787109375), ('10', 0.0283203125), ('70', 0.01953125), ('80', 0.00811767578125), ('90', 0.007171630859375), ('30', 0.003387451171875)]"
68,6,30,1,start,0.078125,"[('40', 0.65234375), ('50', 0.1640625), ('30', 0.078125), ('20', 0.0419921875), ('60', 0.03271484375), ('10', 0.0224609375), ('70', 0.006317138671875), ('80', 0.0018157958984375), ('90', 0.0018157958984375)]"
68,7,20,1,start,0.035888671875,"[('40', 0.71875), ('50', 0.1611328125), ('60', 0.046142578125), ('20', 0.035888671875), ('30', 0.024658203125), ('70', 0.0069580078125), ('10', 0.00372314453125), ('80', 0.00225830078125), ('90', 0.000942230224609375)]"
68,8,40,1,start,0.5546875,"[('40', 0.5546875), ('50', 0.140625), ('10', 0.125), ('20', 0.06689453125), ('30', 0.05908203125), ('60', 0.035888671875), ('70', 0.011474609375), ('80', 0.0032806396484375), ('90', 0.00225830078125)]"
68,9,40,1,start,0.1640625,"[('50', 0.39453125), ('30', 0.2392578125), ('40', 0.1640625), ('60', 0.1005859375), ('20', 0.0693359375), ('10', 0.01519775390625), ('70', 0.01043701171875), ('80', 0.004364013671875), ('90', 0.0010986328125)]"
68,10,20,1,start,0.1005859375,"[('40', 0.5078125), ('50', 0.1455078125), ('30', 0.12890625), ('20', 0.1005859375), ('10', 0.078125), ('60', 0.03271484375), ('70', 0.005584716796875), ('80', 0.0018157958984375), ('90', 0.0016021728515625)]"
68,11,40,1,start,0.34765625,"[('30', 0.50390625), ('40', 0.34765625), ('50', 0.06787109375), ('20', 0.046875), ('10', 0.01953125), ('60', 0.01043701171875), ('70', 0.0010986328125), ('80', 0.0003147125244140625), ('90', 0.00019073486328125)]"
68,12,30,1,start,0.09619140625,"[('50', 0.625), ('40', 0.158203125), ('60', 0.10888671875), ('30', 0.09619140625), ('20', 0.0069580078125), ('70', 0.0025634765625), ('10', 0.00154876708984375), ('80', 0.000942230224609375), ('90', 0.0002956390380859375)]"
68,13,30,1,start,0.011474609375,"[('50', 0.62890625), ('60', 0.1806640625), ('40', 0.1591796875), ('30', 0.011474609375), ('20', 0.00787353515625), ('70', 0.0069580078125), ('80', 0.0019989013671875), ('10', 0.000732421875), ('90', 0.0003452301025390625)]"
68,14,40,1,start,0.388671875,"[('40', 0.388671875), ('50', 0.388671875), ('60', 0.09912109375), ('20', 0.06787109375), ('30', 0.036376953125), ('70', 0.01043701171875), ('10', 0.00494384765625), ('80', 0.004364013671875), ('90', 0.0010986328125)]"
68,15,40,1,start,0.56640625,"[('40', 0.56640625), ('30', 0.1845703125), ('50', 0.14453125), ('20', 0.036376953125), ('60', 0.036376953125), ('10', 0.0250244140625), ('70', 0.003387451171875), ('80', 0.0020599365234375), ('90', 0.000667572021484375)]"
68,16,30,1,start,0.035888671875,"[('50', 0.640625), ('40', 0.2080078125), ('60', 0.1103515625), ('30', 0.035888671875), ('20', 0.003387451171875), ('70', 0.00141143798828125), ('80', 0.00075531005859375), ('10', 0.0002460479736328125), ('90', 0.00011587142944335938)]"
68,17,40,1,start,0.271484375,"[('50', 0.5078125), ('40', 0.271484375), ('60', 0.1640625), ('30', 0.0283203125), ('20', 0.01953125), ('70', 0.006317138671875), ('80', 0.0026397705078125), ('10', 0.000457763671875), ('90', 0.00040435791015625)]"
68,18,60,1,start,0.201171875,"[('50', 0.703125), ('60', 0.201171875), ('40', 0.06591796875), ('30', 0.00787353515625), ('20', 0.0069580078125), ('70', 0.006134033203125), ('80', 0.005401611328125), ('90', 0.000732421875), ('10', 0.0002613067626953125)]"
68,19,50,1,start,0.6640625,"[('50', 0.6640625), ('60', 0.21484375), ('40', 0.0703125), ('70', 0.03759765625), ('80', 0.01385498046875), ('30', 0.00128936767578125), ('20', 0.000606536865234375), ('90', 0.0004730224609375), ('10', 2.9325485229492188e-05)]"
