participant_id,trial_index,ground_truth,step,prefix,gt_prob,distribution
175,1,high,1,start,0.037109375,"[('som', 0.83984375), ('very', 0.06103515625), ('low', 0.06103515625), ('high', 0.037109375), ('ext', 0.0031890869140625), ('normal', 9.632110595703125e-05)]"
175,2,normal,1,start,0.81640625,"[('normal', 0.81640625), ('som', 0.181640625), ('very', 0.00058746337890625), ('high', 0.000457763671875), ('low', 0.00011587142944335938), ('ext', 2.9325485229492188e-05)]"
175,3,very high,1,start,0.7890625,"[('very', 0.7890625), ('som', 0.1376953125), ('high', 0.07373046875), ('ext', 0.000335693359375), ('normal', 1.895427703857422e-05), ('low', 2.905726432800293e-06)]"
175,3,very high,2,['very'],1.0,"[('Ġhigh', 1.0), ('Ġlow', 0.00012302398681640625)]"
175,4,somewhat high,1,start,0.00102996826171875,"[('ext', 0.99609375), ('high', 0.0013275146484375), ('som', 0.00102996826171875), ('very', 0.0002307891845703125), ('normal', 5.029141902923584e-07), ('low', 1.8533319234848022e-07)]"
175,4,somewhat high,2,['som'],1.0,"[('ewhat', 1.0)]"
175,4,somewhat high,3,"['som', 'ewhat']",0.9140625,"[('Ġhigh', 0.9140625), ('Ġlow', 0.08447265625)]"
175,5,normal,1,start,0.005401611328125,"[('som', 0.80859375), ('low', 0.1806640625), ('normal', 0.005401611328125), ('very', 0.00421142578125), ('ext', 0.00154876708984375), ('high', 2.9325485229492188e-05)]"
175,6,somewhat low,1,start,0.6484375,"[('som', 0.6484375), ('low', 0.306640625), ('normal', 0.036376953125), ('very', 0.00494384765625), ('ext', 0.0016021728515625), ('high', 0.000278472900390625)]"
175,6,somewhat low,2,['som'],1.0,"[('ewhat', 1.0)]"
175,6,somewhat low,3,"['som', 'ewhat']",0.97265625,"[('Ġlow', 0.97265625), ('Ġhigh', 0.02587890625)]"
175,7,high,1,start,0.69921875,"[('high', 0.69921875), ('som', 0.1767578125), ('very', 0.12109375), ('ext', 0.0032806396484375), ('normal', 0.000732421875), ('low', 4.00543212890625e-05)]"
175,8,normal,1,start,0.1904296875,"[('som', 0.58984375), ('low', 0.2158203125), ('normal', 0.1904296875), ('very', 0.00128936767578125), ('high', 0.00020313262939453125), ('ext', 5.841255187988281e-05)]"
