participant_id,trial_index,ground_truth,step,prefix,gt_prob,distribution
145,1,normal,1,start,0.000148773193359375,"[('som', 0.8515625), ('low', 0.10205078125), ('very', 0.0400390625), ('high', 0.00653076171875), ('ext', 0.0019989013671875), ('normal', 0.000148773193359375)]"
145,2,low,1,start,0.1455078125,"[('som', 0.83203125), ('low', 0.1455078125), ('very', 0.0172119140625), ('ext', 0.003387451171875), ('normal', 0.0003566741943359375), ('high', 2.276897430419922e-05)]"
145,3,normal,1,start,0.43359375,"[('som', 0.5546875), ('normal', 0.43359375), ('high', 0.004791259765625), ('very', 0.00421142578125), ('low', 0.00083160400390625), ('ext', 0.000148773193359375)]"
145,4,high,1,start,4.500150680541992e-06,"[('som', 0.9453125), ('low', 0.037109375), ('very', 0.01519775390625), ('ext', 0.00058746337890625), ('normal', 0.0003566741943359375), ('high', 4.500150680541992e-06)]"
145,5,low,1,start,0.00096893310546875,"[('som', 0.5078125), ('very', 0.34765625), ('high', 0.12890625), ('ext', 0.013427734375), ('normal', 0.0020599365234375), ('low', 0.00096893310546875)]"
145,6,high,1,start,0.005401611328125,"[('som', 0.8046875), ('low', 0.09619140625), ('normal', 0.04541015625), ('very', 0.04541015625), ('high', 0.005401611328125), ('ext', 0.0025634765625)]"
145,7,normal,1,start,0.015625,"[('som', 0.66796875), ('very', 0.2158203125), ('ext', 0.0546875), ('low', 0.03759765625), ('normal', 0.015625), ('high', 0.00836181640625)]"
145,8,normal,1,start,0.00836181640625,"[('som', 0.462890625), ('very', 0.361328125), ('high', 0.091796875), ('ext', 0.06298828125), ('low', 0.01220703125), ('normal', 0.00836181640625)]"
145,9,somewhat low,1,start,0.546875,"[('som', 0.546875), ('very', 0.2001953125), ('low', 0.1376953125), ('high', 0.050537109375), ('normal', 0.044677734375), ('ext', 0.0211181640625)]"
145,9,somewhat low,2,['som'],1.0,"[('ewhat', 1.0)]"
145,9,somewhat low,3,"['som', 'ewhat']",0.6796875,"[('Ġlow', 0.6796875), ('Ġhigh', 0.3203125)]"
145,10,somewhat high,1,start,0.439453125,"[('som', 0.439453125), ('very', 0.267578125), ('high', 0.142578125), ('normal', 0.06689453125), ('ext', 0.06689453125), ('low', 0.0172119140625)]"
145,10,somewhat high,2,['som'],1.0,"[('ewhat', 1.0)]"
145,10,somewhat high,3,"['som', 'ewhat']",0.81640625,"[('Ġhigh', 0.81640625), ('Ġlow', 0.181640625)]"
145,11,extremely high,1,start,0.71875,"[('ext', 0.71875), ('very', 0.2060546875), ('high', 0.04052734375), ('som', 0.03173828125), ('normal', 0.0025634765625), ('low', 0.00064849853515625)]"
145,11,extremely high,2,['ext'],1.0,"[('remely', 1.0)]"
145,11,extremely high,3,"['ext', 'remely']",0.9609375,"[('Ġhigh', 0.9609375), ('Ġlow', 0.03759765625)]"
145,12,somewhat high,1,start,0.0888671875,"[('very', 0.73828125), ('high', 0.1640625), ('som', 0.0888671875), ('ext', 0.007171630859375), ('normal', 0.000457763671875), ('low', 0.000148773193359375)]"
145,12,somewhat high,2,['som'],1.0,"[('ewhat', 1.0)]"
145,12,somewhat high,3,"['som', 'ewhat']",0.96875,"[('Ġhigh', 0.96875), ('Ġlow', 0.033203125)]"
145,13,high,1,start,0.1865234375,"[('som', 0.5078125), ('normal', 0.271484375), ('high', 0.1865234375), ('very', 0.03271484375), ('ext', 0.000858306884765625), ('low', 0.00075531005859375)]"
145,14,normal,1,start,0.05224609375,"[('som', 0.439453125), ('very', 0.267578125), ('high', 0.162109375), ('ext', 0.05908203125), ('normal', 0.05224609375), ('low', 0.021728515625)]"
