participant_id,trial_index,ground_truth,nll,prob_step_1,prob_step_2,prob_step_3
4,1,low,1.828125,0.1611328125,,
4,2,low,4.15625,0.015625,,
4,3,very high,7.5625,0.015625,0.033203125,
4,4,normal,8.0,0.000335693359375,,
4,5,normal,7.84375,0.000392913818359375,,
4,6,low,3.59375,0.0274658203125,,
4,7,somewhat high,2.4951171875,0.859375,1.0,0.09619140625
4,8,somewhat high,2.67578125,0.09765625,1.0,0.70703125
4,9,normal,5.03125,0.00653076171875,,
4,10,low,2.96875,0.05126953125,,
4,11,normal,1.171875,0.310546875,,
4,12,normal,0.51171875,0.59765625,,
4,13,normal,3.640625,0.0262451171875,,
4,14,somewhat high,0.80078125,0.52734375,1.0,0.8515625
4,15,somewhat low,1.40234375,0.4375,1.0,0.5625
4,16,somewhat low,1.71875,0.439453125,1.0,0.40625
4,17,high,2.5,0.08203125,,
4,18,somewhat high,3.258056640625,0.04052734375,1.0,0.9453125
4,19,high,1.0546875,0.34765625,,
4,20,normal,3.3125,0.036376953125,,
4,21,normal,3.0,0.0498046875,,
4,22,high,0.94921875,0.38671875,,
4,23,very high,0.18560028076171875,0.83203125,1.0,
4,24,normal,3.140625,0.043212890625,,
4,25,somewhat low,2.0615234375,0.1591796875,1.0,0.796875
4,26,high,1.8046875,0.1640625,,
4,27,normal,1.5,0.22265625,,
4,28,normal,0.98046875,0.375,,
4,29,high,8.3125,0.0002460479736328125,,
4,30,somewhat low,1.83984375,0.49609375,1.0,0.3203125
4,31,high,1.0625,0.345703125,,
4,32,high,1.1171875,0.328125,,
4,33,normal,1.5625,0.2099609375,,
4,34,normal,0.69140625,0.5,,
4,35,normal,0.33203125,0.71875,,
4,36,very high,3.111083984375,0.046875,0.953125,
4,37,somewhat high,1.9228515625,0.158203125,1.0,0.92578125
4,38,somewhat high,1.8046875,0.515625,1.0,0.3203125
4,39,somewhat high,0.90869140625,0.4453125,1.0,0.90625
4,40,normal,4.59375,0.0101318359375,,
4,41,very high,1.083343505859375,0.33984375,0.99609375,
4,42,extremely high,1.56298828125,0.2099609375,1.0,1.0
4,43,high,1.2890625,0.275390625,,
4,44,very high,0.8911781311035156,0.41015625,1.0,
4,45,extremely high,0.4669055938720703,0.62890625,1.0,1.0
4,46,extremely high,0.05808258056640625,0.9453125,1.0,1.0
4,47,normal,1.7421875,0.1748046875,,
4,48,somewhat high,2.734375,0.39453125,1.0,0.1640625
4,49,normal,2.140625,0.11767578125,,
4,50,very low,3.375,0.10693359375,0.3203125,
