participant_id,trial_index,ground_truth,nll,prob_step_1,prob_step_2,prob_step_3
11,1,somewhat high,3.078125,0.765625,1.0,0.06005859375
11,2,somewhat high,3.537109375,0.044677734375,1.0,0.65234375
11,3,very low,9.046875,0.037109375,0.0031890869140625,
11,4,somewhat low,4.09326171875,0.0177001953125,1.0,0.94140625
11,5,very low,3.3515625,0.0859375,0.40625,
11,6,high,7.96875,0.0003452301025390625,,
11,7,normal,2.40625,0.09033203125,,
11,8,high,1.4140625,0.2431640625,,
11,9,normal,4.5,0.0111083984375,,
11,10,somewhat low,2.68359375,0.15625,1.0,0.439453125
11,11,normal,0.7734375,0.4609375,,
11,12,normal,1.1171875,0.328125,,
11,13,somewhat high,0.67547607421875,0.51171875,1.0,0.99609375
11,14,normal,4.6875,0.00921630859375,,
11,15,normal,2.3125,0.09912109375,,
11,16,normal,2.453125,0.0859375,,
11,17,somewhat high,0.792724609375,0.462890625,1.0,0.9765625
11,18,very high,0.7388343811035156,0.478515625,1.0,
11,19,high,2.0625,0.126953125,,
11,20,normal,1.734375,0.1767578125,,
11,21,somewhat high,0.619140625,0.54296875,1.0,0.9921875
11,22,high,1.640625,0.1943359375,,
11,23,very high,1.0084381103515625,0.365234375,1.0,
11,24,extremely low,3.4599609375,0.039306640625,1.0,0.796875
11,25,low,1.6796875,0.1865234375,,
11,26,normal,4.125,0.01611328125,,
11,27,extremely low,3.21875,0.0546875,1.0,0.73046875
11,28,somewhat low,2.92138671875,0.057373046875,1.0,0.94140625
11,29,somewhat high,3.1796875,0.34765625,1.0,0.11962890625
11,30,normal,0.46875,0.625,,
11,31,extremely low,5.98046875,0.005767822265625,1.0,0.439453125
11,32,somewhat low,1.201171875,0.38671875,1.0,0.77734375
11,33,normal,4.125,0.01611328125,,
11,34,normal,0.76953125,0.462890625,,
11,35,normal,0.29296875,0.74609375,,
11,36,normal,1.5390625,0.21484375,,
11,37,high,2.984375,0.050537109375,,
11,38,somewhat low,1.84375,0.298828125,1.0,0.53125
11,39,low,4.21875,0.01470947265625,,
11,40,normal,1.0859375,0.337890625,,
11,41,high,1.0546875,0.34765625,,
11,42,high,1.2265625,0.29296875,,
11,43,normal,0.88671875,0.412109375,,
11,44,normal,1.1953125,0.302734375,,
11,45,high,0.7109375,0.490234375,,
11,46,extremely high,1.567108154296875,0.2099609375,1.0,0.99609375
11,47,high,3.375,0.0341796875,,
11,48,normal,1.796875,0.166015625,,
11,49,high,2.25,0.10546875,,
11,50,somewhat low,2.59375,0.21484375,1.0,0.34765625
11,51,high,2.796875,0.06103515625,,
11,52,high,0.99609375,0.369140625,,
11,53,normal,0.64453125,0.5234375,,
11,54,somewhat high,2.359375,0.125,1.0,0.75390625
11,55,high,1.171875,0.310546875,,
11,56,normal,1.2421875,0.2890625,,
11,57,normal,0.458984375,0.6328125,,
11,58,normal,0.2021484375,0.81640625,,
11,59,normal,1.1640625,0.3125,,
11,60,normal,1.25,0.287109375,,
11,61,high,1.4375,0.2373046875,,
11,62,somewhat low,4.5078125,0.2080078125,1.0,0.052978515625
11,63,normal,0.78515625,0.455078125,,
11,64,very high,1.4129638671875,0.2451171875,0.9921875,
