participant_id,trial_index,ground_truth,step,prefix,gt_prob,distribution
35,1,very low,1,start,0.06689453125,"[('som', 0.765625), ('low', 0.1611328125), ('very', 0.06689453125), ('ext', 0.00384521484375), ('high', 0.0016021728515625), ('normal', 7.486343383789062e-05)]"
35,1,very low,2,['very'],0.87890625,"[('Ġlow', 0.87890625), ('Ġhigh', 0.11962890625)]"
35,2,normal,1,start,0.0003681182861328125,"[('low', 0.84765625), ('som', 0.1474609375), ('very', 0.00396728515625), ('ext', 0.00186920166015625), ('normal', 0.0003681182861328125), ('high', 1.0788440704345703e-05)]"
35,3,normal,1,start,0.01385498046875,"[('som', 0.7578125), ('low', 0.130859375), ('high', 0.09033203125), ('normal', 0.01385498046875), ('very', 0.004486083984375), ('ext', 0.0023956298828125)]"
35,4,normal,1,start,0.005767822265625,"[('som', 0.8671875), ('high', 0.10400390625), ('low', 0.0177001953125), ('normal', 0.005767822265625), ('very', 0.0023956298828125), ('ext', 0.00145721435546875)]"
35,5,somewhat low,1,start,0.28515625,"[('low', 0.46875), ('som', 0.28515625), ('very', 0.2216796875), ('ext', 0.0235595703125), ('normal', 0.00193023681640625), ('high', 2.753734588623047e-05)]"
35,5,somewhat low,2,['som'],1.0,"[('ewhat', 1.0)]"
35,5,somewhat low,3,"['som', 'ewhat']",0.99609375,"[('Ġlow', 0.99609375), ('Ġhigh', 0.002471923828125)]"
35,6,high,1,start,1.5735626220703125e-05,"[('low', 0.578125), ('som', 0.3515625), ('normal', 0.0693359375), ('very', 0.004364013671875), ('ext', 0.00040435791015625), ('high', 1.5735626220703125e-05)]"
35,7,low,1,start,0.0142822265625,"[('som', 0.37109375), ('high', 0.37109375), ('very', 0.1982421875), ('normal', 0.0439453125), ('low', 0.0142822265625), ('ext', 0.0021820068359375)]"
35,8,normal,1,start,0.10693359375,"[('som', 0.54296875), ('very', 0.15625), ('high', 0.1376953125), ('normal', 0.10693359375), ('low', 0.044677734375), ('ext', 0.0142822265625)]"
35,9,normal,1,start,0.0546875,"[('som', 0.66796875), ('high', 0.1904296875), ('very', 0.0703125), ('normal', 0.0546875), ('low', 0.01385498046875), ('ext', 0.002716064453125)]"
35,10,normal,1,start,0.046142578125,"[('som', 0.6328125), ('low', 0.181640625), ('very', 0.07568359375), ('normal', 0.046142578125), ('ext', 0.04052734375), ('high', 0.021728515625)]"
35,11,somewhat low,1,start,0.5625,"[('som', 0.5625), ('normal', 0.2333984375), ('high', 0.1416015625), ('low', 0.035888671875), ('very', 0.024658203125), ('ext', 0.0023345947265625)]"
35,11,somewhat low,2,['som'],1.0,"[('ewhat', 1.0)]"
35,11,somewhat low,3,"['som', 'ewhat']",0.201171875,"[('Ġhigh', 0.796875), ('Ġlow', 0.201171875)]"
