participant_id,trial_index,ground_truth,nll,prob_step_1,prob_step_2,prob_step_3
145,1,normal,8.8125,0.000148773193359375,,
145,2,low,1.9296875,0.1455078125,,
145,3,normal,0.8359375,0.43359375,,
145,4,high,12.3125,4.500150680541992e-06,,
145,5,low,6.9375,0.00096893310546875,,
145,6,high,5.21875,0.005401611328125,,
145,7,normal,4.15625,0.015625,,
145,8,normal,4.78125,0.00836181640625,,
145,9,somewhat low,0.9921875,0.546875,1.0,0.6796875
145,10,somewhat high,1.025390625,0.439453125,1.0,0.81640625
145,11,extremely high,0.3681640625,0.71875,1.0,0.9609375
145,12,somewhat high,2.45556640625,0.0888671875,1.0,0.96875
145,13,high,1.6796875,0.1865234375,,
145,14,normal,2.953125,0.05224609375,,
145,15,high,0.72265625,0.486328125,,
145,16,very high,0.15924549102783203,0.8515625,1.0,
145,17,normal,2.59375,0.07470703125,,
145,18,low,1.296875,0.2734375,,
145,19,normal,0.384765625,0.6796875,,
145,20,somewhat high,1.681640625,0.1875,1.0,0.9921875
145,21,low,4.5,0.0111083984375,,
145,22,high,2.765625,0.06298828125,,
145,23,normal,4.96875,0.0069580078125,,
145,24,high,1.2890625,0.275390625,,
145,25,normal,1.9296875,0.1455078125,,
145,26,low,8.5,0.00020313262939453125,,
145,27,somewhat low,2.08984375,0.2470703125,1.0,0.5
145,28,low,0.81640625,0.44140625,,
145,29,high,3.5,0.0301513671875,,
145,30,normal,9.875,5.14984130859375e-05,,
145,31,normal,1.359375,0.255859375,,
145,32,normal,0.12060546875,0.88671875,,
145,33,low,2.78125,0.06201171875,,
145,34,high,1.8515625,0.1572265625,,
145,35,low,0.93359375,0.392578125,,
145,36,low,1.15625,0.314453125,,
145,37,high,1.203125,0.30078125,,
145,38,normal,2.3125,0.09912109375,,
145,39,high,0.984375,0.373046875,,
145,40,high,2.84375,0.05810546875,,
145,41,somewhat high,0.97607421875,0.421875,1.0,0.89453125
145,42,normal,0.66015625,0.515625,,
145,43,normal,7.03125,0.000885009765625,,
145,44,normal,1.8125,0.1630859375,,
145,45,normal,1.0234375,0.359375,,
145,46,extremely low,10.88671875,3.314018249511719e-05,1.0,0.5625
145,47,normal,1.6875,0.1845703125,,
145,48,somewhat high,1.65234375,0.33984375,1.0,0.5625
145,49,low,1.5546875,0.2109375,,
145,50,somewhat low,1.572265625,0.2353515625,1.0,0.87890625
145,51,very high,0.805389404296875,0.44921875,0.99609375,
145,52,somewhat low,1.4306640625,0.259765625,1.0,0.92578125
145,53,normal,0.12255859375,0.8828125,,
145,54,low,0.54296875,0.58203125,,
145,55,somewhat high,0.80810546875,0.474609375,1.0,0.94140625
145,56,somewhat high,1.298828125,0.275390625,1.0,0.9921875
145,57,normal,1.5546875,0.2109375,,
145,58,somewhat low,5.328125,0.12890625,1.0,0.03759765625
145,59,very high,2.12353515625,0.123046875,0.96875,
145,60,low,1.1640625,0.3125,,
145,61,low,0.76171875,0.466796875,,
145,62,somewhat high,3.5390625,0.302734375,1.0,0.09619140625
145,63,somewhat high,2.195556640625,0.11767578125,1.0,0.9453125
145,64,low,1.9609375,0.140625,,
145,65,somewhat low,1.552734375,0.32421875,1.0,0.65234375
145,66,high,1.4296875,0.2392578125,,
145,67,normal,1.1171875,0.328125,,
145,68,normal,1.109375,0.330078125,,
145,69,somewhat high,0.869140625,0.5390625,1.0,0.77734375
145,70,somewhat high,1.1640625,0.4140625,1.0,0.75390625
145,71,somewhat low,0.837890625,0.52734375,1.0,0.81640625
145,72,somewhat low,1.142578125,0.41015625,1.0,0.77734375
145,73,high,1.25,0.287109375,,
145,74,somewhat high,1.8597412109375,0.158203125,1.0,0.984375
145,75,low,2.125,0.11962890625,,
145,76,low,0.7734375,0.4609375,,
145,77,somewhat high,0.4244384765625,0.66796875,1.0,0.98046875
145,78,somewhat low,2.5625,0.423828125,1.0,0.181640625
145,79,high,9.3125,9.012222290039062e-05,,
145,80,somewhat low,1.859375,0.578125,1.0,0.26953125
