participant_id,trial_index,ground_truth,nll,prob_step_1
96,1,20,1.7890625,0.1669921875
96,2,20,5.90625,0.002716064453125
96,3,20,4.125,0.01611328125
96,4,10,4.90625,0.00738525390625
96,5,90,4.90625,0.00738525390625
96,6,70,2.09375,0.123046875
96,7,40,3.46875,0.0311279296875
96,8,40,1.9296875,0.1455078125
96,9,90,3.671875,0.025390625
96,10,20,4.5,0.0111083984375
96,11,70,3.375,0.0341796875
96,12,50,1.15625,0.314453125
96,13,40,2.1875,0.1123046875
96,14,30,1.46875,0.23046875
96,15,80,0.984375,0.373046875
96,16,70,3.296875,0.037109375
96,17,60,0.53125,0.5859375
96,18,70,3.75,0.0235595703125
96,19,40,2.71875,0.06591796875
96,20,50,1.6484375,0.1923828125
96,21,80,1.9375,0.14453125
96,22,70,3.25,0.038818359375
96,23,10,4.34375,0.01300048828125
96,24,20,0.025634765625,0.9765625
96,25,40,6.0,0.002471923828125
96,26,20,0.8359375,0.43359375
96,27,80,6.0625,0.0023345947265625
96,28,20,3.953125,0.0191650390625
96,29,60,2.109375,0.12109375
96,30,40,0.80078125,0.44921875
96,31,30,3.34375,0.035400390625
96,32,40,2.8125,0.06005859375
96,33,70,2.765625,0.06298828125
96,34,40,2.296875,0.1005859375
96,35,60,2.1875,0.1123046875
96,36,50,0.765625,0.46484375
96,37,50,2.34375,0.09619140625
96,38,80,1.359375,0.255859375
96,39,40,2.15625,0.11572265625
96,40,60,1.3046875,0.271484375
96,41,50,1.546875,0.212890625
96,42,70,1.921875,0.146484375
96,43,40,2.015625,0.1328125
96,44,70,2.328125,0.09765625
96,45,60,1.1484375,0.31640625
96,46,40,2.46875,0.08447265625
96,47,20,1.5078125,0.2216796875
96,48,30,2.046875,0.12890625
96,49,20,0.8125,0.443359375
96,50,20,2.796875,0.06103515625
96,51,50,2.75,0.06396484375
96,52,40,1.796875,0.166015625
96,53,30,2.046875,0.12890625
96,54,40,0.62109375,0.5390625
96,55,40,2.140625,0.11767578125
96,56,60,1.8046875,0.1640625
96,57,60,2.34375,0.09619140625
96,58,80,2.96875,0.05126953125
96,59,40,2.203125,0.1103515625
96,60,40,2.171875,0.11376953125
96,61,80,1.1953125,0.302734375
96,62,50,1.53125,0.2158203125
96,63,60,1.109375,0.330078125
96,64,70,1.09375,0.333984375
96,65,40,1.6484375,0.1923828125
96,66,80,3.015625,0.049072265625
96,67,70,1.265625,0.28125
96,68,60,0.71875,0.48828125
96,69,60,3.875,0.020751953125
96,70,50,2.265625,0.10400390625
96,71,40,1.28125,0.27734375
96,72,20,1.6796875,0.1865234375
96,73,10,1.5,0.22265625
96,74,40,2.234375,0.10693359375
96,75,50,1.6484375,0.1923828125
96,76,40,1.6875,0.1845703125
96,77,30,1.453125,0.2333984375
96,78,30,3.15625,0.04248046875
96,79,80,1.671875,0.1875
96,80,70,1.375,0.251953125
96,81,60,0.80859375,0.4453125
96,82,50,0.53515625,0.5859375
96,83,30,3.9375,0.01953125
96,84,80,2.203125,0.1103515625
96,85,80,2.828125,0.05908203125
96,86,80,2.796875,0.06103515625
96,87,40,3.15625,0.04248046875
96,88,50,1.625,0.197265625
96,89,80,1.984375,0.1376953125
96,90,80,1.5078125,0.2216796875
96,91,70,1.28125,0.27734375
96,92,70,2.34375,0.09619140625
96,93,70,2.421875,0.0888671875
96,94,30,2.96875,0.05126953125
96,95,40,1.4921875,0.224609375
96,96,10,1.9921875,0.13671875
96,97,60,1.78125,0.16796875
96,98,50,1.28125,0.27734375
96,99,40,1.0625,0.345703125
96,100,30,1.5,0.22265625
96,101,40,1.203125,0.30078125
96,102,50,1.9453125,0.142578125
96,103,60,1.203125,0.30078125
96,104,40,1.9375,0.14453125
96,105,30,1.7421875,0.1748046875
96,106,40,1.2890625,0.275390625
96,107,80,0.80078125,0.44921875
96,108,60,1.703125,0.181640625
96,109,70,1.484375,0.2265625
96,110,40,1.7109375,0.1806640625
96,111,60,1.9140625,0.1474609375
96,112,40,1.546875,0.212890625
96,113,60,1.7578125,0.1728515625
96,114,70,1.15625,0.314453125
96,115,50,1.4140625,0.2431640625
96,116,70,2.765625,0.06298828125
96,117,30,2.203125,0.1103515625
96,118,20,1.5703125,0.2080078125
96,119,10,0.9765625,0.376953125
96,120,40,1.546875,0.212890625
96,121,50,0.875,0.416015625
96,122,40,0.6875,0.50390625
96,123,30,0.74609375,0.474609375
96,124,20,2.6875,0.06787109375
96,125,60,1.25,0.287109375
96,126,60,1.4296875,0.2392578125
96,127,60,3.515625,0.02978515625
96,128,40,1.3046875,0.271484375
96,129,40,1.171875,0.310546875
96,130,80,0.38671875,0.6796875
96,131,70,1.296875,0.2734375
96,132,40,3.71875,0.0242919921875
96,133,30,2.34375,0.09619140625
96,134,50,1.1953125,0.302734375
96,135,80,1.6875,0.1845703125
96,136,60,1.59375,0.203125
96,137,60,1.5390625,0.21484375
96,138,50,1.4453125,0.2353515625
