participant_id,trial_index,ground_truth,nll,prob_step_1
174,1,30,1.359375,0.255859375
174,2,90,2.984375,0.050537109375
174,3,60,2.359375,0.09423828125
174,4,60,7.125,0.000804901123046875
174,5,40,0.48828125,0.61328125
174,6,50,1.4296875,0.2392578125
174,7,60,7.1875,0.00075531005859375
174,8,10,5.71875,0.0032806396484375
174,9,80,3.125,0.0439453125
174,10,50,1.453125,0.2333984375
174,11,70,1.2734375,0.279296875
174,12,90,8.125,0.0002956390380859375
174,13,80,0.435546875,0.6484375
174,14,60,1.4765625,0.228515625
174,15,90,0.24609375,0.78125
174,16,40,3.0,0.0498046875
174,17,40,7.34375,0.00064849853515625
174,18,60,2.703125,0.06689453125
174,19,50,2.375,0.0927734375
174,20,70,1.140625,0.3203125
174,21,70,3.21875,0.0400390625
174,22,60,2.375,0.0927734375
174,23,40,3.53125,0.029296875
174,24,40,1.890625,0.1513671875
174,25,50,0.79296875,0.453125
174,26,70,4.46875,0.011474609375
174,27,40,3.546875,0.02880859375
174,28,20,2.515625,0.0810546875
174,29,50,1.828125,0.1611328125
174,30,70,2.1875,0.1123046875
174,31,70,2.0625,0.126953125
174,32,80,1.2890625,0.275390625
174,33,60,0.8125,0.443359375
174,34,60,3.5625,0.0283203125
174,35,50,2.625,0.072265625
174,36,20,1.9296875,0.1455078125
174,37,40,1.6328125,0.1953125
174,38,50,1.203125,0.30078125
174,39,20,5.71875,0.0032806396484375
174,40,20,2.90625,0.0546875
174,41,50,3.546875,0.02880859375
174,42,30,3.28125,0.03759765625
174,43,40,1.2734375,0.279296875
174,44,10,1.6953125,0.18359375
174,45,30,1.671875,0.1875
174,46,40,1.21875,0.294921875
174,47,50,3.140625,0.043212890625
174,48,20,2.671875,0.0693359375
174,49,30,1.96875,0.1396484375
174,50,70,2.796875,0.06103515625
174,51,60,2.234375,0.10693359375
174,52,20,1.7890625,0.1669921875
174,53,60,2.515625,0.0810546875
174,54,40,2.390625,0.091796875
174,55,60,2.25,0.10546875
174,56,20,3.359375,0.03466796875
174,57,40,1.5234375,0.2177734375
174,58,50,2.046875,0.12890625
174,59,30,1.859375,0.15625
174,60,50,1.6875,0.1845703125
174,61,40,1.5859375,0.205078125
174,62,50,1.5,0.22265625
174,63,50,1.359375,0.255859375
174,64,70,2.0625,0.126953125
174,65,70,2.6875,0.06787109375
174,66,30,2.21875,0.10888671875
174,67,50,1.1171875,0.328125
174,68,60,1.4140625,0.2431640625
174,69,60,1.75,0.173828125
174,70,30,3.1875,0.041259765625
174,71,20,2.46875,0.08447265625
174,72,70,1.6328125,0.1953125
174,73,60,1.546875,0.212890625
174,74,40,1.203125,0.30078125
174,75,30,3.15625,0.04248046875
174,76,30,2.359375,0.09423828125
174,77,30,2.671875,0.0693359375
174,78,20,1.25,0.287109375
174,79,30,1.9921875,0.13671875
174,80,50,1.1953125,0.302734375
174,81,20,1.9375,0.14453125
174,82,30,1.8359375,0.1591796875
174,83,60,1.75,0.173828125
174,84,30,1.5078125,0.2216796875
174,85,50,1.59375,0.203125
174,86,50,0.94140625,0.390625
174,87,30,2.03125,0.130859375
174,88,80,3.65625,0.02587890625
