trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,L,1,L,G,1,1,633cc08f65b55f180f56705f9647e8efac19f0322bb234ac5914672977403bca,1766867109,1
2,L,1,L,G,1,2,f33fd33ad030ae23b513318af124fc4e498476ec6e8b86be8f75dd8480a7e6aa,1766867109,1
3,G,2,L,G,0,2,1c7fbc2433fe982a8a7b4c5dd31694a0c3e1b984effd326ee47240a525fd3917,1766867109,1
4,G,2,L,G,0,2,5c789ef67ac4448a4811d31fba37111ad06bcdcc8d7d07856a471a4abde109c8,1766867109,1
5,L,1,L,G,1,3,97ac5ace73967b743a2f0dfbecfb9c81047f07a314fdad2d20315e12342a12cb,1766867109,1
6,G,2,L,G,0,3,103b49b66296235e75d1c0ed74987c79a22a0fb9d1c43de47f031a15f8c55e76,1766867109,1
7,G,2,L,G,1,4,49de288db1cd52f99a9d93d62ba2a9d6acd016db6bf07b065af0a13ff895627e,1766867109,1
8,L,1,L,G,1,5,dd33351baa299b2d8548fc5575534474aea88f3f90b1036cb66d4f1d9315610a,1766867109,1
9,L,1,L,G,0,5,b370b3ec4e86b9a1aa8780fb5715856fd001d1f28c99677eeefd29eb8679f3bd,1766867109,1
10,G,2,L,G,0,5,1a9258358168b2dc6948ecc2f61c032926a3a02820ae559705f9880c0a66cd70,1766867109,1
11,G,2,L,G,1,6,2e1779cdb61dc7cb07675917d58f2f3fb3ba2427905e7d26715fc617b413e628,1766867109,1
12,L,1,L,G,1,7,df707e619ac525d5b80d3d7dfafe478f3d571a18a58dc86c53640045e932dfc7,1766867109,1
13,G,2,L,G,0,7,531259fcba17adf1a9096e10bc0fb96dd98afdc10ff6fd7343a654c0b817d384,1766867109,1
14,L,1,L,G,1,8,0f4ae7e02d8c94801a513814f117f58f876286ecd2bc18e992fc95ec90d0048f,1766867109,1
15,G,2,L,G,0,8,42028a68e6382d50775273a9fb5ea29419756c83b212a290ec1caa402577d894,1766867109,1
16,L,1,L,G,0,8,4383f792fdef02b95fb90807dcdc7aba23d6d1c123276300c144b6852d98d9b5,1766867109,1
17,G,2,L,G,0,8,c9acf133bd501734947f152c178da0a200651b25babdf5fa064ac04a6aa23b21,1766867109,1
18,L,1,L,G,0,8,91ca909c385ab826ec92a5335774575e3992271e8c175f7a9cd2f5e4883b7a29,1766867109,1
19,G,2,L,G,0,8,f44a835993151ba79660f277c6d07a268f636e73657dd1b82a4fc801e709f142,1766867109,1
20,G,2,L,G,0,8,9f90b81c6060bf9d4381d04104aadd114627be3d5ed86165c2aa9fc016b5dcdb,1766867109,1
