trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,B,1,B,U,1,1,334839a32ac954fcd1f9892c6038df3d4350f5e1c31b2a9612c94f5d6bbd0c4b,957106589,1
2,B,1,B,U,0,1,81f73de62277844c7ed70b76128f0cd7c07150e99020d837d591433a51e971c2,957106589,1
3,U,2,B,U,0,1,cc5967a2c4433ca9c8068315b9f1ed412b7fbea816b6fa61568a23af8ae5fd70,957106589,1
4,B,1,B,U,1,2,48a6a58821dfdaabf3e576eb1121fb0a149212a59b51c6bc42b3aaf62e4a77f7,957106589,1
5,U,2,B,U,0,2,6592454090b9bc53d3589234f2898d9b7fccd0e7b6b249abd3e393b584fb0f06,957106589,1
6,B,1,B,U,1,3,33c140b0b45105fcbbeed5bcb4d7d7484eb68d93fedc34d65f70f1456575cd4c,957106589,1
7,U,2,B,U,0,3,8688cfe605c3fff7427ccd1611e6c12219a70cb0f94365d95ccd55a551bd727c,957106589,1
8,B,1,B,U,1,4,5b878ac72c30905199b52f3cbec28813defaac51daf7b60f8487b4f29d920bed,957106589,1
9,U,2,B,U,0,4,a55d29eeb281dea630484a00187081aa62f43d1551d4dda66bb93011bbd571e6,957106589,1
10,B,1,B,U,1,5,befbaf40463eaea43ba46ba92409f8012ee486f885cbb723ef97e686942bb2f8,957106589,1
11,U,2,B,U,1,6,bb6af05e598c055ae0efbc29d57f54c3f60eff0488cab60b465054b1033950e7,957106589,1
12,B,1,B,U,1,7,bb265a6177e441c6f5847c5b7b014d56b38f4ac5bda76ef4e168ba78d577c36e,957106589,1
13,B,1,B,U,1,8,931caced46756e23dab54feba52baf3f000f9e33062d7e3aa67592f3df7096b1,957106589,1
14,U,2,B,U,0,8,d6c80ae5dfd33f59c25e37b4432496ffe50809fa6feeabcaab77a1f3754c55b6,957106589,1
15,B,1,B,U,1,9,a5bd966aefb8acdcf388908f5ed4dc0a12a1c4131e940f0ed0585df94f9db5ad,957106589,1
16,B,1,B,U,1,10,77f640677970570a2598a7defaac17e50c03d04fb6c0ad51b3820e1a1439e307,957106589,1
17,U,2,B,U,0,10,785a1618c3649b2877a2484d48943a06a5e531f537c27e0ca7a3f21869b955f5,957106589,1
18,B,1,B,U,0,10,ef6e618067c4c33489fa24dbb57f50ae65822fe77eb18e1aee98f452aed9bf17,957106589,1
19,B,1,B,U,1,11,f3db7e3d1720d6194b39f3202d68434ffb93c343867305702ce19b3e764d3658,957106589,1
20,U,2,B,U,0,11,2dfe829d32f9a3bbd67ceb45311e8806075f38793e2ea1501955d4347f8e1331,957106589,1
21,B,1,B,U,1,12,202a06a703a1db7f5a26150e9b5720afc190f9da37d546455aa8404e3bb697f0,957106589,1
22,B,1,B,U,1,13,a9788ba02e478811e8468d52c955102b52f5d0072a7828376428e7b81466a65a,957106589,1
23,U,2,B,U,1,14,628bef1eb2bbc3e3f5439cb5e5e3b43c9716adfdf81bfda55d77bcafc9b04645,957106589,1
24,B,1,B,U,1,15,6e728fc642c900e053e111c3ca969f81211545cc3d9fe02457a26c3a99a273ec,957106589,1
25,B,1,B,U,1,16,4b9f02efa27d69a87e29bf2bf8632734d3ce89e2e3a3162aac222ecc788e2697,957106589,1
26,B,1,B,U,1,17,315019a1f2f47b48d25c49fcca850bb7092b4a32261aa7accc9380ab7732e94f,957106589,1
27,U,2,B,U,0,17,c43140efa6e9d6f91611b36757a72ddca6d2d8a42f1cdfe32057033f4585592f,957106589,1
28,B,1,B,U,0,17,91f64a61a6d8120985e5e3e286039dab8a17c53a294d3b93866495aaf0b2ff07,957106589,1
29,B,1,B,U,1,18,15bf49755ce6ab265c9ba00b399e5779f7a158ddac34f77c1c1e4f28fefe110a,957106589,1
30,U,2,B,U,0,18,b5102aedd5b9334e74784da99321703344f4f26274d603ae875a9b442c2691d5,957106589,1
31,B,1,B,U,0,18,f0c416f446dbe14e43fa9a928b15c564e4a5cb695de07f356d1c2a08e840f9bf,957106589,1
32,U,2,B,U,0,18,ec92ba6bc641542ff725c573e82232b85cd27f02f47ae542073117cd17350a63,957106589,1
33,B,1,B,U,1,19,dc6a6064b068c69ec6f575e87a637f11735dcaaebef868dde6d5d58606f4e2fe,957106589,1
34,B,1,B,U,1,20,4ff9935dd27a10b06c9a35c22812cc2c906557a972c8895c7108ae139b86d36e,957106589,1
35,U,2,B,U,1,21,ef5dc2140364f0e954760ff4d284a789a04ba10cbec11748d3871440d7a10f4b,957106589,1
36,U,2,B,U,1,22,3a57482d320e1f7fa370be4ec0d59e2fe7789c0776cffca766cb679208fe3d1c,957106589,1
37,B,1,B,U,0,22,0cf687300f15b46762ad8269cf92e66ddd23b99efb327c19cc3e65936c74a42e,957106589,1
38,B,1,B,U,0,22,d3404b8927d208fcf06e8933cd386e12fa4568ac9fa64e650d6ce00fc5389afe,957106589,1
39,B,1,B,U,0,22,7a88a39bda54d666b2bcc7c2526353a6dd4c53ced58f5a08ec0e2fed2f581fae,957106589,1
40,U,2,B,U,0,22,3e17dd58b5826e03034a2afe2c0015f713b9dba4a406dd31f4e273161140cd5c,957106589,1
41,U,2,B,U,1,23,ec727c1501504b3f2bd18f195d451ca1aca8d9ed37454965344842d257be9e3c,957106589,1
42,B,1,B,U,1,24,8e9fc242564bab4da4c408b1c77794d0974a24997f7ba4537f04c630df21c3ec,957106589,1
43,B,1,B,U,1,25,cf81ecdf5338449cd54461a62e096b370947356371f1701ec9b5bee5bad20d5f,957106589,1
44,B,1,B,U,0,25,66df89e2ac25d07181b9aa466c5943ee4e68d7121f10d0e9bf65597e75d00785,957106589,1
45,U,2,B,U,1,26,74535c28a9a848fbe374720207f40eac049001ea4b926729cfdaa5c492d722f9,957106589,1
46,B,1,B,U,0,26,3881ebefa1a49657ecb9584ade81d97183828d5e3f087d62d8b1a8ced068dcfe,957106589,1
47,U,2,B,U,1,27,f728acf39affb92d82525833b11c0006cf4a6f9466c126f05d1d54c149dc8038,957106589,1
48,B,1,B,U,0,27,affc1f9d5541f3bf7b74b6c0d49b7d5273af15758277390a70e2cd26370926ad,957106589,1
49,U,2,B,U,0,27,c6f8bc4c65a99a03146211030d2a91a7799796ab3dabaecb3f6c74ac846d3f03,957106589,1
50,B,1,B,U,0,27,4dc40f374e7c4b81482da216f85a60797c0582f5b3d5e27d1473fefa5a234938,957106589,1
51,U,2,B,U,1,28,ca5d8054d5a931e5b8ff21414df7a0cfbe1479ffcdd4261885b40b15950fc9ee,957106589,1
52,B,1,B,U,0,28,ca7f61f87d27f015dcd3ac38c25e7288ca73e63f306e510bdd43d64fef067e2e,957106589,1
53,B,1,B,U,0,28,bee92976902464f2d44a1bf62401df73d1ec4e56d114c18553b48e4bc6852e82,957106589,1
54,U,2,B,U,1,29,666bac59ba643d024e819abf5fba5bf394c27f1ea8e6b4ae96708ff238bab45e,957106589,1
55,B,1,B,U,0,29,2f0250fb6f78abff2cf3b7cdf3175e9fff093bdcf7d26cbfdd62f57a648112a9,957106589,1
56,B,1,B,U,1,30,81995fde927a876765ac7244861543e17d9a8f3aac8c864123dd7106d75c9d2f,957106589,1
57,B,1,B,U,0,30,a728c11f7a2f487f3c0ecfbb624f7f24f4f9e5e30e99492b1c83d4ce03152866,957106589,1
58,U,2,B,U,1,31,73fc9dfa622bb7fffd0ed78ded3dda1a1232b7f82850569043a1882462163576,957106589,1
59,U,2,B,U,0,31,228b70dc51f23c020725f824f80ab6e35966d86445926a539c0d4c2b36c7a4b1,957106589,1
60,B,1,B,U,1,32,e8873c5a447026b44e03aceebf16e794184ae04cc6a3de1e6b69e858e6eb38a4,957106589,1
61,U,2,B,U,0,32,b81c09af67f4b02e3bb197935a4cef75fd02577d50b3feb0fdb898af9c4b567e,957106589,1
62,B,1,B,U,1,33,034167c2328676e2eebc5648f8b580cc4304ed220f70a0dd63a2820adae40864,957106589,1
63,U,2,B,U,0,33,5b555448d9bdc89e0e62e75951c9958a27aa7bdcb06e719fc5db36dc23f8764c,957106589,1
64,B,1,B,U,0,33,0fca8f0a728688d6a32011249ff0bb2171a3fd33c0847fc06764b6edd28b80b3,957106589,1
65,U,2,B,U,0,33,2ef1db004c703be1479743840ed2a21d31fbb75be45cb9a0e1ab8c971a43ac83,957106589,1
66,U,2,B,U,0,33,dad630010663d6a87ad88c86450df921f7567774915a4398f01399c2f7d8770d,957106589,1
67,U,2,B,U,0,33,3c39d6291d5912b1955e9a3574f4bad1403fb9459159e01e3a7877cf2fdbac60,957106589,1
68,B,1,B,U,1,34,8499c5a1ddb8cb7fe4fee90df7a19de44461eaf31acfe79d70ce479d6824b780,957106589,1
69,B,1,B,U,1,35,9fdada2a7d4c60470d2e1be85c59d715e594fe3c054b8c5eeace2af2c977f769,957106589,1
70,U,2,B,U,0,35,1e286c459c35f349662502a30e80262b3f1ae462e97ad05a63f50cc67a5d3d0f,957106589,1
