trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,S,1,S,X,1,1,0219234b6602e3a33c61c8990f4ea643d883b3407e334a67f1c1f9ac3bb5e16e,197860368,1
2,X,2,S,X,0,1,c3335972f7be82da10f10bbb65998583bf52ec2bc885f857b2ef29853207a072,197860368,1
3,S,1,S,X,1,2,6bb383ecf8a7c141665364b67cd83dc6713ba3bf36e5cac11f271c7e3cddb735,197860368,1
4,X,2,S,X,0,2,661033391c5aedc6f5b58244a0e2b74fcb8e71b57a8adcd3cadbc6c3d48f5303,197860368,1
5,S,1,S,X,1,3,dfbb1a7a3942b5fee2bee3183937609056cd7577dd48be9459c05aa6d865b66e,197860368,1
6,X,2,S,X,0,3,4c1186e36a25c183e986bbb6d642ab1986940e18a139f524948199bcf7aaecca,197860368,1
7,S,1,S,X,1,4,5e3184e951ac6ed14571e888339efb7f8d3e3843a44c4cdcb4666beff4af8b85,197860368,1
8,X,2,S,X,1,5,a2b6730a90497299d8fd87c4e28718137c4a3ddba2d18bd5daf565da2b179758,197860368,1
9,S,1,S,X,1,6,6a286916ed287929ec7e2d396fd6c7f9e928f720bad92dcae16b068565116ccf,197860368,1
10,X,2,S,X,0,6,71f3b4d5e13ae8f37906d25bb0aa6c9aacfaeb4116fd52350fbfcb3a840cc3fd,197860368,1
11,S,1,S,X,0,6,c97828004cd20316df2705d4e90182e11bc925e65450910e416111a5bf7fa62a,197860368,1
12,X,2,S,X,0,6,bf163b7c77857ead8a17adeaf51dee141cc3a3fd24f336b02708f101eef1b363,197860368,1
13,S,1,S,X,1,7,582ce5172c63ba5a8707830d5d0a627aee34e2cbbe19d486c9a0925b0425920d,197860368,1
14,X,2,S,X,0,7,c5deb2e5a3994033e0c5e75fdbca5ed25c591a3d04a1686b5a5860e929b82f39,197860368,1
15,S,1,S,X,1,8,14965fb77164fa8da34f2358415f9c48c7405dbd2ffcd25116a74da8ebe7f7a1,197860368,1
16,X,2,S,X,0,8,290fe505f9d2556c3ef11b7d1e608e3fdc2ed91b625349f71ee82309b78a9638,197860368,1
17,S,1,S,X,0,8,47bfa0081b8dbd6acc4687aac9511057838ee34cf67235dcad6a06ca2a67ed58,197860368,1
18,X,2,S,X,0,8,ada1d27fec3703ef37b4878f2dbcfdcbff0e69fd364397016540b1f0ec68523c,197860368,1
19,S,1,S,X,1,9,25b58dea9b0d7f8f50ca5d008dec2f937275193f2a3267269ee54b0f90cec920,197860368,1
20,X,2,S,X,0,9,dfb96749c73aeab058e79f25ac62bfb4f294a1627f2ce9ebb02be96b86b9527b,197860368,1
21,S,1,S,X,1,10,6bb9d2836bb6baff124e72ba2fcf28abe29405b90dbf9664008e28d7cfb894cd,197860368,1
22,X,2,S,X,1,11,abd46ec8e7735acf4bdd79e2212c478d8a191d10fc09447cc886c6db7e2c60c1,197860368,1
23,S,1,S,X,0,11,93fc9800454396be4b17dc9ea05b42af3e314b5084e7d7859bfa36fcb4ad55c9,197860368,1
24,X,2,S,X,0,11,8750c4477d4ab052ddd1803010a4041bdc354203c8a8b30db15b846e156c7214,197860368,1
25,S,1,S,X,1,12,16bdfbc761056cf81fdf73c10c89c75f5b17b01da3325c31522f94f893f1f145,197860368,1
26,X,2,S,X,1,13,f6f79e189f4cbc36c9c9775a45a3fcbde2dc8d90ac77ebc8651e41339e486f3c,197860368,1
27,S,1,S,X,1,14,e240436092fdf6c8db7e776fbc8e13ea5c9c55797909daa61132aa006624aeb9,197860368,1
28,X,2,S,X,0,14,40706fef208cd0aa71afaf518b96d5f3f2b479ead469b49626e169d0923bcc1f,197860368,1
29,S,1,S,X,1,15,58d3dc4a6468974c421e27e94313f967ea04f836dc8aca7f6dfb72da62599091,197860368,1
30,X,2,S,X,0,15,fd15c597590e15b19543ccba2441f54b3df8b824afbfda7c842887d818913d09,197860368,1
31,S,1,S,X,1,16,7a4417eba6901e553bd19c1a89b2061fc18e373be289c9211b1a0a3076ff34a4,197860368,1
32,X,2,S,X,0,16,bed312724602a797785438ba9674e01b25465e07301265f6914420381093fb20,197860368,1
33,S,1,S,X,1,17,982f2fd51aafea6d3172b0ba56f5d1619206ad6d9d868abd6850c8e082c177a8,197860368,1
34,X,2,S,X,0,17,0f48d1dfc9804b106c9ec73766cd9b9dea0bc933c33ff7e4600acf4819a14cff,197860368,1
35,S,1,S,X,0,17,bc8b21d39584afe9bf6bc4d47bccbefcbf5a58917db5d8e1ef01899290f77b9d,197860368,1
36,X,2,S,X,1,18,435ee6434b15aea20cb41bc55dd717ce095be669efc5c60400a081acec04675c,197860368,1
37,S,1,S,X,0,18,334dd94efe6931795d40cc0dfa9f8e882499b90dd90f5fc58712c9b6902589a5,197860368,1
38,X,2,S,X,1,19,092cb65fc3bd6b2b01f2ab7649b2722baba07ccaa2727922bbcdab3e1e14a11c,197860368,1
39,S,1,S,X,0,19,a2c2c5d1e137d50d852bbbec306c4611c28af27be2cacdd9de1e134bb310da02,197860368,1
40,X,2,S,X,1,20,4593ca64de6429b12bfd24ec5cac861bc2ed8f5135d86ca1d981a524bb459fe9,197860368,1
41,S,1,S,X,0,20,9163443dd94af3ee676f11aa60f1be5e76728a6cdad61def25517bcb26ef1ddd,197860368,1
42,X,2,S,X,1,21,4f81f9f9d8bb772badae941101ca17026ae6aa78c380314d7948cc3e51003fba,197860368,1
43,S,1,S,X,0,21,754c5e1a1bc64c89d8a6ab1ad76ddd60a7bcb77a264de1bebf996d322bf48416,197860368,1
44,X,2,S,X,1,22,b563eee98fa1145f0031d919111694cb9b8ca6079ac3c4eed28cd9492fb7ddc1,197860368,1
45,S,1,S,X,1,23,69fb97663b6603f4f243d1de2587b72fe2f662eb95326c9c5a902a291331b38d,197860368,1
