trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,F,1,F,Y,0,0,2c7530986c6fd55b1a44ca554ed9f909276f81fa22cedce8570cedf3f90b1a01,1504361614,2
2,Y,2,F,Y,1,1,241e915ea918d2d30cc63106c56d48178131d540204c348f589be7d5437a7774,1504361614,2
3,F,1,F,Y,1,2,e963988cc95a488cfb83e83ea36515cad1cad11bd1ea2a8e4a95ad393a0e86a3,1504361614,2
4,Y,2,F,Y,1,3,41cb8c53d0f4137c0b014a543d3429219d74212d282a6a45696694fa15823d10,1504361614,2
5,F,1,F,Y,0,3,0fafb4db4f21254d2dfed1d18fbef3f7d1b44d7744cc65b8201a97950e1817ff,1504361614,2
6,Y,2,F,Y,1,4,6d89d683b7fbaa07ce4f2e429f511c782be6b5b2cb3df8c1b43cdaebdd59e0b1,1504361614,2
7,F,1,F,Y,0,4,13c7f649b649b2a04870dbce5dea8de101c2806a05694560f812eb4cb3267590,1504361614,2
8,F,1,F,Y,0,4,e2fd038a75bdad5d70e5d44bf50765c1e9fe6986ed25188cecd5b8aefee8511a,1504361614,2
9,Y,2,F,Y,1,5,1b282377a2681a56cdbd00e44e7a33609cf82228b04ebac04d175b86650b6184,1504361614,2
10,F,1,F,Y,1,6,9bf6c949a9ae5a3c0d10e4fda9c49e44f48979a6e873a8039a5ac40f489101f7,1504361614,2
11,Y,2,F,Y,1,7,580dafe7dca7e02dea233b7342c7ac9da18801412cbc7b594037a65ba5d6f078,1504361614,2
12,F,1,F,Y,0,7,4f40b0f5a2fa53025f289560b5307c84affcf5a96ddd714d3c8f1185dc89c5b9,1504361614,2
13,Y,2,F,Y,1,8,73350935ec67f3c42bb219cda682b9610347c81f39240183ef9769e8baeb755f,1504361614,2
14,Y,2,F,Y,1,9,4a03a246d756786ec2cc9eb937bfd3ddce55d2cf93e1383d4f2cffa1d7c5ca88,1504361614,2
15,F,1,F,Y,0,9,d7848de8e4bfc0827034a4807c5c3268d7fb982617258af3729205c7d3d88841,1504361614,2
16,Y,2,F,Y,0,9,c2bbd36262c82279953efc0d4b146b12575952a4b2b2f45fa1905fc73544e1d2,1504361614,2
17,F,1,F,Y,1,10,329391789b63912a50f3aedc5b9a05764f4482eadbaa013b82af8e3a2b7db88a,1504361614,2
18,Y,2,F,Y,1,11,bdadaa78754813981ecba097b02ea238fea8dc0b89cbf2ce1107ad6acbfc6d8e,1504361614,2
19,Y,2,F,Y,1,12,6873ffa7203fb6d4cfb0466258b53743adc09ec71df7d1015800e1c4ad141a01,1504361614,2
20,F,1,F,Y,0,12,754bc757c58a47ccdf858551fc4a090e6627d9f172e650cd9877a90ec10fd327,1504361614,2
21,F,1,F,Y,0,12,ecf6379131a20d203844ceda07cfc8cfef796f7674e71a2d2b3229d84f1b5403,1504361614,2
22,Y,2,F,Y,1,13,8b6cd707847480f43511b8526905b667e32c8adafaa807e70c7344ffbfdeead8,1504361614,2
23,F,1,F,Y,1,14,b183ea55e320fdf672c4b151ca0158069ff76f1de726bdf59a5fc6bce4b94733,1504361614,2
24,Y,2,F,Y,0,14,8662135fb10251b719a1c4988f5297f992ebf16f3000c5972e3e9101030c5947,1504361614,2
