trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,K,1,K,M,1,1,a24c33c2bc3d980ecdecc2aa988f584313d333e6a415d6a7bfc4b39ea7b14ef4,1627981024,1
2,K,1,K,M,1,2,01b6f8b5cb6780219ee666589ae7b9893e7500a20671408f35e08a484b937666,1627981024,1
3,M,2,K,M,0,2,bfdbcfa2bbdecce5fdb9b67ff6fbcd0afa5093a9d7730c93bb6d3fa7fb6f07ec,1627981024,1
4,K,1,K,M,0,2,d6852fcb654a7e94eba66e978d862420e74f066fe511b9111d69b5a473edb438,1627981024,1
5,M,2,K,M,1,3,7e752be09634daa1f3db9369691754b064a13acdbee173bc959730270bdc3389,1627981024,1
6,K,1,K,M,1,4,0eac8116765f990a844ca039792c80b9821841ab73e89db37113e8c21deebfd0,1627981024,1
7,M,2,K,M,1,5,aba0e2aa84cfdfe4f2b4b401689ed920e95e33ecb03b8346f825b92bb81696ca,1627981024,1
8,K,1,K,M,1,6,69f08a16343aef3e05356e5e07e9bcd7ca85e8ddfcc81cb301298d5ebf4571a2,1627981024,1
9,M,2,K,M,0,6,0225e36e3cfa5fb642bf51fbc210f9e689c534d687bac528533cbdcc3e26dbfa,1627981024,1
10,K,1,K,M,0,6,1073e43b31e90fa7765e4d72e81a90e376846a8a72cc2eb2d081587f381128e6,1627981024,1
11,M,2,K,M,0,6,dc604e24e942997e435b4b348b153c6b1c655e2188b8665e95ce11aface5c100,1627981024,1
12,K,1,K,M,1,7,8abded389cd3e44dc3a24e8725d6b1fa9311ff1c2b276a6ff935a4426595a82f,1627981024,1
13,K,1,K,M,1,8,96c593625aeb47072d312fcfe676985335fc956af07d124cf1d25d301e4ce86a,1627981024,1
14,M,2,K,M,0,8,ce1ce47a09e5746fdd78b0930de5f50ba5ae6a5fe41e94ab8923cc629a010565,1627981024,1
15,K,1,K,M,1,9,6c8f907825a5093325bc73ddc5a3b037bbd3b6fa55d6285809f9b69a67cd0432,1627981024,1
16,M,2,K,M,0,9,30cc09757c2c664e97205aa3931790cad3589f214c103207758d52fccbe91bb6,1627981024,1
