trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,F,1,F,X,0,0,eb1ee8e006e4bccfb5af841754fe4d68d280a7ceb4a166131ea935bf11b7e4b1,781482251,2
2,F,1,F,X,0,0,880c9b78faf84c55d7a780ff61de31dc9700a1eed73575b6120a5a010e338093,781482251,2
3,X,2,F,X,1,1,951dc43a3f79ba1615ace6d10f41bbaf034f1c8ae0bfa0b5f1dd4cfda0e6a437,781482251,2
4,X,2,F,X,1,2,d13caf3307600029fc81398676119f3ced320cb5ecf7a8951ec9b979107936a7,781482251,2
5,F,1,F,X,0,2,dd4f51aa153871a9b569e180b7fa9b2a2355536d2787764573133c8f558611cc,781482251,2
6,X,2,F,X,1,3,14820f8986723a20f9e38a2e5237790862478c48ad52a118c2b26c663b3d2c07,781482251,2
7,F,1,F,X,0,3,d3754f36f530de442c5dfb116ceff0d520809dc74ece6d55f3d3f21f4a081fec,781482251,2
8,X,2,F,X,1,4,b4965186d7ed2871977531542109ef12b1fd85b6098da12ed80df8a2cf6c85f3,781482251,2
9,F,1,F,X,1,5,4275280e7a944496204d514aa26ed03b48bebf14af29452be42666bbc8901513,781482251,2
10,X,2,F,X,0,5,128623f0009f3c2447e2bfed0037a3d3e35553668423de982b0edaafa56a0251,781482251,2
11,X,2,F,X,1,6,b000d735be1bbc4ad0c85d9c1ca0fe21daf41d9ecc1b22cc50c63964e31654d4,781482251,2
12,F,1,F,X,0,6,8818c67d1bfff48cd45b6171337898165a8d852de39cfaebbd50500ead78110a,781482251,2
13,X,2,F,X,1,7,6842e71aa253ec12c10dcdeb18766aa77269fd9fb8d81c54c06e819fb88238c4,781482251,2
14,F,1,F,X,0,7,c26e674237be753eb8e8f317c6990ccfc911c2a46300851862ac821dcff321c3,781482251,2
15,F,1,F,X,0,7,315ad0b98e426a8342995ab700743b957b0b81d3de4557fcfcf18408dbd5bb50,781482251,2
16,X,2,F,X,1,8,ae797cff6df821d09b1bce32b47fa9b740752886892abd0befad97feb615b0d9,781482251,2
17,X,2,F,X,0,8,a90593675bb3ad136523105e32f5f7f75ffa2a04d9a0d46489e33c238d6e490c,781482251,2
18,F,1,F,X,0,8,034d06b76feb298a28cb5e34a918c0d23ff0eb51bec14af15fe877b92cb615d4,781482251,2
19,X,2,F,X,1,9,f020240edee4a74f80def2d31ec1b296deda25dee98164eab195621193d82041,781482251,2
20,F,1,F,X,0,9,c9fcee07ec64ce30b8af1c7b11ecbe354d7b7b82cbe264cdd22877d06c795da9,781482251,2
21,X,2,F,X,1,10,57e7255054f35c8a66f27b0e9a0d26d0c6eb1eac2d794d4dece03a7d0bdf1fd0,781482251,2
22,X,2,F,X,1,11,651424a0c7b510ef8e07f5889f5379be50a63baf4c481bdc4c6a3180a8e6cc61,781482251,2
23,X,2,F,X,1,12,b706a42942c6cfb524c0e6f8f416816c01611d627c14e9eb63119f2da9347b14,781482251,2
24,F,1,F,X,0,12,12f04fc970eff96bc0bae91b4cf713fc6b8af3d62c6eb5b970847f64cfd73a2d,781482251,2
25,F,1,F,X,1,13,dd8083098b86d5a14b3a40df90663a852f37685cb5d61826d38779d53c194561,781482251,2
26,X,2,F,X,1,14,273520d9e861e14b153a02eff6c24a8e2156abcc7ba0eb5b250496b93a82e3ca,781482251,2
27,F,1,F,X,0,14,5eb21e66934a6f7b6d807c6619b2685435e26c6a6c1aa5cee51e5574b20e06b5,781482251,2
28,X,2,F,X,1,15,d1c650cce70783ece9811ef8ee39b29800158dc69d59ceb6d317c5885665deb6,781482251,2
29,X,2,F,X,0,15,6231f8005ab31707a3371b97fca546cdf6186e2b1fb93c3e94d356108dc43ddf,781482251,2
30,F,1,F,X,0,15,46ee507e972028b9e95610366e9c8a0482502401341acb3e397d156dee8af0c3,781482251,2
31,X,2,F,X,0,15,5b1eb96e895a5a5e4cacf4966b847289ce35194aa7646596193713dac0d07503,781482251,2
32,X,2,F,X,0,15,459c71b31298a4921c1f5c52e908fbc69f0ded9348e28710213cd6a0cb0a9ff5,781482251,2
33,X,2,F,X,1,16,f86418c0d5308ca63e6d1e422374d1015268b7a25c74a527b280655ebdcb7942,781482251,2
34,F,1,F,X,0,16,9ccfac094c56b5b1e8bfb70a71bfa26ae858c76027e02e406348dbc3d6111631,781482251,2
35,F,1,F,X,0,16,b07d44d017ea0ca844c4f3939cd1794387f3a11df749486a8949581bd3540858,781482251,2
36,X,2,F,X,0,16,1da865df59c866e886350d811d3b6ab90d571eedfddce396522659690e13cd83,781482251,2
37,X,2,F,X,0,16,0b7e1535b2b2baa839337b32269beecac3efb0f9a5cc24c74afe4b3723584669,781482251,2
38,F,1,F,X,0,16,cdbb87abd84c830973bad27e822c0c880f049baf94b7ce6ab5d40330adcd05fa,781482251,2
39,F,1,F,X,1,17,e2e50d54f1fd4d595ad32e277c6cfd0c4ea1c544de8ed23437c56ba75a2ef74e,781482251,2
40,X,2,F,X,0,17,2b7524f461f9765916be4a1533e7689f84644ff85153b47061dc1a29d402d922,781482251,2
41,X,2,F,X,1,18,30bb91ac33f2dc0f4951b7e2bf2f4e52af6ca6a141972927817ad5d353f5745d,781482251,2
42,F,1,F,X,1,19,65078cc008e0e3f4e32170813f44073ca8a098a70a610505ce2e95178ce76ce6,781482251,2
43,F,1,F,X,1,20,bf74e32c4b65d234c67bf53b3be35343da1fa4d268b284fed0a5bb98885e2fa3,781482251,2
44,X,2,F,X,0,20,e09b01ab079242b801a25f2522b746dcaed7b6807dc9dd8dbe5e5fc7fe8bbdf0,781482251,2
45,X,2,F,X,0,20,1c5fd1fe8cd83fb6ba837cc057720884b44fc8c1fe593498c2c674f3b06cb9a7,781482251,2
46,X,2,F,X,0,20,4d09ba54497070d059d946abdfc92eb22db1ec90e7e8b8e29244a0184bb8004d,781482251,2
47,X,2,F,X,1,21,aae9c8e5116464f8e7552adf9c20737e9986efe92ce7ee4ae2f0ccd61d055041,781482251,2
48,F,1,F,X,1,22,b4b251fe2b77d1328bf50c46e9de179b326c47a1e7f20bc3fb93ab9d50a86140,781482251,2
49,X,2,F,X,0,22,488607205c04bd1c12701c246567a3f44003386947c48c8ea6cea6f17434994b,781482251,2
50,F,1,F,X,0,22,cee6576f416418daca32063cb0369ca0b59ab62dc81565c5e09099eb07d1f435,781482251,2
51,F,1,F,X,1,23,7cd472e394152cbc43102198a50d347f4730ed4cf75f4a67ff4c45fa0ca0a775,781482251,2
52,X,2,F,X,0,23,040f22c104ee9bd33b4af1051e6a63e364ca8338b9ef02e8cbbed6018f65b8c6,781482251,2
53,X,2,F,X,0,23,5dd6f327a34857be0e41838a6b7360260d5d4a1be198616ab23def31f2094ba8,781482251,2
54,X,2,F,X,0,23,cd8a93daf1fa5cc91ecc89aa3447ec8436822f252f6c354e8275b0f5351f8366,781482251,2
55,X,2,F,X,0,23,e2193a34866751b885a469efff4e969c1b48cd0506e7664b32aa49d4458381b2,781482251,2
56,X,2,F,X,1,24,c6c67acbd4b2e6a993876995d341b53d327b32e6cc0c67fe08aafdaebb0ae138,781482251,2
57,F,1,F,X,0,24,c143f6109de55f06b09734cbab1deadc0d9933cee8b441b4eee16312f0c3116a,781482251,2
58,X,2,F,X,0,24,9dd3f4139df4933725896c84720d8065f1dd2763dfaabc84df9a9640f01f2cdb,781482251,2
59,F,1,F,X,0,24,64c752081391b809b84dcdb4491ea5dae176829f98807cabf5b0d6baa0a26108,781482251,2
60,X,2,F,X,0,24,08292f0d19955c3672e4ede14537a70a78d021cd71d6b280a5526a5ff1a89a50,781482251,2
