trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,V,1,V,Y,0,0,23ac49f7248cbe16d1eacac6e7b7f5c6685c95c0259a32b891224061d1767991,1405681631,2
2,Y,2,V,Y,1,1,ef1953f261b0141db7bfb873549652bfe151ea53d0cfc45a23e8151a1280630b,1405681631,2
3,V,1,V,Y,1,2,6c09f54db6a17c73593ae680da286b91c5770e5a112be07bf1bdb32665bcb553,1405681631,2
4,Y,2,V,Y,1,3,617dc66d7f798cf201c528298c1cc0bbbff21cafc2fc7c08416d0e50c95421b7,1405681631,2
5,V,1,V,Y,0,3,dff26bc9fafa394333766d5733a2e3577b6d8efb25c5b16e8db63f266df1faf7,1405681631,2
6,V,1,V,Y,1,4,5087c7cf97b62ed221d67682e055c602774e6b6e559b7d13ed409e931aadca88,1405681631,2
7,Y,2,V,Y,1,5,f13266e3f0f7b2db6b68c2665cd14d138f92b2998cb3e6acbb27f2ce197e4aa7,1405681631,2
8,Y,2,V,Y,0,5,bc342a3812d281c20d7f29176b56b11f68f594939bc809b6a0e9fd7a56dc9eea,1405681631,2
9,V,1,V,Y,0,5,46178b4b9e73182c12a3b99257c6fcdded0fb71cd78486884af85f2f7c4851f6,1405681631,2
10,Y,2,V,Y,1,6,27bdd00f6a1298195817feb8c7e40df7e908c68c948b90dfb9eecc5c1ff54c61,1405681631,2
11,Y,2,V,Y,1,7,ec5277405aaeb77902bf980f552ba00dca5907cbff3e513bbfeaebd8c2880dbc,1405681631,2
12,V,1,V,Y,0,7,b6a4a3720a81cb9c3aac361d6df59882d9cda8be694fb45a868b01b6c0c4ab50,1405681631,2
13,V,1,V,Y,0,7,d3fec039018d7cb67ac8488bd463f403981eb2e2a19ae400c7ea610172a82f69,1405681631,2
14,Y,2,V,Y,1,8,a8a2b298f0bfc820a659f1680c6bdab460c10ad55a6b051f37f1e8cab19b07a8,1405681631,2
15,V,1,V,Y,0,8,c222e7143665d369cc1515eeb76180b59eca3aa6977e6f8d20ef1ae978a8ba0f,1405681631,2
16,Y,2,V,Y,1,9,e76154025da23cf3ba72c07b889d42a04b8af12926babb529ed9cf7b8da92253,1405681631,2
17,Y,2,V,Y,1,10,6e06eab937dfac99778535e938919057b0a94b188470bd425c3d404af9c7f417,1405681631,2
18,V,1,V,Y,1,11,5d2caca9730a554b6415fa4221e7237d6dc91618384402a82c9fa1ebef5553d7,1405681631,2
19,Y,2,V,Y,1,12,ea11558ab35253473ade7c36bb668998b3f812ffa570649c620b43c669b989d6,1405681631,2
20,V,1,V,Y,0,12,aa00a6a487629a2598d06add1910215002acf6f80221868113e6e45c7b7770c8,1405681631,2
21,Y,2,V,Y,1,13,2bebc6104466965c96670840e5c18435d0c90877dd98402e49f97e5e7dfb12b7,1405681631,2
22,Y,2,V,Y,1,14,f1128d08fe12d5b8aa354e00d19b13602de5c6f29332f4d4c0f65b9bfddeba5a,1405681631,2
23,V,1,V,Y,0,14,51f1f84d04e3413d9e16535eb2c83797539213b115d2f49084c755700a60c99b,1405681631,2
24,V,1,V,Y,1,15,52c20b28e917693d7bca2e2faa6d85d575d486d965b7dba64e9e9b3a27a74a7d,1405681631,2
25,Y,2,V,Y,1,16,ddef613f15972b717c804af87e0a0d6e9ff16411a88caf7028c293f765aa1abe,1405681631,2
26,Y,2,V,Y,1,17,79dd0bdb12374036234440c654c78cb7fea3845e76356a4fa8df524608b2d742,1405681631,2
27,V,1,V,Y,0,17,da0215f6fb5746e7a703440d28ae78796cbf900ff560770023a737a57ed20535,1405681631,2
28,V,1,V,Y,0,17,19c31710547aef2286d4dee2a1e59be43ccaa50ace01dfcde195d2b57beaeb65,1405681631,2
29,Y,2,V,Y,0,17,38c254f0015a63b4444381bf4e8dc26212e86095e9409083d71bc339020bf317,1405681631,2
30,Y,2,V,Y,1,18,f8874970d065ffcba7a216f42788d7896bb4af20edb8c825809d58eba372be4c,1405681631,2
31,V,1,V,Y,0,18,acbc45c96edd6f041fb9d79193c8f50e29b1e753bd10f1ee658d124ea1da3134,1405681631,2
32,V,1,V,Y,1,19,b55b9e29c57c7b1812eeb2f48a7a5819671b23207343cec5e7b6570d8f184b36,1405681631,2
33,V,1,V,Y,0,19,d6965a423b0c9bbf384baaa1a29ae23f4601aec9de9660d84ee39d5168dbdac0,1405681631,2
34,Y,2,V,Y,1,20,7979c33d42d162ceeffc9ef943aeb6395b6b2386b0051c3e69ea5b202d700596,1405681631,2
35,V,1,V,Y,0,20,59eb89c46f8c380c8d9df7ab6cac0431343ff62d0263af1b958e2c7e9260c335,1405681631,2
36,V,1,V,Y,1,21,a4c0c1628e3ddee587873faffdad97d38b3c4247c066baa74f59e3d5b8f08135,1405681631,2
37,V,1,V,Y,1,22,1b0b76a21436a68862c2e56a90f1179239b2505fa7a6580f63adbcda0fa3eeeb,1405681631,2
38,Y,2,V,Y,0,22,495f653b2c151cfc75ffe5a0cdcf69b1eb6c9cacf7234e45f49c1b8fda787a11,1405681631,2
39,Y,2,V,Y,0,22,fba194fbea6a49a7d56ec1c3fefef8d5f0c914f0a1c920097471c82bffabe7c9,1405681631,2
40,V,1,V,Y,0,22,a6b491ca7e3c9238f42809cbcd40dbdffdd55a26a89a2bf51334759703b7180c,1405681631,2
41,V,1,V,Y,1,23,750ca1544ce9547336d2633b5e9eeb1947eb16f8c6c22982fd154d83fbabe513,1405681631,2
42,Y,2,V,Y,0,23,d60d70f3425e125e304db6bc7c241c4e7100b07bb4623b09362ddca34adfe260,1405681631,2
43,V,1,V,Y,1,24,aff9cfebfb9297b552343eb315ac4c2be7a34228d8dc229f4b1ebf93723a1acb,1405681631,2
44,V,1,V,Y,1,25,7d16239e6ab2fee0a6dcb528ada2faaf2f7899f15f8f8b5cd7d7068114fe2b83,1405681631,2
45,V,1,V,Y,0,25,5b53382cbbecd299194d21bec1a43405ffd377b825b28afdaef9bebb0639d62f,1405681631,2
46,V,1,V,Y,1,26,4499ee9ecd7b1d95fdd67cf1819cceb350a36c2574e71fa7fbe52c503344ccee,1405681631,2
47,V,1,V,Y,1,27,4bb7c4765f840fb8c1dbe4b9b26374142143d04508b81ee408b92efb9582cc16,1405681631,2
48,Y,2,V,Y,0,27,7ef58a69f586f7d3f3ecec1b167b9d98332c10c24ad6df97dddcb0ee4589542c,1405681631,2
49,V,1,V,Y,1,28,604fd5c70f816aaa296b83b8c703be5940cef3963f0ced69956037a19e471f43,1405681631,2
50,Y,2,V,Y,0,28,99f55fecd360baeef600c447c8d01da895c171d6a3a11aee94e1450a7b6e3060,1405681631,2
51,V,1,V,Y,0,28,47fdaf36434fe07e8881f3533ef54e6488924db6bff69b9515265b7addcba68b,1405681631,2
52,Y,2,V,Y,1,29,96cfae622f072239ccc5e0d2cb66799ba9838be80adacf06a75724db971cf130,1405681631,2
53,V,1,V,Y,1,30,0a4178bf0ad6fda1ff74a2f2e9f809e588c72357a4198f1802a591099ff68a48,1405681631,2
54,V,1,V,Y,1,31,7933e2b3b88c64c5c943afadae2a6b808adcfa0bc51777b08d13ad25c560f70c,1405681631,2
55,V,1,V,Y,1,32,3b00eaa049f23010602ba7d1fd410db394e0ccd533ab01b1a770b5e22f37743d,1405681631,2
56,V,1,V,Y,0,32,2f46998e6a059d7821f4b869747b904391f579223540fb5e207c6d00632e90b3,1405681631,2
57,Y,2,V,Y,1,33,cec5cc2259026fa2b1ca8d0c22aaacbf0c81931288475dddb6de1331f27ba740,1405681631,2
58,V,1,V,Y,0,33,8db34c8ae62c4378095fec1447b26f0ca457d9202200f1bb3446cbee14001fd3,1405681631,2
59,V,1,V,Y,0,33,f68e2ea972fd0a59a8ab92db34bd74f276b40bfd653f651012a2071a3978b159,1405681631,2
60,Y,2,V,Y,1,34,2e1b9bdcebb4f3e511a5b20428ac41a602630436aabda411bbb86a7037031ee9,1405681631,2
61,V,1,V,Y,1,35,177668381f483346ae7cf5831b814d4b909ffa286dad23610aa0f0559c330401,1405681631,2
62,Y,2,V,Y,1,36,c53e06e3d80053296ca836f5286fd0d9c90ef2d4f31b86610d5e05ed0fa42f0b,1405681631,2
63,V,1,V,Y,1,37,b44e6300c75158aec6e955b1d646a04f91a8ed61bae17a81cdc134827795b2c2,1405681631,2
64,V,1,V,Y,0,37,eb22bd4d13c0b20185b1611aa73a682191e8c7ebdaa458280680f0386b9c3ec1,1405681631,2
65,Y,2,V,Y,1,38,38ef50c6ac5f80865a745d5c0661b78f58bb081fccbdcc7de8c61917999f0a06,1405681631,2
66,Y,2,V,Y,1,39,e369ff97466ec315b8595ecc456403d76b8d24cb71dae10bbea1fd2a39a5f417,1405681631,2
67,V,1,V,Y,0,39,4634d942f5d66885309f71ef0f21db1b931795d5b1cf4c19748295f461c24cc7,1405681631,2
68,V,1,V,Y,0,39,8b41ff3ea877a80adf5714d1ff50fd16f669c7e9da41a23133eb70b34564e5e4,1405681631,2
69,V,1,V,Y,0,39,baa66c8a2c4dbe1182e780667e7072b0af94ac290cdc06f86d4907eb6f197874,1405681631,2
70,V,1,V,Y,1,40,c6b0743ccd29f74b7e5f9e3fa7f3121b79db952cebec3a563e6ec31656c86f5b,1405681631,2
71,V,1,V,Y,1,41,e264afc416f81c3b82b89a3ccacb78dde060069bf79c4064da3ac99748c16090,1405681631,2
72,Y,2,V,Y,0,41,153ed01ee6543018fd544d6e1946b177122e59ecb154d8f37838e5c42b0659ff,1405681631,2
73,Y,2,V,Y,0,41,ad747f6d40125cfd78d4ad8d385787db41c62773abbac4eb00d57504ff0be63b,1405681631,2
74,Y,2,V,Y,0,41,a1c34a9188e62b0314241958d85a33356985cd6b83ef1c64d948e357cba64dee,1405681631,2
75,V,1,V,Y,1,42,73372fcc06a4f9f5aef41809e1b37843340b4d41daa7ef3160f1528fd2225e19,1405681631,2
76,V,1,V,Y,0,42,661daf8fc731f9342576e1609cdaa78566a4fad0afac6d62403dcc1e69361f20,1405681631,2
77,V,1,V,Y,1,43,f3744581f5cc3fd7aab9c29fb6e9d6845fb78652f8fb94c88962423cca8e49b3,1405681631,2
78,V,1,V,Y,1,44,9f538302aed17e1b2b4cc7d681bbc31507ee64a6bbdfbd364985ba5977b0491e,1405681631,2
79,V,1,V,Y,0,44,6bd67284d4b021474e7d1eb151a8d7cc9332a2d45a0d0a8094d04573a205f558,1405681631,2
80,Y,2,V,Y,0,44,22283741b050cba65667293bf1ff35fce12967a4bfd475b53672e01a467016cd,1405681631,2
81,Y,2,V,Y,1,45,73bfaacfece6614ddb798db5f118b937fb84b63ab35c600ca24a860049212a1b,1405681631,2
82,V,1,V,Y,1,46,c73c85a09b179c00f3b9f186a89bfa7fb143377751d0db92ea22ceef76960c60,1405681631,2
