trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash,seed,initial_correct_bandit
1,F,1,F,K,0,0,0d70b7eb53f2b3aafe2b6e5916715f4c00bf25d87ca616e0e1d384709ada192c,2095133045,2
2,K,2,F,K,1,1,003b517ca0293fe237ca099e63fec2a9bc0a2f155697aa386646e40f2e83ab94,2095133045,2
3,F,1,F,K,0,1,0aae97c6059512f0b37353068b1b875852f7eea533d8289d04d064560fbc7c42,2095133045,2
4,K,2,F,K,0,1,5415db004c86fc7cb67f3f95ab1e5037afcb86e413a6d5ebaacd420d1e091fe9,2095133045,2
5,F,1,F,K,1,2,c4a55fefc055408c603a564cb5409899da8ff7f6330b2b295479278cf318b1ee,2095133045,2
6,F,1,F,K,1,3,3d84af5b8a8e312b9e99c4157babbe903624375954bc84dc041c5cd05c5a67c7,2095133045,2
7,K,2,F,K,1,4,7d7924d32210125d55cbe2ffa2da078dc7908a20c3f84c4703307057c86ef61b,2095133045,2
8,F,1,F,K,0,4,60fd1171044d495423569672bcc286fd2285d54fe50758402e1bed6d0885360e,2095133045,2
9,K,2,F,K,1,5,4b1e8dc6c08df7cfd984bb90cdba029a91b953970a382341314e98d4da7cbd3e,2095133045,2
10,F,1,F,K,0,5,73941b28e39b1eaf049eeefb04154217b1167cb5dce9b2e4c6304cdc3110a59c,2095133045,2
11,K,2,F,K,1,6,76a98e74e4181d5269d8acc97ce718c5eb2bfeb87ffa94c8aa7b0ee508f91768,2095133045,2
12,K,2,F,K,1,7,1880623301f838ed345195bc661bf2c53af17fc4d852a00e154d5eae64a25658,2095133045,2
13,F,1,F,K,0,7,4d3270e6fc250b5178c15472b44433fbc4eaae2559279b544bcf2e46c5c55366,2095133045,2
14,K,2,F,K,1,8,22efffc2f5429176ab745e0cc550c8d3202d6e2cacb16756a8210cc0cae309dd,2095133045,2
15,F,1,F,K,0,8,68f5f7009d5eb20b64e94410a9c2a1c6fd58eb0e13000eb8f72a392de4b513b0,2095133045,2
16,K,2,F,K,1,9,9f2986981b9a1d3eca8e9f372bfc9c2a73aa46dfafee3fd6dfa202f4f464c93a,2095133045,2
17,K,2,F,K,1,10,6e36331149c4da90d0c1f84a2da79af611b2cb1a5bf17b9e8ddf6dcbfc9f96c4,2095133045,2
18,F,1,F,K,0,10,59cd9408baa27e23b1120f8509c7e3f51d2bfb236d0aca3533662e4c76e4b23b,2095133045,2
19,K,2,F,K,1,11,9428f73c262b75243e3f9fab29c43f0a3876bbf08dd840002491edbed6c9cef9,2095133045,2
20,F,1,F,K,0,11,41a0087fa1310754f126b07919149fa0a90496bc75fb57f6c76acdb5862a98e8,2095133045,2
21,K,2,F,K,0,11,fdd144d991a5d32cb27e3851463908d62ab3aa33468d5c5d8788e869b1901a00,2095133045,2
22,F,1,F,K,1,12,82c38900ea278a038a3c866e2e64de7250466846247a28abb7af5b17ff2b95dc,2095133045,2
23,K,2,F,K,1,13,4a28a83915d0f08d911e53e2918c405b16529c3d4bd4c2055b7fa3b8cd7e5d61,2095133045,2
24,K,2,F,K,1,14,946a1dc772b4733b0f7889f49ae929af279168f9199912631b5c6e18ff060d59,2095133045,2
25,F,1,F,K,0,14,21fda5c6eac5888099e86302fdbc90836efd7f768228bafe713fd6a7300d84af,2095133045,2
26,K,2,F,K,1,15,375da7354dd839655cb488f8040b8a0bff873fae0f3c46a43597803e61939a13,2095133045,2
27,F,1,F,K,0,15,5b14d233e755a372771fc2610d652d519406f8072a297086194ef510da23b300,2095133045,2
28,K,2,F,K,1,16,242a49146a0ba17b46c14e0e41e7cb63a3c5180af6a40fb9a57189148c9c3fc5,2095133045,2
29,K,2,F,K,1,17,8998b5dc0389105f0a1bc100e91a24d21706c7baba315d90691981ba17139301,2095133045,2
30,K,2,F,K,0,17,55b3035839734259862fbf25a6085730ba3762dbed058c2964eefb046b2647d4,2095133045,2
31,F,1,F,K,1,18,e6b02ddd53c51540e2cd907aa34b8ba0f2162f0f57d1a2d4f36ffdfb3b94889a,2095133045,2
32,F,1,F,K,0,18,b87e2a5599feb2e6110f36f048792af7ffc9ba882d7dcc72304ec610831bc96b,2095133045,2
33,F,1,F,K,0,18,0676e1b5a39c5280f483746fc84f93c8a419181bdf2f9e1693f8f7388c72c92f,2095133045,2
34,K,2,F,K,1,19,5fb4f1a8834d2d86626ee56381d813ac035d5d6df6b85c3917bb419c134f6822,2095133045,2
35,F,1,F,K,0,19,0d5edbd37bea4c811c618e108afb6566199e7188449fd251fb1b1b0e19f6a8d0,2095133045,2
36,K,2,F,K,1,20,00535c94284ccb5cdbf9784e822816371e2d459ba0e8c19baeba6c156155c9f6,2095133045,2
37,F,1,F,K,1,21,6a50e37d695039f31c2c6320763a9983a0af126bc1289dd18232c290c1199889,2095133045,2
38,F,1,F,K,1,22,2d9bd94a5776336a1970ae4b746ef15be9f379672329bca848197a0ae2854efb,2095133045,2
39,K,2,F,K,1,23,49d0631b6a8e459fc9ed30d25e0563d75c44399ff39613b90068533e52d568fa,2095133045,2
40,K,2,F,K,0,23,71b875840f8aa652e115cbc6dc1c4cd00ac3ab2a9031289b8084350257cb66d5,2095133045,2
41,K,2,F,K,0,23,1349562c6befc9ff84ec870fe2b691cdfe94221b15bc42df1cf139c4f2909db4,2095133045,2
42,F,1,F,K,1,24,e5eb3bdcaa4ac32324d6657ae68edc045e6139c29bbba203cd78e8a57d3fdc53,2095133045,2
43,K,2,F,K,0,24,59bcb1f4740e8910b6b69a706d2a5672f9abb06fe13580fd20c42894758cfa2e,2095133045,2
44,F,1,F,K,1,25,f4f92a86e1ec850a22d17c40b8c98044da7fb8233dd8c8e349fe867ccbc8e9d4,2095133045,2
45,K,2,F,K,0,25,67c8a0fa91e58884a1bd6d6cb96bd2e2dee59da2d9b26b3a059c7366cd453fa6,2095133045,2
46,K,2,F,K,0,25,598654f05a322f3100e9869adb68e6607b471c0e31830b42ad72cfdb3b9bedf1,2095133045,2
