participant_id,trial_index,ground_truth,nll,top2
70,1,27,6.103068828582764,"[('1', 0.331851065158844), ('5', 0.2928575575351715)]"
70,2,29,0.7118806838989258,"[('29', 0.4907204210758209), ('26', 0.2976369857788086)]"
70,3,30,1.5229932069778442,"[('26', 0.21805822849273682), ('30', 0.21805822849273682)]"
70,4,17,5.523281097412109,"[('1', 0.3171815872192383), ('25', 0.14982597529888153)]"
70,5,8,2.608187675476074,"[('1', 0.17672017216682434), ('5', 0.12145788222551346)]"
70,6,21,1.5479068756103516,"[('19', 0.45027047395706177), ('21', 0.21269269287586212)]"
70,7,22,2.571704864501953,"[('19', 0.724912166595459), ('22', 0.07640517503023148)]"
70,8,23,3.435845136642456,"[('19', 0.7328273057937622), ('25', 0.06816356629133224)]"
70,9,24,2.6753149032592773,"[('19', 0.5767682194709778), ('25', 0.10022727400064468)]"
70,10,25,1.2944366931915283,"[('19', 0.511996865272522), ('25', 0.2740522027015686)]"
70,11,26,1.738856554031372,"[('19', 0.47765979170799255), ('26', 0.17572121322155)]"
70,12,6,5.931277275085449,"[('19', 0.5059703588485718), ('27', 0.09963145852088928)]"
70,13,12,3.011397361755371,"[('7', 0.32097330689430237), ('5', 0.22060149908065796)]"
70,14,13,3.727489948272705,"[('5', 0.20139439404010773), ('19', 0.13841621577739716)]"
70,15,11,3.2372007369995117,"[('14', 0.2260044515132904), ('4', 0.17601244151592255)]"
70,16,23,12.60841178894043,"[('16', 0.6166755557060242), ('14', 0.33008262515068054)]"
70,17,5,4.416247367858887,"[('14', 0.4000174403190613), ('16', 0.4000174403190613)]"
70,18,10,3.127443790435791,"[('14', 0.28580552339553833), ('16', 0.28580552339553833)]"
70,19,28,6.6002373695373535,"[('14', 0.228724405169487), ('16', 0.17813074588775635)]"
70,20,29,4.128602027893066,"[('4', 0.19620370864868164), ('14', 0.15280361473560333)]"
70,21,14,1.941070795059204,"[('11', 0.3038956820964813), ('14', 0.14355015754699707)]"
70,22,15,5.410553932189941,"[('13', 0.3133125901222229), ('11', 0.2153363674879074)]"
70,23,13,1.9749855995178223,"[('16', 0.48433154821395874), ('13', 0.13876330852508545)]"
70,24,17,4.202332496643066,"[('16', 0.3405025601387024), ('11', 0.3405025601387024)]"
70,25,25,3.9122984409332275,"[('18', 0.31276649236679077), ('16', 0.24358277022838593)]"
70,26,24,3.5575459003448486,"[('18', 0.1277671456336975), ('11', 0.09950514137744904)]"
70,27,6,5.238390922546387,"[('22', 0.1758030205965042), ('20', 0.10662991553544998)]"
70,28,5,3.504755735397339,"[('8', 0.2516400218009949), ('7', 0.22207152843475342)]"
70,29,7,2.1774680614471436,"[('8', 0.18684644997119904), ('4', 0.18684644997119904)]"
70,30,8,1.2322335243225098,"[('8', 0.2916404604911804), ('9', 0.1768888682126999)]"
70,31,12,7.8511433601379395,"[('4', 0.42692655324935913), ('6', 0.17796945571899414)]"
70,32,19,4.694491863250732,"[('4', 0.23586589097976685), ('9', 0.16210807859897614)]"
70,33,20,1.8619976043701172,"[('20', 0.15536196529865265), ('4', 0.13710644841194153)]"
70,34,18,2.0538129806518555,"[('4', 0.18659530580043793), ('18', 0.12824498116970062)]"
70,35,17,4.986573696136475,"[('4', 0.25625717639923096), ('22', 0.13716457784175873)]"
70,36,23,1.5189396142959595,"[('25', 0.4090411067008972), ('23', 0.21894393861293793)]"
70,37,22,1.178497076034546,"[('25', 0.3951471745967865), ('22', 0.3077408969402313)]"
70,38,21,1.308095932006836,"[('25', 0.3933340907096863), ('21', 0.27033430337905884)]"
70,39,25,1.081170678138733,"[('25', 0.33919817209243774), ('20', 0.20573410391807556)]"
70,40,26,0.5296189188957214,"[('26', 0.5888293385505676), ('27', 0.13138556480407715)]"
70,41,26,10.490518569946289,"[('27', 0.6938368082046509), ('20', 0.07312985509634018)]"
70,42,27,0.5076420903205872,"[('27', 0.6019131541252136), ('28', 0.09230638295412064)]"
70,43,27,7.47283935546875,"[('28', 0.4853721857070923), ('20', 0.07443422824144363)]"
70,44,26,7.112731456756592,"[('28', 0.47819748520851135), ('29', 0.08309826254844666)]"
70,45,28,0.9053134322166443,"[('28', 0.4044151306152344), ('29', 0.1312943547964096)]"
70,46,11,4.351269721984863,"[('4', 0.37671366333961487), ('2', 0.22848838567733765)]"
70,47,12,3.591111660003662,"[('10', 0.2615547180175781), ('4', 0.17976374924182892)]"
70,48,10,1.4414094686508179,"[('10', 0.2365940660238266), ('9', 0.18425963819026947)]"
70,49,18,7.348586082458496,"[('9', 0.6227649450302124), ('8', 0.10822032392024994)]"
70,50,19,1.8272122144699097,"[('9', 0.20655012130737305), ('4', 0.16086138784885406)]"
