trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,K,2,W,K,1,1,c1e66247f35c89877df940717b07c9353d0372d56c54cf8488ba0bc3b0933921
2,K,2,W,K,0,1,7a3501d1a70547b5bdd21f1f8bb403c4e803d3ab1e9d9839aa118d1648b476fc
3,W,1,W,K,1,2,00d2ebe7db258db8b03e559db3107798cb4ec8f122e264870d023f9413bb6d6a
4,W,1,W,K,0,2,75a4e1fa786161df890e47762686bbf35fc6dd1bdda382b21e793b6906232477
5,K,2,W,K,1,3,3eb66b5ef6246cec39476f8113168c268eaee93ce6cf824856061e5ef47b6e8e
6,K,2,W,K,0,3,c8a5d73e0ddbe7490c0179c7c877fa1c6fc2464c69e6368743bcd841f1b7bc94
7,K,2,W,K,1,4,2c580532e955a7b2cbd73019d58adc70fe642e054471398deb86908cad76f9df
8,W,1,W,K,1,5,2810a756a361f5db61c85f64fb2adbbe3b8bf0a2f7df75352baff6acb13469ed
9,W,1,W,K,1,6,2e0c422e203c0a03c23675b8960ed19c3882291c3e217f846134f8a676e726d5
10,K,2,W,K,1,7,733f25f162b6fadb2ecdee1f1c60702ce57af9015949fa06b49ff9642b043111
11,K,2,W,K,1,8,14d4de04d19b91804e4f3b9b08f1515c4704b85855f57428e0bb33049ce883f5
12,W,1,W,K,1,9,4a2d3d81a7807fe84dba0ff2dbdb92913156a9c5d6b627ea9f5b6430f38769c1
13,W,1,W,K,1,10,a29e9a758400cf0d3e154c541dd6424abd9c59911b55cda776864f48dac52825
14,W,1,W,K,1,11,4ab3e10b8d04c45501d95927eb601183def00c1aed9eeb2b6077a28ea8a9bedc
15,K,2,W,K,1,12,e5016c7f8a154e5009679ea544efd6f8801267a06791e6c8bcaa0f8500ae9a91
16,W,1,W,K,1,13,954af5f3350ab6f34b769b05676bc16e7c16bb8ef55bbe9dff7018c746c00bef
17,K,2,W,K,0,13,b810f8b7754ac9bcf08e09a0ab2e8dcbe6b686c7675f92c90e86e354da664a44
18,W,1,W,K,1,14,837ea9ebc50376022cacaa4d6452ecc5deeb45dbb49db150b208d547239b6a61
19,W,1,W,K,1,15,8de06aec9093c8f450235fa254f0912db5e6533cba19fd76b46c832db0f352c3
20,W,1,W,K,1,16,64a40fd5f18d0997bdc7a2b39792b7f38571b1ac09b35693c38c80d0af8dc52c
21,W,1,W,K,1,17,046b8e814cab1c8b22c8c1c3a9ed72838b00727ea983b39ad691447d8245551d
22,W,1,W,K,1,18,30a3ec9b1f16cea9d218df7cdda20954f652dd76144e96a274ff5edf50c96bc0
23,W,1,W,K,1,19,eaaf6caa2364587ff4579938bc59870905121a1bd731cf59476bba5940a046ea
24,K,2,W,K,0,19,29da54a8872d018e3d75ef82b33b86a1782d077220f43cf0dfab6b5b1f09a5a8
25,K,2,W,K,0,19,2a18cc81d7d759251c8811f2c46b3e7d8db04cec4653b8707f2650196dd0de7e
26,W,1,W,K,1,20,b264691b387163c86255cdd01d2bc35cb28f50e53489ee419aef0c0bf99c4bfc
27,W,1,W,K,1,21,b19df73825607e914457b77327d7242c885179ee75ee4b02c9b93c9587cf2464
28,W,1,W,K,1,22,b3cfb3d26b1346065f6542b4fd4ea87ebba169fb9d09bf25c1c683e7f7a943b8
29,W,1,W,K,1,23,d13510ad3b511ef6e4205a659ec4ec9a32617af0e319a1e0a0587c6828d55cdf
30,W,1,W,K,1,24,fe53a01b613801cec5e69007bb1c597870762d20e9c7970d9bb88e1d1ded7149
31,W,1,W,K,1,25,c95d52140f05462b03d3ea4ef1d280b9893ff7a44ed5780144909bfe525cecd9
32,K,2,W,K,0,25,c871ed90aef47ca1994cb4c2e760d37acf36baa07c431ce9e4950f35c7d4e972
33,K,2,W,K,0,25,2b9464a609b63ef305d9245dbe07eb2896f77d4dfbe93ebabc80f89d99023580
34,K,2,W,K,1,26,322b33c921c8bc167689156db82123310335c2eb1f304b32b61f8f90928be82b
35,K,2,W,K,0,26,c7507343d54022cdeb1dc53c97a11b47fbf8bd33b68db70cf7399e7dd3262156
36,W,1,W,K,1,27,db49e7800bd5bd5f803a0f48351cc95ffd12abe448e3d2f641b5c875a6ea6fbb
37,W,1,W,K,1,28,7c7cbeb0c1e4edc53e2e59d86e4dfdbbb2563ed537aabf71e2c156d7967d9fbe
38,W,1,W,K,1,29,608618c84f8ba4e2cfd6e2f8dfdc2d3cd2aa49b5f2b08218c4bbec0c8ecb414a
39,W,1,W,K,1,30,d8d34fb1b5cc7f3159e62313a9ef61219236df13972e67e8b75e9c1b018288d2
40,W,1,W,K,1,31,3c24abe12cdec14658aea030f0a6cab8dbb2f7ce15fc7e1258c2e381b7fdf0f9
41,K,2,W,K,0,31,c66956058772a7b2cb2a8cebf2e411a517f58220e2f5d20102d811c1cffc1422
42,K,2,W,K,0,31,5c16e3b78724d28c4975d8eac2041ea90225858d0379b70a9de52680876e64c6
43,K,2,W,K,1,32,05ad4b6cd1695ef18b680d33e604175e1b47e6a5a7b9577e0de5075730e2b47f
44,W,1,W,K,1,33,c4b90b44e0231613823a6d3805fee4b189b48bc68bcce0f2439e7c957bc7562b
45,K,2,W,K,1,34,077f1f3d36c444125434b384641e32c773c7ebc415ca90e0832cb1dc438d77ad
46,K,2,W,K,0,34,a06559ff4a27921f261aa55aabef01bb178ca93747796c551f1fa05715e5aa0b
47,K,2,W,K,0,34,6f7ca51fb45c41242b7d4a323d5dff4ea6a8bdc0eb8e83d9eba1e15958a3df11
48,K,2,W,K,0,34,3d50975cf18ec0fc40287b20124678cc7404c60154d12e4dfb15cf18422a8b81
49,W,1,W,K,1,35,ed9dc783f79ef6976b0a83fe86b17621cf16efdd3e318fa146e7828eca7a0656
50,W,1,W,K,1,36,81c727566ce119114f143cd668d581ced672d1ca933cfa70c19cc92e00aa93cc
51,W,1,W,K,1,37,20fecd3a63bc9cc0e37ee845969b6fd8d48bfbd1706cc7128f8e27cf32ce70ee
52,K,2,W,K,1,38,7dab96b0b4860dd2c7dd8411ba8450e42a1d886ff61ad600723ee60b7665a38f
53,K,2,W,K,1,39,307986b67ce4070556e49568819d2168041598419180306ed4d2024a99e5b2fd
54,K,2,W,K,1,40,99db9f0b0dbdbaf2c0b40fde6e28836bbfa185d168f122504be77a5b202643ae
55,W,1,W,K,0,40,c6ce3a85321331937f138b3e919bfb0937201d0a4fdbf00fa56223b5b6b81434
56,K,2,W,K,1,41,014823bfecc41b0ff8d22b46976cc50da562a85ce8333036d17224a5ca80f58b
57,W,1,W,K,0,41,c5c70b750e11e4d859e9532b069bf45599e80eb24617e7ef749d5c313c1c6978
58,W,1,W,K,0,41,9b7ae2f8033f99e380e66886ac490e4d1aa9f6b0319a1f7ab6e8ae1dfee6dc8a
59,K,2,W,K,1,42,3b8fb5e119b1bbdbd9e9c71f421e0a4e45c977948e1251969684269db5aaf232
60,W,1,W,K,1,43,fff98de66c7843fc99f7c1c8dd1d078620d6d418f7cb41909530c8263d00c23b
61,W,1,W,K,0,43,d565bdc5e0ccd81c0271164efce58c64cd3d1e5ceae402697f6fbe96f89f1e92
62,K,2,W,K,1,44,1c38b97d5bf03f73e41e744aa08bebc35ac33272294f15320cbade79749fe952
63,K,2,W,K,1,45,49d56c09e34192aef6fde08ba9441f142c402aeee6313db007e4d70ef805590e
64,K,2,W,K,1,46,b2a2e788748ba21ee6fca6c74efb123e43b0d2492ecb1ab2748f53cf8c53b1e5
65,K,2,W,K,1,47,de0e91fab1eeadc6fb9e53ecb3965626ff6904dc5b431b09506d63218b658d33
66,W,1,W,K,0,47,143d879dc95c5c0cf0713bc29bb1988dc7935ed37eba8e3e72341715228d98ab
67,K,2,W,K,1,48,30230ba8ee7f434b9dcbc8602d263aef01d588a5f3541b86d20dc5683b8f8fd2
68,K,2,W,K,1,49,f425d0de5e31fd0e8c61328e8f39aea37c71f084ba6fac82a4351ddd34dd65e1
69,K,2,W,K,1,50,2048ee7f40b52d124cc8affc567d298357f42e49f2e3258fc85790275f01a5ee
70,K,2,W,K,1,51,f69e1d7009cb60d794923a415c53084bf759faa9e4f0deeb2176fc7e759d2af1
71,W,1,W,K,0,51,f9f1d77e156cd7b2d77b747a2ca1e05dead61f37f5b01342cc9ddb1695578ce6
72,K,2,W,K,1,52,36096b984ab7d6564362a41be42aec66fc5237a6ad02e9d3ff38f13b8531bc18
73,W,1,W,K,0,52,e2ac672bf9571e85ef9a06642d5077183296f791274b65a1fdb773137e78e456
74,W,1,W,K,0,52,988dea00a54d451611d78ec131f32b17d089f0b7269ce560fff575ca37272920
75,W,1,W,K,0,52,ec49428b7e4c0648f2a171d19d2a8be75d3ee9543cf05eae8f2de0997ab13747
76,K,2,W,K,1,53,a7dc298a15db60592c37b2193c9e1b0a2f6db9756aac1695bf7edc6429f9aa46
77,K,2,W,K,1,54,c6e4300e53b24daed7b4226aae4aa84be96707316359df13e369df9b96764f7a
78,K,2,W,K,1,55,54c1f606d1a89cea950ccd0d2f966d2fd0b890a8c6f862b2a7ad65f301465146
79,K,2,W,K,1,56,f46ee823e3561fcda2c20e510b9ef86767c722a14eefcf2d59489a6b49b37a44
80,W,1,W,K,0,56,1b8dab2275ef08400cb4997bd314ddabd28ec0a8428a7e7480cc906067513e5d
81,K,2,W,K,1,57,dcf2b00facac78745c2a30d148a5db9327d6dee05e6fbbb7d0b2a82d7d217602
82,K,2,W,K,1,58,b917e7b77808dc25a0cdb0b8809b6c8f211f33d06c938ed837de3b19cb3c2ea3
83,K,2,W,K,1,59,4ffd0578b700a2575851677a41749cc5f96a3354b599ec7879e2aa4b4c007fae
84,W,1,W,K,0,59,ec85a4d75611d5c6109d2abd006673921e79978b796792655601d0236d723065
85,W,1,W,K,1,60,10e79aafa81ae7ec12fe400187ee502dc5fc0d4168be1c578e7a5f4fee9f0829
86,K,2,W,K,1,61,7c7abc2f87a8e9bd8628475bae15da2fbd915123d58e028fb9a5736797ac6f19
87,W,1,W,K,0,61,9d9b17928ad706fe4b01998f43295fbfa43a06363ab6667be4ecfb39fa644bc8
88,W,1,W,K,1,62,5d4674f11bd9b838c74eb0df06a1604bcc798a067b6c909830435251413ae8f4
89,K,2,W,K,0,62,0fd6f7958efdd533792f0c055f6008d1664b05f1aa4bb911579d7ef306c5c0c9
90,K,2,W,K,1,63,37b66650ffd59517de60a797218da5e232ddae166ffcd6fe9eaa087f10ba0c73
91,W,1,W,K,0,63,d1aa42ab8c18681b1585fb6738e7d62b18b070cae163def0f46990f81e3c47ed
92,K,2,W,K,1,64,cbb56d26794db33e6f5369c9a3a4fa3e8cad5d9266939607f7d0f877dd4e66b8
93,K,2,W,K,1,65,62b2efe2b6c3c2ef9283f32023984eb2e511161aa753fbcd4ff1d54b8ce0d253
94,K,2,W,K,1,66,1263aa49eb7d8f01393c18d69a3cea863e904dd16f290c8aa494d6a4ac127d85
95,W,1,W,K,0,66,c01e625929ec53e90ebe8598ef52865f1f380358f9bef5e7ae1b42e8313498dc
96,W,1,W,K,0,66,8d282dae4f9ca8b967da1a28d005620cf955bc093d6280870c77ab88eaf90007
97,W,1,W,K,0,66,67ccbb5918a011eb99810e0d0607bb2402ee0013f6b6187bade1131417f1c9ab
98,W,1,W,K,0,66,b9015bfb3e889b1a59cf726ca7dcbb147ff66318d6bcee4ac5fbc0d604d1d046
99,K,2,W,K,1,67,3cd2ca482c98e994f9adae5c67d9add8884e37155bace932a29445fab7ab373e
100,K,2,W,K,1,68,d341d48ac0e5ef835e901910748c389ebe1c3de63deae20a619e59a85658a8ba
