trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,I,1,I,J,1,1,f02eb56c3517129a2bbafac1eef3313cafecb93ca44f8f4c74fd7596db528b1f
2,J,2,I,J,0,1,6339e1f0512a1200c26200f3ff2279d5cc630b015c1dbfd7e912225a27c3d5f3
3,I,1,I,J,1,2,94d1e5670d23f6851f52687463a715262d1099bb5029cab1112b9272ac847227
4,J,2,I,J,1,3,4bdeca9556e95a47cec5f3f3b89eb22442c82f715d2f6a01b9f11354e8136fdc
5,J,2,I,J,1,4,76a92b389fece0a932a9e4eada3635ee9ab9b75c0cbe24cc04364cc1e77773fb
6,J,2,I,J,0,4,3c2636c0e0cd3746626eb7ef3481dbdaba334ab1913d7c0ea656dd7a53b37ebd
7,J,2,I,J,1,5,9a3c6928ba8c0155f879eef01a10adc4dac9fe659f285b91edf27d8015dc78b9
8,J,2,I,J,0,5,4658c0b74103073dc094ebe88be5dab8f7a40c38af0330645e57ea0fa10274a0
9,I,1,I,J,1,6,976631e050366166a29f3b74a489484208c3d9dbb18fa19c46a820e29e01645e
10,I,1,I,J,0,6,ff76e4886b93ebc727ce4f22ca46286e9b8e839f770eeb53669e86eaf04fda03
11,I,1,I,J,1,7,54a08e3ade0119426085189e35b9e5d42f1a214afc87f791062f7556a1718aa5
12,J,2,I,J,1,8,400428817803b7bcc43384da37ebdff891e93f7ea3e87328cb85a4c95cb3fe3b
13,I,1,I,J,1,9,027cd74dc66d6d3588a19454f37ea6f3c6aa6252767fc4653dd65e360fce0bfc
14,I,1,I,J,1,10,b36aa0da043fc68ae5c09af1b42f2bba7fcad08ce52753699c531b2ab9b3ea8f
15,J,2,I,J,1,11,6fbfd337e6206629d658ffe67351a096a6c449d8bf36bcc78c2aa48fb0d4e4ea
16,J,2,I,J,0,11,915b9198d82db30de819621ffd9fb964e528b8dcfc71fd265626fa44d0767f76
17,J,2,I,J,0,11,d646ea0f8cc5e4ab73bad31be864cd8d63e94377c1463ce2d131781ef26d25c7
