trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,V,2,G,V,1,1,201274fa452a7b5540a4e67331c4553ad2b562e4a8521056b2b2d7f7a6e8ca65
2,V,2,G,V,0,1,ec0ceb831adef71eb384db4ec02bed70fb3b04a7b890b23ceb18560eb4d8a33c
3,V,2,G,V,0,1,164e69b60c81f98ca217dc59e341b26de756f2c36c4c87179dd1ca1518ebbe6f
4,G,1,G,V,0,1,090760ed76920fc86d56f9f63eafe77cb4a22779db0eed5c265ebe4716f4cf38
5,V,2,G,V,1,2,afb46c0a229cc7edbbb6f829f2d8788b84c8de99a0fe9a6a9d53f8a8689c4f95
6,G,1,G,V,1,3,8686feb0c2b75160877653363f1525c144dd610afda13c0b039d46f8913cb8c9
7,G,1,G,V,1,4,a8ccefcecabf442943128af27e538e975234af3bbcee590bfaadc2509657fbef
8,V,2,G,V,0,4,6683b19c5a38501d19adba60b57a0621e0a665066075a229183047aaccbaccac
9,V,2,G,V,0,4,78b783b401521736b725d185e64deceb7bf133cb24badc6d29a9d990a4d7179b
10,V,2,G,V,1,5,0af7ce2d5d6002234861c5a2b148858f53de6d05dfccf914e2ba089c3236a623
11,V,2,G,V,1,6,a0bdc604112f52469aeac884ca8236d87933aee163bbcb15e87d548188d66952
12,V,2,G,V,1,7,2399a1e2e596d70358a0ad7deca37e3457e1f89e26e5f367676bb9913ebb344a
13,G,1,G,V,1,8,88558352c11da331cedb2746e96471edf7ca64007d81d033db8cb23d860d3710
14,V,2,G,V,0,8,dd3c189cf056d86b8fdd1372a5004a02bf576949d2153a0c4297bc7a2df897c9
15,G,1,G,V,1,9,66614a826ad2e07964b073a1f011cbff4ee1046e6bf732341b95dfd237a8a5bc
16,G,1,G,V,1,10,071a48242401e1f9292bdd9e05966591cb93901c34ae6ec8e2859f6838862930
17,V,2,G,V,0,10,bd2f84d787678342937e3048c1e9b30be807a67e0041be2108a0f6dd32b3ee41
18,G,1,G,V,1,11,9c3d7e81c68abf8e1be74a5e3f1a0f77123de42edab6929a91108c5eedc82850
19,G,1,G,V,1,12,2cb968dce8b51ec455c17bfba7e86a15adb14a652513cd78bcc554ccb84f0ea9
20,V,2,G,V,0,12,f4f7e272192d2ceba26c5b2b4d8454ab17dcb87210f1dfa0c98661f7809579ea
21,V,2,G,V,0,12,e48646d73d699b6192a640322ef9d10d22904948ea17f393a82cede58b5151bb
22,G,1,G,V,1,13,a5189c8626ae80f8eaf3a45928369e208e4ba1264472f3ba760137abc847aa2e
23,G,1,G,V,1,14,0b7597516184d0fd17911c779a612bb9914cd8e7ab1181f3e581d2978aea62a7
24,G,1,G,V,1,15,4cd2a0ca5540147517999af54626c9bbc3251bf652fc7591ce797e5609d8f9fd
25,V,2,G,V,0,15,5784fa8e30c4f67546ba1eb2a7f7120b88effb20cf57863b8484cd174c3de056
26,G,1,G,V,1,16,093cf88b4387ee997e28e076a80d06620e4128fd849d285e336eeb650a27c984
27,V,2,G,V,0,16,93a990749be91f7b083b043cdacb593c8e4005827799d94748f64065bfebe205
28,V,2,G,V,0,16,88d09146a4064408173aa84f2f11cb6b3e840ea423b31b07b00ddcad481ae017
29,G,1,G,V,1,17,537ceb13c6e3d444a7ea0f1a2fc9212b3a6e62a971812d462c0b7912f1ad2f6b
30,G,1,G,V,1,18,814a78a5d5d969c76ffe2fab5f918a57e52bae33409e2e0fac55b9aaf0695cfb
31,G,1,G,V,1,19,ba2917be0b970063bffae4c54626e05380e6cf18749b34c111089ff3e624549a
32,G,1,G,V,1,20,567e963329ee452eda2abf3526207efeaf68d3ba35b93ac331622fa94d73c162
33,G,1,G,V,1,21,a8c4ec5ad98df0f3caba7f254a227be3310ee2bec294d6e08a8148c1f7512c56
34,G,1,G,V,1,22,63f90a380fd6023012030142e3e7330e723b0623710be7d6f370a01d50c570f5
35,V,2,G,V,0,22,5fb848113d38b083a67539361ccc753145f6ae37b8a9c64b130ebc1b1421e21c
36,G,1,G,V,1,23,35809d0af2fa2ba24f737e8f6aef13c710db4ee4c85aa91f5e2e0308c8f98202
37,V,2,G,V,0,23,89ba9d26201bb123db2268b4959d543bfd64c228d70e8e0e41fbef76e4995965
38,V,2,G,V,0,23,32fd331765614c9a0395c60a522bd837853ed7a6588757dd9b284ebff7ccbcbd
39,V,2,G,V,0,23,b917da1e2381dc518f75138c3f414bf18213017a4b560e8b28f210a7f78384b7
40,G,1,G,V,1,24,5503110c427a47115fc0bb4688ab3c58e3153142ef4a8fa9ff473a2d05e896cb
41,V,2,G,V,0,24,d748af36f06530296f8d692488390eb8782e93db1b30c7da6aa13a4f282ef1b8
42,G,1,G,V,1,25,4ce0703714761f05ed070e84e152f74fbafaef36a07b006377e6e12fc8567359
43,V,2,G,V,1,26,7681c79ab9dc25a84b90b9b95d8e8ad8330e17a255337798ff1738f8a75a5378
44,G,1,G,V,1,27,741658fae4932176aa86a2d0e4ef33c0d813e432243dde9d64c9c1c123d17153
45,V,2,G,V,1,28,66a76275b00f9084181def83152426d199ac0befbf878e52cb27ac3d91f292bf
46,G,1,G,V,1,29,e476ebed8229576fc4598a5ab43142ea4f12424785c7e3709a92b0fa83392fae
47,G,1,G,V,1,30,e080d6d4dd8ca1590396821b4c90cb86529fddd5cec5c2bc09ff9f0aa16b2c34
48,V,2,G,V,0,30,5d0e148c46dd1ecbca47b5fc7f49189848583c49ecafad0f7fe5c100edad1f1e
49,G,1,G,V,1,31,f2ee0143c294b91b83b5a7c1d75eed1f14c1c4594a3395b1e317a60c75904fc0
