trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,F,2,J,F,1,1,5c3bd13d9e819e3fad82f878b84a2daf29e3a4a52dfeaa8a0ff0a901645c4b23
2,J,1,J,F,1,2,cac8166dee4cec4d01cec7580cf17447d1b028b8537093c49a928305f454383c
3,F,2,J,F,0,2,a1c3807a83fffbccaf787404ca50b6596cd630680f83a02966497f0c3b80efa6
4,F,2,J,F,1,3,de9b2f91dcf7613b333e8189230ab545c3959cc7d16065fa70be2e5070a4c350
5,F,2,J,F,1,4,3846ef9a600026f82e2070b78194603e58c6a342d434422db5e6827ab4cdbb96
6,F,2,J,F,0,4,01c5cc68eab67d52ce21041658673a130f4e8d00e4df94c920fd86b367192eec
7,F,2,J,F,1,5,9c9450abe6c241fb6423e8340747fd48ee580e9399bdb7ee06106e6dce7a82d7
8,F,2,J,F,0,5,fb55ba473cbc24c0f14659a2ac0993932c018eb141fdd58204ebf36921fdab67
9,F,2,J,F,0,5,2e412d5e72918a9777e4155c829d6e7cea7f4e99deb0b6edabebbb0f08ce2da8
10,F,2,J,F,1,6,8bb2e36978f0376b70fae05cd4604edf3ed184fb983e2da54221cef3b6eca989
11,F,2,J,F,1,7,50567970d4a556246c8faf182016b14ff8043220e455fd0e1bc4b5a637e6da3b
12,F,2,J,F,1,8,28b187306e37adceea25cb1bcd8df04d996d4d119928d7708b989b3bd0ea7ce0
13,F,2,J,F,0,8,e4df4a889bee718ffa97410cba7b0e9403996f48157a0be51aef21df52185c96
14,F,2,J,F,0,8,13f7235b16bb79d097b94ef5829abe8a28a0197919add0fe9b0e8e8c24553300
15,F,2,J,F,1,9,202a33f9e28a343778dbbfa3755aec3fa7f9720ec5bb649db46b0a6c838167b8
16,F,2,J,F,0,9,3c6a335af6f4e71e6e29495166fa052703028eb14940a2e17ee4eb16f14aeaa8
17,F,2,J,F,0,9,0f472eb7cd834185b9af413870bee75143536ca328f8e1b782f27adcfb5c9f17
18,F,2,J,F,0,9,f5a6d466a52ac4ea21127789901746a03b13ad68864ef48db870e5c4817aee7f
19,F,2,J,F,0,9,0722887ea17267c14a2fafb0255dca401a0c51549c3a22032a4be4c54ab26da9
20,F,2,J,F,0,9,4e6e5bbd50f11fcadc251a900c2468f59108db5d8f629e0e9796b59639f879cf
21,F,2,J,F,0,9,38d7201ccd7fff98ef9d78e8a9563826694b21965def34587e192aff67b09f47
22,F,2,J,F,0,9,be90f9eb03357668f633c8e8a1dd55b8562472ca5b8302646f9132952ffcd8fa
23,F,2,J,F,0,9,51ecd7333bf124d549f7d1b1529e3cc3ce4ad524dbe2aec2afb46212e937a9f4
24,F,2,J,F,0,9,e7219fbb76e2cb809bb3e08a9b1eab6a097d691a7acb1a096f2bba4f2e169e29
25,F,2,J,F,0,9,d99022ea507f164c1ddf4460a4007395adff6f9f4e5625298a0122118e4d432b
26,F,2,J,F,1,10,ac2e3abaf50409158194018e532755ddd9b7bace6d3310561f68c824d31c8110
27,F,2,J,F,0,10,13457d829dbf72214044693b4d56c3a282d36f7c4664a669d977286286373e2d
28,F,2,J,F,0,10,c88495d44be7dc2cc152f6394c311c2b604e88d143edf0bfb05ff61fdea19d38
29,F,2,J,F,0,10,b771a04194800aeb9148b71676262638ab379b13a9d9c5d68731638aa921f007
30,F,2,J,F,0,10,77e12cf36de882c22a165d506bc10bb1acb0827e581210e28c7f864ae964f8be
31,F,2,J,F,0,10,72e4ccfcdd0d018335ffda1ae989d2e879eab3a9847336088e1b2a4a3d284a1e
32,F,2,J,F,0,10,cab0897ee821e8b737faec4d058601ff95bd5f41811d5a1544f72c29ba02dc53
33,F,2,J,F,0,10,c04f1f4cc2586c856a5128d2b447130ec232b73163872ba8c50d9be451e6c83b
34,F,2,J,F,1,11,1335c3454f7fb3e055ea1fb47141f418b26b8db3386728abe2097a8483af4150
35,F,2,J,F,0,11,b33300f86985c973c9d3104abea96b95dffa60f4d72c0de2dffa115264590915
36,F,2,J,F,0,11,b9ad363013ecfb3702f205241d783648d5438d275dc6a5c8d849e1286c7899eb
37,F,2,J,F,0,11,3bbdb80fd41ca34c0dde4a68eb5bc432da29080a1cac92f4b98b0031d1d1d88f
38,F,2,J,F,0,11,f41934512181745d4a4f1b2054f08f97d33c59b26ff0a92eaba06a5f9f2a5beb
39,F,2,J,F,0,11,15db1e5da033a8ab40d7c0fee5e6439c82c5ff05821f6db545e71bd3ab08b1b3
40,F,2,J,F,0,11,eb0c8865d0b18369c9d1fa3dadb322748ee6688d528c41946c09cb15e4fcfcbb
41,F,2,J,F,0,11,5e0201d10ac99bf2844c782146f8b3b932663e625d760c89782915c4813bb7bc
42,F,2,J,F,0,11,64d97bf7c91f4d375894958aadf0827be95eee3106bf38ba77590fee51177e59
43,F,2,J,F,1,12,91cabe43328523cf22bde20d3bf3138aad333f8cf9c051feb68a87e877087da9
44,F,2,J,F,0,12,b9639ba99d15ba8169d9ef606926baeba487d2f41af29a85716f10a55c005887
45,F,2,J,F,1,13,4d7492bc8dc3a69683f4864c971918ab20b6b4770cbb65ae0f9a5210abf170ea
46,F,2,J,F,0,13,2edac675868eb83aad914fc3302af6add5095357b38da1fe5401f80dcdf8ed57
47,F,2,J,F,0,13,36e179178fb8feea8dc10f0ef6ec2a3c6d6327de83b177e2593c0faaea1bffb9
48,F,2,J,F,0,13,659406e8a882d1a81f4b164985dbb6f761ebf8bddac0f604e631b52ca06b0e56
49,F,2,J,F,0,13,16ce1c5a04e50ddf0cc183a6cc241f06e57f61c9f5832b0a36dd15caecaac861
50,F,2,J,F,1,14,f06e8d4dde211d3e877abe29234e7f7a5b4de69f58f239b8fd502567f369bd0d
51,F,2,J,F,1,15,4324dd0e7e944a43934768a96c2c4d4c3be8746ba308d9ac6d1ff79f19ebf93f
52,F,2,J,F,1,16,3d5aa711cfc3f91808952c643403f10e677f783cd56bc43bd182cf55d02dcb1f
53,F,2,J,F,1,17,318db7b77fd44564d3c9fd486155d8732eeda1cbcb21653fbbabed1622d02e5d
54,F,2,J,F,1,18,64082ea384f31a0a690acb6e7d429da7f74889618bbbecd900bc2e220bc0a6d5
55,F,2,J,F,1,19,1eea0b8907d83d309b5ea1547f7a5cd7498647328ba3d63a13605e74cf01253a
