trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,I,1,I,F,1,1,384f4236a57e398c268c22b9141d184c1118628cc0b5dd3ed1a1c8856c299432
2,F,2,I,F,0,1,9c72ebc7fd3a3b7a6822bc69010e99c0636b166933bac7e3d36f68a0a890ff35
3,F,2,I,F,0,1,5503a361eb3c792e229bc6f03286625bf7789c5b37c9511df0513eb163e85da7
4,I,1,I,F,0,1,39d73e2f0b4ee4483d761daa2b050efa6b6357469b0e8c41037bdf6fc90581a4
5,F,2,I,F,1,2,dde524f11240078c9b059faf432a9b82b99c5570676082706b300cfc6e0fd60b
6,F,2,I,F,0,2,a995104fe78c48bf8333175fc604e4aee83c4db5971246ad747bc7870b075c56
7,I,1,I,F,1,3,2892356cee7198dc5e840c461afaed4f29e5509e76e5910acc979655ecdd156b
8,F,2,I,F,0,3,9fad3cfbe10b91f1a013b0d4ab9c23b833f444e94be6ab7f655ca130c1940b5c
9,I,1,I,F,1,4,707332ffcc6c758713213f83464dd5c7f07831a5484670bd0436a79958799e9a
10,I,1,I,F,0,4,8881c3438e16cc7c9f3acfd7b74adfb1d39aae4792ee0e7b1287793d0f5bf70d
11,I,1,I,F,1,5,1cbc8088d4ed215ecc1bfaddf26056d733feafd881ca75b555ebd06be30ae128
12,I,1,I,F,1,6,b2e5eac8be5a9bd0794c3faf73783e4390bbbb9dcee4ae94568394585681d848
13,F,2,I,F,0,6,398d9d3ef7efde56ad845c9588f1c9b2f3944c160164838f6784072099a89510
14,F,2,I,F,0,6,25035244ad4165a65f017446462bf25db49195e0a70680bd52caa1cbec901d0e
15,I,1,I,F,1,7,f53e8620ea95c5641d295c6e8c895c27a80aab517d3bb10f02c374138c6761f8
16,F,2,I,F,0,7,8bc991db72083ac7128ba0bc4e306de21357d503ecc868163803fdccec33c8fc
17,I,1,I,F,1,8,ba752997e3468afb0f256fb7aede2267aa493b43e28c2898d6950e9609eed214
18,F,2,I,F,0,8,546186c7ed6b14cfd8b47bb218e6cd03a5e04465f4c0ae6b6e7ecaeb3d652657
19,F,2,I,F,0,8,c06faef24f1f217786016128deb2dd8a3bd3b1855e9941711d4cea8a3aa97efb
20,F,2,I,F,0,8,77e2e7b2fb6b9d61bdbe4e0af773584c2a375c88e22483ffcd635153b651a471
21,I,1,I,F,1,9,d747b18cd21297e44c8568fd9b40207b1e042b9119cc97272364994fd9f16f9c
22,I,1,I,F,1,10,613f9e63e9c0a50268c5e483ee7dc66533e663cc9110973fc9f6553c5243d6d4
23,I,1,I,F,1,11,add8737bb87ac20e36619e1a06088b2749f23ced94cddfdaeafea78b6e6392ed
24,F,2,I,F,0,11,fa7cf93daa5d353146e37852111073f8d3951ff2bce6c6b4294a0cbc9e022994
25,I,1,I,F,1,12,d43a3cc730e63bf1468452bf334edc1b0d38556b10b38deb692b195bf940a2d1
26,F,2,I,F,1,13,ba893bec83f2371071283fb9905bb3fb506fa28d306d379aac89980960057c64
27,I,1,I,F,1,14,ec9f877decef8d446d5504092d3ac488c19c8d77da2182b5d8b07f9033233008
28,F,2,I,F,0,14,c0f846ae817aaef2c6b4df8735fee0a2cf113d0cee38b8a152926409c50cd480
29,I,1,I,F,1,15,397e0fec7f066c04dcf4f43c98c290c7a3bd577e6e6d69a92c59f07486162224
30,I,1,I,F,1,16,b6d0c6c46ccf69c57e7d0baa19c46afe44f55bf9bcfc7f7448ad754b40734ca7
31,F,2,I,F,0,16,590f45fd727f61a11deb6213c0e96af6e10ddfd14904ed9c750df7e6df268feb
32,I,1,I,F,1,17,b48f29953e5ef0ad1d6b76fbe694f9e9fdd88fbab4f6b6f75bb883440632c6c9
33,I,1,I,F,1,18,a47a664d83dd60628d4491988e2053d4bbd32c2f4f292434f13a1c2fc6f764dd
34,F,2,I,F,1,19,174179cb86ff3d6fd30598d8ed462062414cd371a2fd2791df54e41f79bfdaaf
