trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,O,1,O,R,1,1,ef3c1423a4c39c738c8dedd53944d1dcc05b78c888951605780ea258101d1bef
2,O,1,O,R,1,2,e48856c75b531bf7901ad2283a0cab90656257a5f7d7d7ae04e29bcc464da4fe
3,O,1,O,R,1,3,f6ae7cb5d34a86a4205e1dfb17d3cdb952925f8e7daaee437e8ebfffdd04ca6e
4,O,1,O,R,0,3,56c795fa59c350ff3b322951e77d29a77107453833ec90b9d2652a7e56e551bc
5,O,1,O,R,1,4,5639c517b851dc0243f6ae513c30aa8a8b2ac43dd928a633edcca394b33321fa
6,O,1,O,R,1,5,d4f16541bc8daa4b9c685e207f3eab8cf49a695bb73ab0f8842f75b375789c43
7,O,1,O,R,1,6,9a0386fb5447b71e956af9c1289e6c8df288ba7804f0b7ae2bd8d548e8b5e116
8,O,1,O,R,1,7,7ca7f8eee080d1705ce2c64fc18ae8229914eba44286404191c0716c0f683c26
9,O,1,O,R,1,8,0002024385c0aa44141338b846033f671a041d529844511bbf76566e2ec8c4ea
10,O,1,O,R,0,8,c83bd67c124bd61871578281f76f0fc220dd0b1be82d0913799a15ded604136e
11,O,1,O,R,1,9,0be45a4abf6778679435126bef8d564b8b89586b2c95de1647db5493478f8de1
12,O,1,O,R,1,10,c0d72158746283c7dadc86c619f1dac2932183811518e624f88012ac849791e4
13,O,1,O,R,1,11,6e15091678a5ee8c2d36430103b5f675d270e8fe9631aaccef76f5a72b363bac
14,O,1,O,R,1,12,250ea7af57e558dcd02f0a69fdd4675f7d7016fc4de54b060da79f485211819b
15,O,1,O,R,1,13,4a61e5cfac8dc21bac94dd0578ab3eba78a4cdde9ab615a6a1f3c8921bd15460
16,O,1,O,R,1,14,e0bcc4cf2e8ef88dfc8ef472c8d7c8c5335514eeecfdf2f623adb2409e1522b0
17,O,1,O,R,1,15,f0cd376e6cd53071cc7716e2b59d061b9560c5cb79130d2321e04db56ccf5b6d
18,O,1,O,R,1,16,32ce3925e0b0077a9463031b0aa01b5134c378f14fadd42df13bdf2d448d335c
19,O,1,O,R,1,17,2fdd23d45945041c8841e9386a1d64e2dcdfd7d33647c28ebf0d7f3615bcc199
20,O,1,O,R,1,18,947ab0214d690fd16f3790877ed06a3650e00cc8cef612307e39ca9aca94b7b0
21,O,1,O,R,1,19,c47d4852c2b68a505220b06f729361516b7123b07e0857946023f0d9f58a7ba2
22,O,1,O,R,1,20,ab71504372ecc21633f5e0db5c482a6bea34743b7d5599e432cdcd2515c2bf3c
23,O,1,O,R,1,21,9a3dddebe216dec42af5894335574fb0dc746a541adb952b9f2879c4c5dba768
