trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,I,1,I,E,1,1,856f776049c9fcdfb67d09d5793ae96beb00afcaa0f4b820f711a17cccb55b96
2,E,2,I,E,0,1,5c7f18567a6aa5f117f224484ea9a596cdb60c6f17c281004b1f610a57ba3f71
3,I,1,I,E,1,2,af9290c216755b18381e51e44f38cc3db3aca2e027760b48c07b5765b35265c4
4,E,2,I,E,1,3,702a5a17337cffefbadbccc660f66855f315e99767c42ecbf881e0bba45c0f41
5,I,1,I,E,1,4,70bb0b7dbc4db67730c11755a0e2547ccbfd41dfe94d5d4407033ee68fa9fe12
6,E,2,I,E,0,4,2e481a1fbec0dd2fce4514ca0250466e81e288a55ef77c4885055d9d60e86a07
7,I,1,I,E,1,5,edf1f07035a98ba2cd713e9e02de9352010ddb10741a5ba5efcbb00d0577c636
8,I,1,I,E,1,6,2a7378c9d2c06848abc5249b08b125c2480da7a7c1d891fc42fed6beeb409ede
9,I,1,I,E,1,7,c48a7147f16c43d7ab6b7302c9f5d06733ee8e39cecd7a9f3f12ed417c941bc7
10,I,1,I,E,0,7,90e03f153fb8f983612daed8279d4c25be938700ee39bc871a764c62ac8a919c
11,I,1,I,E,1,8,15e7b179349befa09cfd374b71f088059dc1eca4c5886228f78306e00b59af4b
12,E,2,I,E,1,9,6fb6ffb7b060296952a9f376a1a1f3bb745545492a68dec69baed4574f3441d1
13,E,2,I,E,0,9,88a60a8b1ed98cc780f7433487e0df93564be3cd07c262e7e36d5643d5afeeb2
14,I,1,I,E,1,10,6a3d48b9722390f203ddddea9d98dcfd3b246e0b18577a5a6f46f0a2f441d10f
15,E,2,I,E,1,11,85ba57b2208656dab9de1b42b3c4009b573e980fd6df2f27b65147770c45691a
16,E,2,I,E,0,11,65ad8d0200b787e7ea6b3a3075b82baf06430e4c23daf8a709e94216a22829c2
17,I,1,I,E,1,12,12047df943bee3569e23f9ee5a551d0b6b265ee3b17c9b35c9172d429b4b3ce2
18,E,2,I,E,0,12,cb062244250a2b592041e240ae0c64f28b7215ef4f9a676a6b77444e52d48645
19,I,1,I,E,1,13,7c3416b47b692df148308738f7dc2225389d47581bda59afd9b68d4ac7324a7c
20,I,1,I,E,1,14,f782245020b7f1a5bcfae936074877f95220bf6695e6a2bbce930557e08e40e4
21,E,2,I,E,0,14,e33c4f5f45665f88cfcd23e34c8e3323eebf626822eb098e17c0e9a9ededec4c
22,I,1,I,E,1,15,0cb26ed5b1b3810c60001151ab9852a4519e6e681339e4d865a8bf1bf8433a42
23,E,2,I,E,0,15,7d6d1e23db756789308833b3d68e39380fdcb1fe85703396f39897b63f9709a2
24,E,2,I,E,0,15,20cef54780c5a3415b0002d2f586dcfdd08d260a50cc0910b574a4a91cad1bdd
25,I,1,I,E,1,16,dbd3f6ccd466ae66d947606be3eac756b2f81b71bd912f35d7d55ff7f3fd7147
26,E,2,I,E,1,17,e80251b674766d1563e0182b25d6158befc932fe94bae1138f8236e5d3298730
27,E,2,I,E,0,17,3db016530aae10d3501fef86c86ca15cc327108827e9621c96889a52c79a039e
28,I,1,I,E,1,18,9072da7c9a2ceee8b2a2d9efd3f333e6ebdf31ba9458df5a25546e5cac9ce64a
29,E,2,I,E,0,18,723669b0fd65f88383ef2e8ba2e75b25ccf871f60f6703a9e7aa785e2ec49d4a
30,I,1,I,E,1,19,7220989f613db68dc294be4b432e9145a164ea55a28329fbcb6522355f518ea3
31,E,2,I,E,0,19,0e3534f8333d0e30e2bb8204c8ea3731b3bf92c1bf52d94e6b8a544715e931e6
32,I,1,I,E,1,20,6058b00618615e4b01315b4dc3fe088a435ba6b4d3004a8997a8f55eeee370d7
33,E,2,I,E,0,20,f2e2a15bf2fa871708e0ca34373f26b58a0e6374651c60b29481a7eacd5b1f3e
34,E,2,I,E,1,21,0c6df07357e6033b6e887b2660b46495c3e55eb951a2940e702c355a95637c36
35,I,1,I,E,1,22,2fced3128e5cc548097f4e58103947bd973711550b209742181a21e052487fa2
36,E,2,I,E,0,22,dbcc7232cb4880ff5765af7f4b4ea79161de77d6e9b601f33936b0198d4d1846
37,E,2,I,E,0,22,dcdddf0263bb4efcb70eafbe6e22450abf1fdbc38467ecd8025623c464232d4e
38,I,1,I,E,1,23,bcdbcb449ce9545abb90fd60db4aad00190d5c724cef68e3fcebae631936b230
39,E,2,I,E,0,23,cdb9b6077bc52735c8c5beca55451cd3bd0872982cc836916ec276d670d8c569
40,I,1,I,E,1,24,0877cd2cb1f4def3e05794a08e50e4610042c694f7eea95d4ec725fc45974cfe
41,E,2,I,E,0,24,b0bc732ce56cb85929204f7183dcefce360e74e14213b023b4f1e1a612398dac
42,I,1,I,E,1,25,26188f6865a1d558044abb294e7b94c56e8710fb3b9552bf154a6b658a25bf3d
43,E,2,I,E,1,26,5ae58f0106419b72a7a0b8815829853ab6bce1a0939a13f473d475ab46194919
44,E,2,I,E,0,26,7ae214d2dd6b3c96f001144756123166f8440875c8a7bbeb43222b7204ad6e06
