trial_index,choice_mapped,choice,choice_option_1,choice_option_2,reward,cumulative_reward,prompt_hash
1,L,2,H,L,1,1,02b030a04d876eff883549d7a47e05e65ab450c15b20136901d78da09d012d9f
2,H,1,H,L,1,2,1da0cecd2e6f7fb1811c23c388c90171ba5117f03590f43307594f2c6093fb43
3,H,1,H,L,1,3,5a0194494fa02f2b5b5f5b1f4f35cfdb46f03d54d373fbd2a0ce9a9a9497898e
4,L,2,H,L,1,4,93b645e5f98c9a63585fb43758b44ee33b0bead58ae6ae72197f97bb3c72f143
5,L,2,H,L,1,5,c54e841dcc0f7aab85aa3cc683d60936e52d387e12c6973a53b1c80ae1dac078
6,L,2,H,L,0,5,62398ef0824e478a220fa4d9c2ffa6e26ea3c658350ddf66a44685f41888916b
7,H,1,H,L,1,6,0ce932b833944da074ee3e4037d3b731df3f8d19b682e4bb390d679e2becea8b
8,H,1,H,L,1,7,1b9442d61722407c132c63f229754878a3b3991fa56bdfb4283334bff2e55505
9,H,1,H,L,1,8,c733d1c38339f05dd12f73873807a11ead82c2524c6d190c4b0c6ee8b6d29125
10,L,2,H,L,1,9,c3d40c397d1396f87140efd2c34be4cca79886a6890d32bb6c5080743699e263
11,L,2,H,L,1,10,79c895ee5370be8563c4953fa4165d7015b5005679091f9dfd0627fd8df9c175
12,L,2,H,L,1,11,15d1a82579929c9fd271addee58f71427a1e6e0d60ae4a6ffc69e7e7eb8d49b0
13,L,2,H,L,0,11,b6f6d027691c88558fb19cad6426d15b07681530521b8c831c34ed20adce22fb
14,H,1,H,L,1,12,d09e3ebb8919b590bb39230954c8efc31c340d99b1eaf52d0c84568854b4ad60
15,H,1,H,L,1,13,b9945c8267d38d19fca5b402d396e5d22e07c77a81a7f53f72949822e2f854f7
16,H,1,H,L,1,14,2c1957c7bd2621585b3c78f3fea3ee391c2338a92e99e5827db653d3a0e88143
17,L,2,H,L,0,14,3d22a79fe747570997fd0cc96425d29f10879f46a86765d3be834018fcfb2806
18,L,2,H,L,0,14,be9d589992a98e6f176f8db3118f8c10bc4915dea308962c5edef011ae5ac3c9
19,H,1,H,L,1,15,1779f93d6bf281dea18053b38fe91b524a0e79f5b93a511dcdcf98d54a36a27a
20,L,2,H,L,0,15,0b62b6e639e95c91266b013f37897a6c45f51102d2879f9109578f44d7114755
21,H,1,H,L,1,16,eaab3b0ba9ed708303587eb0fabc7034bca6a41a1c9fd9f28eebb8c636047d24
22,L,2,H,L,0,16,c011cdffb7cc576024eed277003febd6e816351eee81fa5bc1227f6d3c278944
23,L,2,H,L,0,16,87e334bd068169a098e42a8c578a9a853347690276c41f8440e69674f341d730
24,L,2,H,L,0,16,ce3d351571a81c271c0780b0b26591807f64ac61dfdcfd3ea664756a2234fa97
25,L,2,H,L,0,16,7195195be43f18ae3d98a4d131d3c7191e09988e1948427a78b67ccf1fe7d9e9
26,L,2,H,L,1,17,fa76765de72e8a540eec99951fe8e6b973b1ca912290f5e1e8ba4257e6909f13
27,L,2,H,L,0,17,6f43798d713515d1bafc650c2a59e99d7ae4f2b8dc2250038f7026b935423f88
28,L,2,H,L,0,17,06aa2cfd90af89a5f78b2f3bf6118a430ad34ea3e2def2a4597c4a01bf886a8f
29,L,2,H,L,0,17,f5e7fd307d589dc54f99c0b0bb27efecf41ac96aae7bcb69a6fa658385d2fc9e
30,L,2,H,L,0,17,1b14e06f5ae56209fa8074568084bb945c0a9d438649aea3520ff4fdd3ff81e1
31,L,2,H,L,0,17,239838ce8a89e0e3614d0fabce4de86d0e88c6b198c9ec66415351ec37cc7462
32,L,2,H,L,0,17,c9f7b6a10ffa2dab104ef81effccdaf98476e181653ec6c9582f17a945749426
33,H,1,H,L,1,18,ae989dc0a8616f08fa1b21afe45e1b78dbf992e9702bc5acfaa608eb410f140b
34,H,1,H,L,1,19,b25af0d2f3553e21825876ba75495b92625ae3b5f2c2b30b0b35c7731eb3e9fb
35,L,2,H,L,0,19,fe07f743d659ba95a1de9540af3cbe3a5e07a223d65f9a6b0e1f5fc4eb1f2b62
36,H,1,H,L,1,20,fa57b1e87e9c5908ec7756e9070afb3bc4e54fe6474b3d86e3a06c7b10148fbb
37,H,1,H,L,1,21,40482b4c7172456fdb1a4d4105d4c3dd996002be0eaee85bc98f6849d1e51bd8
38,H,1,H,L,1,22,fb079bfc8c733a4e313e94cd30d04eb62e38044f4c8cc9729907fee37c47b74c
39,H,1,H,L,1,23,bdaa1840f094d7559743408b5bc3e1cd33fe1a683244a5883eb2af847a04c4bc
40,H,1,H,L,1,24,9455e9c48d341f358d91d5ba82bb46278f3cc54101192364daa5d17eca9fce84
41,H,1,H,L,1,25,cecf3038cac8cc121e89ee354dcbe9a4cbf59d1d5c49dbbf3330da7e0b5bb7f7
42,H,1,H,L,1,26,0b4624c1adde61b559743291fb4e4f32b56a6565851a71e3d72f9b2a0a08b96e
43,H,1,H,L,1,27,ece6c44ebbc1dd97f4842ff866396413a5d5edc9bcfde33ef1d7364d0a02e780
44,H,1,H,L,1,28,fdc1b10aa6f7e60cea045bf54da13bde223c21a1be9f636d8c7f9a6054f34ead
45,H,1,H,L,1,29,c93bbac51497538ee09ec46d1085f76f5f922b4e3cffed9dac881a7ed157ca2d
46,H,1,H,L,1,30,592a4eb0b955946803cbd2ccc1a85a2a103c5eeaeae9231460fe8091a0ff3d71
47,H,1,H,L,1,31,e6de39c8cbd379e935b6751f7360536d2680536c5833436f065d6ebc519baf68
48,H,1,H,L,1,32,ea357dd4dd32e39c63f4ca376667e16c81d00714f1cd2d673dba54cc9d426183
49,H,1,H,L,1,33,aa21f11c3e53766b2fcaaaa9cd68ab0019ff632182c38b91f99fcc947c1d7105
50,H,1,H,L,1,34,063284a18fc70708744c39ceb0f894375ffb0b874389761db21078eef60831f2
51,H,1,H,L,1,35,4c94ae4f928f65dc1e617940669b1616ff5ec2af48b136f15688eff1cf791456
52,H,1,H,L,1,36,a61c17308a49213e0c7ddf21721ca31fd32dbd8ab1395d32ff602368925340f2
