participant_id,trial_index,ground_truth,step,prefix,gt_prob,distribution
73,1,40,1,start,0.11962890625,"[('20', 0.22265625), ('30', 0.22265625), ('50', 0.1357421875), ('10', 0.11962890625), ('40', 0.11962890625), ('60', 0.072265625), ('70', 0.0498046875), ('90', 0.0341796875), ('80', 0.026611328125)]"
73,2,70,1,start,0.1708984375,"[('50', 0.2197265625), ('60', 0.2197265625), ('40', 0.1708984375), ('70', 0.1708984375), ('30', 0.10400390625), ('80', 0.049072265625), ('20', 0.0380859375), ('90', 0.0177001953125), ('10', 0.0107421875)]"
73,3,50,1,start,0.251953125,"[('50', 0.251953125), ('60', 0.251953125), ('70', 0.1533203125), ('40', 0.11962890625), ('30', 0.0927734375), ('80', 0.072265625), ('20', 0.026611328125), ('90', 0.020751953125), ('10', 0.00762939453125)]"
73,4,50,1,start,0.1748046875,"[('30', 0.224609375), ('40', 0.1748046875), ('50', 0.1748046875), ('60', 0.1748046875), ('20', 0.08203125), ('70', 0.08203125), ('80', 0.038818359375), ('10', 0.0235595703125), ('90', 0.0235595703125)]"
73,5,60,1,start,0.10693359375,"[('50', 0.224609375), ('70', 0.224609375), ('40', 0.1748046875), ('30', 0.13671875), ('60', 0.10693359375), ('20', 0.050537109375), ('80', 0.039306640625), ('10', 0.0306396484375), ('90', 0.0111083984375)]"
73,6,80,1,start,0.05224609375,"[('50', 0.3828125), ('40', 0.1806640625), ('60', 0.1103515625), ('30', 0.0859375), ('70', 0.0859375), ('80', 0.05224609375), ('20', 0.04052734375), ('10', 0.03173828125), ('90', 0.03173828125)]"
73,7,60,1,start,0.2490234375,"[('50', 0.2490234375), ('60', 0.2490234375), ('70', 0.1943359375), ('40', 0.11767578125), ('80', 0.091796875), ('30', 0.055419921875), ('20', 0.0203857421875), ('90', 0.01611328125), ('10', 0.004638671875)]"
73,8,70,1,start,0.1376953125,"[('50', 0.373046875), ('60', 0.2265625), ('40', 0.1376953125), ('70', 0.1376953125), ('30', 0.06494140625), ('80', 0.0306396484375), ('20', 0.0185546875), ('90', 0.006744384765625), ('10', 0.00408935546875)]"
73,9,90,1,start,0.0224609375,"[('70', 0.275390625), ('60', 0.21484375), ('50', 0.1669921875), ('80', 0.12890625), ('40', 0.1005859375), ('30', 0.06103515625), ('20', 0.0224609375), ('90', 0.0224609375), ('10', 0.00653076171875)]"
73,10,40,1,start,0.1123046875,"[('60', 0.2373046875), ('70', 0.2373046875), ('50', 0.1845703125), ('40', 0.1123046875), ('80', 0.1123046875), ('30', 0.06787109375), ('20', 0.0250244140625), ('90', 0.01953125), ('10', 0.005584716796875)]"
73,11,70,1,start,0.15234375,"[('50', 0.322265625), ('60', 0.25), ('70', 0.15234375), ('40', 0.11962890625), ('80', 0.072265625), ('30', 0.056396484375), ('20', 0.0125732421875), ('90', 0.0125732421875), ('10', 0.00170135498046875)]"
73,12,60,1,start,0.1455078125,"[('80', 0.306640625), ('90', 0.1865234375), ('60', 0.1455078125), ('70', 0.1455078125), ('50', 0.11376953125), ('40', 0.0537109375), ('30', 0.025390625), ('20', 0.01519775390625), ('10', 0.005584716796875)]"
73,13,50,1,start,0.169921875,"[('70', 0.279296875), ('60', 0.2177734375), ('50', 0.169921875), ('80', 0.169921875), ('40', 0.0810546875), ('30', 0.0380859375), ('90', 0.02978515625), ('20', 0.0107421875), ('10', 0.00186920166015625)]"
73,14,70,1,start,0.1669921875,"[('50', 0.21484375), ('40', 0.1669921875), ('60', 0.1669921875), ('70', 0.1669921875), ('30', 0.130859375), ('80', 0.07958984375), ('90', 0.03759765625), ('20', 0.029296875), ('10', 0.00836181640625)]"
73,15,80,1,start,0.04833984375,"[('40', 0.2177734375), ('50', 0.2177734375), ('30', 0.169921875), ('60', 0.169921875), ('70', 0.10205078125), ('20', 0.04833984375), ('80', 0.04833984375), ('90', 0.01385498046875), ('10', 0.0107421875)]"
73,16,80,1,start,0.15234375,"[('60', 0.25), ('70', 0.25), ('50', 0.15234375), ('80', 0.15234375), ('40', 0.0927734375), ('30', 0.0439453125), ('90', 0.0439453125), ('20', 0.00982666015625), ('10', 0.00170135498046875)]"
73,17,50,1,start,0.173828125,"[('70', 0.287109375), ('60', 0.22265625), ('50', 0.173828125), ('80', 0.173828125), ('40', 0.06396484375), ('90', 0.0498046875), ('30', 0.0235595703125), ('20', 0.00408935546875), ('10', 0.000911712646484375)]"
73,18,60,1,start,0.2060546875,"[('50', 0.265625), ('60', 0.2060546875), ('40', 0.1611328125), ('70', 0.125), ('80', 0.125), ('30', 0.046142578125), ('90', 0.046142578125), ('20', 0.0172119140625), ('10', 0.006317138671875)]"
73,19,60,1,start,0.1748046875,"[('50', 0.224609375), ('70', 0.224609375), ('60', 0.1748046875), ('80', 0.13671875), ('40', 0.10546875), ('90', 0.06396484375), ('30', 0.0498046875), ('20', 0.0142822265625), ('10', 0.00408935546875)]"
73,20,70,1,start,0.2431640625,"[('70', 0.2431640625), ('60', 0.189453125), ('80', 0.189453125), ('50', 0.1474609375), ('40', 0.0888671875), ('90', 0.0693359375), ('30', 0.0537109375), ('20', 0.015625), ('10', 0.005096435546875)]"
73,21,80,1,start,0.154296875,"[('60', 0.25390625), ('70', 0.25390625), ('50', 0.1982421875), ('80', 0.154296875), ('40', 0.072265625), ('90', 0.0341796875), ('30', 0.026611328125), ('20', 0.004638671875), ('10', 0.00102996826171875)]"
73,22,60,1,start,0.21484375,"[('70', 0.275390625), ('60', 0.21484375), ('80', 0.21484375), ('50', 0.130859375), ('90', 0.07958984375), ('40', 0.06201171875), ('30', 0.0177001953125), ('20', 0.005096435546875), ('10', 0.00113677978515625)]"
73,23,50,1,start,0.2197265625,"[('50', 0.2197265625), ('90', 0.2197265625), ('60', 0.1708984375), ('70', 0.1328125), ('80', 0.1328125), ('40', 0.06298828125), ('30', 0.0262451171875), ('10', 0.01611328125), ('20', 0.01611328125)]"
73,24,60,1,start,0.1591796875,"[('70', 0.337890625), ('40', 0.1591796875), ('50', 0.1591796875), ('60', 0.1591796875), ('30', 0.07568359375), ('80', 0.05908203125), ('20', 0.021728515625), ('90', 0.0167236328125), ('10', 0.00787353515625)]"
73,25,80,1,start,0.0771484375,"[('50', 0.26953125), ('70', 0.26953125), ('60', 0.2099609375), ('40', 0.09912109375), ('80', 0.0771484375), ('30', 0.046875), ('90', 0.0172119140625), ('20', 0.01043701171875), ('10', 0.0026397705078125)]"
73,26,50,1,start,0.1953125,"[('70', 0.25), ('50', 0.1953125), ('60', 0.1953125), ('80', 0.15234375), ('40', 0.0927734375), ('90', 0.056396484375), ('30', 0.0439453125), ('20', 0.0086669921875), ('10', 0.0021820068359375)]"
73,27,50,1,start,0.345703125,"[('50', 0.345703125), ('60', 0.1630859375), ('70', 0.1630859375), ('40', 0.09912109375), ('80', 0.09912109375), ('90', 0.06005859375), ('30', 0.046875), ('20', 0.013427734375), ('10', 0.01043701171875)]"
73,28,70,1,start,0.298828125,"[('60', 0.298828125), ('70', 0.298828125), ('50', 0.140625), ('80', 0.1103515625), ('40', 0.0859375), ('30', 0.04052734375), ('90', 0.01470947265625), ('20', 0.0089111328125), ('10', 0.0032806396484375)]"
73,29,60,1,start,0.357421875,"[('60', 0.357421875), ('50', 0.27734375), ('80', 0.16796875), ('70', 0.10205078125), ('40', 0.04833984375), ('90', 0.029296875), ('30', 0.01385498046875), ('20', 0.005096435546875), ('10', 0.00186920166015625)]"
73,30,70,1,start,0.15234375,"[('50', 0.53125), ('60', 0.1953125), ('70', 0.15234375), ('80', 0.056396484375), ('40', 0.0439453125), ('30', 0.0125732421875), ('90', 0.005950927734375), ('20', 0.00170135498046875), ('10', 0.00048828125)]"
73,31,70,1,start,0.28515625,"[('70', 0.28515625), ('50', 0.2216796875), ('60', 0.2216796875), ('80', 0.1328125), ('40', 0.10400390625), ('30', 0.018310546875), ('90', 0.0142822265625), ('20', 0.00150299072265625), ('10', 0.00048828125)]"
73,32,60,1,start,0.189453125,"[('70', 0.3125), ('60', 0.189453125), ('80', 0.189453125), ('50', 0.11572265625), ('90', 0.11572265625), ('30', 0.04248046875), ('40', 0.033203125), ('20', 0.00186920166015625), ('10', 0.000885009765625)]"
73,33,70,1,start,0.259765625,"[('50', 0.33203125), ('70', 0.259765625), ('60', 0.201171875), ('80', 0.09423828125), ('40', 0.07373046875), ('30', 0.027099609375), ('90', 0.0101318359375), ('20', 0.0017547607421875), ('10', 0.00064849853515625)]"
73,34,70,1,start,0.369140625,"[('70', 0.369140625), ('50', 0.287109375), ('60', 0.22265625), ('80', 0.08203125), ('40', 0.0235595703125), ('30', 0.006744384765625), ('90', 0.006744384765625), ('20', 0.000553131103515625), ('10', 0.0002307891845703125)]"
73,35,50,1,start,0.57421875,"[('50', 0.57421875), ('60', 0.271484375), ('70', 0.0771484375), ('80', 0.036376953125), ('40', 0.0220947265625), ('90', 0.013427734375), ('30', 0.00494384765625), ('20', 0.000667572021484375), ('10', 0.0003147125244140625)]"
73,36,60,1,start,0.2080078125,"[('50', 0.5625), ('60', 0.2080078125), ('70', 0.162109375), ('80', 0.035888671875), ('40', 0.021728515625), ('30', 0.00494384765625), ('90', 0.00494384765625), ('20', 0.00040435791015625), ('10', 0.00019073486328125)]"
73,37,40,1,start,0.023193359375,"[('70', 0.365234375), ('60', 0.28515625), ('50', 0.2216796875), ('80', 0.0810546875), ('40', 0.023193359375), ('90', 0.018310546875), ('30', 0.006744384765625), ('20', 0.000431060791015625), ('10', 0.0002613067626953125)]"
73,38,70,1,start,0.3125,"[('70', 0.3125), ('60', 0.2431640625), ('50', 0.1474609375), ('80', 0.1474609375), ('40', 0.0703125), ('30', 0.0546875), ('90', 0.0201416015625), ('20', 0.002716064453125), ('10', 0.00145721435546875)]"
73,39,70,1,start,0.384765625,"[('70', 0.384765625), ('60', 0.2333984375), ('80', 0.181640625), ('50', 0.1103515625), ('40', 0.06689453125), ('30', 0.01470947265625), ('90', 0.0069580078125), ('20', 0.000942230224609375), ('10', 0.000278472900390625)]"
73,40,50,1,start,0.361328125,"[('50', 0.361328125), ('60', 0.361328125), ('70', 0.1708984375), ('40', 0.06298828125), ('80', 0.02978515625), ('30', 0.00836181640625), ('90', 0.002716064453125), ('20', 0.0007781982421875), ('10', 0.00020313262939453125)]"
73,41,60,1,start,0.6484375,"[('60', 0.6484375), ('50', 0.1845703125), ('70', 0.08740234375), ('40', 0.0322265625), ('80', 0.0322265625), ('90', 0.007171630859375), ('30', 0.005584716796875), ('20', 0.00096893310546875), ('10', 0.000278472900390625)]"
73,42,50,1,start,0.0888671875,"[('70', 0.400390625), ('60', 0.3125), ('40', 0.0888671875), ('50', 0.0888671875), ('80', 0.0693359375), ('30', 0.025390625), ('90', 0.009521484375), ('20', 0.002716064453125), ('10', 0.0007781982421875)]"
73,43,50,1,start,0.1533203125,"[('70', 0.416015625), ('60', 0.197265625), ('50', 0.1533203125), ('80', 0.11962890625), ('40', 0.072265625), ('30', 0.026611328125), ('90', 0.0125732421875), ('20', 0.00170135498046875), ('10', 0.0006256103515625)]"
73,44,60,1,start,0.205078125,"[('50', 0.337890625), ('70', 0.263671875), ('60', 0.205078125), ('40', 0.09765625), ('80', 0.07568359375), ('30', 0.01300048828125), ('90', 0.004791259765625), ('20', 0.001068115234375), ('10', 0.000278472900390625)]"
73,45,70,1,start,0.302734375,"[('50', 0.302734375), ('70', 0.302734375), ('60', 0.2353515625), ('40', 0.06787109375), ('80', 0.06787109375), ('30', 0.0118408203125), ('90', 0.007171630859375), ('20', 0.0016021728515625), ('10', 0.000457763671875)]"
73,46,60,1,start,0.11572265625,"[('50', 0.40625), ('90', 0.314453125), ('60', 0.11572265625), ('70', 0.0703125), ('80', 0.0546875), ('40', 0.02587890625), ('30', 0.00738525390625), ('20', 0.0021209716796875), ('10', 0.00186920166015625)]"
73,47,70,1,start,0.5546875,"[('70', 0.5546875), ('60', 0.263671875), ('50', 0.07470703125), ('80', 0.04541015625), ('40', 0.035400390625), ('30', 0.0167236328125), ('90', 0.00372314453125), ('20', 0.002899169921875), ('10', 0.00136566162109375)]"
73,48,60,1,start,0.1923828125,"[('50', 0.40625), ('70', 0.2470703125), ('60', 0.1923828125), ('80', 0.0712890625), ('40', 0.055419921875), ('30', 0.0203857421875), ('90', 0.0034942626953125), ('20', 0.00164794921875), ('10', 0.000606536865234375)]"
73,49,60,1,start,0.1982421875,"[('50', 0.421875), ('60', 0.1982421875), ('70', 0.1982421875), ('40', 0.09423828125), ('30', 0.044677734375), ('80', 0.03466796875), ('90', 0.00360107421875), ('20', 0.0021820068359375), ('10', 0.000804901123046875)]"
73,50,60,1,start,0.2109375,"[('50', 0.44921875), ('60', 0.2109375), ('70', 0.1640625), ('40', 0.078125), ('80', 0.037109375), ('30', 0.02880859375), ('90', 0.013427734375), ('10', 0.01043701171875), ('20', 0.006317138671875)]"
73,51,60,1,start,0.166015625,"[('70', 0.7421875), ('60', 0.166015625), ('50', 0.037109375), ('80', 0.0224609375), ('40', 0.0172119140625), ('30', 0.01043701171875), ('90', 0.0018157958984375), ('20', 0.00141143798828125), ('10', 0.000858306884765625)]"
73,52,60,1,start,0.75,"[('60', 0.75), ('50', 0.1669921875), ('70', 0.04833984375), ('40', 0.0177001953125), ('80', 0.0107421875), ('30', 0.00396728515625), ('90', 0.00186920166015625), ('20', 0.00113677978515625), ('10', 0.0004177093505859375)]"
73,53,60,1,start,0.39453125,"[('60', 0.39453125), ('50', 0.306640625), ('70', 0.2392578125), ('40', 0.041259765625), ('80', 0.0118408203125), ('30', 0.005584716796875), ('90', 0.000667572021484375), ('20', 0.000457763671875), ('10', 0.00021648406982421875)]"
73,54,80,1,start,0.015625,"[('60', 0.40625), ('50', 0.2470703125), ('70', 0.2470703125), ('40', 0.0712890625), ('80', 0.015625), ('30', 0.009521484375), ('90', 0.0007781982421875), ('20', 0.000606536865234375), ('10', 0.0002956390380859375)]"
73,55,70,1,start,0.251953125,"[('60', 0.32421875), ('70', 0.251953125), ('50', 0.197265625), ('80', 0.11962890625), ('40', 0.072265625), ('30', 0.01611328125), ('90', 0.0125732421875), ('20', 0.00116729736328125), ('10', 0.0006256103515625)]"
73,56,80,1,start,0.07373046875,"[('70', 0.419921875), ('60', 0.328125), ('50', 0.12109375), ('80', 0.07373046875), ('40', 0.044677734375), ('30', 0.00982666015625), ('90', 0.002471923828125), ('20', 0.00070953369140625), ('10', 0.000431060791015625)]"
73,57,80,1,start,0.1376953125,"[('60', 0.373046875), ('70', 0.373046875), ('80', 0.1376953125), ('50', 0.08349609375), ('40', 0.02392578125), ('90', 0.006744384765625), ('30', 0.00408935546875), ('20', 0.000335693359375), ('10', 0.00020313262939453125)]"
73,58,80,1,start,0.0167236328125,"[('50', 0.71875), ('60', 0.2060546875), ('70', 0.035888671875), ('40', 0.0167236328125), ('80', 0.0167236328125), ('90', 0.00372314453125), ('30', 0.00225830078125), ('20', 0.000392913818359375), ('10', 0.00019073486328125)]"
73,59,70,1,start,0.228515625,"[('60', 0.29296875), ('70', 0.228515625), ('80', 0.228515625), ('50', 0.177734375), ('40', 0.050537109375), ('90', 0.01470947265625), ('30', 0.005401611328125), ('20', 0.000942230224609375), ('10', 0.0002613067626953125)]"
73,60,70,1,start,0.33203125,"[('70', 0.33203125), ('60', 0.259765625), ('80', 0.201171875), ('50', 0.12109375), ('40', 0.057373046875), ('90', 0.0211181640625), ('30', 0.00787353515625), ('20', 0.00083160400390625), ('10', 0.0003452301025390625)]"
73,61,70,1,start,0.412109375,"[('70', 0.412109375), ('80', 0.2490234375), ('60', 0.1943359375), ('50', 0.0712890625), ('40', 0.03369140625), ('90', 0.0262451171875), ('30', 0.00982666015625), ('10', 0.00102996826171875), ('20', 0.00102996826171875)]"
73,62,50,1,start,0.04052734375,"[('70', 0.498046875), ('80', 0.2353515625), ('60', 0.18359375), ('50', 0.04052734375), ('40', 0.0191650390625), ('90', 0.0191650390625), ('30', 0.003387451171875), ('20', 0.0003566741943359375), ('10', 0.00021648406982421875)]"
73,63,70,1,start,0.302734375,"[('60', 0.302734375), ('70', 0.302734375), ('50', 0.2353515625), ('80', 0.1123046875), ('40', 0.0322265625), ('90', 0.00921630859375), ('30', 0.005584716796875), ('20', 0.000457763671875), ('10', 0.00021648406982421875)]"
73,64,80,1,start,0.2109375,"[('60', 0.34765625), ('70', 0.271484375), ('80', 0.2109375), ('50', 0.1005859375), ('90', 0.037109375), ('40', 0.0224609375), ('30', 0.00494384765625), ('20', 0.0010986328125), ('10', 0.000518798828125)]"
73,65,80,1,start,0.212890625,"[('70', 0.453125), ('80', 0.212890625), ('60', 0.166015625), ('50', 0.1005859375), ('90', 0.037109375), ('40', 0.0224609375), ('30', 0.00653076171875), ('20', 0.0006866455078125), ('10', 0.0003681182861328125)]"
73,66,60,1,start,0.162109375,"[('70', 0.439453125), ('80', 0.2080078125), ('60', 0.162109375), ('50', 0.125), ('40', 0.0279541015625), ('90', 0.0279541015625), ('30', 0.00811767578125), ('20', 0.00058746337890625), ('10', 0.0003566741943359375)]"
73,67,60,1,start,0.232421875,"[('70', 0.3828125), ('60', 0.232421875), ('80', 0.232421875), ('50', 0.1103515625), ('40', 0.0191650390625), ('90', 0.0191650390625), ('30', 0.0032806396484375), ('20', 0.0003452301025390625), ('10', 0.000148773193359375)]"
73,68,50,1,start,0.07958984375,"[('70', 0.357421875), ('80', 0.27734375), ('60', 0.2158203125), ('50', 0.07958984375), ('90', 0.04833984375), ('40', 0.01385498046875), ('30', 0.00396728515625), ('20', 0.0006866455078125), ('10', 0.0002956390380859375)]"
73,69,80,1,start,0.1875,"[('60', 0.2412109375), ('70', 0.1875), ('80', 0.1875), ('90', 0.1875), ('50', 0.146484375), ('40', 0.03271484375), ('30', 0.009521484375), ('10', 0.002716064453125), ('20', 0.002716064453125)]"
73,70,70,1,start,0.52734375,"[('70', 0.52734375), ('60', 0.2490234375), ('80', 0.11767578125), ('50', 0.055419921875), ('40', 0.0262451171875), ('30', 0.0125732421875), ('90', 0.00762939453125), ('20', 0.0028076171875), ('10', 0.00170135498046875)]"
73,71,60,1,start,0.333984375,"[('60', 0.333984375), ('70', 0.333984375), ('50', 0.158203125), ('80', 0.123046875), ('40', 0.035400390625), ('30', 0.0101318359375), ('90', 0.005401611328125), ('20', 0.0012054443359375), ('10', 0.0005035400390625)]"
73,72,70,1,start,0.2373046875,"[('60', 0.390625), ('70', 0.2373046875), ('50', 0.1845703125), ('80', 0.08740234375), ('40', 0.06787109375), ('30', 0.0250244140625), ('90', 0.00494384765625), ('20', 0.0018157958984375), ('10', 0.00075531005859375)]"
73,73,50,1,start,0.12109375,"[('60', 0.33203125), ('70', 0.33203125), ('50', 0.12109375), ('80', 0.12109375), ('40', 0.044677734375), ('30', 0.0185546875), ('90', 0.0185546875), ('10', 0.006134033203125), ('20', 0.00421142578125)]"
73,74,60,1,start,0.30078125,"[('70', 0.4921875), ('60', 0.30078125), ('80', 0.1103515625), ('50', 0.06689453125), ('40', 0.0191650390625), ('30', 0.0069580078125), ('90', 0.0032806396484375), ('20', 0.000942230224609375), ('10', 0.0004444122314453125)]"
73,75,70,1,start,0.0810546875,"[('60', 0.76953125), ('70', 0.0810546875), ('50', 0.06298828125), ('80', 0.06298828125), ('40', 0.0142822265625), ('30', 0.0031890869140625), ('90', 0.0031890869140625), ('20', 0.000911712646484375), ('10', 0.0002613067626953125)]"
73,76,50,1,start,0.146484375,"[('60', 0.3984375), ('70', 0.310546875), ('50', 0.146484375), ('80', 0.11376953125), ('40', 0.025390625), ('30', 0.004364013671875), ('90', 0.003387451171875), ('20', 0.0003566741943359375), ('10', 0.00016880035400390625)]"
73,77,60,1,start,0.2392578125,"[('70', 0.306640625), ('50', 0.2392578125), ('60', 0.2392578125), ('80', 0.1123046875), ('40', 0.08740234375), ('30', 0.0118408203125), ('90', 0.003387451171875), ('20', 0.000858306884765625), ('10', 0.0002460479736328125)]"
73,78,60,1,start,0.294921875,"[('60', 0.294921875), ('70', 0.294921875), ('50', 0.23046875), ('80', 0.08447265625), ('40', 0.06591796875), ('30', 0.0189208984375), ('90', 0.00421142578125), ('20', 0.0012054443359375), ('10', 0.000392913818359375)]"
73,79,70,1,start,0.302734375,"[('60', 0.38671875), ('70', 0.302734375), ('50', 0.18359375), ('80', 0.0859375), ('40', 0.03173828125), ('30', 0.007171630859375), ('90', 0.0020599365234375), ('20', 0.000518798828125), ('10', 0.00021648406982421875)]"
73,80,60,1,start,0.353515625,"[('60', 0.353515625), ('50', 0.275390625), ('70', 0.275390625), ('80', 0.06103515625), ('40', 0.02880859375), ('30', 0.00396728515625), ('90', 0.00164794921875), ('20', 0.0002460479736328125), ('10', 9.012222290039062e-05)]"
73,81,70,1,start,0.265625,"[('60', 0.33984375), ('50', 0.265625), ('70', 0.265625), ('80', 0.09765625), ('40', 0.021728515625), ('90', 0.006317138671875), ('30', 0.00384521484375), ('20', 0.0003566741943359375), ('10', 0.00019073486328125)]"
