participant_id,trial_index,ground_truth,nll,prob_step_1,prob_step_2,prob_step_3
161,1,somewhat low,1.8046875,0.27734375,1.0,0.59375
161,2,extremely high,4.099609375,0.026611328125,1.0,0.62109375
161,3,high,2.203125,0.1103515625,,
161,4,somewhat low,1.94140625,0.328125,1.0,0.439453125
161,5,somewhat high,1.998046875,0.2177734375,1.0,0.62109375
161,6,very low,2.216796875,0.1669921875,0.65234375,
161,7,high,2.03125,0.130859375,,
161,8,high,1.640625,0.1943359375,,
161,9,very low,1.11328125,0.384765625,0.8515625,
161,10,very high,1.78515625,0.197265625,0.8515625,
161,11,extremely low,1.56494140625,0.2158203125,1.0,0.96875
161,12,very high,0.8193359375,0.45703125,0.9609375,
161,13,normal,0.53515625,0.5859375,,
161,14,normal,0.11767578125,0.890625,,
161,15,normal,0.0234375,0.9765625,,
161,16,somewhat low,0.953125,0.56640625,1.0,0.6796875
161,17,very high,0.70166015625,0.50390625,0.984375,
161,18,somewhat low,1.044921875,0.56640625,1.0,0.62109375
161,19,low,3.75,0.0235595703125,,
161,20,somewhat high,0.76806640625,0.51171875,1.0,0.90625
161,21,somewhat low,0.806640625,0.546875,1.0,0.81640625
161,22,somewhat high,0.87109375,0.5546875,1.0,0.75390625
161,23,low,1.1796875,0.306640625,,
161,24,low,1.6484375,0.1923828125,,
161,25,very high,0.21490478515625,0.8125,0.9921875,
161,26,high,0.474609375,0.62109375,,
161,27,normal,0.040283203125,0.9609375,,
161,28,normal,0.064453125,0.9375,,
161,29,somewhat low,0.2568359375,0.8046875,1.0,0.9609375
161,30,normal,0.040283203125,0.9609375,,
161,31,somewhat high,0.271484375,0.8671875,1.0,0.87890625
161,32,somewhat high,0.096923828125,0.94921875,1.0,0.95703125
161,33,somewhat high,0.3701171875,0.828125,1.0,0.8359375
161,34,high,0.6328125,0.53125,,
161,35,somewhat low,1.2177734375,0.84765625,1.0,0.34765625
161,36,high,0.2490234375,0.78125,,
161,37,normal,0.01611328125,0.984375,,
161,38,very high,0.11423492431640625,0.89453125,1.0,
161,39,very low,0.63092041015625,0.53515625,0.9921875,
161,40,high,3.875,0.020751953125,,
161,41,somewhat low,0.28271484375,0.84375,1.0,0.89453125
161,42,somewhat high,0.1002197265625,0.921875,1.0,0.98046875
161,43,somewhat low,0.116455078125,0.93359375,1.0,0.953125
161,44,very low,0.2718505859375,0.7734375,0.984375,
161,45,low,2.15625,0.11572265625,,
161,46,normal,0.0016021728515625,1.0,,
161,47,normal,0.004974365234375,0.99609375,,
161,48,normal,0.00482177734375,0.99609375,,
161,49,somewhat low,0.103515625,0.9375,1.0,0.9609375
161,50,normal,0.00469970703125,0.99609375,,
161,51,somewhat low,4.2747802734375,0.9765625,1.0,0.0142822265625
161,52,somewhat high,0.22705078125,0.890625,1.0,0.89453125
161,53,somewhat low,0.525390625,0.90625,1.0,0.65234375
161,54,very high,0.056243896484375,0.94921875,0.99609375,
161,55,high,0.11865234375,0.88671875,,
161,56,high,0.1474609375,0.86328125,,
161,57,somewhat high,0.35986328125,0.8984375,1.0,0.77734375
161,58,very high,0.0380706787109375,0.96484375,0.99609375,
161,59,high,0.07666015625,0.92578125,,
161,60,normal,0.006011962890625,0.9921875,,
161,61,low,0.36328125,0.6953125,,
161,62,normal,0.001922607421875,1.0,,
161,63,very low,0.137481689453125,0.87890625,0.9921875,
161,64,low,0.1103515625,0.89453125,,
161,65,somewhat low,0.10009765625,0.93359375,1.0,0.96875
161,66,somewhat high,0.1512451171875,0.9765625,1.0,0.87890625
161,67,somewhat low,0.0699462890625,0.94921875,1.0,0.98046875
161,68,low,0.2197265625,0.8046875,,
161,69,very low,0.049072265625,0.95703125,0.99609375,
161,70,somewhat high,0.06182861328125,0.98828125,1.0,0.953125
161,71,somewhat high,0.0679931640625,0.98046875,1.0,0.953125
161,72,low,0.07177734375,0.9296875,,
161,73,very high,0.0361328125,0.96875,0.99609375,
161,74,high,0.0458984375,0.95703125,,
161,75,low,0.1455078125,0.86328125,,
161,76,low,0.0673828125,0.93359375,,
161,77,normal,0.0031585693359375,0.99609375,,
161,78,somewhat low,0.051025390625,0.97265625,1.0,0.9765625
161,79,somewhat low,0.023681640625,0.984375,1.0,0.9921875
161,80,normal,0.003631591796875,0.99609375,,
161,81,very low,0.0215911865234375,0.98046875,0.99609375,
161,82,very high,0.03082275390625,0.97265625,0.99609375,
161,83,somewhat low,0.334228515625,0.94921875,1.0,0.75390625
161,84,normal,0.006011962890625,0.9921875,,
161,85,very low,0.022247314453125,0.98046875,0.99609375,
161,86,normal,0.006195068359375,0.9921875,,
161,87,high,0.0218505859375,0.9765625,,
161,88,somewhat high,3.92041015625,0.96875,1.0,0.0203857421875
161,89,somewhat high,0.08251953125,0.9609375,1.0,0.95703125
161,90,normal,0.00091552734375,1.0,,
161,91,somewhat high,0.126220703125,0.97265625,1.0,0.90625
161,92,low,6.90625,0.00099945068359375,,
161,93,somewhat high,0.0638427734375,0.97265625,1.0,0.9609375
161,94,somewhat low,0.093017578125,0.953125,1.0,0.95703125
161,95,normal,0.002899169921875,0.99609375,,
161,96,very low,0.02825927734375,0.9765625,0.99609375,
161,97,normal,0.0023956298828125,0.99609375,,
161,98,very high,0.03680419921875,0.96875,0.99609375,
161,99,somewhat low,0.3857421875,0.9609375,1.0,0.70703125
161,100,high,0.052490234375,0.94921875,,
