participant_id,trial_index,ground_truth,step,prefix,gt_prob,distribution
4,1,low,1,start,0.22265625,"[('very', 0.251953125), ('som', 0.22265625), ('low', 0.22265625), ('normal', 0.1357421875), ('ext', 0.10546875), ('high', 0.056396484375)]"
4,2,low,1,start,0.1982421875,"[('normal', 0.2890625), ('som', 0.224609375), ('low', 0.1982421875), ('high', 0.154296875), ('very', 0.10546875), ('ext', 0.0301513671875)]"
4,3,very high,1,start,0.1005859375,"[('normal', 0.2412109375), ('low', 0.2412109375), ('som', 0.212890625), ('high', 0.1875), ('very', 0.1005859375), ('ext', 0.0172119140625)]"
4,3,very high,2,['very'],0.46875,"[('Ġlow', 0.53125), ('Ġhigh', 0.46875)]"
4,4,normal,1,start,0.11767578125,"[('very', 0.279296875), ('high', 0.2177734375), ('low', 0.1494140625), ('normal', 0.11767578125), ('ext', 0.11767578125), ('som', 0.11767578125)]"
4,5,normal,1,start,0.228515625,"[('normal', 0.228515625), ('low', 0.201171875), ('very', 0.177734375), ('high', 0.177734375), ('som', 0.138671875), ('ext', 0.07470703125)]"
4,6,low,1,start,0.091796875,"[('normal', 0.5234375), ('high', 0.1328125), ('som', 0.11767578125), ('very', 0.091796875), ('low', 0.091796875), ('ext', 0.043212890625)]"
4,7,somewhat high,1,start,0.18359375,"[('normal', 0.34375), ('som', 0.18359375), ('low', 0.18359375), ('high', 0.142578125), ('very', 0.125), ('ext', 0.024658203125)]"
4,7,somewhat high,2,['som'],1.0,"[('ewhat', 1.0)]"
4,7,somewhat high,3,"['som', 'ewhat']",0.5,"[('Ġhigh', 0.5), ('Ġlow', 0.5)]"
4,8,somewhat high,1,start,0.23046875,"[('normal', 0.294921875), ('som', 0.23046875), ('very', 0.158203125), ('low', 0.1396484375), ('high', 0.1396484375), ('ext', 0.035400390625)]"
4,8,somewhat high,2,['som'],1.0,"[('ewhat', 1.0)]"
4,8,somewhat high,3,"['som', 'ewhat']",0.5,"[('Ġhigh', 0.5), ('Ġlow', 0.5)]"
4,9,normal,1,start,0.271484375,"[('normal', 0.271484375), ('som', 0.271484375), ('very', 0.1455078125), ('low', 0.1455078125), ('high', 0.126953125), ('ext', 0.041259765625)]"
4,10,low,1,start,0.123046875,"[('normal', 0.294921875), ('som', 0.294921875), ('high', 0.1396484375), ('very', 0.123046875), ('low', 0.123046875), ('ext', 0.0242919921875)]"
4,11,normal,1,start,0.49609375,"[('normal', 0.49609375), ('som', 0.30078125), ('low', 0.09765625), ('high', 0.05908203125), ('very', 0.04052734375), ('ext', 0.00384521484375)]"
4,12,normal,1,start,0.75,"[('normal', 0.75), ('som', 0.10205078125), ('low', 0.04833984375), ('high', 0.04833984375), ('very', 0.03759765625), ('ext', 0.01220703125)]"
4,13,normal,1,start,0.546875,"[('normal', 0.546875), ('som', 0.259765625), ('low', 0.08349609375), ('high', 0.07373046875), ('very', 0.03466796875), ('ext', 0.002899169921875)]"
4,14,somewhat high,1,start,0.2333984375,"[('normal', 0.494140625), ('som', 0.2333984375), ('low', 0.1103515625), ('high', 0.09765625), ('very', 0.05908203125), ('ext', 0.005401611328125)]"
4,14,somewhat high,2,['som'],1.0,"[('ewhat', 1.0)]"
4,14,somewhat high,3,"['som', 'ewhat']",0.53125,"[('Ġhigh', 0.53125), ('Ġlow', 0.46875)]"
4,15,somewhat low,1,start,0.298828125,"[('normal', 0.298828125), ('som', 0.298828125), ('low', 0.140625), ('high', 0.140625), ('very', 0.10888671875), ('ext', 0.01470947265625)]"
4,15,somewhat low,2,['som'],1.0,"[('ewhat', 1.0)]"
4,15,somewhat low,3,"['som', 'ewhat']",0.40625,"[('Ġhigh', 0.59375), ('Ġlow', 0.40625)]"
4,16,somewhat low,1,start,0.3671875,"[('normal', 0.3671875), ('som', 0.3671875), ('low', 0.173828125), ('very', 0.0439453125), ('high', 0.0439453125), ('ext', 0.00193023681640625)]"
4,16,somewhat low,2,['som'],1.0,"[('ewhat', 1.0)]"
4,16,somewhat low,3,"['som', 'ewhat']",0.65234375,"[('Ġlow', 0.65234375), ('Ġhigh', 0.34765625)]"
4,17,high,1,start,0.02978515625,"[('normal', 0.59765625), ('som', 0.28125), ('low', 0.0712890625), ('high', 0.02978515625), ('very', 0.0203857421875), ('ext', 0.000885009765625)]"
4,18,somewhat high,1,start,0.18359375,"[('normal', 0.498046875), ('som', 0.18359375), ('high', 0.142578125), ('very', 0.1123046875), ('low', 0.046875), ('ext', 0.01519775390625)]"
4,18,somewhat high,2,['som'],1.0,"[('ewhat', 1.0)]"
4,18,somewhat high,3,"['som', 'ewhat']",0.75390625,"[('Ġhigh', 0.75390625), ('Ġlow', 0.2451171875)]"
4,19,high,1,start,0.197265625,"[('som', 0.32421875), ('normal', 0.197265625), ('very', 0.197265625), ('high', 0.197265625), ('low', 0.06396484375), ('ext', 0.0235595703125)]"
4,20,normal,1,start,0.12109375,"[('som', 0.373046875), ('very', 0.1748046875), ('low', 0.154296875), ('high', 0.154296875), ('normal', 0.12109375), ('ext', 0.0211181640625)]"
4,21,normal,1,start,0.2080078125,"[('som', 0.34375), ('normal', 0.2080078125), ('high', 0.2080078125), ('very', 0.162109375), ('low', 0.06689453125), ('ext', 0.013427734375)]"
4,22,high,1,start,0.1982421875,"[('som', 0.328125), ('normal', 0.25390625), ('high', 0.1982421875), ('very', 0.154296875), ('low', 0.056396484375), ('ext', 0.00982666015625)]"
4,23,very high,1,start,0.361328125,"[('very', 0.361328125), ('high', 0.28125), ('som', 0.1943359375), ('normal', 0.0712890625), ('ext', 0.0712890625), ('low', 0.023193359375)]"
4,23,very high,2,['very'],0.9765625,"[('Ġhigh', 0.9765625), ('Ġlow', 0.023193359375)]"
4,24,normal,1,start,0.23046875,"[('som', 0.294921875), ('low', 0.294921875), ('normal', 0.23046875), ('high', 0.09619140625), ('very', 0.07470703125), ('ext', 0.011474609375)]"
4,25,somewhat low,1,start,0.166015625,"[('normal', 0.451171875), ('low', 0.2734375), ('som', 0.166015625), ('high', 0.078125), ('very', 0.02880859375), ('ext', 0.00186920166015625)]"
4,25,somewhat low,2,['som'],1.0,"[('ewhat', 1.0)]"
4,25,somewhat low,3,"['som', 'ewhat']",0.5,"[('Ġhigh', 0.5), ('Ġlow', 0.5)]"
4,26,high,1,start,0.08447265625,"[('som', 0.294921875), ('low', 0.294921875), ('normal', 0.23046875), ('very', 0.08447265625), ('high', 0.08447265625), ('ext', 0.0069580078125)]"
4,27,normal,1,start,0.388671875,"[('normal', 0.388671875), ('som', 0.2353515625), ('low', 0.18359375), ('high', 0.09912109375), ('very', 0.0771484375), ('ext', 0.0172119140625)]"
4,28,normal,1,start,0.48046875,"[('normal', 0.48046875), ('som', 0.2265625), ('high', 0.1767578125), ('low', 0.08349609375), ('very', 0.0306396484375), ('ext', 0.0031890869140625)]"
4,29,high,1,start,0.1533203125,"[('som', 0.416015625), ('normal', 0.251953125), ('low', 0.1533203125), ('high', 0.1533203125), ('very', 0.0235595703125), ('ext', 0.00170135498046875)]"
4,30,somewhat low,1,start,0.2353515625,"[('normal', 0.640625), ('som', 0.2353515625), ('high', 0.06787109375), ('low', 0.046875), ('very', 0.00811767578125), ('ext', 0.0003566741943359375)]"
4,30,somewhat low,2,['som'],1.0,"[('ewhat', 1.0)]"
4,30,somewhat low,3,"['som', 'ewhat']",0.40625,"[('Ġhigh', 0.59375), ('Ġlow', 0.40625)]"
4,31,high,1,start,0.12890625,"[('som', 0.455078125), ('normal', 0.21484375), ('low', 0.1669921875), ('high', 0.12890625), ('very', 0.03271484375), ('ext', 0.00186920166015625)]"
4,32,high,1,start,0.1123046875,"[('normal', 0.50390625), ('som', 0.1845703125), ('low', 0.14453125), ('high', 0.1123046875), ('very', 0.046875), ('ext', 0.00921630859375)]"
4,33,normal,1,start,0.486328125,"[('normal', 0.486328125), ('som', 0.294921875), ('high', 0.10888671875), ('low', 0.09619140625), ('very', 0.01300048828125), ('ext', 0.00154876708984375)]"
4,34,normal,1,start,0.76953125,"[('normal', 0.76953125), ('som', 0.1328125), ('high', 0.06298828125), ('low', 0.02978515625), ('very', 0.00360107421875), ('ext', 0.00012302398681640625)]"
4,35,normal,1,start,0.96484375,"[('normal', 0.96484375), ('som', 0.01385498046875), ('high', 0.0107421875), ('very', 0.004486083984375), ('low', 0.00396728515625), ('ext', 0.00113677978515625)]"
4,36,very high,1,start,0.0125732421875,"[('normal', 0.78125), ('som', 0.10546875), ('high', 0.08203125), ('low', 0.018310546875), ('very', 0.0125732421875), ('ext', 0.0002956390380859375)]"
4,36,very high,2,['very'],0.81640625,"[('Ġhigh', 0.81640625), ('Ġlow', 0.181640625)]"
4,37,somewhat high,1,start,0.12109375,"[('normal', 0.546875), ('high', 0.2001953125), ('som', 0.12109375), ('very', 0.09423828125), ('low', 0.027099609375), ('ext', 0.0101318359375)]"
4,37,somewhat high,2,['som'],1.0,"[('ewhat', 1.0)]"
4,37,somewhat high,3,"['som', 'ewhat']",0.75390625,"[('Ġhigh', 0.75390625), ('Ġlow', 0.2451171875)]"
4,38,somewhat high,1,start,0.255859375,"[('normal', 0.255859375), ('som', 0.255859375), ('low', 0.2001953125), ('high', 0.2001953125), ('very', 0.07373046875), ('ext', 0.0125732421875)]"
4,38,somewhat high,2,['som'],1.0,"[('ewhat', 1.0)]"
