participant_id,trial_index,ground_truth,step,prefix,gt_prob,distribution
35,1,very low,1,start,0.251953125,"[('very', 0.251953125), ('som', 0.22265625), ('low', 0.22265625), ('normal', 0.1357421875), ('ext', 0.10546875), ('high', 0.056396484375)]"
35,1,very low,2,['very'],0.8515625,"[('Ġlow', 0.8515625), ('Ġhigh', 0.1474609375)]"
35,2,normal,1,start,0.251953125,"[('normal', 0.251953125), ('som', 0.22265625), ('low', 0.197265625), ('very', 0.1533203125), ('high', 0.1357421875), ('ext', 0.038818359375)]"
35,3,normal,1,start,0.1455078125,"[('som', 0.271484375), ('high', 0.271484375), ('very', 0.1640625), ('normal', 0.1455078125), ('low', 0.126953125), ('ext', 0.0220947265625)]"
35,4,normal,1,start,0.21484375,"[('low', 0.275390625), ('normal', 0.21484375), ('som', 0.189453125), ('very', 0.1669921875), ('high', 0.130859375), ('ext', 0.0228271484375)]"
35,5,somewhat low,1,start,0.1357421875,"[('normal', 0.365234375), ('very', 0.15234375), ('low', 0.15234375), ('high', 0.15234375), ('som', 0.1357421875), ('ext', 0.0439453125)]"
35,5,somewhat low,2,['som'],1.0,"[('ewhat', 1.0)]"
35,5,somewhat low,3,"['som', 'ewhat']",0.5,"[('Ġhigh', 0.5), ('Ġlow', 0.5)]"
35,6,high,1,start,0.09765625,"[('normal', 0.5546875), ('som', 0.205078125), ('high', 0.09765625), ('very', 0.05908203125), ('low', 0.05224609375), ('ext', 0.03173828125)]"
35,7,low,1,start,0.07568359375,"[('normal', 0.494140625), ('som', 0.2333984375), ('high', 0.1103515625), ('low', 0.07568359375), ('very', 0.06689453125), ('ext', 0.0191650390625)]"
35,8,normal,1,start,0.396484375,"[('normal', 0.396484375), ('som', 0.2392578125), ('low', 0.1640625), ('very', 0.0888671875), ('high', 0.0888671875), ('ext', 0.0224609375)]"
35,9,normal,1,start,0.400390625,"[('normal', 0.400390625), ('som', 0.2431640625), ('low', 0.1474609375), ('very', 0.1005859375), ('high', 0.078125), ('ext', 0.02880859375)]"
35,10,normal,1,start,0.396484375,"[('normal', 0.396484375), ('som', 0.2392578125), ('low', 0.12890625), ('high', 0.12890625), ('very', 0.0888671875), ('ext', 0.019775390625)]"
35,11,somewhat low,1,start,0.1328125,"[('normal', 0.765625), ('som', 0.1328125), ('high', 0.049072265625), ('low', 0.0380859375), ('very', 0.01385498046875), ('ext', 0.00145721435546875)]"
35,11,somewhat low,2,['som'],1.0,"[('ewhat', 1.0)]"
35,11,somewhat low,3,"['som', 'ewhat']",0.5,"[('Ġhigh', 0.5), ('Ġlow', 0.5)]"
35,12,normal,1,start,0.796875,"[('normal', 0.796875), ('som', 0.07373046875), ('high', 0.06494140625), ('very', 0.0306396484375), ('low', 0.0185546875), ('ext', 0.01470947265625)]"
35,13,somewhat high,1,start,0.38671875,"[('normal', 0.49609375), ('som', 0.38671875), ('high', 0.05224609375), ('low', 0.046142578125), ('very', 0.01519775390625), ('ext', 0.00124359130859375)]"
35,13,somewhat high,2,['som'],1.0,"[('ewhat', 1.0)]"
35,13,somewhat high,3,"['som', 'ewhat']",0.439453125,"[('Ġlow', 0.5625), ('Ġhigh', 0.439453125)]"
35,14,normal,1,start,0.25390625,"[('som', 0.5390625), ('normal', 0.25390625), ('high', 0.11962890625), ('low', 0.056396484375), ('very', 0.026611328125), ('ext', 0.00170135498046875)]"
35,15,somewhat low,1,start,0.2431640625,"[('normal', 0.515625), ('som', 0.2431640625), ('high', 0.1005859375), ('low', 0.078125), ('very', 0.0537109375), ('ext', 0.00836181640625)]"
35,15,somewhat low,2,['som'],1.0,"[('ewhat', 1.0)]"
35,15,somewhat low,3,"['som', 'ewhat']",0.53125,"[('Ġlow', 0.53125), ('Ġhigh', 0.46875)]"
35,16,normal,1,start,0.462890625,"[('normal', 0.462890625), ('som', 0.361328125), ('low', 0.10400390625), ('high', 0.043212890625), ('very', 0.0262451171875), ('ext', 0.00186920166015625)]"
35,17,somewhat high,1,start,0.359375,"[('normal', 0.4609375), ('som', 0.359375), ('high', 0.091796875), ('low', 0.06298828125), ('very', 0.023193359375), ('ext', 0.00099945068359375)]"
35,17,somewhat high,2,['som'],1.0,"[('ewhat', 1.0)]"
35,17,somewhat high,3,"['som', 'ewhat']",0.53125,"[('Ġhigh', 0.53125), ('Ġlow', 0.46875)]"
35,18,high,1,start,0.142578125,"[('normal', 0.63671875), ('som', 0.142578125), ('high', 0.142578125), ('very', 0.05224609375), ('low', 0.01519775390625), ('ext', 0.00921630859375)]"
35,19,very high,1,start,0.1357421875,"[('som', 0.3671875), ('normal', 0.22265625), ('high', 0.22265625), ('very', 0.1357421875), ('low', 0.038818359375), ('ext', 0.0125732421875)]"
35,19,very high,2,['very'],0.89453125,"[('Ġhigh', 0.89453125), ('Ġlow', 0.10693359375)]"
35,20,high,1,start,0.07470703125,"[('normal', 0.4296875), ('som', 0.333984375), ('low', 0.08447265625), ('high', 0.07470703125), ('very', 0.06591796875), ('ext', 0.0101318359375)]"
35,21,high,1,start,0.271484375,"[('som', 0.34765625), ('high', 0.271484375), ('normal', 0.2109375), ('very', 0.12890625), ('low', 0.03271484375), ('ext', 0.007171630859375)]"
35,22,somewhat high,1,start,0.181640625,"[('very', 0.384765625), ('high', 0.30078125), ('som', 0.181640625), ('normal', 0.05908203125), ('ext', 0.05224609375), ('low', 0.021728515625)]"
35,22,somewhat high,2,['som'],1.0,"[('ewhat', 1.0)]"
35,22,somewhat high,3,"['som', 'ewhat']",0.8359375,"[('Ġhigh', 0.8359375), ('Ġlow', 0.1640625)]"
35,23,extremely high,1,start,0.42578125,"[('ext', 0.42578125), ('very', 0.33203125), ('high', 0.1572265625), ('som', 0.050537109375), ('normal', 0.02392578125), ('low', 0.0101318359375)]"
35,23,extremely high,2,['ext'],1.0,"[('remely', 1.0)]"
35,23,extremely high,3,"['ext', 'remely']",0.98828125,"[('Ġhigh', 0.98828125), ('Ġlow', 0.0111083984375)]"
35,24,somewhat high,1,start,0.2158203125,"[('normal', 0.2158203125), ('som', 0.2158203125), ('very', 0.1904296875), ('low', 0.1904296875), ('high', 0.16796875), ('ext', 0.0201416015625)]"
35,24,somewhat high,2,['som'],1.0,"[('ewhat', 1.0)]"
35,24,somewhat high,3,"['som', 'ewhat']",0.3203125,"[('Ġlow', 0.6796875), ('Ġhigh', 0.3203125)]"
35,25,normal,1,start,0.69921875,"[('normal', 0.69921875), ('som', 0.15625), ('high', 0.06494140625), ('low', 0.057373046875), ('very', 0.0211181640625), ('ext', 0.0031890869140625)]"
35,26,normal,1,start,0.6640625,"[('normal', 0.6640625), ('som', 0.1904296875), ('low', 0.09033203125), ('high', 0.03759765625), ('very', 0.015625), ('ext', 0.00164794921875)]"
