participant_id,trial_index,ground_truth,nll,prob_step_1,prob_step_2,prob_step_3
175,1,high,1.7265625,0.177734375,,
175,2,normal,0.1796875,0.8359375,,
175,3,very high,2.55419921875,0.08349609375,0.93359375,
175,4,somewhat high,2.1396484375,0.1474609375,1.0,0.796875
175,5,normal,1.7265625,0.177734375,,
175,6,somewhat low,1.4599609375,0.291015625,1.0,0.796875
175,7,high,0.95703125,0.384765625,,
175,8,normal,0.83984375,0.431640625,,
175,9,normal,1.53125,0.2158203125,,
175,10,low,2.09375,0.123046875,,
175,11,somewhat low,2.16796875,0.302734375,1.0,0.37890625
175,12,very high,0.8935546875,0.42578125,0.9609375,
175,13,very low,1.60546875,0.2353515625,0.8515625,
175,14,high,2.21875,0.10888671875,,
175,15,very low,1.75390625,0.2451171875,0.70703125,
175,16,low,1.7890625,0.1669921875,,
175,17,low,3.203125,0.04052734375,,
175,18,low,2.46875,0.08447265625,,
175,19,normal,1.03125,0.357421875,,
175,20,normal,0.396484375,0.671875,,
175,21,extremely low,2.8701171875,0.06201171875,1.0,0.9140625
175,22,extremely high,2.15869140625,0.11962890625,1.0,0.96875
175,23,normal,2.34375,0.09619140625,,
175,24,low,1.453125,0.2333984375,,
175,25,normal,0.283203125,0.75390625,,
175,26,normal,0.53515625,0.5859375,,
175,27,very low,2.74609375,0.11376953125,0.5625,
175,28,somewhat high,3.0703125,0.314453125,1.0,0.1474609375
175,29,normal,0.275390625,0.7578125,,
175,30,normal,0.283203125,0.75390625,,
175,31,normal,0.045166015625,0.95703125,,
175,32,low,1.2734375,0.279296875,,
175,33,high,2.65625,0.0703125,,
175,34,extremely low,1.935546875,0.1767578125,1.0,0.81640625
175,35,normal,0.453125,0.63671875,,
175,36,low,1.3828125,0.25,,
175,37,extremely high,1.02813720703125,0.361328125,1.0,0.98828125
175,38,high,1.328125,0.265625,,
175,39,low,0.65625,0.51953125,,
175,40,normal,0.111328125,0.89453125,,
175,41,normal,0.1787109375,0.8359375,,
175,42,low,3.203125,0.04052734375,,
175,43,somewhat high,4.3828125,0.0211181640625,1.0,0.59375
175,44,low,1.6171875,0.1982421875,,
175,45,normal,3.40625,0.033203125,,
175,46,very high,1.7021484375,0.189453125,0.9609375,
175,47,extremely high,0.42266845703125,0.6640625,1.0,0.98828125
175,48,low,0.7890625,0.455078125,,
175,49,normal,0.0341796875,0.96484375,,
175,50,somewhat high,1.798583984375,0.173828125,1.0,0.953125
175,51,normal,0.06787109375,0.93359375,,
175,52,normal,0.2275390625,0.796875,,
175,53,high,0.85546875,0.42578125,,
175,54,normal,0.22265625,0.80078125,,
175,55,somewhat low,3.64453125,0.0693359375,1.0,0.37890625
175,56,somewhat low,2.423828125,0.11376953125,1.0,0.77734375
175,57,somewhat low,4.1953125,0.0283203125,1.0,0.53125
175,58,normal,0.1474609375,0.86328125,,
175,59,normal,0.171875,0.84375,,
175,60,somewhat high,3.375,0.255859375,1.0,0.1328125
175,61,normal,0.2265625,0.796875,,
175,62,somewhat low,1.44140625,0.333984375,1.0,0.70703125
175,63,extremely high,3.984375,0.1943359375,1.0,0.09619140625
175,64,extremely low,2.65234375,0.125,1.0,0.5625
175,65,very low,2.83203125,0.08349609375,0.70703125,
175,66,low,1.0546875,0.34765625,,
175,67,normal,0.09912109375,0.90625,,
175,68,extremely low,4.9296875,0.024658203125,1.0,0.29296875
175,69,very high,2.38671875,0.1357421875,0.6796875,
175,70,low,2.234375,0.10693359375,,
175,71,low,2.734375,0.06494140625,,
175,72,normal,0.205078125,0.81640625,,
175,73,normal,0.028564453125,0.97265625,,
175,74,low,1.859375,0.15625,,
175,75,normal,0.1708984375,0.84375,,
175,76,high,1.390625,0.2490234375,,
175,77,low,0.7890625,0.455078125,,
175,78,extremely high,0.267578125,0.796875,1.0,0.9609375
175,79,high,1.6796875,0.1865234375,,
175,80,normal,0.08154296875,0.921875,,
175,81,low,0.59765625,0.55078125,,
175,82,somewhat low,2.203125,0.146484375,1.0,0.75390625
175,83,normal,0.11376953125,0.890625,,
175,84,normal,0.130859375,0.87890625,,
175,85,high,1.125,0.32421875,,
175,86,normal,0.0546875,0.9453125,,
175,87,normal,0.0208740234375,0.98046875,,
175,88,normal,0.0262451171875,0.97265625,,
175,89,low,0.9140625,0.400390625,,
175,90,high,0.78125,0.45703125,,
175,91,low,0.439453125,0.64453125,,
175,92,low,0.90625,0.404296875,,
175,93,very high,2.482421875,0.10205078125,0.81640625,
175,94,low,1.3203125,0.267578125,,
175,95,low,0.376953125,0.6875,,
175,96,low,0.412109375,0.6640625,,
175,97,normal,0.0419921875,0.95703125,,
175,98,low,0.240234375,0.78515625,,
175,99,normal,0.00994873046875,0.98828125,,
175,100,high,0.69921875,0.49609375,,
175,101,somewhat high,2.849609375,0.0888671875,1.0,0.65234375
175,102,low,0.88671875,0.412109375,,
175,103,extremely high,2.579833984375,0.07958984375,1.0,0.953125
175,104,very high,1.79248046875,0.1865234375,0.89453125,
175,105,normal,0.03271484375,0.96875,,
175,106,normal,0.0142822265625,0.984375,,
175,107,low,0.19921875,0.8203125,,
175,108,normal,0.01708984375,0.984375,,
175,109,normal,0.05517578125,0.9453125,,
175,110,high,0.5390625,0.58203125,,
175,111,normal,0.0238037109375,0.9765625,,
175,112,normal,0.0233154296875,0.9765625,,
175,113,normal,0.0311279296875,0.96875,,
175,114,low,0.341796875,0.7109375,,
175,115,extremely high,0.179473876953125,0.84375,1.0,0.9921875
175,116,normal,0.007476806640625,0.9921875,,
175,117,low,0.146484375,0.86328125,,
175,118,low,3.625,0.026611328125,,
175,119,normal,0.0179443359375,0.98046875,,
175,120,high,0.76953125,0.462890625,,
