participant_id,trial_index,ground_truth,nll,prob_step_1
174,1,30,1.4921875,0.224609375
174,2,90,1.9140625,0.1474609375
174,3,60,1.9765625,0.138671875
174,4,60,1.3515625,0.259765625
174,5,40,1.4609375,0.232421875
174,6,50,1.5703125,0.2080078125
174,7,60,2.21875,0.10888671875
174,8,10,5.75,0.0031890869140625
174,9,80,3.296875,0.037109375
174,10,50,0.9609375,0.3828125
174,11,70,1.65625,0.1904296875
174,12,90,3.59375,0.0274658203125
174,13,80,1.625,0.197265625
174,14,60,2.453125,0.0859375
174,15,90,2.078125,0.125
174,16,40,2.375,0.0927734375
174,17,40,2.328125,0.09765625
174,18,60,2.3125,0.09912109375
174,19,50,2.953125,0.05224609375
174,20,70,1.734375,0.1767578125
174,21,70,1.375,0.251953125
174,22,60,1.328125,0.265625
174,23,40,1.9921875,0.13671875
174,24,40,1.703125,0.181640625
174,25,50,3.203125,0.04052734375
174,26,70,1.34375,0.26171875
174,27,40,2.1875,0.1123046875
174,28,20,3.765625,0.023193359375
174,29,50,0.27734375,0.7578125
174,30,70,0.86328125,0.421875
174,31,70,1.3515625,0.259765625
174,32,80,3.609375,0.027099609375
174,33,60,1.1171875,0.328125
174,34,60,1.4140625,0.2431640625
174,35,50,2.609375,0.07373046875
174,36,20,2.453125,0.0859375
174,37,40,2.5625,0.0771484375
174,38,50,1.25,0.287109375
174,39,20,2.890625,0.055419921875
174,40,20,2.71875,0.06591796875
174,41,50,0.349609375,0.703125
174,42,30,2.640625,0.0712890625
174,43,40,1.2890625,0.275390625
174,44,10,3.8125,0.0220947265625
174,45,30,1.2109375,0.298828125
174,46,40,1.4765625,0.228515625
174,47,50,0.10205078125,0.90234375
174,48,20,2.96875,0.05126953125
174,49,30,1.953125,0.1416015625
174,50,70,2.234375,0.10693359375
174,51,60,2.078125,0.125
174,52,20,1.5703125,0.2080078125
174,53,60,2.390625,0.091796875
174,54,40,1.671875,0.1875
174,55,60,1.6015625,0.201171875
174,56,20,2.375,0.0927734375
174,57,40,1.5234375,0.2177734375
174,58,50,0.380859375,0.68359375
174,59,30,1.9453125,0.142578125
174,60,50,3.640625,0.0262451171875
174,61,40,2.078125,0.125
174,62,50,0.142578125,0.8671875
174,63,50,0.1611328125,0.8515625
174,64,70,1.5625,0.2099609375
174,65,70,1.8515625,0.1572265625
174,66,30,0.8984375,0.40625
174,67,50,0.039794921875,0.9609375
174,68,60,1.9375,0.14453125
174,69,60,1.5859375,0.205078125
174,70,30,1.9296875,0.1455078125
174,71,20,3.109375,0.044677734375
174,72,70,1.0078125,0.365234375
174,73,60,0.78125,0.45703125
174,74,40,1.2890625,0.275390625
174,75,30,1.21875,0.294921875
174,76,30,1.8125,0.1630859375
174,77,30,1.0859375,0.337890625
174,78,20,2.109375,0.12109375
174,79,30,1.6640625,0.189453125
174,80,50,0.0208740234375,0.98046875
174,81,20,2.609375,0.07373046875
174,82,30,1.6875,0.1845703125
174,83,60,1.796875,0.166015625
174,84,30,0.349609375,0.703125
174,85,50,0.034423828125,0.96484375
174,86,50,0.0206298828125,0.98046875
174,87,30,1.703125,0.181640625
174,88,80,1.9296875,0.1455078125
174,89,50,0.01226806640625,0.98828125
174,90,50,0.01153564453125,0.98828125
174,91,40,1.734375,0.1767578125
174,92,30,1.421875,0.2412109375
174,93,70,0.69140625,0.5
174,94,50,0.006561279296875,0.9921875
174,95,20,3.65625,0.02587890625
174,96,30,0.98046875,0.375
174,97,30,1.4921875,0.224609375
174,98,40,1.2578125,0.28515625
174,99,30,0.91796875,0.3984375
174,100,70,1.8515625,0.1572265625
174,101,50,0.00787353515625,0.9921875
174,102,20,2.28125,0.10205078125
174,103,30,0.1982421875,0.8203125
174,104,50,0.008544921875,0.9921875
174,105,70,2.78125,0.06201171875
174,106,70,1.4453125,0.2353515625
174,107,50,0.010009765625,0.98828125
174,108,40,1.1171875,0.328125
174,109,50,0.0128173828125,0.98828125
174,110,70,1.203125,0.30078125
174,111,20,3.671875,0.025390625
174,112,70,1.34375,0.26171875
174,113,30,1.140625,0.3203125
174,114,70,1.203125,0.30078125
174,115,30,0.984375,0.373046875
174,116,50,0.004364013671875,0.99609375
174,117,70,0.95703125,0.384765625
174,118,30,1.6875,0.1845703125
174,119,70,0.89453125,0.408203125
174,120,20,2.203125,0.1103515625
174,121,50,0.0093994140625,0.9921875
174,122,60,3.40625,0.033203125
174,123,40,1.9453125,0.142578125
174,124,70,1.203125,0.30078125
174,125,70,1.8359375,0.1591796875
174,126,20,2.203125,0.1103515625
174,127,50,0.01043701171875,0.98828125
174,128,70,1.640625,0.1943359375
174,129,30,1.0703125,0.34375
174,130,60,1.6875,0.1845703125
174,131,30,0.478515625,0.62109375
174,132,60,2.078125,0.125
174,133,50,0.00738525390625,0.9921875
