participant_id,trial_index,ground_truth,step,prefix,gt_prob,distribution
39,1,somewhat high,1,start,0.22265625,"[('very', 0.251953125), ('som', 0.22265625), ('low', 0.22265625), ('normal', 0.1357421875), ('ext', 0.10546875), ('high', 0.056396484375)]"
39,1,somewhat high,2,['som'],1.0,"[('ewhat', 1.0)]"
39,1,somewhat high,3,"['som', 'ewhat']",0.2451171875,"[('Ġlow', 0.75390625), ('Ġhigh', 0.2451171875)]"
39,2,somewhat low,1,start,0.2734375,"[('som', 0.2734375), ('normal', 0.212890625), ('high', 0.1875), ('very', 0.166015625), ('low', 0.1005859375), ('ext', 0.06103515625)]"
39,2,somewhat low,2,['som'],1.0,"[('ewhat', 1.0)]"
39,2,somewhat low,3,"['som', 'ewhat']",0.40625,"[('Ġhigh', 0.59375), ('Ġlow', 0.40625)]"
39,3,somewhat low,1,start,0.373046875,"[('som', 0.373046875), ('very', 0.1767578125), ('high', 0.15625), ('normal', 0.12109375), ('low', 0.12109375), ('ext', 0.050537109375)]"
39,3,somewhat low,2,['som'],1.0,"[('ewhat', 1.0)]"
39,3,somewhat low,3,"['som', 'ewhat']",0.5,"[('Ġhigh', 0.5), ('Ġlow', 0.5)]"
39,4,normal,1,start,0.10693359375,"[('som', 0.375), ('low', 0.2001953125), ('very', 0.1767578125), ('normal', 0.10693359375), ('high', 0.08349609375), ('ext', 0.057373046875)]"
39,5,somewhat low,1,start,0.365234375,"[('som', 0.365234375), ('normal', 0.2216796875), ('very', 0.1328125), ('high', 0.1328125), ('low', 0.091796875), ('ext', 0.055419921875)]"
39,5,somewhat low,2,['som'],1.0,"[('ewhat', 1.0)]"
39,5,somewhat low,3,"['som', 'ewhat']",0.439453125,"[('Ġhigh', 0.5625), ('Ġlow', 0.439453125)]"
39,6,somewhat low,1,start,0.310546875,"[('normal', 0.396484375), ('som', 0.310546875), ('high', 0.11376953125), ('very', 0.078125), ('low', 0.06103515625), ('ext', 0.0419921875)]"
39,6,somewhat low,2,['som'],1.0,"[('ewhat', 1.0)]"
39,6,somewhat low,3,"['som', 'ewhat']",0.53125,"[('Ġlow', 0.53125), ('Ġhigh', 0.46875)]"
39,7,low,1,start,0.0771484375,"[('som', 0.443359375), ('normal', 0.345703125), ('low', 0.0771484375), ('high', 0.06005859375), ('very', 0.052978515625), ('ext', 0.0220947265625)]"
39,8,somewhat high,1,start,0.421875,"[('som', 0.421875), ('normal', 0.255859375), ('low', 0.15625), ('very', 0.08349609375), ('high', 0.057373046875), ('ext', 0.027099609375)]"
39,8,somewhat high,2,['som'],1.0,"[('ewhat', 1.0)]"
39,8,somewhat high,3,"['som', 'ewhat']",0.34765625,"[('Ġlow', 0.65234375), ('Ġhigh', 0.34765625)]"
39,9,normal,1,start,0.2470703125,"[('som', 0.40625), ('normal', 0.2470703125), ('very', 0.10205078125), ('low', 0.10205078125), ('high', 0.10205078125), ('ext', 0.03759765625)]"
39,10,somewhat low,1,start,0.458984375,"[('som', 0.458984375), ('normal', 0.2177734375), ('very', 0.10205078125), ('high', 0.10205078125), ('low', 0.09033203125), ('ext', 0.02587890625)]"
39,10,somewhat low,2,['som'],1.0,"[('ewhat', 1.0)]"
39,10,somewhat low,3,"['som', 'ewhat']",0.5,"[('Ġhigh', 0.5), ('Ġlow', 0.5)]"
39,11,somewhat low,1,start,0.46875,"[('som', 0.46875), ('normal', 0.365234375), ('low', 0.0927734375), ('high', 0.0439453125), ('very', 0.0235595703125), ('ext', 0.005950927734375)]"
39,11,somewhat low,2,['som'],1.0,"[('ewhat', 1.0)]"
39,11,somewhat low,3,"['som', 'ewhat']",0.65234375,"[('Ġlow', 0.65234375), ('Ġhigh', 0.34765625)]"
