participant_id,trial_index,ground_truth,nll,prob_step_1,prob_step_2,prob_step_3
31,1,high,2.875,0.056396484375,,
31,2,normal,1.6015625,0.201171875,,
31,3,normal,1.75,0.173828125,,
31,4,normal,1.640625,0.1943359375,,
31,5,high,1.2421875,0.2890625,,
31,6,normal,0.7578125,0.46875,,
31,7,high,2.234375,0.10693359375,,
31,8,somewhat high,2.72265625,0.130859375,1.0,0.5
31,9,high,2.328125,0.09765625,,
31,10,high,1.34375,0.26171875,,
31,11,somewhat high,1.583984375,0.25,1.0,0.81640625
31,12,normal,0.14453125,0.8671875,,
31,13,normal,1.0859375,0.337890625,,
31,14,high,1.9609375,0.140625,,
31,15,normal,1.2734375,0.279296875,,
31,16,somewhat low,1.76171875,0.3046875,1.0,0.5625
31,17,normal,0.58984375,0.5546875,,
31,18,normal,0.212890625,0.80859375,,
31,19,somewhat low,2.6796875,0.279296875,1.0,0.2451171875
31,20,high,1.7421875,0.1748046875,,
31,21,low,3.09375,0.04541015625,,
31,22,normal,1.3515625,0.259765625,,
31,23,normal,1.0546875,0.34765625,,
31,24,normal,1.8671875,0.154296875,,
31,25,normal,0.447265625,0.640625,,
31,26,normal,0.56640625,0.56640625,,
31,27,normal,0.5625,0.5703125,,
31,28,somewhat high,2.8125,0.07958984375,1.0,0.75390625
31,29,normal,0.5234375,0.59375,,
31,30,somewhat low,3.171875,0.15625,1.0,0.26953125
31,31,very high,5.72265625,0.0086669921875,0.37890625,
31,32,very high,2.62109375,0.12890625,0.5625,
31,33,high,2.09375,0.123046875,,
31,34,normal,0.8515625,0.42578125,,
31,35,low,5.28125,0.005096435546875,,
31,36,high,2.09375,0.123046875,,
31,37,somewhat low,2.80859375,0.1591796875,1.0,0.37890625
31,38,high,1.5703125,0.2080078125,,
31,39,normal,1.265625,0.28125,,
31,40,high,1.5234375,0.2177734375,,
31,41,somewhat high,2.30859375,0.1767578125,1.0,0.5625
31,42,somewhat low,2.08203125,0.2490234375,1.0,0.5
31,43,normal,1.453125,0.2333984375,,
31,44,high,1.25,0.287109375,,
31,45,high,1.5078125,0.2216796875,,
31,46,somewhat low,2.234375,0.228515625,1.0,0.46875
31,47,somewhat low,2.671875,0.1982421875,1.0,0.34765625
31,48,high,1.6640625,0.189453125,,
31,49,high,1.3125,0.26953125,,
31,50,normal,1.703125,0.181640625,,
31,51,high,0.98828125,0.373046875,,
31,52,normal,1.3203125,0.267578125,,
31,53,somewhat high,2.54296875,0.2080078125,1.0,0.37890625
31,54,somewhat high,2.16796875,0.302734375,1.0,0.37890625
31,55,high,1.3984375,0.2470703125,,
31,56,high,0.8671875,0.419921875,,
31,57,somewhat high,1.498046875,0.34375,1.0,0.65234375
31,58,somewhat high,2.68359375,0.13671875,1.0,0.5
31,59,normal,1.265625,0.28125,,
31,60,normal,1.171875,0.310546875,,
