game,trial_index,horizon,ground_truth,model_predicted_char,nll,top2
52,9,6,H,H,0.0008087158203125,"[('H', 1.0), ('I', 0.000804901123046875)]"
52,10,6,H,H,0.001953125,"[('H', 1.0), ('I', 0.00193023681640625)]"
53,5,6,H,H,0.201171875,"[('H', 0.81640625), ('I', 0.181640625)]"
53,6,6,H,H,0.1796875,"[('H', 0.8359375), ('I', 0.1640625)]"
53,7,6,I,I,2.234375,"[('H', 0.89453125), ('I', 0.10693359375)]"
53,8,6,H,H,0.4296875,"[('H', 0.65234375), ('I', 0.34765625)]"
53,9,6,H,H,0.0205078125,"[('H', 0.98046875), ('I', 0.0203857421875)]"
53,10,6,H,H,0.11279296875,"[('H', 0.89453125), ('I', 0.10693359375)]"
54,5,6,H,H,4.875,"[('I', 0.9921875), ('H', 0.00762939453125)]"
54,6,6,I,I,0.11279296875,"[('I', 0.89453125), ('H', 0.10693359375)]"
54,7,6,I,I,0.006744384765625,"[('I', 0.9921875), ('H', 0.006744384765625)]"
54,8,6,I,I,0.01611328125,"[('I', 0.984375), ('H', 0.015625)]"
54,9,6,I,I,0.0263671875,"[('I', 0.97265625), ('H', 0.02587890625)]"
54,10,6,I,I,0.002532958984375,"[('I', 0.99609375), ('H', 0.002471923828125)]"
55,5,1,H,H,0.0888671875,"[('H', 0.9140625), ('I', 0.08447265625)]"
56,5,1,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
57,5,1,I,I,0.349609375,"[('I', 0.703125), ('H', 0.29296875)]"
58,5,1,H,H,0.10009765625,"[('H', 0.90625), ('I', 0.09619140625)]"
59,5,1,H,H,0.69140625,"[('I', 0.5), ('H', 0.5)]"
60,5,1,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
61,5,1,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
62,5,1,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
63,5,6,I,I,0.02978515625,"[('I', 0.96875), ('H', 0.029296875)]"
63,6,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
63,7,6,I,I,0.048583984375,"[('I', 0.953125), ('H', 0.047607421875)]"
63,8,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
63,9,6,I,I,0.0125732421875,"[('I', 0.98828125), ('H', 0.0125732421875)]"
63,10,6,I,I,0.0341796875,"[('I', 0.96484375), ('H', 0.033203125)]"
64,5,6,H,H,0.38671875,"[('H', 0.6796875), ('I', 0.3203125)]"
64,6,6,H,H,0.01416015625,"[('H', 0.984375), ('I', 0.0142822265625)]"
64,7,6,H,H,0.0205078125,"[('H', 0.98046875), ('I', 0.0203857421875)]"
64,8,6,H,H,0.00360107421875,"[('H', 0.99609375), ('I', 0.00360107421875)]"
64,9,6,H,H,0.00323486328125,"[('H', 0.99609375), ('I', 0.0031890869140625)]"
64,10,6,H,H,0.0181884765625,"[('H', 0.98046875), ('I', 0.0177001953125)]"
65,5,1,H,H,1.8046875,"[('I', 0.8359375), ('H', 0.1640625)]"
66,5,6,H,H,0.4296875,"[('H', 0.65234375), ('I', 0.34765625)]"
66,6,6,H,H,0.126953125,"[('H', 0.87890625), ('I', 0.11962890625)]"
66,7,6,I,I,2.125,"[('H', 0.87890625), ('I', 0.11962890625)]"
66,8,6,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
66,9,6,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
66,10,6,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
67,5,1,H,H,0.00592041015625,"[('H', 0.9921875), ('I', 0.005950927734375)]"
68,5,6,I,I,4.03125,"[('H', 0.98046875), ('I', 0.0177001953125)]"
68,6,6,H,H,0.201171875,"[('H', 0.81640625), ('I', 0.181640625)]"
68,7,6,H,H,0.0031890869140625,"[('H', 0.99609375), ('I', 0.0031890869140625)]"
68,8,6,H,H,0.003204345703125,"[('H', 0.99609375), ('I', 0.0031890869140625)]"
68,9,6,H,H,0.00360107421875,"[('H', 0.99609375), ('I', 0.00360107421875)]"
68,10,6,H,H,0.0205078125,"[('H', 0.98046875), ('I', 0.0203857421875)]"
69,5,6,H,H,0.0015106201171875,"[('H', 1.0), ('I', 0.00150299072265625)]"
69,6,6,H,H,0.0010528564453125,"[('H', 1.0), ('I', 0.00102996826171875)]"
69,7,6,H,H,0.00194549560546875,"[('H', 1.0), ('I', 0.00193023681640625)]"
69,8,6,H,H,0.0008697509765625,"[('H', 1.0), ('I', 0.00070953369140625)]"
69,9,6,H,H,0.00762939453125,"[('H', 0.9921875), ('I', 0.00762939453125)]"
69,10,6,H,H,0.0002918243408203125,"[('H', 1.0), ('I', 0.0002307891845703125)]"
70,5,1,I,I,0.1796875,"[('I', 0.8359375), ('H', 0.1640625)]"
71,5,1,H,H,0.02978515625,"[('H', 0.96875), ('I', 0.029296875)]"
72,5,6,H,H,2.34375,"[('I', 0.90625), ('H', 0.09619140625)]"
72,6,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
72,7,6,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
72,8,6,I,I,0.03369140625,"[('I', 0.96875), ('H', 0.033203125)]"
72,9,6,I,I,0.0380859375,"[('I', 0.9609375), ('H', 0.03759765625)]"
72,10,6,I,I,0.0086669921875,"[('I', 0.9921875), ('H', 0.0086669921875)]"
73,5,6,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
73,6,6,I,I,0.01422119140625,"[('I', 0.984375), ('H', 0.0142822265625)]"
73,7,6,I,I,0.005950927734375,"[('I', 0.9921875), ('H', 0.005950927734375)]"
73,8,6,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
73,9,6,I,I,0.04296875,"[('I', 0.95703125), ('H', 0.0419921875)]"
73,10,6,I,I,0.004119873046875,"[('I', 0.99609375), ('H', 0.00408935546875)]"
74,5,1,H,H,0.4296875,"[('H', 0.65234375), ('I', 0.34765625)]"
75,5,1,H,H,0.04296875,"[('H', 0.95703125), ('I', 0.0419921875)]"
76,5,1,H,H,0.6328125,"[('H', 0.53125), ('I', 0.46875)]"
77,5,6,I,I,0.11279296875,"[('I', 0.89453125), ('H', 0.10693359375)]"
77,6,6,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
77,7,6,H,H,1.9140625,"[('I', 0.8515625), ('H', 0.1474609375)]"
77,8,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
77,9,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
77,10,6,I,I,0.0380859375,"[('I', 0.9609375), ('H', 0.03759765625)]"
78,5,6,H,H,0.06201171875,"[('H', 0.94140625), ('I', 0.06005859375)]"
78,6,6,H,H,0.0052490234375,"[('H', 0.99609375), ('I', 0.0052490234375)]"
78,7,6,H,H,0.002197265625,"[('H', 0.99609375), ('I', 0.0021820068359375)]"
78,8,6,H,H,0.0011749267578125,"[('H', 1.0), ('I', 0.00116729736328125)]"
78,9,6,H,H,0.00360107421875,"[('H', 0.99609375), ('I', 0.00360107421875)]"
78,10,6,H,H,0.00151824951171875,"[('H', 1.0), ('I', 0.00150299072265625)]"
79,5,1,I,I,0.11279296875,"[('I', 0.89453125), ('H', 0.10693359375)]"
80,5,1,H,H,0.0031890869140625,"[('H', 0.99609375), ('I', 0.0031890869140625)]"
81,5,1,H,H,0.01416015625,"[('H', 0.984375), ('I', 0.0142822265625)]"
82,5,1,H,H,0.048583984375,"[('H', 0.953125), ('I', 0.047607421875)]"
83,5,1,I,I,0.00408935546875,"[('I', 0.99609375), ('H', 0.00408935546875)]"
84,5,6,I,I,0.1796875,"[('I', 0.8359375), ('H', 0.1640625)]"
84,6,6,H,H,2.578125,"[('I', 0.92578125), ('H', 0.07568359375)]"
84,7,6,I,I,0.1796875,"[('I', 0.8359375), ('H', 0.1640625)]"
84,8,6,I,I,0.01251220703125,"[('I', 0.98828125), ('H', 0.0125732421875)]"
84,9,6,I,I,0.03369140625,"[('I', 0.96875), ('H', 0.033203125)]"
84,10,6,I,I,0.01251220703125,"[('I', 0.98828125), ('H', 0.0125732421875)]"
85,5,6,I,I,0.0205078125,"[('I', 0.98046875), ('H', 0.0203857421875)]"
85,6,6,I,I,0.06201171875,"[('I', 0.94140625), ('H', 0.06005859375)]"
85,7,6,I,I,0.009765625,"[('I', 0.9921875), ('H', 0.00982666015625)]"
85,8,6,I,I,0.0031890869140625,"[('I', 0.99609375), ('H', 0.0031890869140625)]"
85,9,6,H,H,4.03125,"[('I', 0.98046875), ('H', 0.0177001953125)]"
85,10,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
86,5,1,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
87,5,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
87,6,6,I,I,0.006744384765625,"[('I', 0.9921875), ('H', 0.006744384765625)]"
87,7,6,I,I,0.01416015625,"[('I', 0.984375), ('H', 0.0142822265625)]"
87,8,6,I,I,0.0181884765625,"[('I', 0.98046875), ('H', 0.0177001953125)]"
87,9,6,I,I,0.01251220703125,"[('I', 0.98828125), ('H', 0.0125732421875)]"
87,10,6,I,I,0.0263671875,"[('I', 0.97265625), ('H', 0.02587890625)]"
88,5,1,I,I,1.703125,"[('H', 0.81640625), ('I', 0.181640625)]"
89,5,6,H,H,0.007598876953125,"[('H', 0.9921875), ('I', 0.00762939453125)]"
89,6,6,H,H,0.06201171875,"[('H', 0.94140625), ('I', 0.06005859375)]"
89,7,6,H,H,0.06201171875,"[('H', 0.94140625), ('I', 0.06005859375)]"
89,8,6,I,I,4.03125,"[('H', 0.98046875), ('I', 0.0177001953125)]"
89,9,6,I,I,0.97265625,"[('H', 0.62109375), ('I', 0.37890625)]"
89,10,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
90,5,1,I,I,0.023193359375,"[('I', 0.9765625), ('H', 0.023193359375)]"
91,5,6,I,I,0.048583984375,"[('I', 0.953125), ('H', 0.047607421875)]"
91,6,6,I,I,0.0047607421875,"[('I', 0.99609375), ('H', 0.004638671875)]"
91,7,6,I,I,0.06201171875,"[('I', 0.94140625), ('H', 0.06005859375)]"
91,8,6,I,I,0.0205078125,"[('I', 0.98046875), ('H', 0.0203857421875)]"
91,9,6,H,H,3.28125,"[('I', 0.9609375), ('H', 0.03759765625)]"
91,10,6,H,H,1.140625,"[('I', 0.6796875), ('H', 0.3203125)]"
92,5,1,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
93,5,1,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
94,5,6,I,I,1.9140625,"[('H', 0.8515625), ('I', 0.1474609375)]"
94,6,6,H,H,0.474609375,"[('H', 0.62109375), ('I', 0.37890625)]"
94,7,6,H,H,0.142578125,"[('H', 0.8671875), ('I', 0.1328125)]"
94,8,6,I,I,1.6015625,"[('H', 0.796875), ('I', 0.201171875)]"
94,9,6,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
94,10,6,H,H,0.10009765625,"[('H', 0.90625), ('I', 0.09619140625)]"
95,5,6,I,I,0.048583984375,"[('I', 0.953125), ('H', 0.047607421875)]"
95,6,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
95,7,6,H,H,1.2265625,"[('I', 0.70703125), ('H', 0.29296875)]"
95,8,6,H,H,0.126953125,"[('H', 0.87890625), ('I', 0.11962890625)]"
95,9,6,H,H,0.01416015625,"[('H', 0.984375), ('I', 0.0142822265625)]"
95,10,6,H,H,0.126953125,"[('H', 0.87890625), ('I', 0.11962890625)]"
96,5,6,H,H,0.3125,"[('H', 0.73046875), ('I', 0.26953125)]"
96,6,6,H,H,0.28125,"[('H', 0.75390625), ('I', 0.2451171875)]"
96,7,6,I,I,1.9140625,"[('H', 0.8515625), ('I', 0.1474609375)]"
96,8,6,I,I,0.06201171875,"[('I', 0.94140625), ('H', 0.06005859375)]"
96,9,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
