game,trial_index,horizon,ground_truth,model_predicted_char,nll,top2
78,8,6,I,I,0.00408935546875,"[('I', 0.99609375), ('H', 0.00408935546875)]"
78,9,6,I,I,0.0059814453125,"[('I', 0.9921875), ('H', 0.005950927734375)]"
78,10,6,I,I,0.004638671875,"[('I', 0.99609375), ('H', 0.004638671875)]"
79,5,1,I,I,0.06201171875,"[('I', 0.94140625), ('H', 0.06005859375)]"
80,5,1,I,I,0.0791015625,"[('I', 0.92578125), ('H', 0.07568359375)]"
81,5,1,I,I,0.0181884765625,"[('I', 0.98046875), ('H', 0.0177001953125)]"
82,5,1,I,I,0.000804901123046875,"[('I', 1.0), ('H', 0.000804901123046875)]"
83,5,1,I,I,0.1796875,"[('I', 0.8359375), ('H', 0.1640625)]"
84,5,6,H,H,0.0791015625,"[('H', 0.92578125), ('I', 0.07568359375)]"
84,6,6,H,H,0.0791015625,"[('H', 0.92578125), ('I', 0.07568359375)]"
84,7,6,H,H,0.0205078125,"[('H', 0.98046875), ('I', 0.0203857421875)]"
84,8,6,H,H,0.009765625,"[('H', 0.9921875), ('I', 0.00982666015625)]"
84,9,6,H,H,0.00360107421875,"[('H', 0.99609375), ('I', 0.00360107421875)]"
84,10,6,H,H,0.00250244140625,"[('H', 0.99609375), ('I', 0.002471923828125)]"
85,5,6,H,H,0.201171875,"[('H', 0.81640625), ('I', 0.181640625)]"
85,6,6,H,H,0.0205078125,"[('H', 0.98046875), ('I', 0.0203857421875)]"
85,7,6,H,H,0.023193359375,"[('H', 0.9765625), ('I', 0.023193359375)]"
85,8,6,H,H,0.0021820068359375,"[('H', 0.99609375), ('I', 0.0021820068359375)]"
85,9,6,H,H,0.00360107421875,"[('H', 0.99609375), ('I', 0.00360107421875)]"
85,10,6,H,H,0.06201171875,"[('H', 0.94140625), ('I', 0.06005859375)]"
86,5,1,H,H,0.02978515625,"[('H', 0.96875), ('I', 0.029296875)]"
87,5,6,H,H,0.003173828125,"[('H', 0.99609375), ('I', 0.0031890869140625)]"
87,6,6,H,H,0.00170135498046875,"[('H', 1.0), ('I', 0.00170135498046875)]"
87,7,6,H,H,0.00133514404296875,"[('H', 1.0), ('I', 0.0013275146484375)]"
87,8,6,H,H,0.0021820068359375,"[('H', 0.99609375), ('I', 0.0021820068359375)]"
87,9,6,H,H,0.000713348388671875,"[('H', 1.0), ('I', 0.00070953369140625)]"
87,10,6,H,H,0.00408935546875,"[('H', 0.99609375), ('I', 0.00408935546875)]"
88,5,6,H,H,0.142578125,"[('H', 0.8671875), ('I', 0.1328125)]"
88,6,6,I,I,2.234375,"[('H', 0.89453125), ('I', 0.10693359375)]"
88,7,6,H,H,0.6328125,"[('H', 0.53125), ('I', 0.46875)]"
88,8,6,H,H,0.4296875,"[('H', 0.65234375), ('I', 0.34765625)]"
88,9,6,I,I,2.015625,"[('H', 0.8671875), ('I', 0.1328125)]"
88,10,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
89,5,6,H,H,0.01251220703125,"[('H', 0.98828125), ('I', 0.0125732421875)]"
89,6,6,H,H,0.0052490234375,"[('H', 0.99609375), ('I', 0.0052490234375)]"
89,7,6,H,H,0.009765625,"[('H', 0.9921875), ('I', 0.00982666015625)]"
89,8,6,I,I,3.28125,"[('H', 0.9609375), ('I', 0.03759765625)]"
89,9,6,H,H,0.8984375,"[('I', 0.59375), ('H', 0.40625)]"
89,10,6,H,H,0.0067138671875,"[('H', 0.9921875), ('I', 0.006744384765625)]"
90,5,6,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
90,6,6,H,H,0.004638671875,"[('H', 0.99609375), ('I', 0.004638671875)]"
90,7,6,H,H,0.0015106201171875,"[('H', 1.0), ('I', 0.00150299072265625)]"
90,8,6,H,H,0.04296875,"[('H', 0.95703125), ('I', 0.0419921875)]"
90,9,6,H,H,0.00193023681640625,"[('H', 1.0), ('I', 0.00193023681640625)]"
90,10,6,H,H,0.009765625,"[('H', 0.9921875), ('I', 0.00982666015625)]"
91,5,6,H,H,0.251953125,"[('H', 0.77734375), ('I', 0.22265625)]"
91,6,6,H,H,0.004638671875,"[('H', 0.99609375), ('I', 0.004638671875)]"
91,7,6,H,H,0.01416015625,"[('H', 0.984375), ('I', 0.0142822265625)]"
91,8,6,H,H,0.0021820068359375,"[('H', 0.99609375), ('I', 0.0021820068359375)]"
91,9,6,H,H,0.000713348388671875,"[('H', 1.0), ('I', 0.00070953369140625)]"
91,10,6,H,H,0.00592041015625,"[('H', 0.9921875), ('I', 0.005950927734375)]"
92,5,6,H,H,0.0888671875,"[('H', 0.9140625), ('I', 0.08447265625)]"
92,6,6,H,H,0.16015625,"[('H', 0.8515625), ('I', 0.1474609375)]"
92,7,6,H,H,0.048583984375,"[('H', 0.953125), ('I', 0.047607421875)]"
92,8,6,H,H,0.06982421875,"[('H', 0.93359375), ('I', 0.06787109375)]"
92,9,6,H,H,0.0181884765625,"[('H', 0.98046875), ('I', 0.0177001953125)]"
92,10,6,H,H,0.01416015625,"[('H', 0.984375), ('I', 0.0142822265625)]"
93,5,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
93,6,6,H,H,1.8046875,"[('I', 0.8359375), ('H', 0.1640625)]"
93,7,6,I,I,0.8984375,"[('H', 0.59375), ('I', 0.40625)]"
93,8,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
93,9,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
93,10,6,I,I,0.0888671875,"[('I', 0.9140625), ('H', 0.08447265625)]"
94,5,1,I,I,0.000629425048828125,"[('I', 1.0), ('H', 0.0006256103515625)]"
95,5,1,H,H,0.009765625,"[('H', 0.9921875), ('I', 0.00982666015625)]"
96,5,1,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
97,5,1,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
98,5,6,H,H,0.2255859375,"[('H', 0.796875), ('I', 0.201171875)]"
98,6,6,I,I,2.6875,"[('H', 0.93359375), ('I', 0.06787109375)]"
98,7,6,H,H,1.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
98,8,6,I,I,1.6015625,"[('H', 0.796875), ('I', 0.201171875)]"
98,9,6,I,I,0.06982421875,"[('I', 0.93359375), ('H', 0.06787109375)]"
98,10,6,I,I,0.0263671875,"[('I', 0.97265625), ('H', 0.02587890625)]"
99,5,6,H,H,2.46875,"[('I', 0.9140625), ('H', 0.08447265625)]"
99,6,6,H,H,0.6328125,"[('H', 0.53125), ('I', 0.46875)]"
99,7,6,I,I,1.40625,"[('H', 0.75390625), ('I', 0.2451171875)]"
99,8,6,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
99,9,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
99,10,6,I,I,0.0206298828125,"[('I', 0.98046875), ('H', 0.0203857421875)]"
100,5,1,I,I,0.0052490234375,"[('I', 0.99609375), ('H', 0.0052490234375)]"
101,5,1,I,I,0.00106048583984375,"[('I', 1.0), ('H', 0.00102996826171875)]"
102,5,6,H,H,0.01611328125,"[('H', 0.984375), ('I', 0.015625)]"
102,6,6,H,H,0.00136566162109375,"[('H', 1.0), ('I', 0.0013275146484375)]"
102,7,6,H,H,0.0263671875,"[('H', 0.97265625), ('I', 0.02587890625)]"
102,8,6,H,H,0.006744384765625,"[('H', 0.9921875), ('I', 0.006744384765625)]"
102,9,6,H,H,0.0019683837890625,"[('H', 0.99609375), ('I', 0.00193023681640625)]"
102,10,6,H,H,0.004180908203125,"[('H', 0.99609375), ('I', 0.00408935546875)]"
103,5,1,H,H,0.0067138671875,"[('H', 0.9921875), ('I', 0.006744384765625)]"
104,5,6,I,I,0.03369140625,"[('I', 0.96875), ('H', 0.033203125)]"
104,6,6,I,I,0.0233154296875,"[('I', 0.9765625), ('H', 0.023193359375)]"
104,7,6,H,H,3.40625,"[('I', 0.96875), ('H', 0.033203125)]"
104,8,6,H,H,0.474609375,"[('H', 0.62109375), ('I', 0.37890625)]"
104,9,6,H,H,0.06201171875,"[('H', 0.94140625), ('I', 0.06005859375)]"
104,10,6,H,H,0.11279296875,"[('H', 0.89453125), ('I', 0.10693359375)]"
105,5,6,H,H,0.142578125,"[('H', 0.8671875), ('I', 0.1328125)]"
105,6,6,H,H,0.0263671875,"[('H', 0.97265625), ('I', 0.02587890625)]"
105,7,6,H,H,0.06982421875,"[('H', 0.93359375), ('I', 0.06787109375)]"
105,8,6,H,H,0.04296875,"[('H', 0.95703125), ('I', 0.0419921875)]"
105,9,6,H,H,0.0263671875,"[('H', 0.97265625), ('I', 0.02587890625)]"
105,10,6,I,I,4.15625,"[('H', 0.984375), ('I', 0.015625)]"
106,5,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
106,6,6,H,H,1.40625,"[('I', 0.75390625), ('H', 0.2451171875)]"
106,7,6,I,I,0.97265625,"[('H', 0.62109375), ('I', 0.37890625)]"
106,8,6,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
106,9,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
106,10,6,I,I,0.062255859375,"[('I', 0.94140625), ('H', 0.06005859375)]"
107,5,1,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
108,5,1,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
109,5,1,H,H,0.00762939453125,"[('H', 0.9921875), ('I', 0.00762939453125)]"
110,5,6,H,H,0.251953125,"[('H', 0.77734375), ('I', 0.22265625)]"
110,6,6,I,I,2.234375,"[('H', 0.89453125), ('I', 0.10693359375)]"
110,7,6,I,I,0.57421875,"[('I', 0.5625), ('H', 0.439453125)]"
110,8,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
110,9,6,I,I,0.1005859375,"[('I', 0.90625), ('H', 0.09619140625)]"
110,10,6,I,I,0.04345703125,"[('I', 0.95703125), ('H', 0.0419921875)]"
111,5,1,H,H,0.006744384765625,"[('H', 0.9921875), ('I', 0.006744384765625)]"
112,5,1,H,H,0.0159912109375,"[('H', 0.984375), ('I', 0.015625)]"
113,5,1,H,H,0.69140625,"[('I', 0.5), ('H', 0.5)]"
114,5,1,H,H,0.0028228759765625,"[('H', 0.99609375), ('I', 0.0028076171875)]"
115,5,6,I,I,0.01611328125,"[('I', 0.984375), ('H', 0.015625)]"
115,6,6,I,I,0.0029449462890625,"[('I', 0.99609375), ('H', 0.00150299072265625)]"
115,7,6,I,I,0.00701904296875,"[('I', 0.9921875), ('H', 0.006744384765625)]"
115,8,6,I,I,0.002227783203125,"[('I', 0.99609375), ('H', 0.0013275146484375)]"
115,9,6,I,I,0.00604248046875,"[('I', 0.9921875), ('H', 0.0052490234375)]"
115,10,6,I,I,0.00390625,"[('I', 0.99609375), ('H', 0.00360107421875)]"
116,5,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
116,6,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
116,7,6,H,H,1.6015625,"[('I', 0.796875), ('H', 0.201171875)]"
116,8,6,H,H,0.8984375,"[('I', 0.59375), ('H', 0.40625)]"
116,9,6,H,H,0.054931640625,"[('H', 0.9453125), ('I', 0.052978515625)]"
116,10,6,H,H,0.126953125,"[('H', 0.87890625), ('I', 0.11962890625)]"
117,5,1,H,H,0.007659912109375,"[('H', 0.9921875), ('I', 0.00762939453125)]"
118,5,1,H,H,0.57421875,"[('H', 0.5625), ('I', 0.439453125)]"
119,5,1,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
120,5,6,H,H,0.4296875,"[('H', 0.65234375), ('I', 0.34765625)]"
120,6,6,H,H,0.2255859375,"[('H', 0.796875), ('I', 0.201171875)]"
120,7,6,H,H,0.02978515625,"[('H', 0.96875), ('I', 0.029296875)]"
120,8,6,H,H,0.0263671875,"[('H', 0.97265625), ('I', 0.02587890625)]"
120,9,6,H,H,0.0098876953125,"[('H', 0.98828125), ('I', 0.00982666015625)]"
120,10,6,H,H,0.0076904296875,"[('H', 0.9921875), ('I', 0.00762939453125)]"
121,5,6,H,H,0.04296875,"[('H', 0.95703125), ('I', 0.0419921875)]"
121,6,6,H,H,0.0233154296875,"[('H', 0.9765625), ('I', 0.023193359375)]"
121,7,6,H,H,0.0263671875,"[('H', 0.97265625), ('I', 0.02587890625)]"
121,8,6,H,H,0.0263671875,"[('H', 0.97265625), ('I', 0.02587890625)]"
121,9,6,H,H,0.0086669921875,"[('H', 0.9921875), ('I', 0.0086669921875)]"
121,10,6,H,H,0.004180908203125,"[('H', 0.99609375), ('I', 0.00408935546875)]"
122,5,6,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
122,6,6,I,I,0.0299072265625,"[('I', 0.96875), ('H', 0.029296875)]"
122,7,6,I,I,0.04296875,"[('I', 0.95703125), ('H', 0.0419921875)]"
122,8,6,I,I,0.003265380859375,"[('I', 0.99609375), ('H', 0.0028076171875)]"
122,9,6,I,I,0.004425048828125,"[('I', 0.99609375), ('H', 0.00193023681640625)]"
122,10,6,I,I,0.007415771484375,"[('I', 0.9921875), ('H', 0.006744384765625)]"
123,5,1,I,I,0.03369140625,"[('I', 0.96875), ('H', 0.033203125)]"
124,5,1,H,H,0.02978515625,"[('H', 0.96875), ('I', 0.029296875)]"
125,5,1,I,I,0.8984375,"[('H', 0.59375), ('I', 0.40625)]"
126,5,6,H,H,0.126953125,"[('H', 0.87890625), ('I', 0.11962890625)]"
126,6,6,H,H,0.2255859375,"[('H', 0.796875), ('I', 0.201171875)]"
126,7,6,H,H,0.06982421875,"[('H', 0.93359375), ('I', 0.06787109375)]"
126,8,6,H,H,0.006103515625,"[('H', 0.9921875), ('I', 0.005950927734375)]"
126,9,6,H,H,0.0181884765625,"[('H', 0.98046875), ('I', 0.0177001953125)]"
126,10,6,H,H,0.0235595703125,"[('H', 0.9765625), ('I', 0.0228271484375)]"
127,5,1,H,H,0.142578125,"[('H', 0.8671875), ('I', 0.1328125)]"
128,5,6,H,H,0.004669189453125,"[('H', 0.99609375), ('I', 0.004638671875)]"
128,6,6,H,H,0.00836181640625,"[('H', 0.9921875), ('I', 0.00762939453125)]"
128,7,6,H,H,0.00543212890625,"[('H', 0.99609375), ('I', 0.0052490234375)]"
128,8,6,H,H,0.002593994140625,"[('H', 0.99609375), ('I', 0.002471923828125)]"
128,9,6,H,H,0.00179290771484375,"[('H', 1.0), ('I', 0.00150299072265625)]"
128,10,6,H,H,0.001556396484375,"[('H', 1.0), ('I', 0.00070953369140625)]"
129,5,1,H,H,0.00872802734375,"[('H', 0.9921875), ('I', 0.0086669921875)]"
130,5,6,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
130,6,6,H,H,0.05517578125,"[('H', 0.9453125), ('I', 0.052978515625)]"
130,7,6,H,H,0.0264892578125,"[('H', 0.97265625), ('I', 0.02587890625)]"
130,8,6,H,H,0.048828125,"[('H', 0.953125), ('I', 0.047607421875)]"
130,9,6,H,H,0.0054931640625,"[('H', 0.99609375), ('I', 0.004638671875)]"
130,10,6,H,H,0.0062255859375,"[('H', 0.9921875), ('I', 0.005950927734375)]"
131,5,1,I,I,0.2021484375,"[('I', 0.81640625), ('H', 0.181640625)]"
132,5,6,H,H,0.05517578125,"[('H', 0.9453125), ('I', 0.052978515625)]"
132,6,6,H,H,0.049072265625,"[('H', 0.953125), ('I', 0.047607421875)]"
132,7,6,H,H,0.00567626953125,"[('H', 0.99609375), ('I', 0.004638671875)]"
132,8,6,H,H,0.005401611328125,"[('H', 0.99609375), ('I', 0.0052490234375)]"
132,9,6,H,H,0.0037078857421875,"[('H', 0.99609375), ('I', 0.00360107421875)]"
132,10,6,H,H,0.0076904296875,"[('H', 0.9921875), ('I', 0.00762939453125)]"
133,5,1,H,H,0.16015625,"[('H', 0.8515625), ('I', 0.1474609375)]"
134,5,1,H,H,1.140625,"[('I', 0.6796875), ('H', 0.3203125)]"
135,5,1,H,H,0.003265380859375,"[('H', 0.99609375), ('I', 0.0031890869140625)]"
136,5,6,H,H,0.05517578125,"[('H', 0.9453125), ('I', 0.052978515625)]"
136,6,6,H,H,0.08935546875,"[('H', 0.9140625), ('I', 0.08447265625)]"
136,7,6,H,H,0.0234375,"[('H', 0.9765625), ('I', 0.0228271484375)]"
136,8,6,I,I,3.046875,"[('H', 0.953125), ('I', 0.047607421875)]"
136,9,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.376953125)]"
136,10,6,I,I,0.02978515625,"[('I', 0.96875), ('H', 0.029296875)]"
137,5,1,I,I,0.1796875,"[('I', 0.8359375), ('H', 0.1640625)]"
138,5,1,H,H,0.0380859375,"[('H', 0.9609375), ('I', 0.03759765625)]"
139,5,1,H,H,0.142578125,"[('H', 0.8671875), ('I', 0.1328125)]"
140,5,1,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
141,5,6,I,I,3.890625,"[('H', 0.98046875), ('I', 0.0203857421875)]"
141,6,6,H,H,0.474609375,"[('H', 0.62109375), ('I', 0.376953125)]"
141,7,6,H,H,0.0791015625,"[('H', 0.92578125), ('I', 0.07568359375)]"
141,8,6,H,H,0.01263427734375,"[('H', 0.98828125), ('I', 0.0125732421875)]"
141,9,6,H,H,0.00482177734375,"[('H', 0.99609375), ('I', 0.004638671875)]"
141,10,6,H,H,0.00543212890625,"[('H', 0.99609375), ('I', 0.0052490234375)]"
142,5,1,I,I,0.03369140625,"[('I', 0.96875), ('H', 0.033203125)]"
143,5,6,I,I,0.314453125,"[('I', 0.73046875), ('H', 0.26953125)]"
143,6,6,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
143,7,6,I,I,0.11279296875,"[('I', 0.89453125), ('H', 0.10693359375)]"
143,8,6,I,I,0.0142822265625,"[('I', 0.984375), ('H', 0.0142822265625)]"
143,9,6,I,I,0.01141357421875,"[('I', 0.98828125), ('H', 0.0111083984375)]"
143,10,6,I,I,0.01123046875,"[('I', 0.98828125), ('H', 0.0111083984375)]"
144,5,6,I,I,1.6015625,"[('H', 0.796875), ('I', 0.201171875)]"
144,6,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
144,7,6,I,I,0.03369140625,"[('I', 0.96875), ('H', 0.033203125)]"
144,8,6,I,I,0.0791015625,"[('I', 0.92578125), ('H', 0.07568359375)]"
144,9,6,I,I,0.01611328125,"[('I', 0.984375), ('H', 0.015625)]"
144,10,6,H,H,4.375,"[('I', 0.98828125), ('H', 0.0125732421875)]"
145,5,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
145,6,6,I,I,0.0142822265625,"[('I', 0.984375), ('H', 0.0142822265625)]"
145,7,6,I,I,0.010009765625,"[('I', 0.98828125), ('H', 0.00982666015625)]"
145,8,6,I,I,0.005401611328125,"[('I', 0.99609375), ('H', 0.0052490234375)]"
145,9,6,I,I,0.00872802734375,"[('I', 0.9921875), ('H', 0.0086669921875)]"
145,10,6,I,I,0.004302978515625,"[('I', 0.99609375), ('H', 0.00408935546875)]"
146,5,1,H,H,0.00677490234375,"[('H', 0.9921875), ('I', 0.006744384765625)]"
147,5,1,I,I,0.11279296875,"[('I', 0.89453125), ('H', 0.10693359375)]"
148,5,6,I,I,1.140625,"[('H', 0.6796875), ('I', 0.3203125)]"
148,6,6,I,I,0.043212890625,"[('I', 0.95703125), ('H', 0.0419921875)]"
148,7,6,I,I,0.00604248046875,"[('I', 0.9921875), ('H', 0.005950927734375)]"
148,8,6,I,I,0.007720947265625,"[('I', 0.9921875), ('H', 0.00762939453125)]"
148,9,6,I,I,0.0031890869140625,"[('I', 0.99609375), ('H', 0.0028076171875)]"
148,10,6,I,I,0.0162353515625,"[('I', 0.984375), ('H', 0.015625)]"
149,5,1,H,H,0.142578125,"[('H', 0.8671875), ('I', 0.1328125)]"
150,5,6,H,H,0.007659912109375,"[('H', 0.9921875), ('I', 0.00762939453125)]"
150,6,6,H,H,0.0028839111328125,"[('H', 0.99609375), ('I', 0.0028076171875)]"
150,7,6,H,H,0.0014801025390625,"[('H', 1.0), ('I', 0.0013275146484375)]"
150,8,6,H,H,0.003143310546875,"[('H', 0.99609375), ('I', 0.0028076171875)]"
150,9,6,H,H,0.00543212890625,"[('H', 0.99609375), ('I', 0.0052490234375)]"
150,10,6,H,H,0.00179290771484375,"[('H', 1.0), ('I', 0.00150299072265625)]"
151,5,1,H,H,0.0098876953125,"[('H', 0.98828125), ('I', 0.00982666015625)]"
152,5,1,H,H,0.030029296875,"[('H', 0.96875), ('I', 0.029296875)]"
153,5,1,H,H,0.1796875,"[('H', 0.8359375), ('I', 0.1640625)]"
154,5,6,H,H,0.2021484375,"[('H', 0.81640625), ('I', 0.181640625)]"
154,6,6,H,H,0.007049560546875,"[('H', 0.9921875), ('I', 0.006744384765625)]"
154,7,6,H,H,0.01025390625,"[('H', 0.98828125), ('I', 0.00982666015625)]"
154,8,6,H,H,0.009033203125,"[('H', 0.9921875), ('I', 0.0086669921875)]"
154,9,6,H,H,0.01055908203125,"[('H', 0.98828125), ('I', 0.00982666015625)]"
154,10,6,H,H,0.005859375,"[('H', 0.99609375), ('I', 0.0052490234375)]"
155,5,1,H,H,0.08984375,"[('H', 0.9140625), ('I', 0.08447265625)]"
156,5,1,H,H,0.055419921875,"[('H', 0.9453125), ('I', 0.052978515625)]"
157,5,1,I,I,4.15625,"[('H', 0.984375), ('I', 0.015625)]"
158,5,6,I,I,1.8046875,"[('H', 0.83203125), ('I', 0.1640625)]"
158,6,6,I,I,0.10107421875,"[('I', 0.90234375), ('H', 0.09619140625)]"
158,7,6,I,I,0.1611328125,"[('I', 0.8515625), ('H', 0.1474609375)]"
158,8,6,I,I,0.080078125,"[('I', 0.921875), ('H', 0.07568359375)]"
158,9,6,H,H,3.171875,"[('I', 0.95703125), ('H', 0.0419921875)]"
158,10,6,I,I,2.703125,"[('H', 0.9296875), ('I', 0.06689453125)]"
159,5,1,H,H,1.5078125,"[('I', 0.77734375), ('H', 0.2216796875)]"
160,5,1,H,H,0.314453125,"[('H', 0.73046875), ('I', 0.26953125)]"
161,5,1,I,I,2.359375,"[('H', 0.90234375), ('I', 0.09423828125)]"
162,5,1,I,I,0.578125,"[('I', 0.5625), ('H', 0.4375)]"
163,5,6,I,I,1.703125,"[('H', 0.81640625), ('I', 0.181640625)]"
163,6,6,H,H,1.40625,"[('I', 0.75390625), ('H', 0.2451171875)]"
163,7,6,H,H,0.072265625,"[('H', 0.9296875), ('I', 0.06689453125)]"
163,8,6,H,H,0.0634765625,"[('H', 0.9375), ('I', 0.06005859375)]"
163,9,6,H,H,0.050048828125,"[('H', 0.953125), ('I', 0.047607421875)]"
163,10,6,H,H,0.0712890625,"[('H', 0.9296875), ('I', 0.06689453125)]"
164,5,1,H,H,0.056396484375,"[('H', 0.9453125), ('I', 0.052978515625)]"
165,5,1,I,I,0.63671875,"[('I', 0.52734375), ('H', 0.466796875)]"
166,5,1,I,I,1.5078125,"[('H', 0.77734375), ('I', 0.2216796875)]"
167,5,6,I,I,1.2265625,"[('H', 0.703125), ('I', 0.29296875)]"
167,6,6,I,I,0.162109375,"[('I', 0.8515625), ('H', 0.1474609375)]"
167,7,6,I,I,0.3515625,"[('I', 0.703125), ('H', 0.29296875)]"
167,8,6,I,I,0.12890625,"[('I', 0.87890625), ('H', 0.11962890625)]"
167,9,6,I,I,0.1630859375,"[('I', 0.84765625), ('H', 0.1474609375)]"
167,10,6,I,I,0.162109375,"[('I', 0.8515625), ('H', 0.1474609375)]"
168,5,1,I,I,0.390625,"[('I', 0.67578125), ('H', 0.3203125)]"
169,5,6,I,I,0.6953125,"[('I', 0.498046875), ('H', 0.498046875)]"
169,6,6,I,I,0.314453125,"[('I', 0.73046875), ('H', 0.26953125)]"
169,7,6,I,I,0.1298828125,"[('I', 0.87890625), ('H', 0.11962890625)]"
169,8,6,I,I,0.04443359375,"[('I', 0.95703125), ('H', 0.0419921875)]"
169,9,6,I,I,0.03515625,"[('I', 0.96484375), ('H', 0.033203125)]"
169,10,6,I,I,0.283203125,"[('I', 0.75390625), ('H', 0.2451171875)]"
170,5,1,I,I,0.9765625,"[('H', 0.62109375), ('I', 0.376953125)]"
171,5,6,I,I,0.3515625,"[('I', 0.703125), ('H', 0.29296875)]"
171,6,6,I,I,0.63671875,"[('I', 0.52734375), ('H', 0.466796875)]"
171,7,6,I,I,0.2275390625,"[('I', 0.796875), ('H', 0.201171875)]"
171,8,6,I,I,0.10205078125,"[('I', 0.90234375), ('H', 0.09423828125)]"
171,9,6,I,I,0.0712890625,"[('I', 0.9296875), ('H', 0.06689453125)]"
171,10,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
172,5,6,I,I,1.40625,"[('H', 0.75390625), ('I', 0.2451171875)]"
172,6,6,I,I,0.4765625,"[('I', 0.62109375), ('H', 0.376953125)]"
172,7,6,I,I,0.578125,"[('I', 0.5625), ('H', 0.4375)]"
172,8,6,I,I,1.5078125,"[('H', 0.7734375), ('I', 0.2216796875)]"
172,9,6,I,I,0.4765625,"[('I', 0.62109375), ('H', 0.376953125)]"
172,10,6,I,I,0.388671875,"[('I', 0.6796875), ('H', 0.3203125)]"
173,5,6,H,H,0.09130859375,"[('H', 0.9140625), ('I', 0.08447265625)]"
173,6,6,H,H,0.14453125,"[('H', 0.8671875), ('I', 0.1328125)]"
173,7,6,H,H,0.1298828125,"[('H', 0.87890625), ('I', 0.11962890625)]"
173,8,6,H,H,0.1826171875,"[('H', 0.83203125), ('I', 0.1640625)]"
173,9,6,H,H,0.2041015625,"[('H', 0.81640625), ('I', 0.181640625)]"
173,10,6,H,H,0.041015625,"[('H', 0.9609375), ('I', 0.037109375)]"
174,5,6,I,I,1.8046875,"[('H', 0.83203125), ('I', 0.1640625)]"
174,6,6,H,H,1.140625,"[('I', 0.67578125), ('H', 0.3203125)]"
174,7,6,I,I,2.234375,"[('H', 0.890625), ('I', 0.10693359375)]"
174,8,6,I,I,1.6015625,"[('H', 0.796875), ('I', 0.201171875)]"
174,9,6,I,I,1.6015625,"[('H', 0.796875), ('I', 0.201171875)]"
174,10,6,I,I,0.828125,"[('H', 0.5625), ('I', 0.4375)]"
175,5,1,I,I,1.0546875,"[('H', 0.6484375), ('I', 0.34765625)]"
176,5,1,I,I,1.8046875,"[('H', 0.83203125), ('I', 0.1640625)]"
177,5,1,I,I,0.6953125,"[('I', 0.498046875), ('H', 0.498046875)]"
178,5,6,I,I,1.8046875,"[('H', 0.83203125), ('I', 0.1640625)]"
178,6,6,I,I,1.40625,"[('H', 0.75), ('I', 0.2451171875)]"
178,7,6,I,I,1.6015625,"[('H', 0.796875), ('I', 0.201171875)]"
178,8,6,I,I,1.0546875,"[('H', 0.6484375), ('I', 0.34765625)]"
178,9,6,I,I,0.6953125,"[('I', 0.498046875), ('H', 0.498046875)]"
178,10,6,I,I,0.25390625,"[('I', 0.77734375), ('H', 0.2216796875)]"
179,5,6,I,I,1.8046875,"[('H', 0.83203125), ('I', 0.1640625)]"
179,6,6,I,I,0.52734375,"[('I', 0.58984375), ('H', 0.40625)]"
179,7,6,H,H,0.2060546875,"[('H', 0.8125), ('I', 0.181640625)]"
179,8,6,H,H,0.1474609375,"[('H', 0.86328125), ('I', 0.1328125)]"
179,9,6,H,H,1.0546875,"[('I', 0.6484375), ('H', 0.34765625)]"
179,10,6,H,H,0.3515625,"[('H', 0.703125), ('I', 0.29296875)]"
180,5,6,H,H,0.1826171875,"[('H', 0.83203125), ('I', 0.1640625)]"
180,6,6,I,I,0.2275390625,"[('I', 0.796875), ('H', 0.201171875)]"
