participant_id,trial_index,ground_truth,nll,prob_step_1
96,1,20,1.5,0.22265625
96,2,20,1.75,0.173828125
96,3,20,1.2421875,0.2890625
96,4,10,2.109375,0.12109375
96,5,90,4.28125,0.01385498046875
96,6,70,2.375,0.0927734375
96,7,40,2.25,0.10546875
96,8,40,1.65625,0.1904296875
96,9,90,4.0625,0.0172119140625
96,10,20,2.453125,0.0859375
96,11,70,2.34375,0.09619140625
96,12,50,1.59375,0.203125
96,13,40,1.84375,0.158203125
96,14,30,1.84375,0.158203125
96,15,80,2.359375,0.09423828125
96,16,70,1.703125,0.181640625
96,17,60,1.5859375,0.205078125
96,18,70,2.3125,0.09912109375
96,19,40,1.8515625,0.1572265625
96,20,50,2.71875,0.06591796875
96,21,80,2.6875,0.06787109375
96,22,70,1.4296875,0.2392578125
96,23,10,4.0,0.018310546875
96,24,20,1.7421875,0.1748046875
96,25,40,2.421875,0.0888671875
96,26,20,1.6171875,0.1982421875
96,27,80,3.90625,0.0201416015625
96,28,20,2.3125,0.09912109375
96,29,60,1.3984375,0.2470703125
96,30,40,1.296875,0.2734375
96,31,30,1.8359375,0.1591796875
96,32,40,2.0625,0.126953125
96,33,70,1.8984375,0.1494140625
96,34,40,1.3125,0.26953125
96,35,60,2.609375,0.07373046875
96,36,50,1.3828125,0.25
96,37,50,1.28125,0.27734375
96,38,80,2.265625,0.10400390625
96,39,40,1.171875,0.310546875
96,40,60,1.6015625,0.201171875
96,41,50,2.296875,0.1005859375
96,42,70,0.87890625,0.416015625
96,43,40,1.2734375,0.279296875
96,44,70,1.6953125,0.18359375
96,45,60,1.9140625,0.1474609375
96,46,40,3.140625,0.043212890625
96,47,20,1.6484375,0.1923828125
96,48,30,1.875,0.1533203125
96,49,20,0.97265625,0.37890625
96,50,20,1.9609375,0.140625
96,51,50,3.625,0.026611328125
96,52,40,2.28125,0.10205078125
96,53,30,1.9921875,0.13671875
96,54,40,1.03125,0.357421875
96,55,40,1.1796875,0.306640625
96,56,60,1.984375,0.1376953125
96,57,60,2.25,0.10546875
96,58,80,3.953125,0.0191650390625
96,59,40,1.5546875,0.2109375
96,60,40,1.484375,0.2265625
96,61,80,2.140625,0.11767578125
96,62,50,2.21875,0.10888671875
96,63,60,1.3828125,0.25
96,64,70,1.734375,0.1767578125
96,65,40,1.984375,0.1376953125
96,66,80,2.59375,0.07470703125
96,67,70,1.2265625,0.29296875
96,68,60,1.2578125,0.28515625
96,69,60,2.1875,0.1123046875
96,70,50,2.640625,0.0712890625
96,71,40,1.359375,0.255859375
96,72,20,1.40625,0.2451171875
96,73,10,1.59375,0.203125
96,74,40,2.0625,0.126953125
96,75,50,1.7109375,0.1806640625
96,76,40,0.97265625,0.37890625
96,77,30,1.3359375,0.263671875
96,78,30,1.140625,0.3203125
96,79,80,3.671875,0.025390625
96,80,70,2.265625,0.10400390625
96,81,60,1.5703125,0.2080078125
96,82,50,1.1015625,0.33203125
96,83,30,2.890625,0.055419921875
96,84,80,1.4765625,0.228515625
96,85,80,2.859375,0.057373046875
96,86,80,2.46875,0.08447265625
96,87,40,2.421875,0.0888671875
96,88,50,2.53125,0.07958984375
96,89,80,1.28125,0.27734375
96,90,80,1.2265625,0.29296875
96,91,70,1.2421875,0.2890625
96,92,70,1.7421875,0.1748046875
96,93,70,1.4921875,0.224609375
96,94,30,2.015625,0.1328125
96,95,40,2.40625,0.09033203125
96,96,10,0.83203125,0.435546875
96,97,60,2.03125,0.130859375
96,98,50,1.375,0.251953125
96,99,40,1.234375,0.291015625
96,100,30,1.0234375,0.359375
96,101,40,1.6484375,0.1923828125
96,102,50,1.875,0.1533203125
96,103,60,1.9296875,0.1455078125
96,104,40,1.921875,0.146484375
96,105,30,2.1875,0.1123046875
96,106,40,1.3125,0.26953125
96,107,80,1.6953125,0.18359375
96,108,60,1.7734375,0.169921875
96,109,70,1.765625,0.1708984375
96,110,40,1.703125,0.181640625
96,111,60,1.640625,0.1943359375
96,112,40,1.828125,0.1611328125
96,113,60,1.2734375,0.279296875
96,114,70,0.98046875,0.375
96,115,50,2.921875,0.0537109375
96,116,70,0.671875,0.51171875
96,117,30,1.078125,0.33984375
96,118,20,2.03125,0.130859375
96,119,10,0.375,0.6875
96,120,40,2.21875,0.10888671875
96,121,50,1.046875,0.3515625
96,122,40,0.73046875,0.482421875
96,123,30,0.66796875,0.51171875
96,124,20,2.515625,0.0810546875
96,125,60,1.59375,0.203125
96,126,60,1.265625,0.28125
96,127,60,1.8828125,0.15234375
96,128,40,1.3359375,0.263671875
96,129,40,0.83203125,0.435546875
96,130,80,1.1796875,0.306640625
96,131,70,1.625,0.197265625
96,132,40,2.125,0.11962890625
96,133,30,2.03125,0.130859375
96,134,50,2.234375,0.10693359375
96,135,80,2.15625,0.11572265625
96,136,60,1.328125,0.265625
96,137,60,1.5625,0.2099609375
96,138,50,1.7109375,0.1806640625
