participant_id,trial_index,ground_truth,nll,prob_step_1,prob_step_2,prob_step_3
39,1,somewhat high,2.90625,0.22265625,1.0,0.2451171875
39,2,somewhat low,2.1953125,0.2734375,1.0,0.40625
39,3,somewhat low,1.67578125,0.373046875,1.0,0.5
39,4,normal,2.234375,0.10693359375,,
39,5,somewhat low,1.83203125,0.365234375,1.0,0.439453125
39,6,somewhat low,1.8046875,0.310546875,1.0,0.53125
39,7,low,2.5625,0.0771484375,,
39,8,somewhat high,1.91796875,0.421875,1.0,0.34765625
39,9,normal,1.3984375,0.2470703125,,
39,10,somewhat low,1.46875,0.458984375,1.0,0.5
39,11,somewhat low,1.185546875,0.46875,1.0,0.65234375
39,12,normal,0.455078125,0.6328125,,
39,13,normal,1.265625,0.28125,,
39,14,normal,0.99609375,0.369140625,,
39,15,normal,1.25,0.287109375,,
39,16,somewhat low,1.1875,0.44921875,1.0,0.6796875
39,17,normal,0.58203125,0.55859375,,
39,18,high,3.28125,0.03759765625,,
39,19,low,3.4375,0.0322265625,,
39,20,somewhat low,1.427734375,0.384765625,1.0,0.62109375
39,21,somewhat high,2.2421875,0.33203125,1.0,0.3203125
39,22,somewhat high,1.458984375,0.357421875,1.0,0.65234375
39,23,somewhat high,2.212890625,0.140625,1.0,0.77734375
39,24,somewhat high,1.53125,0.4609375,1.0,0.46875
39,25,normal,1.09375,0.333984375,,
39,26,somewhat low,0.927734375,0.5078125,1.0,0.77734375
39,27,somewhat high,3.203125,0.126953125,1.0,0.3203125
39,28,high,2.0625,0.126953125,,
39,29,high,2.09375,0.123046875,,
39,30,somewhat low,2.28515625,0.203125,1.0,0.5
39,31,somewhat high,1.443359375,0.625,1.0,0.37890625
39,32,somewhat high,1.46875,0.458984375,1.0,0.5
39,33,somewhat high,1.40234375,0.490234375,1.0,0.5
39,34,somewhat low,1.609375,0.57421875,1.0,0.34765625
39,35,somewhat low,3.8984375,0.05810546875,1.0,0.34765625
39,36,normal,0.93359375,0.392578125,,
39,37,somewhat high,1.443359375,0.37890625,1.0,0.62109375
39,38,somewhat low,1.396484375,0.65625,1.0,0.37890625
39,39,somewhat low,0.890625,0.7734375,1.0,0.53125
39,40,normal,0.90625,0.404296875,,
39,41,somewhat high,0.740234375,0.61328125,1.0,0.77734375
39,42,high,1.4921875,0.224609375,,
39,43,somewhat high,1.208984375,0.6796875,1.0,0.439453125
39,44,normal,1.109375,0.330078125,,
39,45,high,1.265625,0.28125,,
39,46,high,1.59375,0.203125,,
39,47,very high,3.59375,0.036376953125,0.75390625,
39,48,normal,0.58203125,0.55859375,,
39,49,low,1.7109375,0.1806640625,,
39,50,somewhat low,1.83203125,0.365234375,1.0,0.439453125
39,51,very high,2.30419921875,0.10693359375,0.93359375,
39,52,extremely high,5.017578125,0.00762939453125,1.0,0.8671875
39,53,somewhat low,1.677734375,0.30078125,1.0,0.62109375
39,54,somewhat low,0.69921875,0.76171875,1.0,0.65234375
39,55,somewhat low,1.109375,0.5546875,1.0,0.59375
39,56,normal,0.66015625,0.515625,,
39,57,normal,0.4140625,0.66015625,,
39,58,normal,0.20703125,0.8125,,
39,59,normal,0.1015625,0.90234375,,
39,60,somewhat high,2.54296875,0.11572265625,1.0,0.6796875
39,61,low,0.93359375,0.392578125,,
39,62,somewhat low,0.2216796875,0.88671875,1.0,0.90625
39,63,normal,0.091796875,0.9140625,,
39,64,high,1.78125,0.16796875,,
39,65,very high,1.9715576171875,0.142578125,0.97265625,
39,66,low,1.1015625,0.33203125,,
39,67,normal,0.19921875,0.8203125,,
39,68,high,0.52734375,0.58984375,,
39,69,extremely high,0.56329345703125,0.578125,1.0,0.98828125
39,70,high,0.80078125,0.44921875,,
39,71,normal,0.09326171875,0.91015625,,
39,72,somewhat low,1.68310546875,0.2080078125,1.0,0.89453125
39,73,low,1.71875,0.1796875,,
39,74,high,0.330078125,0.71875,,
39,75,extremely high,3.163818359375,0.043212890625,1.0,0.9765625
39,76,normal,0.2265625,0.796875,,
39,77,low,2.1875,0.1123046875,,
39,78,low,0.9296875,0.39453125,,
39,79,normal,0.056396484375,0.9453125,,
39,80,normal,0.046630859375,0.953125,,
39,81,normal,0.016845703125,0.984375,,
39,82,normal,0.034423828125,0.96484375,,
39,83,normal,0.2236328125,0.80078125,,
39,84,low,0.21875,0.8046875,,
39,85,low,1.7265625,0.177734375,,
39,86,normal,0.0230712890625,0.9765625,,
39,87,high,0.71875,0.48828125,,
39,88,very high,1.58404541015625,0.2060546875,0.9921875,
39,89,low,0.12060546875,0.88671875,,
39,90,normal,0.0260009765625,0.97265625,,
39,91,very high,1.965545654296875,0.140625,0.99609375,
39,92,extremely high,0.1237640380859375,0.88671875,1.0,0.99609375
39,93,high,0.23828125,0.7890625,,
39,94,normal,0.0267333984375,0.97265625,,
39,95,low,0.32421875,0.72265625,,
39,96,low,0.8125,0.443359375,,
39,97,high,0.09033203125,0.9140625,,
39,98,extremely high,1.51971435546875,0.2197265625,1.0,0.99609375
39,99,normal,0.015869140625,0.984375,,
39,100,low,0.5078125,0.6015625,,
39,101,low,0.12353515625,0.8828125,,
39,102,normal,0.0098876953125,0.98828125,,
39,103,normal,0.00762939453125,0.9921875,,
39,104,normal,0.00482177734375,0.99609375,,
39,105,normal,0.00799560546875,0.9921875,,
39,106,normal,0.016357421875,0.984375,,
39,107,low,0.0242919921875,0.9765625,,
39,108,low,0.326171875,0.72265625,,
39,109,normal,0.00750732421875,0.9921875,,
39,110,high,0.349609375,0.703125,,
39,111,high,0.984375,0.373046875,,
39,112,low,0.033447265625,0.96875,,
39,113,normal,0.010498046875,0.98828125,,
