participant_id,trial_index,ground_truth,nll,prob_step_1,prob_step_2,prob_step_3
235,1,somewhat high,2.3125,0.28515625,1.0,0.34765625
235,2,somewhat high,1.787109375,0.255859375,1.0,0.65234375
235,3,somewhat low,1.7109375,0.478515625,1.0,0.37890625
235,4,normal,0.27734375,0.7578125,,
235,5,low,2.96875,0.05126953125,,
235,6,normal,1.0546875,0.34765625,,
235,7,normal,1.1640625,0.3125,,
235,8,very low,2.16015625,0.1357421875,0.8515625,
235,9,low,1.90625,0.1484375,,
235,10,normal,2.046875,0.12890625,,
235,11,somewhat high,2.02734375,0.2333984375,1.0,0.5625
235,12,normal,0.5,0.60546875,,
235,13,very low,3.8828125,0.038818359375,0.53125,
235,14,low,1.9765625,0.138671875,,
235,15,normal,0.62890625,0.53125,,
235,16,somewhat high,1.9140625,0.27734375,1.0,0.53125
235,17,low,1.859375,0.15625,,
235,18,normal,1.0546875,0.34765625,,
235,19,very low,3.0546875,0.07958984375,0.59375,
235,20,high,1.5,0.22265625,,
235,21,somewhat high,1.875,0.259765625,1.0,0.59375
235,22,normal,0.7890625,0.455078125,,
235,23,extremely low,4.078125,0.126953125,1.0,0.1328125
235,24,very high,2.5234375,0.1357421875,0.59375,
235,25,high,1.296875,0.2734375,,
235,26,extremely high,0.49755859375,0.6796875,1.0,0.89453125
235,27,somewhat low,2.375,0.1982421875,1.0,0.46875
235,28,normal,0.1806640625,0.8359375,,
235,29,normal,1.0546875,0.34765625,,
235,30,low,2.515625,0.0810546875,,
235,31,somewhat low,3.53515625,0.05810546875,1.0,0.5
235,32,high,2.234375,0.10693359375,,
235,33,somewhat high,2.068359375,0.1943359375,1.0,0.65234375
235,34,low,1.5078125,0.2216796875,,
235,35,normal,1.1640625,0.3125,,
235,36,low,1.2109375,0.298828125,,
235,37,high,2.375,0.0927734375,,
235,38,normal,0.404296875,0.66796875,,
235,39,normal,0.81640625,0.44140625,,
235,40,normal,0.265625,0.765625,,
235,41,low,0.79296875,0.453125,,
235,42,low,0.6953125,0.498046875,,
235,43,somewhat high,2.26171875,0.2080078125,1.0,0.5
235,44,somewhat low,2.2265625,0.181640625,1.0,0.59375
235,45,low,2.15625,0.11572265625,,
235,46,high,1.0546875,0.34765625,,
235,47,somewhat high,1.923828125,0.1875,1.0,0.77734375
235,48,somewhat high,3.296875,0.11572265625,1.0,0.3203125
235,49,somewhat high,1.16796875,0.412109375,1.0,0.75390625
235,50,somewhat low,2.1640625,0.2451171875,1.0,0.46875
235,51,normal,0.6328125,0.53125,,
235,52,somewhat high,1.3544921875,0.28125,1.0,0.9140625
235,53,normal,1.3515625,0.259765625,,
235,54,somewhat low,3.2265625,0.58203125,1.0,0.06787109375
235,55,somewhat high,2.5859375,0.51171875,1.0,0.1474609375
235,56,extremely high,0.28125,0.81640625,1.0,0.92578125
235,57,normal,0.283203125,0.75390625,,
235,58,normal,0.7109375,0.490234375,,
235,59,somewhat high,1.41796875,0.34375,1.0,0.70703125
235,60,very low,2.0537109375,0.1611328125,0.796875,
235,61,low,2.65625,0.0703125,,
235,62,somewhat high,1.455078125,0.6171875,1.0,0.37890625
235,63,very low,2.609375,0.09765625,0.75390625,
235,64,low,0.80859375,0.4453125,,
235,65,normal,0.345703125,0.70703125,,
235,66,high,3.078125,0.046142578125,,
235,67,normal,0.296875,0.7421875,,
235,68,somewhat high,0.9912109375,0.46484375,1.0,0.796875
235,69,low,0.53125,0.5859375,,
235,70,normal,0.8828125,0.4140625,,
235,71,normal,0.095703125,0.91015625,,
235,72,high,3.234375,0.039306640625,,
235,73,low,0.373046875,0.6875,,
235,74,high,2.234375,0.10693359375,,
235,75,normal,0.12353515625,0.8828125,,
235,76,extremely high,0.07470703125,0.9453125,1.0,0.98046875
235,77,normal,0.337890625,0.71484375,,
235,78,somewhat low,3.28125,0.625,1.0,0.06005859375
235,79,somewhat high,1.08203125,0.63671875,1.0,0.53125
235,80,normal,0.291015625,0.74609375,,
235,81,somewhat low,2.5390625,0.16796875,1.0,0.46875
235,82,somewhat high,0.8125,0.65234375,1.0,0.6796875
235,83,high,2.203125,0.1103515625,,
235,84,somewhat low,2.5390625,0.43359375,1.0,0.181640625
235,85,high,0.984375,0.373046875,,
235,86,normal,0.275390625,0.7578125,,
235,87,normal,0.85546875,0.42578125,,
235,88,normal,0.07666015625,0.92578125,,
235,89,somewhat low,2.3203125,0.365234375,1.0,0.26953125
235,90,somewhat low,1.18359375,0.609375,1.0,0.5
235,91,somewhat high,1.095703125,0.5390625,1.0,0.62109375
235,92,somewhat high,2.1015625,0.26171875,1.0,0.46875
235,93,normal,0.115234375,0.890625,,
235,94,low,1.7421875,0.1748046875,,
235,95,somewhat low,0.671875,0.86328125,1.0,0.59375
235,96,normal,0.06982421875,0.93359375,,
235,97,high,1.921875,0.146484375,,
235,98,somewhat high,1.23828125,0.546875,1.0,0.53125
235,99,low,3.125,0.0439453125,,
235,100,normal,0.2275390625,0.796875,,
235,101,somewhat low,1.693359375,0.28125,1.0,0.65234375
235,102,normal,0.3828125,0.68359375,,
235,103,very low,4.078125,0.023193359375,0.73046875,
235,104,very low,2.876953125,0.072265625,0.77734375,
235,105,somewhat high,0.748046875,0.62890625,1.0,0.75390625
235,106,normal,0.057373046875,0.9453125,,
235,107,normal,0.451171875,0.63671875,,
235,108,extremely high,0.11572265625,0.9296875,1.0,0.95703125
235,109,high,0.87109375,0.41796875,,
235,110,low,3.0625,0.046875,,
235,111,normal,0.224609375,0.80078125,,
235,112,somewhat high,0.5380859375,0.73046875,1.0,0.796875
235,113,normal,0.11669921875,0.890625,,
235,114,normal,0.451171875,0.63671875,,
235,115,high,2.5,0.08203125,,
235,116,normal,0.0478515625,0.953125,,
235,117,normal,0.09521484375,0.91015625,,
235,118,high,1.0859375,0.337890625,,
235,119,normal,0.10595703125,0.8984375,,
235,120,somewhat high,0.47216796875,0.69921875,1.0,0.89453125
235,121,normal,0.040771484375,0.9609375,,
235,122,somewhat high,1.236328125,0.330078125,1.0,0.87890625
235,123,high,1.6015625,0.201171875,,
235,124,somewhat low,2.3671875,0.2001953125,1.0,0.46875
235,125,somewhat high,1.96875,0.1904296875,1.0,0.73046875
235,126,somewhat low,2.568359375,0.123046875,1.0,0.62109375
235,127,normal,0.30859375,0.734375,,
235,128,very low,2.814208984375,0.06298828125,0.953125,
235,129,normal,0.169921875,0.84375,,
235,130,very low,1.87451171875,0.1640625,0.93359375,
235,131,low,1.875,0.1533203125,,
235,132,normal,0.025634765625,0.9765625,,
235,133,somewhat high,1.71875,0.73046875,1.0,0.2451171875
235,134,somewhat high,0.322265625,0.82421875,1.0,0.87890625
235,135,normal,0.049560546875,0.953125,,
235,136,extremely high,0.050048828125,0.96484375,1.0,0.984375
235,137,high,1.046875,0.3515625,,
235,138,normal,0.2021484375,0.81640625,,
235,139,somewhat high,0.17919921875,0.89453125,1.0,0.93359375
235,140,low,1.1171875,0.328125,,
235,141,normal,0.051025390625,0.94921875,,
235,142,somewhat low,1.51953125,0.322265625,1.0,0.6796875
235,143,extremely low,1.624755859375,0.201171875,1.0,0.9765625
235,144,somewhat low,0.650390625,0.71484375,1.0,0.73046875
235,145,normal,0.08447265625,0.91796875,,
235,146,extremely high,0.031280517578125,0.9765625,1.0,0.9921875
235,147,somewhat high,2.22265625,0.287109375,1.0,0.37890625
235,148,somewhat high,0.89453125,0.48046875,1.0,0.8515625
235,149,normal,0.08251953125,0.921875,,
235,150,normal,0.0185546875,0.98046875,,
235,151,high,1.359375,0.255859375,,
235,152,somewhat low,0.53125,0.8671875,1.0,0.6796875
235,153,normal,0.02197265625,0.9765625,,
235,154,somewhat high,0.2216796875,0.8671875,1.0,0.92578125
