participant_id,trial_index,ground_truth,nll,prob_step_1
68,1,30,1.5,0.22265625
68,2,30,1.6328125,0.1953125
68,3,20,2.359375,0.09423828125
68,4,30,1.6484375,0.1923828125
68,5,20,2.078125,0.125
68,6,30,1.6796875,0.1865234375
68,7,20,1.875,0.1533203125
68,8,40,1.8125,0.1630859375
68,9,40,1.7109375,0.1806640625
68,10,20,1.4765625,0.228515625
68,11,40,1.359375,0.255859375
68,12,30,1.1328125,0.322265625
68,13,30,1.6796875,0.1865234375
68,14,40,1.28125,0.27734375
68,15,40,1.5625,0.2099609375
68,16,30,1.15625,0.314453125
68,17,40,0.99609375,0.369140625
68,18,60,2.546875,0.078125
68,19,50,1.109375,0.330078125
68,20,40,0.96875,0.37890625
68,21,40,0.75,0.47265625
68,22,80,4.09375,0.0167236328125
68,23,80,2.296875,0.1005859375
68,24,30,1.125,0.32421875
68,25,40,1.8125,0.1630859375
68,26,40,1.2421875,0.2890625
68,27,60,2.953125,0.05224609375
68,28,30,1.1953125,0.302734375
68,29,40,1.921875,0.146484375
68,30,50,1.8671875,0.154296875
68,31,50,1.4296875,0.2392578125
68,32,60,1.5546875,0.2109375
68,33,40,1.1015625,0.33203125
68,34,50,0.8359375,0.43359375
68,35,40,1.6640625,0.189453125
68,36,70,2.515625,0.0810546875
68,37,60,1.328125,0.265625
68,38,40,1.03125,0.357421875
68,39,50,0.8671875,0.419921875
68,40,50,1.0859375,0.337890625
68,41,70,1.4453125,0.2353515625
68,42,60,1.5,0.22265625
68,43,50,1.1171875,0.328125
68,44,70,1.859375,0.15625
68,45,80,1.609375,0.2001953125
68,46,80,1.171875,0.310546875
68,47,30,1.2421875,0.2890625
68,48,40,0.95703125,0.384765625
68,49,40,0.78125,0.45703125
68,50,60,1.2265625,0.29296875
68,51,30,0.419921875,0.65625
68,52,40,0.39453125,0.67578125
68,53,40,3.34375,0.035400390625
68,54,50,0.58984375,0.5546875
68,55,60,0.53125,0.5859375
68,56,30,2.75,0.06396484375
68,57,40,1.25,0.287109375
68,58,50,1.375,0.251953125
68,59,60,1.390625,0.2490234375
68,60,70,1.2265625,0.29296875
68,61,40,0.46875,0.625
68,62,50,0.498046875,0.609375
68,63,60,1.015625,0.361328125
68,64,70,0.55078125,0.578125
68,65,80,1.140625,0.3203125
68,66,60,1.171875,0.310546875
68,67,70,0.61328125,0.54296875
68,68,80,0.404296875,0.66796875
68,69,90,0.7578125,0.46875
68,70,30,0.390625,0.67578125
68,71,30,2.453125,0.0859375
68,72,30,1.453125,0.2333984375
68,73,40,1.75,0.173828125
68,74,70,3.53125,0.029296875
68,75,40,1.78125,0.16796875
68,76,30,2.671875,0.0693359375
68,77,50,1.6640625,0.189453125
68,78,50,2.296875,0.1005859375
68,79,30,1.0859375,0.337890625
68,80,40,1.125,0.32421875
68,81,50,0.58984375,0.5546875
68,82,60,0.984375,0.373046875
68,83,30,4.84375,0.00787353515625
68,84,50,2.34375,0.09619140625
68,85,50,1.171875,0.310546875
68,86,60,1.078125,0.33984375
68,87,70,0.63671875,0.52734375
68,88,70,0.80859375,0.4453125
68,89,50,1.0546875,0.34765625
68,90,60,1.15625,0.314453125
68,91,80,1.1015625,0.33203125
68,92,90,0.1357421875,0.875
68,93,20,3.421875,0.03271484375
68,94,30,0.8828125,0.4140625
68,95,40,1.53125,0.2158203125
68,96,50,1.765625,0.1708984375
68,97,30,1.5234375,0.2177734375
68,98,30,1.71875,0.1796875
68,99,30,1.3828125,0.25
68,100,50,1.03125,0.357421875
68,101,40,1.765625,0.1708984375
68,102,30,0.7578125,0.46875
68,103,30,0.96484375,0.380859375
68,104,50,0.5234375,0.59375
68,105,50,1.4140625,0.2431640625
68,106,50,0.77734375,0.458984375
68,107,30,1.125,0.32421875
68,108,50,1.1640625,0.3125
68,109,60,1.78125,0.16796875
68,110,70,0.5703125,0.56640625
68,111,70,0.392578125,0.67578125
68,112,50,0.69140625,0.5
68,113,70,2.34375,0.09619140625
68,114,70,0.89453125,0.408203125
68,115,90,0.07421875,0.9296875
68,116,30,0.76171875,0.466796875
68,117,40,1.3515625,0.259765625
68,118,40,0.8515625,0.42578125
68,119,50,0.93359375,0.392578125
68,120,30,0.486328125,0.61328125
68,121,40,1.5703125,0.2080078125
68,122,40,1.0703125,0.34375
68,123,50,0.53515625,0.5859375
68,124,60,2.046875,0.12890625
68,125,40,0.87890625,0.416015625
68,126,40,0.60546875,0.546875
68,127,40,2.46875,0.08447265625
68,128,10,9.3125,9.012222290039062e-05
68,129,60,1.8828125,0.15234375
68,130,50,2.0,0.1357421875
68,131,50,0.81640625,0.44140625
68,132,50,1.09375,0.333984375
68,133,70,0.71484375,0.490234375
68,134,70,0.3046875,0.73828125
68,135,50,0.8671875,0.419921875
68,136,70,1.171875,0.310546875
68,137,70,0.271484375,0.76171875
68,138,90,0.08544921875,0.91796875
