participant_id,trial_index,ground_truth,nll,prob_step_1,prob_step_2,prob_step_3
43,1,low,1.5,0.22265625,,
43,2,normal,1.2421875,0.2890625,,
43,3,somewhat high,1.91796875,0.26171875,1.0,0.5625
43,4,normal,2.375,0.0927734375,,
43,5,somewhat high,2.19140625,0.22265625,1.0,0.5
43,6,high,2.265625,0.10400390625,,
43,7,normal,0.93359375,0.392578125,,
43,8,normal,1.296875,0.2734375,,
43,9,somewhat high,2.0703125,0.361328125,1.0,0.34765625
43,10,somewhat low,2.05859375,0.337890625,1.0,0.37890625
43,11,somewhat low,1.609375,0.337890625,1.0,0.59375
43,12,normal,0.26171875,0.76953125,,
43,13,somewhat high,1.54296875,0.455078125,1.0,0.46875
43,14,normal,1.5234375,0.2177734375,,
43,15,normal,1.3671875,0.25390625,,
43,16,normal,0.94140625,0.390625,,
43,17,normal,0.77734375,0.458984375,,
43,18,very high,3.251953125,0.0439453125,0.87890625,
43,19,low,3.59375,0.0274658203125,,
43,20,somewhat low,1.8671875,0.330078125,1.0,0.46875
43,21,normal,0.765625,0.46484375,,
43,22,high,1.796875,0.166015625,,
43,23,normal,2.890625,0.055419921875,,
43,24,high,1.7734375,0.169921875,,
43,25,normal,0.29296875,0.74609375,,
43,26,somewhat low,1.45703125,0.330078125,1.0,0.70703125
43,27,somewhat low,2.30078125,0.177734375,1.0,0.5625
43,28,somewhat high,1.037109375,0.408203125,1.0,0.8671875
43,29,very high,3.298828125,0.04248046875,0.8671875,
43,30,normal,0.1318359375,0.875,,
43,31,normal,0.94140625,0.390625,,
43,32,somewhat low,1.087890625,0.515625,1.0,0.65234375
43,33,somewhat low,2.32421875,0.14453125,1.0,0.6796875
43,34,low,4.40625,0.01220703125,,
43,35,high,4.6875,0.00921630859375,,
43,36,normal,0.5390625,0.58203125,,
43,37,normal,0.41015625,0.6640625,,
43,38,normal,0.8671875,0.419921875,,
43,39,normal,0.73828125,0.478515625,,
43,40,somewhat high,3.12890625,0.08740234375,1.0,0.5
43,41,high,1.4453125,0.2353515625,,
43,42,somewhat high,1.625,0.26171875,1.0,0.75390625
43,43,low,1.7109375,0.1806640625,,
43,44,normal,0.38671875,0.6796875,,
43,45,extremely high,4.22265625,0.0172119140625,1.0,0.8515625
43,46,high,1.765625,0.1708984375,,
43,47,low,2.609375,0.07373046875,,
43,48,low,2.890625,0.055419921875,,
43,49,low,1.1953125,0.302734375,,
43,50,normal,2.296875,0.1005859375,,
43,51,high,1.03125,0.357421875,,
43,52,somewhat high,1.5498046875,0.232421875,1.0,0.9140625
43,53,low,2.84375,0.05810546875,,
43,54,normal,0.9375,0.392578125,,
43,55,low,0.91796875,0.3984375,,
43,56,low,1.9375,0.14453125,,
43,57,normal,0.56640625,0.56640625,,
43,58,high,1.6875,0.1845703125,,
43,59,normal,0.306640625,0.734375,,
43,60,normal,0.314453125,0.73046875,,
43,61,normal,0.90234375,0.40625,,
43,62,normal,0.5234375,0.59375,,
43,63,normal,0.466796875,0.62890625,,
43,64,very high,2.0574951171875,0.130859375,0.97265625,
43,65,high,0.6796875,0.5078125,,
43,66,somewhat low,2.533203125,0.10205078125,1.0,0.77734375
43,67,normal,0.275390625,0.7578125,,
43,68,high,0.87109375,0.41796875,,
43,69,high,1.1015625,0.33203125,,
43,70,very high,3.091796875,0.055419921875,0.81640625,
43,71,normal,0.49609375,0.609375,,
43,72,low,0.69921875,0.49609375,,
43,73,normal,1.1015625,0.33203125,,
43,74,somewhat high,1.8369140625,0.1728515625,1.0,0.92578125
43,75,high,1.421875,0.2412109375,,
43,76,normal,0.236328125,0.7890625,,
43,77,normal,0.57421875,0.5625,,
43,78,somewhat low,1.80322265625,0.181640625,1.0,0.90625
43,79,normal,0.236328125,0.7890625,,
43,80,normal,0.1064453125,0.8984375,,
43,81,somewhat high,3.09716796875,0.050537109375,1.0,0.89453125
43,82,normal,0.11767578125,0.890625,,
