participant_id,trial_index,ground_truth,nll,top2
55303,1,B,0.06993623077869415,"[('B', 0.9324532747268677), ('V', 0.06754668802022934)]"
55303,2,V,0.6325989961624146,"[('V', 0.531209409236908), ('B', 0.4687906503677368)]"
55303,3,V,2.811967611312866,"[('B', 0.9399133324623108), ('V', 0.06008664891123772)]"
55303,4,B,0.02630021423101425,"[('B', 0.9740425944328308), ('V', 0.02595735713839531)]"
55303,5,B,0.575939416885376,"[('B', 0.562176525592804), ('V', 0.43782350420951843)]"
55303,6,B,3.529750347137451,"[('V', 0.970687747001648), ('B', 0.02931223250925541)]"
55303,7,B,3.6513001918792725,"[('V', 0.9740425944328308), ('B', 0.02595735713839531)]"
55303,8,B,2.811967611312866,"[('V', 0.9399133324623108), ('B', 0.06008664891123772)]"
55303,9,B,2.0176751613616943,"[('V', 0.8670357465744019), ('B', 0.13296423852443695)]"
55303,10,B,1.3132617473602295,"[('V', 0.7310584783554077), ('B', 0.26894140243530273)]"
55303,11,B,1.0537006855010986,"[('V', 0.6513548493385315), ('B', 0.3486451208591461)]"
55303,12,B,0.825939416885376,"[('V', 0.562176525592804), ('B', 0.43782350420951843)]"
55303,13,B,0.6931471824645996,"[('V', 0.5), ('B', 0.5)]"
55303,14,V,0.7575989961624146,"[('B', 0.531209409236908), ('V', 0.4687906503677368)]"
55303,15,B,1.0537006855010986,"[('V', 0.6513548493385315), ('B', 0.3486451208591461)]"
55303,16,B,0.825939416885376,"[('V', 0.562176525592804), ('B', 0.43782350420951843)]"
55303,17,B,0.6325989961624146,"[('B', 0.531209409236908), ('V', 0.4687906503677368)]"
55303,18,B,0.4740769863128662,"[('B', 0.622459352016449), ('V', 0.3775406777858734)]"
55303,19,B,0.38687101006507874,"[('B', 0.6791786551475525), ('V', 0.3208213150501251)]"
55303,20,B,0.38687101006507874,"[('B', 0.6791786551475525), ('V', 0.3208213150501251)]"
55303,21,V,1.2234445810317993,"[('B', 0.7057850360870361), ('V', 0.29421499371528625)]"
55303,22,B,0.38687101006507874,"[('B', 0.6791786551475525), ('V', 0.3208213150501251)]"
55303,23,B,0.3132617473602295,"[('B', 0.7310584783554077), ('V', 0.26894140243530273)]"
55303,24,B,0.28115010261535645,"[('B', 0.7549149990081787), ('V', 0.24508503079414368)]"
55303,25,B,0.25192904472351074,"[('B', 0.7772998809814453), ('V', 0.22270016372203827)]"
55303,26,B,0.25192904472351074,"[('B', 0.7772998809814453), ('V', 0.22270016372203827)]"
55303,27,B,0.25192904472351074,"[('B', 0.7772998809814453), ('V', 0.22270016372203827)]"
55303,28,B,0.28115010261535645,"[('B', 0.7549149990081787), ('V', 0.24508503079414368)]"
55303,29,B,0.28115010261535645,"[('B', 0.7549149990081787), ('V', 0.24508503079414368)]"
55303,30,B,0.25192904472351074,"[('B', 0.7772998809814453), ('V', 0.22270016372203827)]"
55303,31,B,0.25192904472351074,"[('B', 0.7772998809814453), ('V', 0.22270016372203827)]"
55303,32,B,0.22541262209415436,"[('B', 0.7981867790222168), ('V', 0.2018132209777832)]"
55303,33,B,0.2014133334159851,"[('B', 0.8175744414329529), ('V', 0.18242549896240234)]"
55303,34,B,0.1797446459531784,"[('B', 0.8354835510253906), ('V', 0.16451647877693176)]"
55303,35,V,1.8047446012496948,"[('B', 0.8354835510253906), ('V', 0.16451647877693176)]"
55303,36,B,0.22541262209415436,"[('B', 0.7981867790222168), ('V', 0.2018132209777832)]"
55303,37,B,0.22541262209415436,"[('B', 0.7981867790222168), ('V', 0.2018132209777832)]"
55303,38,B,0.1797446459531784,"[('B', 0.8354835510253906), ('V', 0.16451647877693176)]"
55303,39,B,0.12692804634571075,"[('B', 0.8807970285415649), ('V', 0.11920291185379028)]"
55303,40,B,0.10020658373832703,"[('B', 0.9046505093574524), ('V', 0.09534946084022522)]"
55303,41,B,0.10020658373832703,"[('B', 0.9046505093574524), ('V', 0.09534946084022522)]"
55303,42,B,0.10020658373832703,"[('B', 0.9046505093574524), ('V', 0.09534946084022522)]"
55303,43,B,0.08893945813179016,"[('B', 0.9149009585380554), ('V', 0.08509904891252518)]"
