participant_id,trial_index,ground_truth,nll,top2
48,1,20,1.2897239923477173,"[('22', 0.3535522520542145), ('20', 0.2753467857837677)]"
48,2,22,0.16406293213367462,"[('22', 0.8486886620521545), ('21', 0.05425484851002693)]"
48,3,23,0.08319754153490067,"[('23', 0.9201693534851074), ('22', 0.027786707505583763)]"
48,4,24,0.3305703103542328,"[('24', 0.7185139060020447), ('19', 0.0757308080792427)]"
48,5,25,0.47237110137939453,"[('25', 0.6235221028327942), ('19', 0.10835189372301102)]"
48,6,28,5.347925186157227,"[('19', 0.20231588184833527), ('22', 0.15756376087665558)]"
48,7,7,3.423058271408081,"[('16', 0.08865008503198624), ('12', 0.08865008503198624)]"
48,8,10,3.193765878677368,"[('2', 0.11149607598781586), ('3', 0.08683322370052338)]"
48,9,3,2.391038417816162,"[('13', 0.1509149968624115), ('14', 0.11753273755311966)]"
48,10,6,4.151301383972168,"[('16', 0.1493740975856781), ('15', 0.11633266508579254)]"
48,11,12,2.1868550777435303,"[('12', 0.11226926743984222), ('10', 0.08743539452552795)]"
48,12,10,4.199950695037842,"[('6', 0.1826925277709961), ('5', 0.1826925277709961)]"
48,13,9,0.40007129311561584,"[('9', 0.6702722907066345), ('11', 0.1920362263917923)]"
48,14,7,3.9898879528045654,"[('11', 0.7867159247398376), ('8', 0.10647043585777283)]"
48,15,10,3.8721508979797363,"[('6', 0.25356099009513855), ('8', 0.19747349619865417)]"
48,16,18,3.8910467624664307,"[('3', 0.11753175407648087), ('1', 0.07128661125898361)]"
48,17,8,3.580518960952759,"[('25', 0.0757346898317337), ('12', 0.0757346898317337)]"
48,18,11,3.199680805206299,"[('13', 0.06722696870565414), ('12', 0.06722696870565414)]"
48,19,15,2.625040292739868,"[('14', 0.11942815035581589), ('12', 0.11942815035581589)]"
48,20,14,1.0425866842269897,"[('16', 0.4526723623275757), ('14', 0.35254159569740295)]"
48,21,17,3.7197883129119873,"[('16', 0.8026887774467468), ('15', 0.06588870286941528)]"
48,22,16,0.555921196937561,"[('16', 0.5735436677932739), ('15', 0.16432300209999084)]"
48,23,21,3.9765756130218506,"[('16', 0.3765985369682312), ('15', 0.13854284584522247)]"
48,24,24,2.0029985904693604,"[('24', 0.1349300742149353), ('25', 0.1349300742149353)]"
48,25,25,0.5793433785438538,"[('25', 0.5602661371231079), ('23', 0.2061104029417038)]"
48,26,21,2.800516366958618,"[('18', 0.07804135233163834), ('20', 0.07804135233163834)]"
48,27,12,5.72861385345459,"[('7', 0.13826079666614532), ('6', 0.13826079666614532)]"
48,28,10,2.6049845218658447,"[('11', 0.1564553678035736), ('7', 0.09489497542381287)]"
48,29,8,3.2447609901428223,"[('13', 0.1746867299079895), ('14', 0.1746867299079895)]"
48,30,15,2.2379441261291504,"[('13', 0.13697674870491028), ('12', 0.1066775918006897)]"
48,31,15,2.57414174079895,"[('18', 0.09786739945411682), ('16', 0.09786739945411682)]"
48,32,10,4.0746893882751465,"[('21', 0.1612677127122879), ('20', 0.12559543550014496)]"
48,33,9,4.8054986000061035,"[('4', 0.07765349745750427), ('3', 0.07765349745750427)]"
48,34,25,4.2774786949157715,"[('7', 0.10254242271184921), ('21', 0.07986012101173401)]"
48,35,28,3.7459139823913574,"[('26', 0.28767791390419006), ('24', 0.28767791390419006)]"
48,36,26,1.8064155578613281,"[('24', 0.2707889676094055), ('23', 0.16424180567264557)]"
48,37,24,0.5864377021789551,"[('24', 0.556305468082428), ('23', 0.12412853538990021)]"
48,38,22,2.005455493927002,"[('23', 0.284946084022522), ('22', 0.134598970413208)]"
48,39,20,1.621527910232544,"[('20', 0.19759654998779297), ('19', 0.15388835966587067)]"
48,40,18,2.0057144165039062,"[('19', 0.6030745506286621), ('18', 0.1345641314983368)]"
48,41,16,2.181637763977051,"[('15', 0.14491067826747894), ('16', 0.11285654455423355)]"
48,42,19,3.483416795730591,"[('17', 0.29129558801651), ('15', 0.29129558801651)]"
48,43,21,2.402273178100586,"[('20', 0.3159177899360657), ('18', 0.24603703618049622)]"
48,44,20,2.5797479152679443,"[('18', 0.16045401990413666), ('17', 0.12496171146631241)]"
48,45,17,1.690496802330017,"[('18', 0.39043381810188293), ('17', 0.1844278872013092)]"
48,46,17,2.051435947418213,"[('17', 0.128550186753273), ('16', 0.128550186753273)]"
48,47,20,3.2099339962005615,"[('12', 0.06654120236635208), ('9', 0.06654120236635208)]"
48,48,12,2.909492254257202,"[('23', 0.08986091613769531), ('24', 0.08986091613769531)]"
48,49,11,0.8960803747177124,"[('11', 0.40816637873649597), ('13', 0.19280414283275604)]"
48,50,13,0.7768445014953613,"[('13', 0.4598548114299774), ('10', 0.27891603112220764)]"
48,51,14,0.3893355429172516,"[('14', 0.6775069236755371), ('10', 0.05561314895749092)]"
48,52,15,0.9802582263946533,"[('15', 0.37521421909332275), ('10', 0.08372160792350769)]"
48,53,10,1.7833359241485596,"[('10', 0.1680765300989151), ('7', 0.07939372956752777)]"
48,54,4,3.1598830223083496,"[('24', 0.08982580900192261), ('7', 0.08982580900192261)]"
48,55,2,1.7819862365722656,"[('2', 0.16830353438854218), ('3', 0.1310749053955078)]"
48,56,16,3.3618016242980957,"[('6', 0.15539243817329407), ('4', 0.12101973593235016)]"
48,57,17,1.2525742053985596,"[('17', 0.28576821088790894), ('15', 0.17332719266414642)]"
48,58,15,0.39761489629745483,"[('15', 0.6719207167625427), ('18', 0.11676231026649475)]"
48,59,13,2.8443548679351807,"[('14', 0.4298345744609833), ('18', 0.1581272929906845)]"
48,60,14,2.2180230617523193,"[('18', 0.13973282277584076), ('14', 0.10882403701543808)]"
48,61,11,3.4127321243286133,"[('25', 0.11501046270132065), ('27', 0.08957023918628693)]"
48,62,7,2.891570568084717,"[('17', 0.0914858877658844), ('18', 0.0914858877658844)]"
48,63,5,2.6034936904907227,"[('6', 0.42592427134513855), ('8', 0.33171015977859497)]"
48,64,10,3.957451820373535,"[('8', 0.38386988639831543), ('6', 0.18132728338241577)]"
48,65,7,2.846665143966675,"[('8', 0.20257094502449036), ('6', 0.12286548316478729)]"
48,66,7,1.562021017074585,"[('8', 0.2692753076553345), ('7', 0.20971181988716125)]"
48,67,6,2.412580728530884,"[('7', 0.5155191421508789), ('8', 0.14769873023033142)]"
48,68,9,4.571166038513184,"[('8', 0.3426087200641632), ('6', 0.3426087200641632)]"
48,69,8,1.2746511697769165,"[('8', 0.2795284390449524), ('6', 0.1320399045944214)]"
48,70,4,3.6730122566223145,"[('6', 0.24098704755306244), ('7', 0.1876809000968933)]"
48,71,10,2.849397897720337,"[('18', 0.12253018468618393), ('20', 0.12253018468618393)]"
48,72,7,2.288867950439453,"[('7', 0.10138116776943207), ('6', 0.10138116776943207)]"
48,73,5,2.677978038787842,"[('19', 0.11327032744884491), ('5', 0.06870192289352417)]"
48,74,4,1.5114493370056152,"[('4', 0.2205900400876999), ('3', 0.2205900400876999)]"
48,75,12,4.150089740753174,"[('6', 0.4065331518650055), ('19', 0.09070981293916702)]"
48,76,11,2.367948055267334,"[('10', 0.1544402539730072), ('9', 0.1544402539730072)]"
48,77,7,1.942275047302246,"[('9', 0.1841002106666565), ('8', 0.1841002106666565)]"
48,78,5,1.8543052673339844,"[('5', 0.1565616875886917), ('4', 0.1565616875886917)]"
48,79,1,4.234107494354248,"[('3', 0.17655770480632782), ('10', 0.10708766430616379)]"
48,80,4,4.055412292480469,"[('25', 0.12804006040096283), ('24', 0.09971770644187927)]"
48,81,9,2.6550183296203613,"[('12', 0.1488199234008789), ('10', 0.11590106785297394)]"
48,82,11,4.183035373687744,"[('10', 0.5050815939903259), ('8', 0.23858366906642914)]"
48,83,10,1.1191881895065308,"[('10', 0.32654479146003723), ('8', 0.32654479146003723)]"
48,84,8,1.0842143297195435,"[('8', 0.33816736936569214), ('9', 0.2633650302886963)]"
48,85,11,3.6098828315734863,"[('12', 0.19991102814674377), ('9', 0.19991102814674377)]"
48,86,13,2.181966543197632,"[('14', 0.1448630392551422), ('15', 0.1448630392551422)]"
48,87,15,1.5754956007003784,"[('15', 0.20690499246120453), ('16', 0.16113777458667755)]"
48,88,10,2.919006824493408,"[('12', 0.31067538261413574), ('11', 0.18843413889408112)]"
48,89,12,2.0025880336761475,"[('12', 0.13498547673225403), ('7', 0.0818728357553482)]"
48,90,10,4.344844341278076,"[('11', 0.5516485571861267), ('12', 0.12308943271636963)]"
48,91,13,4.202911853790283,"[('17', 0.1821523755788803), ('18', 0.14186041057109833)]"
48,92,15,1.6402783393859863,"[('15', 0.19392606616020203), ('14', 0.1510297656059265)]"
48,93,17,1.368996262550354,"[('16', 0.32660743594169617), ('17', 0.2543621361255646)]"
48,94,19,0.8994193077087402,"[('19', 0.4068058431148529), ('18', 0.3168207108974457)]"
48,95,18,1.047159194946289,"[('18', 0.3509332537651062), ('16', 0.21285179257392883)]"
48,96,16,0.7258150577545166,"[('16', 0.48392999172210693), ('17', 0.08409442752599716)]"
48,97,14,1.4960434436798096,"[('14', 0.2240147441625595), ('16', 0.2240147441625595)]"
48,98,21,3.8106460571289062,"[('12', 0.2696458101272583), ('11', 0.0991971492767334)]"
48,99,24,2.8471062183380127,"[('22', 0.1576928347349167), ('20', 0.1576928347349167)]"
48,100,26,1.8532050848007202,"[('26', 0.15673401951789856), ('22', 0.12206456065177917)]"
48,101,13,2.2883830070495605,"[('11', 0.10143034905195236), ('12', 0.10143034905195236)]"
48,102,11,2.5634918212890625,"[('8', 0.16308368742465973), ('7', 0.16308368742465973)]"
48,103,10,0.7223760485649109,"[('10', 0.48559707403182983), ('9', 0.1786411702632904)]"
48,104,9,0.38555803894996643,"[('9', 0.6800709962844849), ('12', 0.11817861348390579)]"
48,105,8,1.4155399799346924,"[('12', 0.40030044317245483), ('8', 0.2427944839000702)]"
48,106,13,1.3421634435653687,"[('13', 0.26127979159355164), ('14', 0.15847420692443848)]"
48,107,15,2.0420918464660645,"[('15', 0.12975698709487915), ('11', 0.12975698709487915)]"
48,108,17,0.8631947040557861,"[('17', 0.42181235551834106), ('16', 0.2558421194553375)]"
48,109,18,1.5176186561584473,"[('19', 0.5959380269050598), ('18', 0.21923334896564484)]"
48,110,21,3.5570080280303955,"[('16', 0.5729206800460815), ('19', 0.21076573431491852)]"
48,111,16,5.98140811920166,"[('22', 0.48123088479042053), ('20', 0.17703494429588318)]"
48,112,19,1.8063256740570068,"[('19', 0.16425655782222748), ('20', 0.16425655782222748)]"
48,113,21,4.069941997528076,"[('20', 0.26715075969696045), ('22', 0.2080572247505188)]"
48,114,22,1.0343672037124634,"[('22', 0.3554512560367584), ('20', 0.21559207141399384)]"
48,115,20,1.0621362924575806,"[('20', 0.3457164466381073), ('23', 0.20968763530254364)]"
48,116,15,2.7200241088867188,"[('13', 0.22991995513439178), ('11', 0.17906183004379272)]"
48,117,10,2.4286656379699707,"[('13', 0.23962846398353577), ('12', 0.18662282824516296)]"
48,118,18,3.9123406410217285,"[('7', 0.24357250332832336), ('6', 0.14773419499397278)]"
48,119,21,3.120055675506592,"[('24', 0.15411509573459625), ('25', 0.15411509573459625)]"
48,120,24,2.015169620513916,"[('25', 0.21977093815803528), ('24', 0.13329778611660004)]"
