participant_id,trial_index,ground_truth,nll,top2
70,1,26,1.1727294921875,"[('26', 0.309520959854126), ('28', 0.2410551756620407)]"
70,2,28,0.1538354754447937,"[('28', 0.857413113117218), ('27', 0.04268807917833328)]"
70,3,29,0.13057681918144226,"[('29', 0.8775891065597534), ('28', 0.043692585080862045)]"
70,4,16,2.8677029609680176,"[('25', 0.15447808802127838), ('24', 0.07297028601169586)]"
70,5,7,2.355933666229248,"[('15', 0.1217319667339325), ('7', 0.09480495005846024)]"
70,6,20,1.5056606531143188,"[('18', 0.3658028841018677), ('20', 0.22187067568302155)]"
70,7,21,0.21495264768600464,"[('21', 0.8065796494483948), ('18', 0.10915867984294891)]"
70,8,22,0.06467580050230026,"[('22', 0.9373713135719299), ('21', 0.028306160122156143)]"
70,9,23,0.37578248977661133,"[('23', 0.6867517232894897), ('8', 0.034191351383924484)]"
70,10,24,0.13824515044689178,"[('24', 0.8708851933479309), ('8', 0.012422510422766209)]"
70,11,25,1.0271488428115845,"[('25', 0.35802632570266724), ('11', 0.10257626324892044)]"
70,12,5,3.713500499725342,"[('18', 0.2971552610397339), ('26', 0.18023377656936646)]"
70,13,11,2.052764654159546,"[('11', 0.12837949395179749), ('12', 0.12837949395179749)]"
70,14,12,0.3174947500228882,"[('12', 0.727970540523529), ('10', 0.16243217885494232)]"
70,15,10,2.612395763397217,"[('13', 0.8936906456947327), ('10', 0.07335858047008514)]"
70,16,22,2.861321449279785,"[('15', 0.15546707808971405), ('23', 0.09429553896188736)]"
70,17,4,2.3304920196533203,"[('6', 0.16033469140529633), ('5', 0.16033469140529633)]"
70,18,9,2.041804075241089,"[('9', 0.12979434430599213), ('8', 0.10108393430709839)]"
70,19,27,2.5032296180725098,"[('17', 0.10505937039852142), ('18', 0.10505937039852142)]"
70,20,28,0.7350588440895081,"[('28', 0.4794772267341614), ('26', 0.29081764817237854)]"
70,21,13,3.5840134620666504,"[('12', 0.20515009760856628), ('20', 0.12442980706691742)]"
70,22,14,0.3397825360298157,"[('14', 0.7119251489639282), ('12', 0.1588519662618637)]"
70,23,12,2.8646910190582275,"[('15', 0.8916416764259338), ('12', 0.057000741362571716)]"
70,24,16,4.066685676574707,"[('15', 0.7285599112510681), ('23', 0.036272864788770676)]"
70,25,24,2.8578367233276367,"[('15', 0.12150051444768906), ('23', 0.09462470561265945)]"
70,26,23,2.0271713733673096,"[('25', 0.1691158413887024), ('23', 0.1317075490951538)]"
70,27,5,3.6686882972717285,"[('25', 0.39904215931892395), ('26', 0.11432748287916183)]"
70,28,4,1.4907195568084717,"[('6', 0.37130942940711975), ('4', 0.2252105474472046)]"
70,29,6,0.542622983455658,"[('6', 0.5812216997146606), ('7', 0.07865980267524719)]"
70,30,7,0.5889278054237366,"[('7', 0.5549219846725464), ('27', 0.07510052621364594)]"
70,31,11,2.5273313522338867,"[('13', 0.1316864788532257), ('12', 0.10255753248929977)]"
70,32,18,1.34576416015625,"[('18', 0.26034069061279297), ('17', 0.20275352895259857)]"
70,33,19,0.21900904178619385,"[('19', 0.8033145070075989), ('17', 0.08466872572898865)]"
70,34,17,0.937597393989563,"[('17', 0.39156749844551086), ('20', 0.30495306849479675)]"
70,35,16,1.6423630714416504,"[('20', 0.3190641701221466), ('16', 0.19352218508720398)]"
70,36,22,0.9680437445640564,"[('24', 0.48770540952682495), ('22', 0.3798253536224365)]"
70,37,21,0.4216124713420868,"[('21', 0.6559882164001465), ('24', 0.30986687541007996)]"
70,38,20,0.13308113813400269,"[('20', 0.8753941059112549), ('24', 0.09226585179567337)]"
70,39,24,0.9031710028648376,"[('24', 0.40528249740600586), ('19', 0.11611536145210266)]"
70,40,25,0.0694718211889267,"[('25', 0.9328864216804504), ('26', 0.01036343164741993)]"
70,41,25,4.7793684005737305,"[('26', 0.9710586667060852), ('25', 0.008401303552091122)]"
70,42,26,0.5474932193756104,"[('26', 0.5783979296684265), ('25', 0.3508160710334778)]"
70,43,26,3.0408787727355957,"[('27', 0.35314419865608215), ('7', 0.0787971243262291)]"
70,44,25,1.7014940977096558,"[('27', 0.30074453353881836), ('25', 0.18241077661514282)]"
70,45,27,2.5083842277526855,"[('25', 0.7722983360290527), ('27', 0.08139965683221817)]"
70,46,10,1.6834471225738525,"[('10', 0.1857326179742813), ('9', 0.1857326179742813)]"
70,47,11,0.2455015480518341,"[('11', 0.7823120355606079), ('9', 0.1058744266629219)]"
70,48,9,0.30204203724861145,"[('9', 0.7393069863319397), ('19', 0.06068601459264755)]"
70,49,17,3.0811429023742676,"[('19', 0.33920758962631226), ('20', 0.205739825963974)]"
70,50,18,0.45572423934936523,"[('18', 0.633988618850708), ('16', 0.06682191044092178)]"
70,51,3,0.46996021270751953,"[('3', 0.6250271797180176), ('1', 0.2952418923377991)]"
70,52,1,0.06597442179918289,"[('1', 0.9361547827720642), ('4', 0.0220162495970726)]"
70,53,0,inf,"[('1', 0.6746867895126343), ('4', 0.043131280690431595)]"
70,54,7,4.145840644836426,"[('4', 0.150191992521286), ('12', 0.11696963012218475)]"
70,55,10,3.065985918045044,"[('13', 0.16267743706703186), ('12', 0.16267743706703186)]"
70,56,11,0.40821409225463867,"[('11', 0.6648365259170532), ('9', 0.24457968771457672)]"
70,57,9,0.40101873874664307,"[('9', 0.6696375012397766), ('12', 0.2463458925485611)]"
70,58,8,0.7423987984657288,"[('8', 0.4759708046913147), ('12', 0.10620345175266266)]"
70,59,12,1.5463653802871704,"[('12', 0.21302081644535065), ('18', 0.10062392055988312)]"
70,60,13,0.947452187538147,"[('13', 0.38772761821746826), ('18', 0.08651373535394669)]"
70,61,18,0.6388786435127258,"[('18', 0.5278840065002441), ('20', 0.41111651062965393)]"
70,62,17,1.7360129356384277,"[('20', 0.7897704243659973), ('17', 0.17622160911560059)]"
70,63,16,1.5506315231323242,"[('20', 0.740350604057312), ('16', 0.21211397647857666)]"
70,64,15,0.3005303144454956,"[('15', 0.7404254674911499), ('20', 0.212135449051857)]"
