participant_id,trial_index,ground_truth,nll,top2
64,1,Z,0.825939416885376,"[('J', 0.562176525592804), ('Z', 0.43782350420951843)]"
64,2,J,0.11282224208116531,"[('J', 0.893309473991394), ('Z', 0.10669059306383133)]"
64,3,Z,0.25192904472351074,"[('Z', 0.7772998809814453), ('J', 0.22270016372203827)]"
64,4,Z,2.0176751613616943,"[('J', 0.8670357465744019), ('Z', 0.13296423852443695)]"
64,5,Z,2.811967611312866,"[('J', 0.9399133324623108), ('Z', 0.06008664891123772)]"
64,6,Z,2.4639394283294678,"[('J', 0.9149009585380554), ('Z', 0.08509904891252518)]"
64,7,Z,0.8981232643127441,"[('J', 0.5926665663719177), ('Z', 0.4073334038257599)]"
64,8,J,0.22541262209415436,"[('J', 0.7981867790222168), ('Z', 0.2018132209777832)]"
64,9,Z,0.575939416885376,"[('Z', 0.562176525592804), ('J', 0.43782350420951843)]"
64,10,J,0.5231232643127441,"[('J', 0.5926665663719177), ('Z', 0.4073334038257599)]"
64,11,Z,0.575939416885376,"[('Z', 0.562176525592804), ('J', 0.43782350420951843)]"
64,12,Z,0.825939416885376,"[('J', 0.562176525592804), ('Z', 0.43782350420951843)]"
64,13,J,0.7575989961624146,"[('Z', 0.531209409236908), ('J', 0.4687906503677368)]"
64,14,Z,0.1797446459531784,"[('Z', 0.8354835510253906), ('J', 0.16451647877693176)]"
64,15,Z,0.6325989961624146,"[('Z', 0.531209409236908), ('J', 0.4687906503677368)]"
64,16,Z,0.8981232643127441,"[('J', 0.5926665663719177), ('Z', 0.4073334038257599)]"
64,17,Z,0.9740769863128662,"[('J', 0.622459352016449), ('Z', 0.3775406777858734)]"
64,18,Z,1.0537006855010986,"[('J', 0.6513548493385315), ('Z', 0.3486451208591461)]"
64,19,Z,0.5231232643127441,"[('Z', 0.5926665663719177), ('J', 0.4073334038257599)]"
64,20,Z,0.825939416885376,"[('J', 0.562176525592804), ('Z', 0.43782350420951843)]"
64,21,Z,0.7575989961624146,"[('J', 0.531209409236908), ('Z', 0.4687906503677368)]"
64,22,Z,0.42870065569877625,"[('Z', 0.6513548493385315), ('J', 0.3486451208591461)]"
64,23,J,0.6931471824645996,"[('Z', 0.5), ('J', 0.5)]"
64,24,Z,0.3132617473602295,"[('Z', 0.7310584783554077), ('J', 0.26894140243530273)]"
64,25,J,0.9740769863128662,"[('Z', 0.622459352016449), ('J', 0.3775406777858734)]"
64,26,Z,0.38687101006507874,"[('Z', 0.6791786551475525), ('J', 0.3208213150501251)]"
64,27,J,0.9740769863128662,"[('Z', 0.622459352016449), ('J', 0.3775406777858734)]"
64,28,J,1.7014133930206299,"[('Z', 0.8175744414329529), ('J', 0.18242549896240234)]"
64,29,J,0.6931471824645996,"[('Z', 0.5), ('J', 0.5)]"
64,30,Z,0.3484445810317993,"[('Z', 0.7057850360870361), ('J', 0.29421499371528625)]"
64,31,J,0.4740769863128662,"[('J', 0.622459352016449), ('Z', 0.3775406777858734)]"
64,32,Z,0.6325989961624146,"[('Z', 0.531209409236908), ('J', 0.4687906503677368)]"
64,33,Z,0.7575989961624146,"[('J', 0.531209409236908), ('Z', 0.4687906503677368)]"
64,34,J,0.6931471824645996,"[('Z', 0.5), ('J', 0.5)]"
64,35,Z,0.825939416885376,"[('J', 0.562176525592804), ('Z', 0.43782350420951843)]"
64,36,Z,0.38687101006507874,"[('Z', 0.6791786551475525), ('J', 0.3208213150501251)]"
64,37,Z,0.5231232643127441,"[('Z', 0.5926665663719177), ('J', 0.4073334038257599)]"
64,38,Z,0.6931471824645996,"[('Z', 0.5), ('J', 0.5)]"
64,39,Z,0.825939416885376,"[('J', 0.562176525592804), ('Z', 0.43782350420951843)]"
64,40,Z,0.7575989961624146,"[('J', 0.531209409236908), ('Z', 0.4687906503677368)]"
64,41,Z,0.6931471824645996,"[('Z', 0.5), ('J', 0.5)]"
64,42,Z,0.6931471824645996,"[('Z', 0.5), ('J', 0.5)]"
64,43,Z,0.1797446459531784,"[('Z', 0.8354835510253906), ('J', 0.16451647877693176)]"
64,44,Z,0.1797446459531784,"[('Z', 0.8354835510253906), ('J', 0.16451647877693176)]"
64,45,Z,0.5231232643127441,"[('Z', 0.5926665663719177), ('J', 0.4073334038257599)]"
64,46,Z,0.4740769863128662,"[('Z', 0.622459352016449), ('J', 0.3775406777858734)]"
64,47,J,0.9740769863128662,"[('Z', 0.622459352016449), ('J', 0.3775406777858734)]"
64,48,Z,0.1797446459531784,"[('Z', 0.8354835510253906), ('J', 0.16451647877693176)]"
64,49,Z,0.25192904472351074,"[('Z', 0.7772998809814453), ('J', 0.22270016372203827)]"
64,50,J,1.3132617473602295,"[('Z', 0.7310584783554077), ('J', 0.26894140243530273)]"
64,51,Z,0.1797446459531784,"[('Z', 0.8354835510253906), ('J', 0.16451647877693176)]"
64,52,J,1.2234445810317993,"[('Z', 0.7057850360870361), ('J', 0.29421499371528625)]"
64,53,J,1.5019290447235107,"[('Z', 0.7772998809814453), ('J', 0.22270016372203827)]"
64,54,J,1.3132617473602295,"[('Z', 0.7310584783554077), ('J', 0.26894140243530273)]"
64,55,Z,0.42870065569877625,"[('Z', 0.6513548493385315), ('J', 0.3486451208591461)]"
64,56,Z,0.42870065569877625,"[('Z', 0.6513548493385315), ('J', 0.3486451208591461)]"
64,57,Z,0.4740769863128662,"[('Z', 0.622459352016449), ('J', 0.3775406777858734)]"
64,58,Z,0.4740769863128662,"[('Z', 0.622459352016449), ('J', 0.3775406777858734)]"
64,59,J,0.9740769863128662,"[('Z', 0.622459352016449), ('J', 0.3775406777858734)]"
64,60,J,1.3132617473602295,"[('Z', 0.7310584783554077), ('J', 0.26894140243530273)]"
64,61,J,1.1368709802627563,"[('Z', 0.6791786551475525), ('J', 0.3208213150501251)]"
64,62,J,0.4740769863128662,"[('J', 0.622459352016449), ('Z', 0.3775406777858734)]"
64,63,Z,0.3484445810317993,"[('Z', 0.7057850360870361), ('J', 0.29421499371528625)]"
64,64,Z,0.4740769863128662,"[('Z', 0.622459352016449), ('J', 0.3775406777858734)]"
64,65,J,0.8981232643127441,"[('Z', 0.5926665663719177), ('J', 0.4073334038257599)]"
64,66,Z,0.42870065569877625,"[('Z', 0.6513548493385315), ('J', 0.3486451208591461)]"
64,67,J,0.9740769863128662,"[('Z', 0.622459352016449), ('J', 0.3775406777858734)]"
64,68,J,0.8981232643127441,"[('Z', 0.5926665663719177), ('J', 0.4073334038257599)]"
64,69,Z,0.2014133334159851,"[('Z', 0.8175744414329529), ('J', 0.18242549896240234)]"
64,70,Z,0.3484445810317993,"[('Z', 0.7057850360870361), ('J', 0.29421499371528625)]"
64,71,Z,0.4740769863128662,"[('Z', 0.622459352016449), ('J', 0.3775406777858734)]"
64,72,Z,0.42870065569877625,"[('Z', 0.6513548493385315), ('J', 0.3486451208591461)]"
64,73,Z,0.4740769863128662,"[('Z', 0.622459352016449), ('J', 0.3775406777858734)]"
64,74,Z,0.4740769863128662,"[('Z', 0.622459352016449), ('J', 0.3775406777858734)]"
64,75,Z,1.3132617473602295,"[('J', 0.7310584783554077), ('Z', 0.26894140243530273)]"
64,76,Z,0.5231232643127441,"[('Z', 0.5926665663719177), ('J', 0.4073334038257599)]"
64,77,Z,0.28115010261535645,"[('Z', 0.7549149990081787), ('J', 0.24508503079414368)]"
64,78,Z,0.28115010261535645,"[('Z', 0.7549149990081787), ('J', 0.24508503079414368)]"
64,79,Z,0.38687101006507874,"[('Z', 0.6791786551475525), ('J', 0.3208213150501251)]"
64,80,Z,0.38687101006507874,"[('Z', 0.6791786551475525), ('J', 0.3208213150501251)]"
64,81,Z,0.42870065569877625,"[('Z', 0.6513548493385315), ('J', 0.3486451208591461)]"
64,82,Z,0.42870065569877625,"[('Z', 0.6513548493385315), ('J', 0.3486451208591461)]"
64,83,Z,0.38687101006507874,"[('Z', 0.6791786551475525), ('J', 0.3208213150501251)]"
64,84,Z,0.825939416885376,"[('J', 0.562176525592804), ('Z', 0.43782350420951843)]"
64,85,Z,0.7575989961624146,"[('J', 0.531209409236908), ('Z', 0.4687906503677368)]"
64,86,Z,0.7575989961624146,"[('J', 0.531209409236908), ('Z', 0.4687906503677368)]"
64,87,J,0.6931471824645996,"[('Z', 0.5), ('J', 0.5)]"
64,88,Z,0.6931471824645996,"[('Z', 0.5), ('J', 0.5)]"
64,89,J,0.7575989961624146,"[('Z', 0.531209409236908), ('J', 0.4687906503677368)]"
64,90,J,0.575939416885376,"[('J', 0.562176525592804), ('Z', 0.43782350420951843)]"
64,91,J,0.9740769863128662,"[('Z', 0.622459352016449), ('J', 0.3775406777858734)]"
64,92,J,0.8981232643127441,"[('Z', 0.5926665663719177), ('J', 0.4073334038257599)]"
64,93,J,0.7575989961624146,"[('Z', 0.531209409236908), ('J', 0.4687906503677368)]"
64,94,Z,0.6325989961624146,"[('Z', 0.531209409236908), ('J', 0.4687906503677368)]"
64,95,Z,0.8981232643127441,"[('J', 0.5926665663719177), ('Z', 0.4073334038257599)]"
64,96,J,1.0537006855010986,"[('Z', 0.6513548493385315), ('J', 0.3486451208591461)]"
64,97,Z,0.4740769863128662,"[('Z', 0.622459352016449), ('J', 0.3775406777858734)]"
64,98,J,0.6325989961624146,"[('J', 0.531209409236908), ('Z', 0.4687906503677368)]"
64,99,J,0.8981232643127441,"[('Z', 0.5926665663719177), ('J', 0.4073334038257599)]"
64,100,Z,0.575939416885376,"[('Z', 0.562176525592804), ('J', 0.43782350420951843)]"
64,101,J,0.7575989961624146,"[('Z', 0.531209409236908), ('J', 0.4687906503677368)]"
64,102,Z,0.7575989961624146,"[('J', 0.531209409236908), ('Z', 0.4687906503677368)]"
64,103,J,0.6325989961624146,"[('J', 0.531209409236908), ('Z', 0.4687906503677368)]"
64,104,J,1.5019290447235107,"[('Z', 0.7772998809814453), ('J', 0.22270016372203827)]"
64,105,J,0.9740769863128662,"[('Z', 0.622459352016449), ('J', 0.3775406777858734)]"
64,106,Z,0.575939416885376,"[('Z', 0.562176525592804), ('J', 0.43782350420951843)]"
64,107,J,0.8981232643127441,"[('Z', 0.5926665663719177), ('J', 0.4073334038257599)]"
64,108,Z,0.6931471824645996,"[('Z', 0.5), ('J', 0.5)]"
64,109,J,0.6931471824645996,"[('Z', 0.5), ('J', 0.5)]"
64,110,J,1.1368709802627563,"[('Z', 0.6791786551475525), ('J', 0.3208213150501251)]"
64,111,J,1.1368709802627563,"[('Z', 0.6791786551475525), ('J', 0.3208213150501251)]"
64,112,J,1.1368709802627563,"[('Z', 0.6791786551475525), ('J', 0.3208213150501251)]"
64,113,Z,0.4740769863128662,"[('Z', 0.622459352016449), ('J', 0.3775406777858734)]"
64,114,Z,0.5231232643127441,"[('Z', 0.5926665663719177), ('J', 0.4073334038257599)]"
64,115,J,0.825939416885376,"[('Z', 0.562176525592804), ('J', 0.43782350420951843)]"
64,116,Z,0.6931471824645996,"[('Z', 0.5), ('J', 0.5)]"
64,117,Z,0.6325989961624146,"[('Z', 0.531209409236908), ('J', 0.4687906503677368)]"
64,118,J,0.7575989961624146,"[('Z', 0.531209409236908), ('J', 0.4687906503677368)]"
